BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2014;220000574;220000186;1;1;1;;;;10;;20;;198;1;1;1;1;1;0;0;0;0;0;93000;1;228;228;228;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;3;;;;2;;;1.6;;;;3.3;;;0;0
PHARMA;2014;220001259;220005045;1;;;;;;30;0;50;60;420;0;0;0;0;0;1;1;0;1;1;267116;1;100;560;0;1;0;0;0;0;1;1;0;;;0;0;0;0;2;;;;4;;1;;;;;;1;;2;;;;4;0.5;1;0;1
PHARMA;2014;220005599;220017842;0;;;;0;0;85;;;;;1;1;1;1;1;0;0;0;0;0;200965;1;67;67;14;1;0;0;;1;1;0;0;;;1;1;0;0;1;1;;;1;5;;;;;;2;;;1;0.15;;;2.3;5;;0;0
PHARMA;2014;220012751;220017974;1;3;1;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;370;1;0;0;0;1;0;0;0;0;1;0;0;;;0;0;0;2;1;;;;4;0;0;1;;;;1;0;2;1.4;;;;4.8;0;1.2;0;0
PHARMA;2014;220014138;220017974;1;3;1;;1;0;;;;30;;1;1;1;1;1;0;0;0;0;0;20900;1;100;30;0;1;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;4;;0;1;;;;1;;2;1.4;;;;4.8;;1.2;0;0
PHARMA;2014;220014708;220017974;1;3;1;;1;0;;;40;;;1;1;1;1;1;0;0;0;0;0;18900;1;100;40;0;1;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;4;0;0;1;;;;1;0;2;1.4;;;;4.8;0;1.2;0;0
PHARMA;2014;230000820;230780041;0;;;;1;0;280;;39;50;160;0;0;0;0;0;0;0;0;0;0;3350000;1;447;447;254;1;1;0;0;1;1;1;0;;;1;1;0;2;4;2;1;;5;;1;;;;1;2;;1;4;0.5;0.6;0.1;4.93;0.92;1.35;0;1
PHARMA;2014;230000838;230780058;0;;;;1;;42;0;32;30;168;1;1;1;1;1;0;0;0;0;0;;1;262;262;262;1;0;0;0;1;1;1;0;;;1;0;0;2;1;;;;1;;;;;;;;;;1;;;;1;;;0;1
PHARMA;2014;230000846;230780066;0;;;;;;26;;33;30;180;1;1;1;1;1;0;0;0;0;0;359287;1;100;100;243;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;3;;;1;;;;;;;0.5;;;;3;;;0;1
PHARMA;2014;230000853;230780074;0;;;;1;0;;120;;;64;1;1;1;1;1;0;0;0;0;0;171000;1;184;184;78;0;0;0;0;0;1;1;0;;;0;0;0;;1;;;1;3;;;;;;;;;;0.5;;;0.1;3;;;0;1
PHARMA;2014;230000952;230780512;0;;;;;;;;25;30;98;0;0;0;0;0;0;0;0;0;0;141000;1;153;153;153;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2014;230000960;230780520;0;;;;;;;;27;30;105;0;0;0;0;0;0;0;0;0;0;85079;1;100;162;162;0;;;;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;1;;;1;;;;1.8;;;0;0
PHARMA;2014;230004657;230780058;0;;;;1;;42;0;32;30;168;1;1;1;1;1;0;0;0;0;0;;1;262;262;262;1;0;0;0;1;1;1;0;;;1;0;0;2;1;;;;1;;;;;;;;;;1;;;;1;;;0;1
PHARMA;2014;230780082;750005068;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;210;210;81;1;1;0;0;1;1;1;0;;;0;0;0;0;1;;1;;2;;;;;;;2;;;1.14;;0.25;;3.68;;;0;0
PHARMA;2014;230780157;230000861;0;;;;1;0;69;;;;;1;1;1;1;1;0;0;0;0;0;84385;1;69;69;3;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;1;;;;;;;0.6;;;;;;;0;1
PHARMA;2014;230780181;230000879;0;;;;0;0;;48;;;;0;0;0;0;0;0;0;0;0;0;49138;1;48;48;48;0;0;0;;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.72;;;;;;;0;0
PHARMA;2014;230782617;750000218;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;506776;1;57;57;57;1;0;0;0;0;1;0;0;25;;0;0;0;0;1;;;;1;;;1;;;;;;;1.4;;;;0.69;0.33;;0;0
PHARMA;2014;240000091;240000034;0;;;;;;;;120;;;0;0;0;0;0;0;0;0;0;0;138506;1;120;120;0;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;2;;;;;;;0.5;;;;1.5;;;0;0
PHARMA;2014;240000174;240000042;0;;;;0;0;10;0;25;;62;0;0;0;0;0;0;0;0;0;0;95936;1;97;93;93;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;2;;;1;;;;;;;0.35;;;;2;;;0;0
PHARMA;2014;240000190;240000596;0;;;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;;1;;;;1;1;0;0;1;1;0;0;;;1;1;0;2;2;1;;;8;1;;1;;1;;;;;2.5;0.3;0.5;;7.6;0.8;;0;1
PHARMA;2014;240000208;240000612;0;;;;0;0;66;;30;;;1;1;1;1;1;0;0;0;0;0;;0;;;;1;;;;1;1;0;0;30;0;1;1;0;0;1;;;;2;;;;;;;;;;1.14;;;;2;;;0;0
PHARMA;2014;240000216;240000620;0;;;;;;48;;;;;1;1;1;1;1;0;0;0;0;0;161530;1;48;48;;1;0;0;0;0;1;0;0;;;1;0;0;0;;;;;1;;;1;1;;;;;;0.55;0.1;;;1;;;0;0
PHARMA;2014;240000307;330056540;1;3;0;;0;0;;;80;;;0;0;0;0;0;0;0;0;0;0;70156;1;80;80;80;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;1;;;1;;;;;;;0.64;;;;1.11;;;0;0
PHARMA;2014;240000372;240000059;0;;;;1;0;200;0;0;50;110;0;0;0;0;0;0;0;0;0;0;3983122;1;185;185;110;1;0;0;0;1;1;1;0;0;0;1;1;0;2;3;1;;1;;5;1;;;;;6;2;;2.6;0.5;;0.8;4.83;5.74;1;0;0
PHARMA;2014;240000414;240000067;0;;;;;;11;;21;;88;0;0;0;0;0;0;0;0;0;0;;1;120;120;120;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;2;;;1;;;;;;;0.7;;;;2;;;0;0
PHARMA;2014;240000455;240000075;0;;;;;;10;;40;;150;1;1;1;1;1;0;0;0;0;0;206225;1;100;100;67;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;1;;1;;;;;;;0.5;;;;1;1;;0;0
PHARMA;2014;240000463;240000083;1;3;0;;;;4;215;20;0;52;1;1;1;1;1;0;0;0;0;0;327214;1;291;291;291;1;0;0;0;0;1;1;0;;;0;0;0;;1;;;1;5;;1;;;;;;;;1;;;0.1;5;;0.8;0;1
PHARMA;2014;240000471;240000109;0;;;;;;4;0;28;30;187;0;0;0;0;0;0;0;0;0;0;227420;1;249;249;217;0;0;0;0;0;1;1;0;;;0;0;0;2;;;;;1;;;1;;;;;;;0.8;;;;1;;;0;0
PHARMA;2014;240000489;240000117;0;;;;;;464;85;54;60;487;0;0;0;0;0;0;0;0;0;0;7071000;1;326;411;13;1;1;0;0;1;1;1;0;;;1;1;0;1;4;1;;1;13;18;4;2;;1;0;2;0;0;4.72;0.2;0.2;1;14.74;17.1;4;0;1
PHARMA;2014;240000505;240000133;0;;;;0;0;16;;18;;;0;0;0;0;0;0;0;0;0;0;175000;1;34;34;34;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.42;;;;2;;;0;0
PHARMA;2014;240000513;240000141;0;;;;0;0;15;;25;;165;1;1;1;1;1;0;0;0;0;0;156811;1;97;40;40;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;3;;;1;;;;;;;0.83;;;;3;;;0;0
PHARMA;2014;240000521;240000158;0;;;;1;0;16;;20;;103;0;0;0;0;0;0;0;0;0;0;82600;1;100;139;139;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2014;240000539;240000166;0;;;;0;0;;;35;60;;0;0;0;0;0;0;0;0;0;0;73600;1;95;95;95;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;2;;;;;;;;;;0.5;;;;2;;;0;0
PHARMA;2014;240000646;240000265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
PHARMA;2014;240000687;240000448;0;;;;1;0;96;39;30;40;20;1;1;1;1;1;0;0;0;0;0;595204;0;;;;1;0;0;0;1;1;1;0;;;1;1;0;0;1;;;;3;1;;1;;;1;;;1;1.21;;;0.2;3;1;0.5;0;1
PHARMA;2014;240002402;240003251;1;3;1;;;;;;96;;;0;0;0;0;0;0;0;0;0;0;91308;1;96;96;0;;0;0;0;0;1;0;0;;;0;;;;;;;;;;;1;;;;1;;;0.5;;;;0.4;;;0;0
PHARMA;2014;240008318;240002428;1;3;1;;0;0;;;12;;52;0;0;0;0;0;0;0;0;0;0;5145;1;100;12;0;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;1;;;0.3;;;;0.3;;;0;0
PHARMA;2014;250000270;250000643;0;;;;0;0;181;;83;;;0;0;0;0;0;0;0;0;0;0;1213086;1;264;264;264;1;0;0;0;1;1;0;0;;;1;1;1;2;2;1;;;5;2;2;1;;;;1;;;2.55;0.1;;;6.21;1.29;2;0;0
PHARMA;2014;250000288;250000643;0;;;;0;0;;;63;;;1;1;1;1;1;0;0;0;0;0;;1;;63;63;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;2;;;0.8;;;;1.16;;;0;0
PHARMA;2014;250000544;250002284;0;;;;;;;;52;;;1;1;1;1;1;0;0;0;0;0;62600;1;0;52;52;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;1;;;0.6;;;;0.85;;;0;0
PHARMA;2014;250000627;250000221;0;;;;;;20;;20;30;96;0;0;0;0;0;0;0;0;0;0;102300;1;166;166;166;0;0;0;0;0;1;0;0;;;0;0;0;2;1;0;0;0;1;;;;;;;1;0;0;1;;;;1.75;;;0;0
PHARMA;2014;250000635;250000239;0;;;;0;0;10;;28;20;120;1;1;1;1;1;0;0;0;0;0;213657;1;100;100;100;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;1;;;0.6;;;;2;;;0;0
PHARMA;2014;250000700;250000452;0;;;;1;0;188;35;7;30;392;1;1;1;1;1;0;0;0;0;0;3446744;1;531;531;362;1;1;0;1;1;1;1;0;;;1;1;0;0;3;;1;;7;6;1;1;;;;;;;4.42;;0.8;1;6.88;5.87;1;0;1
PHARMA;2014;250000718;250000460;0;;;;1;0;;216;;;30;0;0;0;0;0;0;0;0;0;0;405804;1;246;246;44;0;0;0;0;0;1;1;0;;;0;0;0;2;1;;;;;2;1;;;;1;4;;;1;;;0.05;3.34;0.81;0.74;0;0
PHARMA;2014;250000726;250000478;0;;;;0;0;10;;35;;88;1;1;1;1;1;0;0;0;0;0;;1;45;45;45;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;0;0;;1;;;0.8;;;;1.3;;;0;0
PHARMA;2014;250000759;250000569;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;202305;1;143;143;143;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;3;;;1;;;;2;;;0;0
PHARMA;2014;250000882;250002839;0;;;;1;0;;;75;30;98;1;1;1;1;1;0;0;0;0;0;166865;1;203;203;;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.8;;;;1.7;;;0;0
PHARMA;2014;250001237;250007598;0;;;;;;;;;60;204;0;0;0;0;0;0;0;0;0;0;163200;1;254;264;264;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;2;;;0.6;;;;2.5;;;0;0
PHARMA;2014;250001252;250007788;0;;;;;;;;;91;189;0;0;0;0;0;0;0;0;0;0;194009;1;100;280;280;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;4;;;0.5;;;;2.6;;;0;0
PHARMA;2014;250006954;250000015;0;;;;1;;1096;70;29;;;0;0;0;0;0;1;1;1;0;0;41434200;1;801;801;30;1;1;0;1;1;1;1;0;;;1;1;1;1;12;1;;5;23;44;6;6;;;;10;12;4;15;1;;5;31.13;54.67;8.51;0;1
PHARMA;2014;250011723;250017126;0;;;;0;0;92;;;;;0;0;0;0;0;0;0;0;0;0;184708;0;;70;;1;0;0;0;0;0;0;0;;;1;0;0;2;;;;;;;;1;;;;2;;;0.8;;;;1.7;;;0;1
PHARMA;2014;250011848;250017803;0;;;;0;0;138;;;;;0;1;1;1;1;0;0;1;1;1;527461;1;23;32;8;1;0;0;0;1;1;0;1;22;0;1;0;0;2;1;1;1;;3;1;;2;;;;2;0;;1.57;0.49;1;;3.62;1;;0;1
PHARMA;2014;260000013;260000021;0;;;;;;530;;59;161;;0;0;0;0;0;0;0;0;0;0;12843723;1;637;637;0;1;1;0;1;1;1;1;0;;;1;1;1;0;6;1;1;2;13;19;2;2;;1;;9;2;2;7.6;1;1.5;2;20;20.6;3.6;0;1
PHARMA;2014;260000120;260016910;0;;;;1;1;303;115;81;;443;1;1;1;1;1;0;0;0;0;0;;0;240;240;240;1;1;0;0;1;1;1;0;;;0;0;0;;5;;;1;11;3;1;;;;;3;;1;4.8;;;1;13.05;3.08;1.51;0;1
PHARMA;2014;260000138;260000047;0;;;;1;1;323;0;40;40;114;0;0;0;0;0;0;0;0;0;0;5331400;1;71;398;398;1;1;0;0;1;1;1;1;22;0;1;1;1;0;4;;;1;12;6;4;1;1;1;1;5;3;1;4.17;0.25;0.5;1.8;13.25;7.45;4.84;0;1
PHARMA;2014;260000146;260000054;0;;;;1;;36;;;;182;0;0;0;0;0;0;0;0;0;0;690000;1;86;40;;1;0;0;0;1;1;1;0;;;0;0;0;0;1;;;;2;;;;;;;;;;1;;;;2;;;0;0
PHARMA;2014;260000153;690795331;0;;;;;;;;60;;;0;0;0;0;0;0;0;0;0;0;58966;1;60;60;60;0;0;0;0;0;0;0;0;;;0;0;0;;;;;;;;;1;;;;;;;0.75;;;;;;;0;0
PHARMA;2014;260000195;260006770;0;;;;;;18;;61;58;;1;1;1;1;1;0;0;0;0;0;222256;1;133;133;0;1;0;0;0;0;1;1;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.8;;;;0.6;;;0;0
PHARMA;2014;260000229;260000070;1;3;0;0;0;0;;;12;;78;0;0;1;0;1;0;0;0;0;0;0;1;90;90;90;0;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;260000237;260000088;0;;;;;;10;;25;;104;1;1;1;1;1;0;0;0;0;0;51032;1;35;;;0;0;0;0;0;1;1;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.4;;;;1;;;0;0
PHARMA;2014;260000260;260000377;0;;;;0;0;58;;;;;0;0;0;0;0;0;0;0;0;0;243753;1;93;93;;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;1;4;;;1;;;2;3;;1;0.1;;;2.5;5.5;;0;1
PHARMA;2014;260000278;260000096;0;;;;;;6;;19;;119;0;0;0;0;0;0;0;0;0;0;103205;0;;;;0;0;0;0;0;0;0;0;;;0;0;0;2;;;;;1;;;1;;;;1;;;0.6;;;;1.6;;;0;0
PHARMA;2014;260000286;260000104;1;3;0;;1;;45;0;15;0;157;0;1;0;0;0;0;0;0;0;0;415657;1;213;213;86;1;0;0;0;1;1;1;1;2;0;0;0;0;1;1;0;0;;;;1;1;0;0;;3;;;1.4;;;;2.55;;1;0;0
PHARMA;2014;260000302;260000161;0;;;;1;0;;165;;;220;0;0;0;0;0;0;0;0;0;0;;1;100;385;318;1;0;0;0;0;1;0;0;;;0;0;0;0;;0;0;;2;;;2;;;;1;2;;0.98;;;;2.5;1;;0;0
PHARMA;2014;260000682;930019484;0;;;;0;0;;;65;;;0;0;0;0;0;0;0;0;0;0;84045;1;65;65;65;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;2;;;;1;;;0.6;;;;0.55;;;0;0
PHARMA;2014;260000823;260003264;0;;;;1;;;211;;33;30;0;0;0;0;0;0;0;0;0;0;364807;1;274;274;70;0;0;0;0;0;1;1;0;;;0;0;0;0;2;;;;;3;;;;;;;1;;2;;;;;3.5;;0;1
PHARMA;2014;260003017;260000781;0;;;;;;137;;;;;0;0;0;0;0;0;0;0;0;0;485290;1;173;0;165;1;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;3;1;;;;;;2;1;1;1.19;;;;3.8;1.57;0.5;0;1
PHARMA;2014;260006267;070000245;0;;;;1;0;66;;67;;;1;1;1;1;1;0;0;0;0;0;3200037;1;100;7;85;1;1;0;0;1;1;0;0;;;0;0;0;0;;;;;3;1;;2;;2;;1;;;1.42;;1;;3.53;0.94;;0;1
PHARMA;2014;260017454;260016761;0;;;;;;;;101;;;0;0;0;0;0;0;0;0;0;0;125000;1;101;101;101;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;2;;;;2;;;1.1;;;;1.3;;;0;0
PHARMA;2014;270000045;270000060;1;3;0;;0;0;103;;21;;239;1;1;1;1;1;0;0;0;0;0;407321;1;344;344;239;1;0;0;0;1;1;1;0;;;1;1;0;2;1;1;;1;1;2;1;1;;;;;;;1.7;0.5;;1;1;0.88;1.03;0;0
PHARMA;2014;270000326;270000680;0;;;;;;92;;;;;0;0;0;0;0;0;0;0;0;0;3922800;1;92;92;92;1;1;0;0;1;1;1;0;;;1;0;0;;1;;;;4;;;1;;;;;;;1.2;;;;4;;;0;0
PHARMA;2014;270000359;270023724;1;3;0;;1;0;362;0;0;0;0;1;1;0;0;1;0;0;0;0;0;;0;;;;1;1;0;1;1;1;1;0;;;1;0;0;1;7;1;;;13;12;3;1;;;1;2;3;1;7.49;0.5;;0.7;14.07;13.17;3.83;0;1
PHARMA;2014;270000367;270000086;0;;;;1;1;96;;33;55;202;0;0;0;0;0;0;0;0;0;0;765985;1;191;191;0;1;0;0;0;1;1;1;0;;;1;0;0;2;2;1;;;3;1;1;;;;;;4;;2;0.8;;;3;3.01;1;0;1
PHARMA;2014;270000417;760025734;0;;;;0;0;;;82;;;0;0;0;0;0;0;0;0;0;0;75383;1;82;82;0;1;0;0;0;0;0;0;0;;;0;0;0;2;;;;;1;;;1;;;;;;;0.2;;;;1;;;1;0
PHARMA;2014;270000425;270000102;0;;;;0;0;47;;36;37;143;0;0;0;0;0;0;0;0;0;0;387230;1;180;180;180;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;4;1;;1;;;1;;;;1.8;;;0.1;4;1;;0;1
PHARMA;2014;270000441;270000110;0;;;;1;0;50;;30;50;142;1;1;1;1;1;0;0;0;0;0;431153;1;252;252;72;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;1;;;;;;;1;;;1;;;;1.5;;;0;0
PHARMA;2014;270000458;270023724;1;3;0;;1;0;153;0;22;0;0;1;1;0;0;1;0;0;0;0;0;;0;;;;1;1;0;0;1;1;1;0;;;0;0;0;0;1;;;;;;;;;;1;2;;2;1;;;0.3;1.8;;0.52;0;1
PHARMA;2014;270000482;270000144;1;1;0;;;;;;15;;126;1;1;1;1;1;0;0;0;0;0;90174;1;141;141;141;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;1;1;;;;2;;;0.5;;;;1.3;;1;0;0
PHARMA;2014;270000516;270000177;0;;;;;;;;20;30;155;1;1;1;1;1;0;0;0;0;0;184259;1;;;;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;1;;;1;;;;;;;0.75;;;;1;;;0;0
PHARMA;2014;270000532;270000185;1;2;0;;;;7;;;;166;0;0;0;0;0;0;0;0;0;0;100200;0;;;;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;5;;;;2;;;0.65;;;;2.2;;;0;1
PHARMA;2014;270000573;270000219;0;;;;;;;280;;;;1;1;1;1;1;0;0;0;0;0;454908;1;305;305;196;1;0;0;0;0;1;0;0;;;0;0;0;0;2;;;1;4;;;;;;;;;;2;;;1;4;;;0;0
PHARMA;2014;270000896;930019484;0;;;;1;0;;;90;;;1;1;1;1;1;0;0;0;0;0;61981;1;90;90;90;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;1;;;1;;;;0.21;;;0;1
PHARMA;2014;270000912;750814030;0;;;;;;;;380;;;1;1;1;1;1;0;0;0;0;0;588500;1;380;380;0;1;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;2;1;1;1;;;;1;;;1.1;;;;2.5;1;1;0;0
PHARMA;2014;270025984;310021175;0;;;;1;0;;88;;;;1;1;1;1;1;0;0;0;0;0;;1;100;88;88;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.68;;;;1.05;;;0;0
PHARMA;2014;280000050;280000142;0;;;;1;;0;176;0;50;152;0;0;0;0;0;0;0;0;0;0;320300;1;378;378;318;0;0;0;0;0;1;1;0;;;0;0;0;0;1;0;0;0;5;0;0;1;0;0;0;0;0;1;1.52;0;0;0;5;0;0.5;0;0
PHARMA;2014;280000084;280000183;0;;;;1;;367;53;110;92;169;1;1;1;1;1;0;0;0;0;0;4416207;1;266;266;312;1;1;0;1;1;1;1;0;;;1;1;0;2;5;1;1;1;8;15;2;1;;;1;5;2;;5.61;0.45;0.6;1.45;10.63;17.01;2;0;1
PHARMA;2014;280000100;280000225;0;;;;1;0;15;0;17;40;89;0;0;0;0;0;0;0;0;0;0;97100;1;72;72;72;0;0;0;0;0;1;1;0;;;0;0;0;1;1;;;;2;;;1;;;;1;1;1;1.12;;;;2.8;0.17;0.18;0;0
PHARMA;2014;280000159;280000068;0;;;;;;87;;;;;1;1;1;1;1;0;0;0;0;0;471200;1;52;13;3;1;1;0;0;0;1;0;0;;;1;0;0;1;1;;;;2;2;;;;;;;;;1;;;;2;2;;0;0
PHARMA;2014;280000266;450018106;1;1;0;;0;0;;;115;;;0;1;0;0;0;0;1;0;0;0;68683;1;100;115;115;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;;;;1;;;;2.36;0.2;;0;0
PHARMA;2014;280000431;310021167;0;;;;1;0;;;68;;;0;0;0;0;0;0;0;0;0;0;60500;0;0;68;68;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;0;0;;;;;0.8;;;;;;;0;0
PHARMA;2014;280000449;750055634;0;;;;0;0;39;;52;;;0;0;0;0;0;0;0;0;0;0;85680;1;91;91;91;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.6;;;;0.8;;;0;0
PHARMA;2014;280000662;280500075;0;;;;1;0;123;;50;40;235;1;1;1;1;1;0;0;0;0;0;;1;91;91;;1;1;0;0;1;1;1;0;;;1;0;0;2;2;0;0;0;3;4;0;0;0;0;0;2;1;1;2;0;0;0;5.2;3.92;0.8;0;0
PHARMA;2014;280502741;280000852;0;;;;1;;0;;;;;0;0;0;0;0;1;1;1;1;1;161761;1;0;0;0;1;0;0;0;0;1;0;1;2;2;0;0;0;0;;;;;;;;1;0;0;0;0;1;0;0.5;;;;;1;0;0;1
PHARMA;2014;280502998;280000589;0;;;;1;1;67;;30;;160;0;0;0;0;0;0;0;0;0;0;316042;0;;;;1;0;0;0;1;1;1;0;;;0;0;0;1;2;;;;5;;1;;;;;;;;1.85;;;;3.35;;1.06;0;1
PHARMA;2014;280504267;280000134;0;;;;1;;534;5;80;0;449;0;0;0;0;0;1;1;1;1;1;7508000;1;964;946;449;1;1;0;0;1;1;1;0;;;1;1;0;1;6;2;6;1;7;21;6;;;;;5;1;1;7;0.4;0.8;0.2;11.25;21.32;6.5;0;1
PHARMA;2014;280504689;750055626;0;;;;0;0;29;;;;;0;0;0;0;0;0;0;0;0;0;784900;1;29;29;29;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.6;;;0;0
PHARMA;2014;280505777;280001199;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;1436075;1;135;15;15;1;1;0;0;1;1;0;0;;;1;0;0;0;2;;;;5;;;;;;;;;;2;;;;5;;;0;0
PHARMA;2014;280506015;280001264;0;;;;;;;;43;;;0;0;0;0;0;0;0;0;0;0;28400;1;43;43;0;0;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;290000025;290020700;1;1;1;;1;0;706;0;152;94;517;0;0;0;0;0;0;0;0;0;0;16239471;1;1316;1294;842;1;1;0;0;1;1;1;1;30;0;1;1;1;2;10;1;2;3;19;5;27;0;0;0;;9;1;3;7.41;0.4;1;3;26.3;5.97;27.22;0;1
PHARMA;2014;290000033;290021542;0;;;;1;0;309;274;127;100;232;0;0;0;0;0;0;0;0;0;0;5355580;1;1274;669;450;1;1;0;0;1;1;1;0;;;1;1;0;0;5;2;4;2;11;12;2;1;;;;0;1;0;5.63;0.5;1;2;9;10.66;1.5;0;1
PHARMA;2014;290000058;290000017;1;3;0;8;1;1;268;;20;0;0;0;0;0;0;0;1;0;0;0;0;16182736;1;164;17;0;1;1;1;0;1;1;1;0;;;1;1;0;2;8;1;3;;12;9;;;;;1;12;6;;5.9;0.4;1.7;0.4;17.31;12.45;;0;1
PHARMA;2014;290000066;290020700;1;1;1;;1;0;706;0;152;94;517;0;0;0;0;0;0;0;0;0;0;16239471;1;1316;1294;842;1;1;0;0;1;1;1;1;30;0;0;0;0;2;1;0;0;;5;;1;0;0;0;;;;;0.6;0;0;;2;;1;0;0
PHARMA;2014;290000140;290000447;0;;;;1;0;175;;;;;1;1;1;1;1;0;0;0;0;0;876663;1;73;79;73;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;;;;4;2;1;3;1;1;;2;1;1;2.1;0.33;0.4;;5.55;2.75;1.7;0;0
PHARMA;2014;290000165;290030592;0;;;;0;0;;;60;;;0;0;0;0;0;0;0;0;0;0;98236;1;67;67;67;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.68;;;;0.6;;;0;0
PHARMA;2014;290000173;290000041;0;;;;;;95;47;30;;290;0;1;1;0;0;0;0;0;0;0;577824;1;467;467;290;1;0;0;0;1;1;1;0;;;1;0;0;2;2;1;;1;3;;2;2;;;;1;1;;3;0.15;;1;3.41;0.5;1.2;0;0
