BOR;AN;FI;RS;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;EFFTIT;ETPTIT;EFFPNM;ETPPNM
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2520;;;;;1;0.7;1;0.7
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2610;;;4;3.45;8;7.64;12;11.09
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N2710;;;1;0.19;;0.1;1;0.29
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N3000;;;;;1;1.26;1;1.26
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N3120;;;;;;0.26;;0.26
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N3130;;;;;1;1;1;1
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N4000;;;;;;0.4;;0.4
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N4120;;;;;;0.4;;0.4
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N9999;;0.02;12;9.99;49;47.21;61;57.22
Q23;2024;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD;290000298;N999H;;0.02;12;9.99;49;47.21;61;57.22
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N1000;;;;0.06;1;0.35;1;0.41
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N1220;;;;0.06;1;0.35;1;0.41
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2000;;0.03;12;4.16;69;18.44;81;22.63
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2120;;;;;1;0.19;1;0.19
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2210;;;3;1.22;12;4.61;15;5.83
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2410;;;;;;0.37;;0.37
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2450;;;;0.02;;;;0.02
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2460;;;;0.15;;0.09;;0.24
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2510;;0.03;4;1.33;43;10.41;47;11.77
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2520;;;1;0.3;;0.11;1;0.41
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2610;;;4;1.14;13;2.6;17;3.74
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N2710;;;;;;0.06;;0.06
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N3000;;;;0.36;;0.23;;0.59
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N3121;;;;;;0.06;;0.06
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N3130;;;;0.36;;0.17;;0.53
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N5000;;;;;;0.05;;0.05
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N5130;;;;;;0.05;;0.05
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N9999;;0.03;12;4.58;70;19.07;82;23.68
Q23;2024;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;290020700;N999H;;0.03;12;4.58;70;19.07;82;23.68
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N1000;;;;0.05;3;0.72;3;0.77
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N1100;;;;;1;0.19;1;0.19
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N1220;;;;0.05;2;0.53;2;0.58
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2000;4;0.56;17;3.27;55;16.19;76;20.02
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2120;;;;;1;0.19;1;0.19
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2210;;;1;0.15;15;5.54;16;5.69
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2350;;;;;1;0.33;1;0.33
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2410;;;;;;0.08;;0.08
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2450;;;;0.01;;;;0.01
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2460;;;;0.13;;0.08;;0.21
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2510;2;0.33;9;1.35;26;7.32;37;9
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2520;;;;0.06;;0.1;;0.16
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2610;2;0.23;7;1.57;12;2.5;21;4.3
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N2710;;;;;;0.05;;0.05
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N3000;;;;;;0.2;;0.2
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N3121;;;;;;0.05;;0.05
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N3130;;;;;;0.15;;0.15
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N5000;;;;;;0.04;;0.04
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N5130;;;;;;0.04;;0.04
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N9999;4;0.56;17;3.32;58;17.15;79;21.03
Q23;2024;290025147;LONG SEJOUR TI GLAZIG - CHIC QUIMPER;290020700;N999H;4;0.56;17;3.32;58;17.15;79;21.03
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N1000;;0.39;;0.06;;;;0.45
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N1100;;0.01;;;;;;0.01
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N1210;;0.18;;0.02;;;;0.2
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N1220;;0.19;;0.04;;;;0.23
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N1500;;0.01;;;;;;0.01
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N2000;;3.1;;0.81;;;;3.91
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N2120;;0.09;;;;;;0.09
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N2210;;2.81;;0.63;;;;3.44
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N2450;;0.04;;0.03;;;;0.07
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N2610;;0.14;;0.15;;;;0.29
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N2710;;0.02;;;;;;0.02
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N3000;;0.03;;0.04;;;;0.07
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N3120;;0.03;;0.04;;;;0.07
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N4000;;0.28;;0.05;;;;0.33
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N4120;;0.04;;0.02;;;;0.06
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N4150;;0.24;;0.03;;;;0.27
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N5000;;0.28;;0.04;;;;0.32
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N511A;;0.11;;0.02;;;;0.13
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N5120;;0.09;;0.01;;;;0.1
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N5130;;0.08;;0.01;;;;0.09
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N9999;;4.08;;1;;;;5.08
Q23;2024;290025337;UNITE DIALYSE PONT L'ABBE AUB;350000626;N999H;;4.08;;1;;;;5.08
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N1000;;0.1;;0.01;;;;0.11
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N1210;;0.05;;;;;;0.05
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N1220;;0.05;;0.01;;;;0.06
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N2000;;0.88;;0.11;;;;0.99
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N2120;;0.04;;;;;;0.04
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N2210;;0.71;;0.1;;;;0.81
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N2450;;0.02;;0.01;;;;0.03
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N2610;;0.09;;;;;;0.09
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N2710;;0.02;;;;;;0.02
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N3000;;0.02;;;;;;0.02
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N3120;;0.02;;;;;;0.02
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N4000;;0.1;;0.02;;;;0.12
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N4120;;0.01;;0.01;;;;0.02
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N4150;;0.09;;0.01;;;;0.1
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N5000;;0.08;;0.01;;;;0.09
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N511A;;0.02;;0.01;;;;0.03
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N5120;;0.03;;;;;;0.03
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N5130;;0.03;;;;;;0.03
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N9999;;1.18;;0.15;;;;1.33
Q23;2024;290028539;UNITE DIALYSE LANDERNEAU AUB SANTE;350000626;N999H;;1.18;;0.15;;;;1.33
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N1000;;0.91;;0.17;;;;1.08
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N1100;;0.02;;;;;;0.02
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N1210;;0.45;;0.06;;;;0.51
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N1220;;0.43;;0.11;;;;0.54
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N1500;;0.01;;;;;;0.01
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N2000;;9.2;;2.36;;;;11.56
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N2120;;0.21;;;;;;0.21
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N2210;;8.49;;1.9;;;;10.39
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N2450;;0.1;;0.08;;;;0.18
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N2610;;0.34;;0.38;;;;0.72
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N2710;;0.06;;;;;;0.06
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N3000;;0.08;;0.11;;;;0.19
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N3120;;0.08;;0.11;;;;0.19
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N4000;;0.53;;0.11;;;;0.64
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N4120;;0.13;;0.06;;;;0.19
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N4150;;0.4;;0.05;;;;0.45
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N5000;;0.6;;0.07;;;;0.67
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N511A;;0.13;;0.02;;;;0.15
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N5120;;0.21;;0.01;;;;0.22
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N5130;;0.26;;0.04;;;;0.3
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N9999;;11.32;;2.82;;;;14.14
Q23;2024;290029669;UNITE DIALYSE QUIMPER AUB SANTE;350000626;N999H;;11.32;;2.82;;;;14.14
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N1000;;0.51;;0.07;;;;0.58
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N1100;;0.01;;;;;;0.01
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N1210;;0.23;;;;;;0.23
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N1220;;0.26;;0.07;;;;0.33
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N1500;;0.01;;;;;;0.01
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N2000;;6.27;;0.82;;;;7.09
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N2120;;0.11;;;;;;0.11
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N2210;;5.63;;0.77;;;;6.4
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N2450;;0.09;;0.03;;;;0.12
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N2610;;0.36;;0.02;;;;0.38
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N2710;;0.08;;;;;;0.08
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N3000;;0.1;;;;;;0.1
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N3120;;0.1;;;;;;0.1
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N4000;;0.26;;0.04;;;;0.3
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N4120;;0.05;;0.02;;;;0.07
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N4150;;0.21;;0.02;;;;0.23
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N5000;;0.38;;0.05;;;;0.43
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N511A;;0.15;;0.02;;;;0.17
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N5120;;0.12;;0.01;;;;0.13
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N5130;;0.11;;0.02;;;;0.13
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N9999;;7.52;;0.98;;;;8.5
Q23;2024;290030808;UNITE DIALYSE CROZON AUB SANTE;350000626;N999H;;7.52;;0.98;;;;8.5
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N1000;10;1.18;1;0.15;;;11;1.33
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N1100;1;0.02;;;;;1;0.02
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N1210;3;0.56;;;;;3;0.56
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N1220;6;0.58;1;0.15;;;7;0.73
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N1500;;0.02;;;;;;0.02
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N2000;65;14.87;11;1.94;;;76;16.81
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N2120;1;0.25;;;;;1;0.25
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N2210;56;13.3;10;1.83;;;66;15.13
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N2450;2;0.23;1;0.07;;;3;0.3
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N2610;4;0.9;;0.04;;;4;0.94
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N2710;2;0.19;;;;;2;0.19
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N3000;2;0.25;;;;;2;0.25
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N3120;2;0.25;;;;;2;0.25
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N4000;3;0.72;1;0.14;;;4;0.86
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N4120;1;0.18;1;0.08;;;2;0.26
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N4150;2;0.54;;0.06;;;2;0.6
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N5000;3;1.33;1;0.13;;;4;1.46
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N511A;1;0.35;;0.05;;;1;0.4
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N5120;1;0.61;;0.03;;;1;0.64
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N5130;1;0.37;1;0.05;;;2;0.42
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N9999;83;18.35;14;2.36;;;97;20.71
Q23;2024;290032028;UNITE DIALYSE BREST QUESTEL AUB SANTE;350000626;N999H;83;18.35;14;2.36;;;97;20.71
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N1000;;0.18;;0.1;;;;0.28
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N1210;;0.08;;0.07;;;;0.15
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N1220;;0.1;;0.03;;;;0.13
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N2000;;2.12;;0.26;;;;2.38
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N2120;;0.07;;;;;;0.07
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N2210;;1.89;;0.26;;;;2.15
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N2450;;0.03;;;;;;0.03
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N2610;;0.1;;;;;;0.1
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N2710;;0.03;;;;;;0.03
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N3000;;0.02;;;;;;0.02
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N3120;;0.02;;;;;;0.02
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N4000;;0.16;;0.03;;;;0.19
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N4120;;0.03;;0.01;;;;0.04
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N4150;;0.13;;0.02;;;;0.15
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N5000;;0.12;;0.01;;;;0.13
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N511A;;0.03;;;;;;0.03
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N5120;;0.04;;;;;;0.04
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N5130;;0.05;;0.01;;;;0.06
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N9999;;2.6;;0.4;;;;3
Q23;2024;290032655;UNITE DIALYSE QUIMPERLE MELLAC AUB;350000626;N999H;;2.6;;0.4;;;;3
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N1000;3;5.86;1;1.08;;;4;6.94
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N1100;;0.14;;;;;;0.14
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N1210;3;2.77;1;0.56;;;4;3.33
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N1220;;2.85;;0.52;;;;3.37
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N1500;;0.1;;;;;;0.1
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2000;30;29.87;9;5.21;;;39;35.08
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2120;1;1.22;;;;;1;1.22
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2210;14;13.29;4;2.61;;;18;15.9
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2410;;0.9;;;;;;0.9
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2450;;;1;0.2;;;1;0.2
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2460;;0.9;;;;;;0.9
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2510;14;13.06;3;2.32;;;17;15.38
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N2710;1;0.5;1;0.08;;;2;0.58
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N3000;;0.63;1;0.25;;;1;0.88
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N3120;;0.63;1;0.25;;;1;0.88
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N4000;;0.33;;0.15;;;;0.48
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N4150;;0.33;;0.15;;;;0.48
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N5000;;1.35;;0.15;;;;1.5
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N511A;;0.11;;0.02;;;;0.13
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N5120;;0.56;;0.03;;;;0.59
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N5130;;0.68;;0.1;;;;0.78
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N9999;33;38.04;11;6.84;;;44;44.88
Q23;2024;290032838;HAD DES PAYS DE MORLAIX;350000626;N999H;33;38.04;11;6.84;;;44;44.88
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N1000;;0.01;;;1;1.2;1;1.21
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N1220;;0.01;;;1;1.2;1;1.21
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N2000;1;1.8;4;4.54;40;34.93;45;41.27
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N2120;;;;;1;0.8;1;0.8
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N2210;;0.07;2;2.16;11;9.45;13;11.68
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N2510;1;1.73;2;1.1;23;20.21;26;23.04
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N2610;;;;1.28;5;4.47;5;5.75
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N5000;;;;;2;1.03;2;1.03
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N5130;;;;;2;1.03;2;1.03
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N9999;1;1.81;4;4.54;43;37.16;48;43.51
Q23;2024;290034610;GHBS - HOPITAL BOIS JOLY;560005746;N999H;1;1.81;4;4.54;43;37.16;48;43.51
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N1000;3;2.4;;;;;3;2.4
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N1210;2;2;;;;;2;2
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N1220;1;0.4;;;;;1;0.4
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2000;43;40.14;10;8.6;;;53;48.74
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2120;1;1;;;;;1;1
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2210;25;24.8;6;5.47;;;31;30.27
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2410;1;0.02;;;;;1;0.02
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2460;1;0.02;;;;;1;0.02
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2510;14;13.8;4;3.13;;;18;16.93
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N2710;1;0.5;;;;;1;0.5
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N3000;1;0.63;;;;;1;0.63
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N3120;1;0.63;;;;;1;0.63
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N4000;2;1.8;;;;;2;1.8
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N4120;2;1.8;;;;;2;1.8
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N9999;49;44.97;10;8.6;;;59;53.57
Q23;2024;290036375;HAD DU PONANT SITE CLINIQUE GD LARGE;290000447;N999H;49;44.97;10;8.6;;;59;53.57
