an;fi;rs;fi_ej;stj;stjr;cat;catr;mft;reg;dep;cominsee;nomcom;chlej0;fipre;cpo;libcom;autsu;autsais;autmedurg;ex_gen;ex_ped;emg;reor;reor_moe;outil;urg_type;passu_check;urg;regulation;sao;acc;passu;dt80;dt18;dt_mco;dt_mco80;dt_mco18;dt_ls;dt_ls80;dt_ls18;dt_had;dt_had80;dt_had18;dt_ext;dt_ext80;dt_ext18;dt_hosp;dt_trans;lit_uhcd;jli_uhcd;sej_uhcd;sej0_uhcd;jou_uhcd;accspe_ped;accspe_psy;accspe_ger;accspe_aut;stap;rmm;hmed_tot;hmed_urg;hmed_smur;hide_tot;hide_urg;hide_smur;hamb_tot;hamb_smur;hmr_tot;hmr_reg;hmramu_tot;hmramu_reg;arm_tot;arm_reg;osnp_tot;osnp_reg;effpdsa;effsas;etpsal_tot;etpsal_urg;etpsal_smur;etpsal_samu;efflib_tot;efflib_urg;efflib_smur;efflib_samu;com_smur_su;intmed;docju_med;intpha;docju_pha;intodo;docju_odo;intgen;inturg;docju_urg;int;docju;ffi;dt_stag
2024;590000428;CH CAMBRAI;590781605;13;1;355;PUB2;0;32;59;59122;CAMBRAI;NA;NA;59407;CAMBRAI CEDEX;1;0;NA;NA;NA;1;1;MAO;0;autgen;1;GEN;3;1;IAO;39788;4215;11313;10936;NA;NA;258;NA;NA;NA;NA;NA;NA;NA;NA;11194;NA;10;3660;8664;4390;4503;1;1;1;1;1;1;644;476;168;924;756;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,41;9,61;3,80;NA;NA;NA;NA;NA;0;8;3;NA;NA;NA;NA;27;NA;NA;35;3;NA;NA
2024;590000436;CH LE CATEAU;590781621;13;1;355;PUB2;0;32;59;59136;LE CATEAU CAMBRESIS;0;NA;59360;LE CATEAU CAMBRESIS;1;0;0;0;0;0;1;MAO;1;autgen;1;GEN;3;1;IAOMAO;17997;1862;3659;744;407;2;NA;NA;NA;NA;NA;NA;1092;233;78;1836;NA;5;NA;4522;2154;2077;0;0;0;0;1;1;336;336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,69;9,69;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;NA;NA;10;NA;42;NA
2024;590000469;CH FOURMIES;590781662;13;1;355;PUB2;0;32;59;59249;FOURMIES;0;NA;59611;FOURMIES CEDEX;1;0;NA;1;0;0;0;NA;1;autgen;1;GEN;3;1;IAO;18012;1483;4634;3100;868;216;225;3;1;0;0;0;247;32;0;3572;NA;12;4392;1802;1325;917;0;0;0;0;1;0;336;168;168;406;238;168;168;168;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;4;0
2024;590000535;CH DE MAUBEUGE MCO;590781803;13;1;355;PUB2;0;32;59;59392;MAUBEUGE;0;NA;59607;MAUBEUGE CEDEX;1;0;0;0;0;1;1;IAO;1;autgen;1;GEN;3;1;IAO;52587;4604;15821;5829;1224;1485;882;13;48;NA;NA;NA;1285;523;26;7996;NA;8;2920;9641;4931;5063;1;1;1;1;1;1;840;504;336;1444;1131;313;344;344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,62;12,73;8,89;NA;NA;NA;NA;NA;NA;15;NA;NA;NA;3;1;41;4;1;63;2;14;7
2024;590000592;CH DENAIN;590782165;13;1;355;PUB2;0;32;59;59172;DENAIN;0;NA;59723;DENAIN CEDEX;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;32480;2606;7265;7630;1324;50;166;NA;5;NA;NA;NA;389;136;174;8185;NA;6;2196;3424;1745;1732;0;0;0;0;1;0;415;415;NA;679;679;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;10,18;10,18;NA;NA;NA;NA;NA;NA;0;3;NA;1;NA;NA;NA;10;NA;NA;14;NA;8;NA
2024;590000618;CH VALENCIENNES;590782215;13;1;355;PUB2;0;32;59;59606;VALENCIENNES;NA;NA;59322;VALENCIENNES CEDEX;1;0;NA;NA;NA;1;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;77087;9687;2117;9343;4305;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;9343;NA;17;6205;15575;9084;7100;1;1;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,84;25,84;NA;NA;NA;NA;NA;NA;1;111;25;16;1;NA;NA;20;15;2;162;28;44;12
2024;590000618;CH VALENCIENNES;590782215;13;1;355;PUB2;0;32;59;59606;VALENCIENNES;NA;NA;59322;VALENCIENNES CEDEX;1;0;NA;NA;NA;1;1;IAOMAO;1;autped;1;PED;1;1;IAO;33587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5231;NA;8;2920;2606;1211;1405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,84;25,84;NA;NA;NA;NA;NA;NA;1;111;25;16;1;NA;NA;20;15;2;162;28;44;12
2024;590000758;CH ARMENTIERES;590782637;13;1;355;PUB2;0;32;59;59017;ARMENTIERES;0;NA;59421;ARMENTIERES CEDEX;1;0;0;NA;NA;1;1;IAO;NA;autgen;1;GEN;3;1;IAO;37720;2954;13390;9763;1907;2067;NA;NA;NA;NA;NA;NA;1063;NA;NA;10826;NA;8;2928;8297;5384;3079;1;0;0;0;0;1;756;588;168;1078;910;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;16;NA;14,59;9,15;5,44;NA;NA;NA;NA;NA;1;5;3;2;0;0;0;16;1;0;24;3;11;8
2024;590000774;CH HAZEBROUCK;590782652;13;1;355;PUB2;0;32;59;59295;HAZEBROUCK;0;NA;59524;HAZEBROUCK CEDEX;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;19210;2176;3153;2721;865;41;0;0;0;0;0;0;1108;261;90;3829;NA;6;1520;2537;2211;336;0;0;0;0;1;0;238;238;NA;599;599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,90;6,90;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;5;0;NA;6;NA;4;2
2024;590001004;CH DOUAI DECHY;590783239;13;1;355;PUB2;0;32;59;59170;DECHY;0;NA;59187;DECHY;1;0;0;1;1;1;1;IAO;1;autgen;1;GEN;3;1;IAO;68930;6602;20918;14427;3553;2367;148;2;1;NA;NA;NA;NA;NA;NA;14575;NA;11;4015;5412;849;5592;1;1;1;1;0;1;1190;1022;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,46;7,64;3,82;0,00;0;0;0;0;1;22;10;6;NA;NA;NA;18;3;NA;49;10;23;16
2024;590001004;CH DOUAI DECHY;590783239;13;1;355;PUB2;0;32;59;59170;DECHY;0;NA;59187;DECHY;1;0;0;1;1;1;1;IAO;1;autped;1;PED;3;1;IAO;17315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2149;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;1190;1022;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,46;7,64;3,82;0,00;0;0;0;0;1;22;10;6;NA;NA;NA;18;3;NA;49;10;23;16
2024;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;60;3;365;PNL4;1;32;59;59271;GRANDE SYNTHE;0;NA;59792;GRANDE SYNTHE CEDEX;1;0;0;NA;NA;0;1;IAOMAO;0;autgen;1;GEN;2;1;IAOMAO;11837;1125;2469;1004;502;1;2;2;NA;NA;NA;NA;NA;NA;NA;1006;NA;2;730;155;152;3;0;0;1;0;0;0;105;105;NA;252;252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,33;3,33;NA;NA;1;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;2;NA;NA;NA
2024;590008041;POLYCLINIQUE VAUBAN;590008033;95;2;365;PLU4;4;32;59;59606;VALENCIENNES;0;NA;59300;VALENCIENNES;1;0;0;NA;NA;0;0;NA;1;autgen;1;GEN;3;1;IAO;18160;2202;1819;1934;NA;NA;0;NA;NA;0;NA;NA;126;NA;NA;2060;NA;10;3650;1157;611;571;0;0;0;0;0;1;168;168;0;420;420;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0,00;NA;0,00;0,00;15;15;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;89;3;697;PNL10;1;32;59;59350;LILLE;0;NA;59160;LILLE;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;3;1;IAO;26108;4931;1732;9572;3141;162;NA;NA;NA;NA;NA;NA;NA;NA;NA;9572;NA;7;2555;5541;3500;2103;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,77;8,77;NA;NA;NA;NA;NA;NA;0;40;12;3;1;NA;NA;9;1;NA;53;13;2;NA
2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;13;1;101;PUB1;0;32;59;59350;LILLE;NA;NA;59037;LILLE CEDEX;1;0;0;NA;NA;1;1;IAOMAO;0;autgen;1;GEN;3;1;IAOMAO;71151;6104;2819;13679;2556;272;352;10;80;NA;NA;NA;1804;256;59;15835;NA;15;5490;18803;9623;9271;1;1;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;180;56;55;13;17;5;9;11;11;272;85;32;11
2024;590796975;HÔPITAL SALENGRO CHU LILLE;590780193;13;1;101;PUB1;0;32;59;59350;LILLE;NA;NA;59037;LILLE CEDEX;1;0;0;NA;NA;1;1;IAOMAO;0;autped;1;PED;3;1;IAO;24507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5108;NA;10;3651;5108;2374;2831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;180;56;55;13;17;5;9;11;11;272;85;32;11
2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;89;3;697;PNL10;1;32;59;59350;LILLE;0;NA;59020;LILLE CEDEX;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;3;1;IAO;65325;3054;25550;14215;2036;3727;30;NA;29;NA;NA;NA;NA;NA;NA;14245;NA;12;4380;8593;3470;5706;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,44;23,44;NA;NA;NA;NA;NA;NA;0;37;8;3;NA;NA;NA;33;2;NA;75;8;2;NA
2024;590801106;HOPITAL VICTOR PROVO;590782421;13;1;355;PUB2;0;32;59;59512;ROUBAIX;0;NA;59056;ROUBAIX CEDEX 1;1;0;NA;NA;NA;NA;NA;NA;NA;autgen;1;GEN;NA;NA;NA;46578;NA;NA;14122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14122;NA;13;4745;4893;1908;3055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,97;17,66;13,31;NA;NA;NA;NA;NA;NA;67;23;NA;NA;NA;NA;4;6;NA;77;23;3;1
2024;590801106;HOPITAL VICTOR PROVO;590782421;13;1;355;PUB2;0;32;59;59512;ROUBAIX;0;NA;59056;ROUBAIX CEDEX 1;1;0;NA;NA;NA;NA;NA;NA;NA;autped;1;PED;NA;1;IAO;25310;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4058;NA;3;939;950;794;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,97;17,66;13,31;NA;NA;NA;NA;NA;NA;67;23;NA;NA;NA;NA;4;6;NA;77;23;3;1
2024;590804696;CENTRE HOSPITALIER DE TOURCOING;590781902;13;1;355;PUB2;0;32;59;59599;TOURCOING;0;NA;59208;TOURCOING CEDEX;1;0;0;NA;NA;1;0;NA;0;autgen;1;GEN;3;1;IAO;50413;4500;12522;7771;1992;1299;NA;NA;NA;NA;NA;NA;991;444;35;8762;NA;8;2928;6574;3693;2936;1;0;0;1;1;1;583;543;40;1204;1036;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,11;12,41;4,70;NA;NA;NA;NA;NA;1;33;5;3;1;NA;NA;18;NA;2;54;8;4;2
2024;590816310;CLINIQUE SAINT AME;590000048;73;2;365;PLU4;5;32;59;59329;LAMBRES LEZ DOUAI;0;NA;59552;LAMBRES LEZ DOUAI;1;0;NA;0;0;0;1;MAO;1;autgen;1;GEN;3;1;IAO;17458;1400;2994;1138;30;275;NA;NA;NA;NA;NA;NA;NA;NA;NA;1138;NA;3;1095;169;83;87;0;0;1;0;1;1;168;168;0;322;322;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;13;13;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;600000186;CH CLERMONT;600100648;13;1;355;PUB2;0;32;60;60157;CLERMONT;0;NA;60600;CLERMONT;1;0;NA;NA;NA;0;0;NA;0;autgen;1;GEN;3;1;IAO;33053;2647;5858;3871;1071;65;NA;NA;NA;NA;NA;NA;1096;268;35;4967;NA;8;2928;2673;826;2113;0;0;0;0;1;1;336;168;168;336;168;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,02;10,00;2,02;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA;9;NA;1;10;1;1;NA
2024;600000194;CH BEAUVAIS;600100713;13;1;355;PUB2;0;32;60;60057;BEAUVAIS;0;NA;60021;BEAUVAIS CEDEX;1;0;NA;NA;NA;NA;NA;NA;NA;autgen;1;GEN;NA;NA;NA;46366;5782;5031;9286;2700;102;NA;NA;NA;NA;NA;NA;NA;NA;NA;9286;NA;15;5490;3730;959;4283;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28,15;15,25;6,51;6,39;NA;NA;NA;NA;NA;39;NA;NA;1;NA;NA;23;NA;NA;62;1;45;NA
2024;600000194;CH BEAUVAIS;600100713;13;1;355;PUB2;0;32;60;60057;BEAUVAIS;0;NA;60021;BEAUVAIS CEDEX;1;0;NA;NA;NA;NA;NA;NA;NA;autped;1;PED;NA;NA;NA;18672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2426;NA;4;1464;316;72;313;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28,15;15,25;6,51;6,39;NA;NA;NA;NA;NA;39;NA;NA;1;NA;NA;23;NA;NA;62;1;45;NA
2024;600000285;CH CHICN NOYON;600100721;14;1;355;PUB2;0;32;60;60471;NOYON;NA;NA;60406;NOYON CEDEX;1;0;0;NA;NA;0;0;NA;0;autgen;1;GEN;3;0;NA;16203;1823;2968;1728;701;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;1728;NA;3;1098;867;162;761;0;0;0;0;1;1;78;78;NA;1136;752;384;83;83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,50;1,50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;4;NA;2;NA
2024;600000467;CH GHPSO CREIL;600101984;14;1;355;PUB2;0;32;60;60175;CREIL;NA;NA;60109;CREIL CEDEX 1;1;0;0;NA;NA;1;0;NA;NA;autgen;1;GEN;3;1;IAOMAO;40748;5564;3364;5933;1895;75;NA;NA;NA;NA;NA;NA;499;177;7;6432;NA;10;3660;3805;563;5259;1;1;0;0;1;1;985;817;168;1344;1176;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,64;21,97;4,67;NA;NA;NA;NA;NA;1;7;4;NA;NA;NA;NA;7;NA;NA;14;4;59;38
2024;600000467;CH GHPSO CREIL;600101984;14;1;355;PUB2;0;32;60;60175;CREIL;NA;NA;60109;CREIL CEDEX 1;1;0;0;NA;NA;1;0;NA;NA;autped;1;PED;3;1;IAO;22441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2842;NA;6;2196;799;299;560;NA;NA;NA;NA;NA;NA;985;817;168;1344;1176;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,64;21,97;4,67;NA;NA;NA;NA;NA;1;7;4;NA;NA;NA;NA;7;NA;NA;14;4;59;38
2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;73;2;365;PLU4;4;32;60;60159;COMPIEGNE;0;NA;60204;COMPIEGNE CEDEX;1;0;0;1;0;0;0;NA;0;autgen;1;GEN;3;1;IAO;25879;1488;3874;4280;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;4280;NA;5;1825;2356;2248;109;0;0;0;0;1;NA;189;189;0;555;555;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0,00;0,00;NA;NA;7;7;NA;NA;0;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA
2024;600113476;CH CHICN COMPIÈGNE;600100721;14;1;355;PUB2;0;32;60;60159;COMPIEGNE;0;NA;60321;COMPIEGNE CEDEX;1;0;0;0;0;1;1;IAO;0;autgen;1;GEN;3;1;IAO;41750;5838;5046;8157;2634;101;0;0;0;0;0;0;0;0;0;8157;NA;12;4246;1509;94;1427;1;0;0;1;1;1;714;457;257;1797;1413;384;660;660;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,09;12,22;6,87;NA;NA;NA;NA;NA;NA;24;8;2;NA;NA;NA;14;NA;NA;40;8;27;NA
2024;600113476;CH CHICN COMPIÈGNE;600100721;14;1;355;PUB2;0;32;60;60159;COMPIEGNE;0;NA;60321;COMPIEGNE CEDEX;1;0;0;0;0;1;1;IAO;0;autped;1;PED;1;1;IAO;16695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1536;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;714;457;257;1797;1413;384;660;660;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,09;12,22;6,87;NA;NA;NA;NA;NA;NA;24;8;2;NA;NA;NA;14;NA;NA;40;8;27;NA
2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;13;1;355;PUB2;0;28;61;61214;L AIGLE;0;NA;61305;L AIGLE CEDEX;1;0;0;1;0;0;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;16571;2270;3202;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;0;NA;4;NA;3262;1615;1868;0;0;0;0;1;1;336;168;168;504;336;168;120;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,91;3,53;2,38;NA;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024;610000051;CHICAM - SITE ALENCON;610780082;14;1;355;PUB2;0;28;61;61001;ALENCON;0;NA;61014;ALENCON CEDEX;1;0;0;0;0;1;1;IAO;0;autgen;1;GEN;2;1;IAO;36568;4803;10746;9299;2896;1087;190;154;0;12;5;0;943;372;28;10444;NA;8;2920;1390;110;2738;0;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,83;9,83;NA;NA;NA;NA;NA;NA;1;9;NA;1;NA;NA;NA;13;NA;1;23;1;59;40
2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;13;1;355;PUB2;0;28;61;61006;ARGENTAN;0;NA;61202;ARGENTAN CEDEX;1;0;0;NA;NA;0;1;IAO;1;autgen;1;GEN;1;1;IAO;17249;2832;8895;6766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6766;NA;6;2190;4106;2687;1508;1;0;0;0;1;1;392;224;168;910;742;168;336;336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,28;10,53;0,75;NA;NA;NA;NA;NA;1;8;NA;1;NA;NA;NA;2;4;NA;15;NA;9;4
2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;13;1;355;PUB2;0;28;61;61293;MORTAGNE AU PERCHE;0;NA;61400;MORTAGNE AU PERCHE;1;0;1;1;0;0;1;MAO;0;autgen;1;GEN;2;1;IAO;7110;1273;1052;1552;605;6;1;1;0;0;0;0;372;101;3;1925;NA;2;730;664;138;569;0;0;0;0;0;0;228;228;NA;493;493;NA;140;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,43;6,43;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA
2024;610000119;CH JACQUES MONOD - FLERS;610780165;13;1;355;PUB2;0;28;61;61169;FLERS;0;NA;61104;FLERS CEDEX;1;0;0;NA;NA;1;0;NA;1;autgen;1;GEN;1;1;IAO;32464;3816;10996;3239;698;1278;233;39;0;0;0;0;505;154;13;3977;NA;6;2196;5333;2717;2927;1;1;1;0;1;1;420;252;168;808;640;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,35;9,35;2,00;NA;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA;12;NA;NA;13;NA;28;NA
2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;14;1;355;PUB2;0;28;61;61168;LA FERTE MACE;0;NA;61600;LA FERTE MACE;1;0;0;NA;NA;NA;0;NA;1;autgen;1;GEN;3;1;IAO;10620;1878;1307;1220;669;0;1;0;0;0;0;0;354;116;5;1575;NA;3;1098;1433;465;1109;0;0;0;0;1;1;336;168;168;406;238;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,95;11,95;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;13;13
2024;620000034;CH ARRAS;620100057;13;1;355;PUB2;0;32;62;62041;ARRAS;0;NA;62022;ARRAS CEDEX;1;0;0;0;0;1;1;IAOMAO;1;autgen;1;GEN;3;1;IAOMAO;45782;6033;4309;8280;2941;76;80;12;29;NA;NA;NA;690;87;12;9050;NA;8;2928;11027;6016;5242;1;1;1;1;1;1;1008;504;504;542;NA;542;NA;NA;NA;NA;NA;NA;2344;2344;299;299;NA;NA;32,21;11,51;10,47;10,23;NA;NA;NA;NA;1;27;12;2;1;0;0;21;11;5;61;18;34;25
2024;620000224;CH BETHUNE;620100651;13;1;355;PUB2;0;32;62;62119;BETHUNE;0;NA;62408;BETHUNE CEDEX;1;0;NA;NA;NA;1;NA;NA;NA;autgen;1;GEN;3;1;IAO;48889;5259;10510;13231;2819;1183;288;215;0;NA;NA;NA;2063;518;69;15582;NA;6;2190;2947;2614;333;0;0;0;0;1;1;732;564;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,15;13,75;5,40;NA;NA;NA;NA;NA;NA;7;2;5;2;NA;NA;18;1;NA;31;4;17;9
2024;620000257;CH LENS;620100685;13;1;355;PUB2;0;32;62;62498;LENS;0;NA;62307;LENS CEDEX;1;0;NA;NA;NA;1;1;IAO;0;autgen;1;GEN;3;1;IAO;57260;5573;6994;14539;3686;319;NA;NA;NA;NA;NA;NA;NA;NA;NA;14539;NA;10;3650;6878;2200;5244;1;0;0;0;1;0;772;604;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,80;16,00;4,80;NA;NA;NA;NA;NA;1;66;18;6;2;NA;NA;26;1;NA;99;20;16;9
2024;620000257;CH LENS;620100685;13;1;355;PUB2;0;32;62;62498;LENS;0;NA;62307;LENS CEDEX;1;0;NA;NA;NA;1;1;IAO;0;autped;1;PED;3;0;NA;17287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2536;NA;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;772;604;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,80;16,00;4,80;NA;NA;NA;NA;NA;1;66;18;6;2;NA;NA;26;1;NA;99;20;16;9
2024;620000323;CH CALAIS;620101337;13;1;355;PUB2;0;32;62;62193;CALAIS;0;NA;62107;CALAIS CEDEX;1;0;0;1;1;1;1;IAO;1;autgen;1;GEN;3;1;IAO;38280;4042;2269;4405;1567;41;529;9;58;0;0;0;496;74;15;5430;NA;12;4392;6296;1241;6002;1;1;0;0;1;1;861;574;287;1897;1686;211;113;113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,06;18,46;4,60;NA;NA;NA;NA;NA;1;24;4;3;1;2;NA;NA;6;NA;35;5;31;NA
2024;620000323;CH CALAIS;620101337;13;1;355;PUB2;0;32;62;62193;CALAIS;0;NA;62107;CALAIS CEDEX;1;0;0;1;1;1;1;IAO;1;autped;1;PED;3;1;IAO;14140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2026;NA;2;732;252;208;45;NA;NA;NA;NA;NA;NA;861;574;287;1897;1686;211;113;113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,06;18,46;4,60;NA;NA;NA;NA;NA;1;24;4;3;1;2;NA;NA;6;NA;35;5;31;NA
2024;620000349;CH REGION DE ST OMER;620101360;13;1;355;PUB2;0;32;62;62423;HELFAUT;0;NA;62505;ST OMER CEDEX;1;0;0;NA;NA;1;1;IAO;1;autgen;1;GEN;2;1;IAO;46280;4687;12473;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;4026;5151;521;5483;1;1;0;1;1;0;549;381;168;1092;924;168;168;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,64;10,47;1,17;0,00;NA;NA;NA;NA;1;0;NA;0;NA;0;NA;12;0;NA;12;NA;21;12
2024;620000653;CH BOULOGNE-SUR-MER;620103440;13;1;355;PUB2;0;32;62;62160;BOULOGNE SUR MER;NA;NA;62321;BOULOGNE SUR MER CEDEX;1;0;NA;NA;NA;1;1;IAO;NA;autgen;1;GEN;3;1;IAO;57616;5969;8953;9744;2541;303;618;10;30;NA;NA;NA;239;40;7;10601;NA;10;3650;5320;2274;3291;1;0;0;0;0;1;756;588;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,19;16,19;5,00;NA;NA;NA;NA;NA;NA;22;8;2;NA;NA;NA;23;1;NA;48;8;22;11
2024;620000653;CH BOULOGNE-SUR-MER;620103440;13;1;355;PUB2;0;32;62;62160;BOULOGNE SUR MER;NA;NA;62321;BOULOGNE SUR MER CEDEX;1;0;NA;NA;NA;1;1;IAO;NA;autped;1;PED;NA;1;IAO;8427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1670;NA;4;1460;150;111;40;NA;NA;NA;NA;NA;NA;756;588;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,19;16,19;5,00;NA;NA;NA;NA;NA;NA;22;8;2;NA;NA;NA;23;1;NA;48;8;22;11
