BOR;AN;FI;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;ETPTIT;EFFTIT;EFFPNM;ETPPNM
Q23;2014;750000523;750150120;N5000;108;101.76;10;12.63;;;118;114.39
Q23;2014;750000523;750150120;N5110;13;13.33;;;;;13;13.33
Q23;2014;750000523;750150120;N511A;20;18.13;;;;;20;18.13
Q23;2014;750000523;750150120;N5120;11;10.95;;;;;11;10.95
Q23;2014;750000523;750150120;N5130;64;59.35;10;12.63;;;74;71.98
Q23;2014;750000523;750150120;N9999;1648;1516.24;199;196.36;;;1847;1712.6
Q23;2014;750000549;750150229;N1000;185;175.06;23;22.73;;;208;197.79
Q23;2014;750000549;750150229;N1100;3;3;;;;;3;3
Q23;2014;750000549;750150229;N1210;55;52.79;5;1.83;;;60;54.62
Q23;2014;750000549;750150229;N1220;125;117.27;18;20.9;;;143;138.17
Q23;2014;750000549;750150229;N1400;2;2;;;;;2;2
Q23;2014;750000549;750150229;N2000;357;326.02;49;27.82;;;406;353.84
Q23;2014;750000549;750150229;N2120;14;13.18;;;;;14;13.18
Q23;2014;750000549;750150229;N2130;2;2;;;;;2;2
Q23;2014;750000549;750150229;N2210;125;119.69;6;7.15;;;131;126.84
Q23;2014;750000549;750150229;N2310;15;14.59;20;5.97;;;35;20.56
Q23;2014;750000549;750150229;N2320;24;25.19;13;4.12;;;37;29.31
Q23;2014;750000549;750150229;N2340;2;1.79;;;;;2;1.79
Q23;2014;750000549;750150229;N2410;7;5;;;;;7;5
Q23;2014;750000549;750150229;N2430;4;1.5;;;;;4;1.5
Q23;2014;750000549;750150229;N2440;15;13.42;;;;;15;13.42
Q23;2014;750000549;750150229;N2450;3;1.42;;;;;3;1.42
Q23;2014;750000549;750150229;N2480;1;0.08;;;;;1;0.08
Q23;2014;750000549;750150229;N2510;89;81.45;5;7.42;;;94;88.87
Q23;2014;750000549;750150229;N2530;1;1;;;;;1;1
Q23;2014;750000549;750150229;N2610;43;38.44;4;2.67;;;47;41.11
Q23;2014;750000549;750150229;N2710;12;7.27;1;0.49;;;13;7.76
Q23;2014;750000549;750150229;N3000;1;0.81;;0.07;;;1;0.88
Q23;2014;750000549;750150229;N3120;1;0.81;;0.07;;;1;0.88
Q23;2014;750000549;750150229;N4000;35;32.1;1;1.35;;;36;33.45
Q23;2014;750000549;750150229;N4120;4;4.13;;0.67;;;4;4.8
Q23;2014;750000549;750150229;N4130;19;17.94;;0.35;;;19;18.29
Q23;2014;750000549;750150229;N4150;11;9.14;1;0.33;;;12;9.47
Q23;2014;750000549;750150229;N4160;1;0.89;;;;;1;0.89
Q23;2014;750000549;750150229;N5000;45;45.66;8;8.44;;;53;54.1
Q23;2014;750000549;750150229;N511A;5;3.93;;0.92;;;5;4.85
Q23;2014;750000549;750150229;N5120;4;4.03;2;1.75;;;6;5.78
Q23;2014;750000549;750150229;N5130;36;37.7;6;5.77;;;42;43.47
Q23;2014;750000549;750150229;N9999;623;579.65;81;60.41;;;704;640.06
Q23;2014;750003378;310021191;N1000;8;7.33;3;1.77;;;11;9.1
Q23;2014;750003378;310021191;N1100;1;1;;;;;1;1
Q23;2014;750003378;310021191;N1210;1;1;;;;;1;1
Q23;2014;750003378;310021191;N1220;6;5.33;3;1.77;;;9;7.1
Q23;2014;750003378;310021191;N2000;86;72.77;110;12.83;;;196;85.6
Q23;2014;750003378;310021191;N2120;1;1;;;;;1;1
Q23;2014;750003378;310021191;N2210;22;18.61;30;1.82;;;52;20.43
Q23;2014;750003378;310021191;N2410;4;3.9;;;;;4;3.9
Q23;2014;750003378;310021191;N2460;2;0.23;1;0.5;;;3;0.73
Q23;2014;750003378;310021191;N2470;1;0.5;;;;;1;0.5
Q23;2014;750003378;310021191;N2480;1;0.7;;;;;1;0.7
Q23;2014;750003378;310021191;N2510;42;36.15;75;9.17;;;117;45.32
Q23;2014;750003378;310021191;N2610;11;11.04;4;1.34;;;15;12.38
Q23;2014;750003378;310021191;N2710;2;0.64;;;;;2;0.64
Q23;2014;750003378;310021191;N3000;1;1;;;;;1;1
Q23;2014;750003378;310021191;N3120;1;1;;;;;1;1
Q23;2014;750003378;310021191;N4000;2;1.5;1;0.05;;;3;1.55
Q23;2014;750003378;310021191;N4120;2;1.5;1;0.05;;;3;1.55
Q23;2014;750003378;310021191;N5000;1;1;;;;;1;1
Q23;2014;750003378;310021191;N511A;1;1;;;;;1;1
Q23;2014;750003378;310021191;N9999;98;83.6;114;14.65;;;212;98.25
Q23;2014;750006348;910140011;N1000;8;8.5;16;16.5;51.09;51;75;76.09
Q23;2014;750006348;910140011;N1100;;;;;1.42;1;1;1.42
Q23;2014;750006348;910140011;N1210;1;2;11;10.58;24.92;25;37;37.5
Q23;2014;750006348;910140011;N1220;7;6.5;5;5.92;21.75;22;34;34.17
Q23;2014;750006348;910140011;N1400;;;;;3;3;3;3
Q23;2014;750006348;910140011;N2000;79;76.41;40;36.09;349.88;349;468;462.38
Q23;2014;750006348;910140011;N2120;2;2.25;1;0.25;21.17;19;22;23.67
Q23;2014;750006348;910140011;N2130;;;;;1;1;1;1
Q23;2014;750006348;910140011;N2210;6;4.67;7;6.5;174.75;179;192;185.92
Q23;2014;750006348;910140011;N2220;1;1;2;1.67;56.08;52;55;58.75
Q23;2014;750006348;910140011;N2320;;;;;1;1;1;1
Q23;2014;750006348;910140011;N2420;1;1;;;;;1;1
Q23;2014;750006348;910140011;N2430;6;4.75;;0.92;2.67;2;8;8.34
Q23;2014;750006348;910140011;N2460;;;2;1.33;7.75;7;9;9.08
Q23;2014;750006348;910140011;N2470;3;2.33;3;2.92;10;10;16;15.25
Q23;2014;750006348;910140011;N2510;5;5;;0.58;32.87;35;40;38.45
Q23;2014;750006348;910140011;N2520;;;;;2.25;3;3;2.25
Q23;2014;750006348;910140011;N2610;5;5.08;20;18.75;27.17;27;52;51
Q23;2014;750006348;910140011;N2630;10;10;;;;;10;10
Q23;2014;750006348;910140011;N2710;40;40.33;5;3.17;13.17;13;58;56.67
Q23;2014;750006348;910140011;N3000;8;7.08;5;3.5;35.75;33;46;46.33
Q23;2014;750006348;910140011;N3111;;;4;2.42;15.25;13;17;17.67
Q23;2014;750006348;910140011;N3120;3;2.33;1;0.83;19.5;19;23;22.66
Q23;2014;750006348;910140011;N3121;1;1;;;1;1;2;2
Q23;2014;750006348;910140011;N3130;4;3.75;;0.25;;;4;4
Q23;2014;750006348;910140011;N4000;;;1;1.33;2.5;3;4;3.83
Q23;2014;750006348;910140011;N4120;;;1;1.33;2;2;3;3.33
Q23;2014;750006348;910140011;N4160;;;;;0.5;1;1;0.5
Q23;2014;750006348;910140011;N5000;12;11.83;4;2.08;41.42;40;56;55.33
Q23;2014;750006348;910140011;N5110;4;4;;;1;1;5;5
Q23;2014;750006348;910140011;N511A;;;;;4.33;5;5;4.33
Q23;2014;750006348;910140011;N5130;8;7.83;4;2.08;31.09;29;41;41
Q23;2014;750006348;910140011;N5140;;;;;5;5;5;5
Q23;2014;750006348;910140011;N9999;107;103.82;66;59.5;480.64;476;649;643.96
Q23;2014;750006538;940016819;N1000;3;2.79;5;3.72;37.53;37;45;44.04
Q23;2014;750006538;940016819;N1210;0;0;1;0.58;20.19;19;20;20.77
Q23;2014;750006538;940016819;N1220;3;2.79;4;3.14;17.34;18;25;23.27
Q23;2014;750006538;940016819;N2000;54;45.11;35;32.9;495.69;520;609;573.7
Q23;2014;750006538;940016819;N2120;0;0;0;0;24.42;25;25;24.42
Q23;2014;750006538;940016819;N2210;2;2.04;9;11.5;157.37;167;178;170.91
Q23;2014;750006538;940016819;N2220;0;0;1;0.87;97.5;95;96;98.37
Q23;2014;750006538;940016819;N2410;1;1;0;0;0;0;1;1
Q23;2014;750006538;940016819;N2430;5;2.93;0;0.33;0.33;1;6;3.59
Q23;2014;750006538;940016819;N2460;0;0;3;0.73;17.16;17;20;17.89
Q23;2014;750006538;940016819;N2470;2;0.75;0;0;7.72;8;10;8.47
Q23;2014;750006538;940016819;N2510;6;6.5;6;3.25;91.19;89;101;100.94
Q23;2014;750006538;940016819;N2610;6;4.33;6;8.79;71.27;89;101;84.39
Q23;2014;750006538;940016819;N2630;18;19.17;0;0;0;0;18;19.17
Q23;2014;750006538;940016819;N2710;14;8.39;10;7.43;28.73;29;53;44.55
Q23;2014;750006538;940016819;N3000;1;1;5;3.63;39.97;42;48;44.6
Q23;2014;750006538;940016819;N3111;1;0.92;2;1.5;0;0;3;2.42
Q23;2014;750006538;940016819;N3120;0;0.08;3;2.13;38.11;40;43;40.32
Q23;2014;750006538;940016819;N3121;0;0;0;0;0.86;1;1;0.86
Q23;2014;750006538;940016819;N3130;0;0;0;0;1;1;1;1
Q23;2014;750006538;940016819;N5000;1;1;0;0;1;1;2;2
Q23;2014;750006538;940016819;N5110;1;1;0;0;0;0;1;1
Q23;2014;750006538;940016819;N5130;0;0;0;0;1;1;1;1
Q23;2014;750006538;940016819;N9999;59;49.9;45;40.25;574.19;600;704;664.34
Q23;2014;750007528;750804940;N1000;4;3.92;;;;;4;3.92
Q23;2014;750007528;750804940;N1100;1;1;;;;;1;1
Q23;2014;750007528;750804940;N1210;2;2;;;;;2;2
Q23;2014;750007528;750804940;N1220;1;0.92;;;;;1;0.92
Q23;2014;750007528;750804940;N2000;18;14.55;;;;;18;14.55
Q23;2014;750007528;750804940;N2430;1;0.42;;;;;1;0.42
Q23;2014;750007528;750804940;N2710;17;14.13;;;;;17;14.13
Q23;2014;750007528;750804940;N3000;8;7.16;;;;;8;7.16
Q23;2014;750007528;750804940;N3111;1;1;;;;;1;1
Q23;2014;750007528;750804940;N3120;1;0.5;;;;;1;0.5
Q23;2014;750007528;750804940;N3130;6;5.66;;;;;6;5.66
Q23;2014;750007528;750804940;N5000;2;1.92;;;;;2;1.92
Q23;2014;750007528;750804940;N511A;2;1.92;;;;;2;1.92
Q23;2014;750007528;750804940;N9999;32;27.55;;;;;32;27.55
Q23;2014;750007668;750719270;N1000;7;5.69;;0.09;;;7;5.78
Q23;2014;750007668;750719270;N1210;7;5.69;;0.09;;;7;5.78
Q23;2014;750007668;750719270;N2000;47;33.53;3;1.28;;;50;34.81
Q23;2014;750007668;750719270;N2220;16;10.8;1;0.33;;;17;11.13
Q23;2014;750007668;750719270;N2460;1;0.6;;;;;1;0.6
Q23;2014;750007668;750719270;N2470;3;1.8;;;;;3;1.8
Q23;2014;750007668;750719270;N2480;1;0.37;;;;;1;0.37
Q23;2014;750007668;750719270;N2510;3;3.06;1;0.17;;;4;3.23
Q23;2014;750007668;750719270;N2520;1;0.5;;;;;1;0.5
Q23;2014;750007668;750719270;N2710;22;16.4;1;0.78;;;23;17.18
Q23;2014;750007668;750719270;N3000;5;3.4;3;0.77;;;8;4.17
Q23;2014;750007668;750719270;N3130;5;3.4;3;0.77;;;8;4.17
Q23;2014;750007668;750719270;N5000;7;6.71;4;2.72;;;11;9.43
Q23;2014;750007668;750719270;N5130;7;6.71;4;2.72;;;11;9.43
Q23;2014;750007668;750719270;N9999;66;49.33;10;4.86;;;76;54.19
Q23;2014;750009318;750806853;N1000;;1.91;;;;;;1.91
Q23;2014;750009318;750806853;N1100;;0.36;;;;;;0.36
Q23;2014;750009318;750806853;N1210;;0.5;;;;;;0.5
Q23;2014;750009318;750806853;N1220;;1;;;;;;1
Q23;2014;750009318;750806853;N1400;;0.05;;;;;;0.05
Q23;2014;750009318;750806853;N2000;;10.72;;;;;;10.72
Q23;2014;750009318;750806853;N2120;;1;;;;;;1
Q23;2014;750009318;750806853;N2210;;7;;;;;;7
Q23;2014;750009318;750806853;N2510;;2;;;;;;2
Q23;2014;750009318;750806853;N2610;;0.72;;;;;;0.72
Q23;2014;750009318;750806853;N3000;;0.21;;;;;;0.21
Q23;2014;750009318;750806853;N3120;;0.21;;;;;;0.21
Q23;2014;750009318;750806853;N4000;;0.41;;;;;;0.41
Q23;2014;750009318;750806853;N4120;;0.41;;;;;;0.41
Q23;2014;750009318;750806853;N5000;;0.24;;;;;;0.24
Q23;2014;750009318;750806853;N5130;;0.24;;;;;;0.24
Q23;2014;750009318;750806853;N9999;;13.49;;;;;;13.49
Q23;2014;750010324;750000465;N1000;7;4.45;;;;;7;4.45
Q23;2014;750010324;750000465;N1100;3;1.01;;;;;3;1.01
Q23;2014;750010324;750000465;N1210;3;2.5;;;;;3;2.5
Q23;2014;750010324;750000465;N1220;1;0.94;;;;;1;0.94
Q23;2014;750010324;750000465;N2000;41;8.12;;;;;41;8.12
Q23;2014;750010324;750000465;N2710;41;8.12;;;;;41;8.12
Q23;2014;750010324;750000465;N3000;1;0.25;;;;;1;0.25
Q23;2014;750010324;750000465;N3120;1;0.25;;;;;1;0.25
Q23;2014;750010324;750000465;N5000;1;1;;;;;1;1
Q23;2014;750010324;750000465;N5130;1;1;;;;;1;1
Q23;2014;750010324;750000465;N9999;50;13.82;;;;;50;13.82
Q23;2014;750014128;750014078;N1000;11;10.5;;;;;11;10.5
Q23;2014;750014128;750014078;N1100;1;1;;;;;1;1
Q23;2014;750014128;750014078;N1210;3;3;;;;;3;3
Q23;2014;750014128;750014078;N1220;7;6.5;;;;;7;6.5
Q23;2014;750014128;750014078;N2000;79;77.68;;;;;79;77.68
Q23;2014;750014128;750014078;N2120;2;2;;;;;2;2
Q23;2014;750014128;750014078;N2130;1;1;;;;;1;1
Q23;2014;750014128;750014078;N2210;20;19.69;;;;;20;19.69
Q23;2014;750014128;750014078;N2410;10;10;;;;;10;10
Q23;2014;750014128;750014078;N2430;2;1.5;;;;;2;1.5
Q23;2014;750014128;750014078;N2450;1;1;;;;;1;1
Q23;2014;750014128;750014078;N2460;3;3;;;;;3;3
Q23;2014;750014128;750014078;N2470;1;1;;;;;1;1
Q23;2014;750014128;750014078;N2510;36;35.69;;;;;36;35.69
Q23;2014;750014128;750014078;N2620;1;1;;;;;1;1
Q23;2014;750014128;750014078;N2710;2;1.8;;;;;2;1.8
Q23;2014;750014128;750014078;N3000;1;1;;;;;1;1
Q23;2014;750014128;750014078;N3120;1;1;;;;;1;1
Q23;2014;750014128;750014078;N5000;33;30.48;;;;;33;30.48
Q23;2014;750014128;750014078;N5130;33;30.48;;;;;33;30.48
Q23;2014;750014128;750014078;N9999;124;119.66;;;;;124;119.66
Q23;2014;750014169;750043994;N1000;10;9.5;;;;;10;9.5
Q23;2014;750014169;750043994;N1100;1;1;;;;;1;1
Q23;2014;750014169;750043994;N1210;1;1;;;;;1;1
Q23;2014;750014169;750043994;N1220;7;6.5;;;;;7;6.5
Q23;2014;750014169;750043994;N1400;1;1;;;;;1;1
Q23;2014;750014169;750043994;N2000;75;73;;;;;75;73
Q23;2014;750014169;750043994;N2120;1;1;;;;;1;1
Q23;2014;750014169;750043994;N2210;20;19;;;;;20;19
Q23;2014;750014169;750043994;N2410;4;3.8;;;;;4;3.8
Q23;2014;750014169;750043994;N2450;1;0.4;;;;;1;0.4
Q23;2014;750014169;750043994;N2460;1;1;;;;;1;1
Q23;2014;750014169;750043994;N2480;2;1.8;;;;;2;1.8
Q23;2014;750014169;750043994;N2510;33;33;;;;;33;33
Q23;2014;750014169;750043994;N2610;11;11;;;;;11;11
Q23;2014;750014169;750043994;N2620;1;1;;;;;1;1
Q23;2014;750014169;750043994;N2710;1;1;;;;;1;1
Q23;2014;750014169;750043994;N3000;1;1;;;;;1;1
Q23;2014;750014169;750043994;N3120;1;1;;;;;1;1
Q23;2014;750014169;750043994;N5000;1;1;;;;;1;1
Q23;2014;750014169;750043994;N5130;1;1;;;;;1;1
Q23;2014;750014169;750043994;N9999;87;84.5;;;;;87;84.5
Q23;2014;750023749;750034308;N1000;22;21.43;47;41.94;170.19;174;243;233.56
Q23;2014;750023749;750034308;N1100;;;;;5.99;6;6;5.99
Q23;2014;750023749;750034308;N1210;3;3.46;2;1.98;38.52;38;43;43.96
Q23;2014;750023749;750034308;N1220;19;17.97;45;39.96;124.68;129;193;182.61
Q23;2014;750023749;750034308;N1400;;;;;1;1;1;1
Q23;2014;750023749;750034308;N2000;139;131.95;96;89.97;1049.1;1070;1305;1271.02
Q23;2014;750023749;750034308;N2120;1;1;;;98.72;107;108;99.72
Q23;2014;750023749;750034308;N2130;;;;;6.41;6;6;6.41
Q23;2014;750023749;750034308;N2210;24;24.84;27;17.59;530.54;534;585;572.97
Q23;2014;750023749;750034308;N2340;;;1;1;1;1;2;2
Q23;2014;750023749;750034308;N2410;;;;;1;1;1;1
Q23;2014;750023749;750034308;N2430;1;0.49;1;0.67;6.19;6;8;7.35
Q23;2014;750023749;750034308;N2450;;;;0.41;3;3;3;3.41
Q23;2014;750023749;750034308;N2460;;;1;0.08;18.54;18;19;18.62
Q23;2014;750023749;750034308;N2470;1;0.53;5;4.23;13.11;15;21;17.87
Q23;2014;750023749;750034308;N2510;20;19.78;14;20.4;180.47;184;218;220.65
Q23;2014;750023749;750034308;N2520;;;;;0.87;1;1;0.87
Q23;2014;750023749;750034308;N2530;;;3;2.88;18.01;19;22;20.89
Q23;2014;750023749;750034308;N2610;11;9.69;26;33.44;135.84;141;178;178.97
Q23;2014;750023749;750034308;N2630;49;49.58;;;;;49;49.58
Q23;2014;750023749;750034308;N2710;32;26.04;18;9.27;35.4;34;84;70.71
Q23;2014;750023749;750034308;N3000;;0.35;8;6.55;90.58;92;100;97.48
Q23;2014;750023749;750034308;N3111;;;2;1.64;28.53;29;31;30.17
Q23;2014;750023749;750034308;N3120;;0.35;6;4.91;55.47;57;63;60.73
Q23;2014;750023749;750034308;N3121;;;;;4.58;4;4;4.58
Q23;2014;750023749;750034308;N3130;;;;;2;2;2;2
Q23;2014;750023749;750034308;N4000;3;2.86;4;4.23;5.71;6;13;12.8
Q23;2014;750023749;750034308;N4120;3;2.86;4;4.23;4.71;5;12;11.8
Q23;2014;750023749;750034308;N4160;;;;0;1;1;1;1
Q23;2014;750023749;750034308;N5000;5;5.18;14;13.24;95.48;92;111;113.9
Q23;2014;750023749;750034308;N5110;2;1.95;2;1.5;3;3;7;6.45
Q23;2014;750023749;750034308;N511A;1;1.04;4;4.1;18.46;18;23;23.6
Q23;2014;750023749;750034308;N5130;2;2.19;8;7.64;70.02;67;77;79.85
Q23;2014;750023749;750034308;N5140;;;;;4;4;4;4
Q23;2014;750023749;750034308;N9999;169;161.77;169;155.93;1411.06;1434;1772;1728.76
Q23;2014;750032229;750827933;N1000;6;5.05;;;;;6;5.05
Q23;2014;750032229;750827933;N1100;2;1.25;;;;;2;1.25
Q23;2014;750032229;750827933;N1210;2;1.8;;;;;2;1.8
Q23;2014;750032229;750827933;N1220;1;1;;;;;1;1
Q23;2014;750032229;750827933;N1400;1;1;;;;;1;1
Q23;2014;750032229;750827933;N2000;30;24.6;;;;;30;24.6
Q23;2014;750032229;750827933;N2210;5;5;;;;;5;5
Q23;2014;750032229;750827933;N2470;1;0.6;;;;;1;0.6
Q23;2014;750032229;750827933;N2530;10;10;;;;;10;10
Q23;2014;750032229;750827933;N2620;2;2;;;;;2;2
Q23;2014;750032229;750827933;N2710;3;2;;;;;3;2
Q23;2014;750032229;750827933;N2800;9;5;;;;;9;5
Q23;2014;750032229;750827933;N3000;6;5.5;;;;;6;5.5
Q23;2014;750032229;750827933;N3111;4;4;;;;;4;4
Q23;2014;750032229;750827933;N3120;2;1.5;;;;;2;1.5
Q23;2014;750032229;750827933;N5000;1;1;;;;;1;1
Q23;2014;750032229;750827933;N511A;1;1;;;;;1;1
Q23;2014;750032229;750827933;N9999;43;36.15;;;;;43;36.15
Q23;2014;750038739;750043994;N1000;6;6;;;;;6;6
Q23;2014;750038739;750043994;N1100;2;2;;;;;2;2
Q23;2014;750038739;750043994;N1210;1;1;;;;;1;1
Q23;2014;750038739;750043994;N1220;3;3;;;;;3;3
Q23;2014;750038739;750043994;N2000;79;72.79;;;;;79;72.79
Q23;2014;750038739;750043994;N2120;1;1;;;;;1;1
Q23;2014;750038739;750043994;N2130;1;1;;;;;1;1
Q23;2014;750038739;750043994;N2210;18;17.03;;;;;18;17.03
Q23;2014;750038739;750043994;N2410;11;11;;;;;11;11
Q23;2014;750038739;750043994;N2430;1;0.5;;;;;1;0.5
Q23;2014;750038739;750043994;N2450;1;0.5;;;;;1;0.5
Q23;2014;750038739;750043994;N2460;2;2;;;;;2;2
Q23;2014;750038739;750043994;N2480;5;4.43;;;;;5;4.43
Q23;2014;750038739;750043994;N2510;24;23.06;;;;;24;23.06
Q23;2014;750038739;750043994;N2610;14;11.27;;;;;14;11.27
Q23;2014;750038739;750043994;N2710;1;1;;;;;1;1
Q23;2014;750038739;750043994;N3000;1;1;;;;;1;1
Q23;2014;750038739;750043994;N3120;1;1;;;;;1;1
Q23;2014;750038739;750043994;N4000;1;0.8;;;;;1;0.8
Q23;2014;750038739;750043994;N4120;1;0.8;;;;;1;0.8
Q23;2014;750038739;750043994;N5000;1;1;;;;;1;1
Q23;2014;750038739;750043994;N5130;1;1;;;;;1;1
Q23;2014;750038739;750043994;N9999;88;81.59;;;;;88;81.59
Q23;2014;750039448;750720914;N1000;78;69.68;9;4.71;;;87;74.39
Q23;2014;750039448;750720914;N1100;2;2;;;;;2;2
Q23;2014;750039448;750720914;N1210;30;28.56;1;1;;;31;29.56
Q23;2014;750039448;750720914;N1220;46;39.12;8;3.71;;;54;42.83
Q23;2014;750039448;750720914;N2000;244;162.91;15;8.42;;;259;171.33
Q23;2014;750039448;750720914;N2120;14;13.8;1;0.8;;;15;14.6
Q23;2014;750039448;750720914;N2220;60;53.56;6;3.19;;;66;56.75
Q23;2014;750039448;750720914;N2430;16;9.37;;;;;16;9.37
Q23;2014;750039448;750720914;N2460;11;10.38;2;1;;;13;11.38
Q23;2014;750039448;750720914;N2470;3;2.06;;;;;3;2.06
Q23;2014;750039448;750720914;N2510;11;10.7;1;0.11;;;12;10.81
Q23;2014;750039448;750720914;N2520;;;4;3.1;;;4;3.1
Q23;2014;750039448;750720914;N2610;16;14.32;;;;;16;14.32
Q23;2014;750039448;750720914;N2630;7;7;;;;;7;7
Q23;2014;750039448;750720914;N2710;106;41.72;1;0.22;;;107;41.94
Q23;2014;750039448;750720914;N3000;26;21.21;1;0.8;;;27;22.01
Q23;2014;750039448;750720914;N3111;7;6.02;1;0.8;;;8;6.82
Q23;2014;750039448;750720914;N3120;17;14.88;;;;;17;14.88
Q23;2014;750039448;750720914;N3130;2;0.31;;;;;2;0.31
Q23;2014;750039448;750720914;N5000;12;12;2;1.69;;;14;13.69
Q23;2014;750039448;750720914;N511A;10;10;1;1;;;11;11
Q23;2014;750039448;750720914;N5120;2;2;1;0.69;;;3;2.69
Q23;2014;750039448;750720914;N9999;360;265.8;27;15.62;;;387;281.42
Q23;2014;750040297;750000960;N2000;8;7.5;;;;;8;7.5
Q23;2014;750040297;750000960;N2120;1;0.5;;;;;1;0.5
Q23;2014;750040297;750000960;N2210;5;5;;;;;5;5
Q23;2014;750040297;750000960;N2510;2;2;;;;;2;2
Q23;2014;750040297;750000960;N5000;1;0.5;;;;;1;0.5
Q23;2014;750040297;750000960;N511A;1;0.5;;;;;1;0.5
Q23;2014;750040297;750000960;N9999;9;8;;;;;9;8
Q23;2014;750041543;750712184;N1000;4;2.5;9;7.6;47.7;52;65;57.8
Q23;2014;750041543;750712184;N1100;1;0.9;0;0.6;2.6;3;4;4.1
Q23;2014;750041543;750712184;N1210;0;0;1;0.5;11.2;12;13;11.7
Q23;2014;750041543;750712184;N1220;3;1.6;8;6.5;33.7;36;47;41.8
Q23;2014;750041543;750712184;N1400;0;0;0;0;0.2;1;1;0.2
Q23;2014;750041543;750712184;N2000;1;1;50;41.1;266;269;320;308.1
Q23;2014;750041543;750712184;N2120;0;0;0;0;6.7;9;9;6.7
Q23;2014;750041543;750712184;N2130;0;0;0;0;2;2;2;2
Q23;2014;750041543;750712184;N2210;0;0;8;4.7;75.4;75;83;80.1
Q23;2014;750041543;750712184;N2320;0;0;0;0;0;1;1;0
Q23;2014;750041543;750712184;N2410;0;0;0;0.5;5.4;5;5;5.9
Q23;2014;750041543;750712184;N2420;0;0;0;0;0.9;1;1;0.9
Q23;2014;750041543;750712184;N2430;0;0;0;0;2;2;2;2
Q23;2014;750041543;750712184;N2450;0;0;0;0;2;2;2;2
Q23;2014;750041543;750712184;N2460;0;0;0;0;5.7;6;6;5.7
Q23;2014;750041543;750712184;N2470;0;0;1;0.3;3.6;3;4;3.9
Q23;2014;750041543;750712184;N2510;0;0;34;26.5;128.2;129;163;154.7
Q23;2014;750041543;750712184;N2520;0;0;0;0;3.9;4;4;3.9
Q23;2014;750041543;750712184;N2530;0;0;0;0;1.1;1;1;1.1
Q23;2014;750041543;750712184;N2610;1;1;5;7.1;24.9;24;30;33
Q23;2014;750041543;750712184;N2620;0;0;0;0;1;1;1;1
Q23;2014;750041543;750712184;N2710;0;0;2;2;3.2;4;6;5.2
Q23;2014;750041543;750712184;N3000;0;0;0;0;14.5;15;15;14.5
Q23;2014;750041543;750712184;N3120;0;0;0;0;9;10;10;9
Q23;2014;750041543;750712184;N3121;0;0;0;0;0.6;0;0;0.6
Q23;2014;750041543;750712184;N3130;0;0;0;0;4.9;5;5;4.9
Q23;2014;750041543;750712184;N4000;0;0;2;1.3;11.9;12;14;13.2
Q23;2014;750041543;750712184;N4110;0;0;0;0;2.3;3;3;2.3
Q23;2014;750041543;750712184;N4120;0;0;2;1.3;6.5;6;8;7.8
Q23;2014;750041543;750712184;N4130;0;0;0;0;3.1;3;3;3.1
Q23;2014;750041543;750712184;N5000;2;3;3;3.4;36.1;38;43;42.5
Q23;2014;750041543;750712184;N5110;1;0.6;0;0.2;0.8;1;2;1.6
Q23;2014;750041543;750712184;N511A;0;0;0;0;7.9;9;9;7.9
Q23;2014;750041543;750712184;N5120;1;2.4;0;0.1;0;0;1;2.5
Q23;2014;750041543;750712184;N5130;0;0;3;3;26.7;27;30;29.7
Q23;2014;750041543;750712184;N5140;0;0;0;0.1;0.7;1;1;0.8
Q23;2014;750041543;750712184;N9999;7;6.5;64;53.4;376.2;386;457;436.1
Q23;2014;750042459;750712341;N1000;16;14.5;;;;;16;14.5
Q23;2014;750042459;750712341;N1100;2;1.5;;;;;2;1.5
Q23;2014;750042459;750712341;N1210;2;1.8;;;;;2;1.8
Q23;2014;750042459;750712341;N1220;11;10.2;;;;;11;10.2
Q23;2014;750042459;750712341;N1400;1;1;;;;;1;1
Q23;2014;750042459;750712341;N2000;150;144.8;;;;;150;144.8
Q23;2014;750042459;750712341;N2120;15;14.2;;;;;15;14.2
Q23;2014;750042459;750712341;N2210;93;89.7;;;;;93;89.7
Q23;2014;750042459;750712341;N2340;12;12;;;;;12;12
Q23;2014;750042459;750712341;N2510;26;25.3;;;;;26;25.3
Q23;2014;750042459;750712341;N2710;3;2.8;;;;;3;2.8
Q23;2014;750042459;750712341;N2800;1;0.8;;;;;1;0.8
Q23;2014;750042459;750712341;N3000;6;4.7;;;;;6;4.7
Q23;2014;750042459;750712341;N3120;5;4.2;;;;;5;4.2
Q23;2014;750042459;750712341;N3130;1;0.5;;;;;1;0.5
Q23;2014;750042459;750712341;N5000;4;3.8;;;;;4;3.8
Q23;2014;750042459;750712341;N5120;1;1;;;;;1;1
Q23;2014;750042459;750712341;N5130;3;2.8;;;;;3;2.8
Q23;2014;750042459;750712341;N9999;176;167.8;;;;;176;167.8
Q23;2014;750042830;750710428;N1000;11;7.12;;;;;11;7.12
Q23;2014;750042830;750710428;N1100;2;0.3;;;;;2;0.3
Q23;2014;750042830;750710428;N1210;1;1;;;;;1;1
Q23;2014;750042830;750710428;N1220;7;5.72;;;;;7;5.72
Q23;2014;750042830;750710428;N1400;1;0.1;;;;;1;0.1
Q23;2014;750042830;750710428;N2000;65;57.57;7;4.7;;;72;62.27
