BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2014;130786932;130002660;RADIO;;;;;;;;1
IMAGES;2014;130789357;130002843;RADIO;1;1;2452;0;0;0;0;0
IMAGES;2014;130804297;130786049;RADIO;6;6;22089;;;18372;337;
IMAGES;2014;130809015;130001928;RADIO;1;1;2677;398;0;0;0;0
IMAGES;2014;130810740;130007362;IRM;1;1;42;;30;3115;;
IMAGES;2014;130810740;130007362;LITHO;1;1;195;;;;;
IMAGES;2014;130810740;130007362;MAMM;1;1;;;;2542;;
IMAGES;2014;130810740;130007362;RADIO;2;2;6190;;892;13432;8;
IMAGES;2014;130810740;130007362;SCAN;1;1;710;;442;10029;;
IMAGES;2014;130810740;130007362;VASC;2;2;573;;;;2;
IMAGES;2014;140000027;140000035;IRM;2;2;361;1;3;7692;9;0
IMAGES;2014;140000027;140000035;MAMM;1;1;;;;923;;
IMAGES;2014;140000027;140000035;RADIO;3;3;19451;154;32;15510;469;1
IMAGES;2014;140000027;140000035;SCAN;1;1;10867;106;14;13506;120;1
IMAGES;2014;140000027;140000035;VASC;1;1;20;1;;407;;1
IMAGES;2014;140000027;140000035;dtIRM1;1;1;2;;;1178;;0
IMAGES;2014;140000076;140000084;RADIO;2;2;1436;0;0;7361;25;0
IMAGES;2014;140000209;140000100;CAM;3;3;1336;62;152;5127;0;0
IMAGES;2014;140000209;140000100;IRM;2;2;5999;22;9;6217;64;0
IMAGES;2014;140000209;140000100;RADIO;8;8;48790;0;0;47092;822;1
IMAGES;2014;140000209;140000100;SCAN;2;2;32406;0;0;9216;776;1
IMAGES;2014;140000209;140000100;TOMO;1;1;148;8;37;1592;0;0
IMAGES;2014;140000209;140000100;VASC;3;3;2753;0;0;1569;16;1
IMAGES;2014;140000233;140000118;MAMM;1;1;;;;574;;
IMAGES;2014;140000233;140000118;RADIO;3;3;4894;0;0;15191;148;1
IMAGES;2014;140000233;140000118;SCAN;1;1;5079;0;0;10957;118;1
IMAGES;2014;140000373;140000159;RADIO;2;2;6367;264;;5409;166;0
IMAGES;2014;140000373;140000159;SCAN;0;0;;;;403;;0
IMAGES;2014;140000555;140000639;CAM;3;3;676;0;49;5408;0;0
IMAGES;2014;140000555;140000639;IRM;1;1;396;0;11;4630;0;0
IMAGES;2014;140000555;140000639;MAMM;1;1;;;;6672;;
IMAGES;2014;140000555;140000639;RADIO;1;1;3074;0;0;1508;1;1
IMAGES;2014;140000555;140000639;SCAN;1;1;1628;0;9;7435;1;1
IMAGES;2014;140000555;140000639;VASC;1;1;313;0;0;0;0;0
IMAGES;2014;140002452;140025800;RADIO;2;2;1500;0;0;;;0
IMAGES;2014;140016759;140003146;IRM;1;1;1;;;1591;;0
IMAGES;2014;140016759;140003146;MAMM;1;1;;;;2779;;
IMAGES;2014;140016759;140003146;RADIO;3;3;3969;;;33536;215;0
IMAGES;2014;140016759;140003146;SCAN;1;1;1199;;;14974;32;0
IMAGES;2014;140017237;140003278;IRM;2;2;394;;;12547;;0
IMAGES;2014;140017237;140003278;LITHO;1;1;69;;;;;0
IMAGES;2014;140017237;140003278;MAMM;1;;;;;;;
IMAGES;2014;140017237;140003278;RADIO;3;;;;;;;1
IMAGES;2014;140017237;140003278;SCAN;1;1;3517;;;19888;32;1
IMAGES;2014;140017237;140003278;VASC;2;2;7733;;;;;1
IMAGES;2014;140017237;140003278;dtIRM1;1;1;24;;;2324;;0
IMAGES;2014;140017237;140003278;dtIRM2;1;1;370;;;10223;;
IMAGES;2014;140024886;140000092;RADIO;2;2;7415;;;9471;211;0
IMAGES;2014;140024886;140000092;SCAN;1;0;;;;;;
IMAGES;2014;150000032;150780088;RADIO;4;4;4478;6;113;16202;121;1
IMAGES;2014;150000032;150780088;SCAN;1;1;1906;5;375;4748;23;1
IMAGES;2014;150000040;150780096;IRM;1;1;732;;2167;4861;28;0
IMAGES;2014;150000040;150780096;MAMM;1;1;;;;718;;
IMAGES;2014;150000040;150780096;RADIO;3;3;7867;;;19613;352;0
IMAGES;2014;150000040;150780096;SCAN;1;1;7088;;;13133;118;0
IMAGES;2014;150000040;150780096;VASC;2;2;799;;;2;;0
IMAGES;2014;150000164;150780468;RADIO;3;3;840;;;5636;55;0
IMAGES;2014;150000180;150780500;RADIO;1;1;672;120;0;271;0;0
IMAGES;2014;150780120;150000065;RADIO;1;1;113;;;;0;0
IMAGES;2014;150780732;150000271;CAM;1;;;;;;;
IMAGES;2014;150780732;150000271;MAMM;1;;;;;;;
IMAGES;2014;150780732;150000271;RADIO;4;;;;;;;
IMAGES;2014;150780732;150000271;SCAN;1;;;;;;;
IMAGES;2014;160000170;160000204;MAMM;1;;;;;;;
IMAGES;2014;160000170;160000204;RADIO;3;;;;;;;
IMAGES;2014;160000253;160000451;CAM;2;2;720;;122;6025;;0
IMAGES;2014;160000253;160000451;IRM;1;1;641;10;33;5015;1;0
IMAGES;2014;160000253;160000451;MAMM;1;1;;;;2096;;
IMAGES;2014;160000253;160000451;RADIO;9;9;37822;363;308;29181;573;1
IMAGES;2014;160000253;160000451;SCAN;2;2;9542;111;174;7115;94;1
IMAGES;2014;160000253;160000451;TOMO;1;1;195;;73;1494;;0
IMAGES;2014;160000253;160000451;VASC;1;1;15;0;0;37;0;0
IMAGES;2014;160000303;160006037;MAMM;1;1;;;;298;;
IMAGES;2014;160000303;160006037;RADIO;2;2;3380;;;6460;;0
IMAGES;2014;160000303;160006037;SCAN;1;1;1260;;;1532;;0
IMAGES;2014;160000311;160000485;RADIO;3;3;732;43;;15524;86;0
IMAGES;2014;160000337;160000493;RADIO;1;1;2003;;;8638;;0
IMAGES;2014;160000337;160000493;SCAN;1;1;867;;;2926;;0
IMAGES;2014;160015368;160014411;IRM;1;1;204;;;4268;107;0
IMAGES;2014;160015368;160014411;MAMM;1;1;;;;1474;;
IMAGES;2014;160015368;160014411;RADIO;2;2;11188;;;11695;2531;0
IMAGES;2014;160015368;160014411;SCAN;1;1;6161;;;6526;1880;0
IMAGES;2014;170000038;170780050;RADIO;3;3;3472;;;8782;96;1
IMAGES;2014;170000038;170780050;SCAN;1;1;1419;;;3972;22;1
IMAGES;2014;170000087;170023279;IRM;2;2;4051;;;9949;56;0
IMAGES;2014;170000087;170023279;MAMM;1;1;;;;1358;;
IMAGES;2014;170000087;170023279;RADIO;7;7;39744;;;45271;744;1
IMAGES;2014;170000087;170023279;SCAN;2;2;15774;;;13615;175;1
IMAGES;2014;170000087;170023279;VASC;2;2;845;;;32;2;1
IMAGES;2014;170000087;170023279;dtIRM2;1;1;2134;;;4045;;0
IMAGES;2014;170000095;170780167;MAMM;1;1;;;;600;;
IMAGES;2014;170000095;170780167;RADIO;4;4;5087;524;0;8581;168;1
IMAGES;2014;170000095;170780167;SCAN;1;1;1528;86;13;1129;16;0
IMAGES;2014;170000103;170780175;IRM;1;1;971;10;;1041;0;0
IMAGES;2014;170000103;170780175;MAMM;1;1;;;;225;;
IMAGES;2014;170000103;170780175;RADIO;5;5;18563;384;;15470;595;0
IMAGES;2014;170000103;170780175;SCAN;1;1;4207;62;;2963;46;0
IMAGES;2014;170000103;170780175;VASC;1;1;369;0;;0;2;1
IMAGES;2014;170000129;170780191;IRM;1;1;138;;;1185;12;0
IMAGES;2014;170000129;170780191;MAMM;1;1;;;;134;;
IMAGES;2014;170000129;170780191;RADIO;3;3;3111;2;;14046;216;1
IMAGES;2014;170000129;170780191;SCAN;1;1;1930;;;3952;53;1
IMAGES;2014;170000152;170780225;IRM;1;1;379;;;6605;22;0
IMAGES;2014;170000152;170780225;MAMM;1;1;;;;1801;;
IMAGES;2014;170000152;170780225;RADIO;3;3;11987;;;20674;433;0
IMAGES;2014;170000152;170780225;SCAN;1;1;3719;;;11417;104;0
IMAGES;2014;170000178;170780266;RADIO;1;1;482;;;24;;0
IMAGES;2014;170780563;170000251;LITHO;1;1;105;;;;;1
IMAGES;2014;170780563;170000251;MAMM;1;;;;;;;
IMAGES;2014;170780563;170000251;SCAN;1;0;;;;;;
IMAGES;2014;170780563;170000251;VASC;1;1;254;;;;;1
IMAGES;2014;170780621;170000285;RADIO;1;1;1992;;;4831;;
IMAGES;2014;170780647;170000301;MAMM;1;;;;;;;
IMAGES;2014;170780647;170000301;RADIO;4;;;;;;;
IMAGES;2014;170780647;170000301;SCAN;1;;;;;;;
IMAGES;2014;170780803;170017321;RADIO;1;1;110;124;0;0;0;0
IMAGES;2014;180000010;180000028;IRM;1;1;978;22;0;2732;48;0
IMAGES;2014;180000010;180000028;MAMM;1;1;;;;886;;
IMAGES;2014;180000010;180000028;RADIO;4;4;17524;177;0;25240;662;1
IMAGES;2014;180000010;180000028;SCAN;2;2;7919;130;0;6973;326;1
IMAGES;2014;180000010;180000028;VASC;2;2;910;0;166;2;;1
IMAGES;2014;180000200;180000051;MAMM;1;1;;;;;;
IMAGES;2014;180000200;180000051;RADIO;2;2;5410;293;;10866;217;0
IMAGES;2014;180000200;180000051;SCAN;1;1;1942;127;;5969;34;0
IMAGES;2014;180000283;180000069;RADIO;2;2;3853;125;464;6377;160;0
IMAGES;2014;180000283;180000069;SCAN;1;1;2572;31;373;6404;36;0
IMAGES;2014;190000018;190000042;IRM;1;1;1928;61;;6089;25;0
IMAGES;2014;190000018;190000042;MAMM;1;1;;;;1675;;
IMAGES;2014;190000018;190000042;RADIO;4;4;20968;854;;22847;488;0
IMAGES;2014;190000018;190000042;SCAN;1;1;5437;210;;5395;151;0
IMAGES;2014;190000018;190000042;VASC;1;1;1717;;;;19;1
IMAGES;2014;190000026;190000059;IRM;1;1;143;11;;2357;;0
IMAGES;2014;190000026;190000059;MAMM;1;1;;;;1381;;
IMAGES;2014;190000026;190000059;RADIO;5;5;6246;181;;18102;281;0
IMAGES;2014;190000026;190000059;SCAN;1;1;2469;138;;5418;42;0
IMAGES;2014;190000091;190000075;IRM;1;1;158;;27;1279;;
IMAGES;2014;190000091;190000075;RADIO;2;2;8403;;;16380;;
IMAGES;2014;190000091;190000075;SCAN;1;1;2184;;268;4243;;
IMAGES;2014;190000224;190000901;CAM;2;;;;;;;
IMAGES;2014;190000224;190000901;IRM;1;;;;;;;
IMAGES;2014;190000224;190000901;LITHO;1;;;;;;;
IMAGES;2014;190000224;190000901;RADIO;3;;;;;;;
IMAGES;2014;190000224;190000901;SCAN;1;;;;;;;
IMAGES;2014;190000224;190000901;TOMO;1;;;;;;;
IMAGES;2014;210780789;210003208;LITHO;1;1;18;;;;;
IMAGES;2014;210780789;210003208;RADIO;4;;;;;;;
IMAGES;2014;210780789;210003208;SCAN;1;;;;;;;
IMAGES;2014;210780979;210000295;RADIO;2;0;;;;;;1
IMAGES;2014;210780979;210000295;VASC;2;0;;;;;;1
IMAGES;2014;210987558;210780581;IRM;3;3;3758;;2049;9469;11;0
IMAGES;2014;210987558;210780581;RADIO;8;8;58991;;;32512;1000;0
IMAGES;2014;210987558;210780581;SCAN;2;2;21400;;;8118;430;1
IMAGES;2014;210987558;210780581;VASC;3;3;3789;;;803;2;1
IMAGES;2014;210987558;210780581;dtIRM2;1;1;1450;;;2603;;0
IMAGES;2014;210987657;210780714;MAMM;1;1;;;;889;;
IMAGES;2014;210987657;210780714;RADIO;4;4;7831;0;0;15095;328;1
IMAGES;2014;210987657;210780714;SCAN;1;1;4502;0;0;7907;33;1
IMAGES;2014;210987665;210010070;MAMM;1;1;;;;;;
IMAGES;2014;210987665;210010070;RADIO;3;3;3674;;;10148;;
IMAGES;2014;210987665;210010070;SCAN;1;1;1737;;;2254;;
IMAGES;2014;210987673;210010070;RADIO;5;;;;;;;
IMAGES;2014;210987681;210011482;MAMM;1;1;;;;;;
IMAGES;2014;210987681;210011482;RADIO;4;3;728;;;3295;;0
IMAGES;2014;210987699;210780706;IRM;1;1;72;;;1221;;
IMAGES;2014;210987699;210780706;MAMM;1;1;;;;852;;
IMAGES;2014;210987699;210780706;RADIO;3;3;4877;;;12907;556;
IMAGES;2014;210987699;210780706;SCAN;1;1;2227;;;4601;137;
IMAGES;2014;210987731;210780417;CAM;3;3;1331;0;0;9272;0;0
IMAGES;2014;210987731;210780417;IRM;1;1;256;0;0;1804;0;0
IMAGES;2014;210987731;210780417;MAMM;2;2;;;;;;
IMAGES;2014;210987731;210780417;RADIO;2;2;3942;0;0;977;0;0
IMAGES;2014;210987731;210780417;SCAN;1;1;2495;0;0;6793;0;1
IMAGES;2014;210987731;210780417;TOMO;1;1;173;0;180;3350;0;0
IMAGES;2014;220000012;220000020;CAM;2;2;818;;;5676;;0
IMAGES;2014;220000012;220000020;IRM;2;2;2928;5;;4842;37;0
IMAGES;2014;220000012;220000020;MAMM;1;1;;;;1059;;
IMAGES;2014;220000012;220000020;RADIO;6;6;41456;440;;30018;1211;1
IMAGES;2014;220000012;220000020;SCAN;2;2;11017;195;;9099;98;1
IMAGES;2014;220000012;220000020;TOMO;1;1;157;;;1002;;1
IMAGES;2014;220000012;220000020;VASC;2;2;2929;9;240;0;;1
IMAGES;2014;220000095;220000046;IRM;1;1;431;;;843;;0
IMAGES;2014;220000095;220000046;RADIO;2;2;11528;;;14631;304;1
IMAGES;2014;220000095;220000046;SCAN;1;1;4077;;4561;2396;53;0
IMAGES;2014;220000095;220000046;VASC;2;2;308;;;;;
IMAGES;2014;220000343;220000079;IRM;1;1;262;;;1220;;0
IMAGES;2014;220000343;220000079;MAMM;1;1;;;;1060;;
IMAGES;2014;220000343;220000079;RADIO;2;2;10046;;;17442;338;1
IMAGES;2014;220000343;220000079;SCAN;1;1;3363;;;2446;31;1
IMAGES;2014;220000368;220000103;IRM;1;1;777;38;8;3236;;0
IMAGES;2014;220000368;220000103;MAMM;1;1;;;;2737;;
IMAGES;2014;220000368;220000103;RADIO;4;4;9165;515;3;17445;244;0
IMAGES;2014;220000368;220000103;SCAN;1;1;3639;85;66;5247;43;1
IMAGES;2014;220000541;220000152;MAMM;1;1;;;;1355;;
IMAGES;2014;220000541;220000152;RADIO;5;5;4978;;;15186;;0
IMAGES;2014;220000541;220000152;SCAN;1;1;1929;;;3625;;0
IMAGES;2014;220001259;220005045;RADIO;3;3;1798;308;;2374;0;
IMAGES;2014;230000820;230780041;IRM;1;1;730;;;4878;1;0
IMAGES;2014;230000820;230780041;MAMM;1;1;;;;739;;
IMAGES;2014;230000820;230780041;RADIO;3;3;13842;;;15849;;0
IMAGES;2014;230000820;230780041;SCAN;1;1;3803;;;6495;26;0
IMAGES;2014;230000846;230780066;RADIO;3;3;832;;2102;;0;0
IMAGES;2014;230780082;750005068;RADIO;3;3;5467;;;3447;;0
IMAGES;2014;230782617;750000218;RADIO;1;1;205;;;;;0
IMAGES;2014;240000216;240000620;RADIO;2;;;;;;;
IMAGES;2014;240000372;240000059;IRM;0;0;237;4;;1919;0;0
IMAGES;2014;240000372;240000059;RADIO;2;2;10335;178;;18422;398;0
IMAGES;2014;240000372;240000059;SCAN;1;1;4320;45;11;4495;94;0
IMAGES;2014;240000372;240000059;dtIRM1;;;91;0;;1240;;
IMAGES;2014;240000489;240000117;IRM;2;1;1032;;3113;2739;;0
IMAGES;2014;240000489;240000117;MAMM;1;1;;;;474;;
IMAGES;2014;240000489;240000117;RADIO;2;2;29949;;;25645;;0
IMAGES;2014;240000489;240000117;SCAN;2;1;10706;;764;4712;;1
IMAGES;2014;240000489;240000117;VASC;2;2;2012;;;;;1
IMAGES;2014;240000687;240000448;IRM;1;1;331;0;16;4389;199;0
IMAGES;2014;240000687;240000448;RADIO;2;2;3671;0;0;5869;1841;0
IMAGES;2014;240000687;240000448;SCAN;1;1;2085;0;369;4415;554;0
IMAGES;2014;250000114;900000365;CAM;3;1;493;559;4;2030;404;0
IMAGES;2014;250000114;900000365;IRM;2;1;1624;94;6;6718;33;0
IMAGES;2014;250000114;900000365;MAMM;1;1;;;;560;;
IMAGES;2014;250000114;900000365;RADIO;4;4;16269;764;89;19978;412;0
IMAGES;2014;250000114;900000365;SCAN;2;1;9046;654;35;11848;134;1
IMAGES;2014;250000114;900000365;TOMO;1;1;197;140;5;1275;65;0
IMAGES;2014;250000270;250000643;CAM;2;2;178;;;10945;;
IMAGES;2014;250000270;250000643;SCAN;1;;2043;;;;;
IMAGES;2014;250000700;250000452;IRM;1;1;617;7;0;0;1;
IMAGES;2014;250000700;250000452;LITHO;0;;;;;;;1
IMAGES;2014;250000700;250000452;RADIO;3;3;9637;;0;13923;306;
IMAGES;2014;250000700;250000452;SCAN;1;1;4718;67;0;;40;
IMAGES;2014;250000718;250000460;RADIO;2;2;730;0;0;0;0;0
IMAGES;2014;250006954;250000015;CAM;3;3;1352;;82;5203;;0
IMAGES;2014;250006954;250000015;IRM;2;2;6747;;152;18512;412;0
IMAGES;2014;250006954;250000015;LITHO;1;1;71;;;0;;1
IMAGES;2014;250006954;250000015;MAMM;1;1;;;;1206;;
IMAGES;2014;250006954;250000015;RADIO;9;9;52209;;368;55920;1437;1
IMAGES;2014;250006954;250000015;SCAN;3;3;25590;;348;36712;860;1
IMAGES;2014;250006954;250000015;TOMO;1;1;345;;88;2268;;0
IMAGES;2014;250006954;250000015;VASC;6;6;3722;;16;756;33;1
IMAGES;2014;250006954;250000015;dtIRM2;1;1;3704;;80;10548;;0
IMAGES;2014;250011723;250017126;MAMM;1;;;;;;;
IMAGES;2014;250011723;250017126;RADIO;2;2;990;;6968;3844;;0
IMAGES;2014;250011723;250017126;SCAN;1;1;56;;4118;65;;0
IMAGES;2014;250011723;250017126;VASC;2;;;;;;;0
IMAGES;2014;260000013;260000021;CAM;4;4;548;0;531;8274;;0
IMAGES;2014;260000013;260000021;IRM;2;2;2061;;16;13049;10;0
IMAGES;2014;260000013;260000021;MAMM;1;1;;;;1687;;
IMAGES;2014;260000013;260000021;RADIO;5;5;15398;;31;32651;1018;1
IMAGES;2014;260000013;260000021;SCAN;2;2;5162;;34;22003;150;1
IMAGES;2014;260000013;260000021;TOMO;1;1;490;0;424;6074;0;0
IMAGES;2014;260000013;260000021;VASC;2;2;3030;;1;217;1;1
IMAGES;2014;260000120;260016910;IRM;2;2;793;67;26;4408;0;0
IMAGES;2014;260000120;260016910;RADIO;3;3;12878;;;18374;364;
IMAGES;2014;260000120;260016910;SCAN;1;1;3596;;;5382;55;1
IMAGES;2014;260000120;260016910;VASC;1;1;140;;;351;0;1
IMAGES;2014;260000138;260000047;IRM;2;2;300;;;4178;;0
IMAGES;2014;260000138;260000047;MAMM;1;1;;;;1822;;
IMAGES;2014;260000138;260000047;RADIO;3;3;9907;;;20798;414;1
IMAGES;2014;260000138;260000047;SCAN;1;1;8035;;;11619;170;1
IMAGES;2014;260000138;260000047;dtIRM1;1;1;9;;;371;;0
IMAGES;2014;260000146;260000054;MAMM;1;1;;;;816;;
IMAGES;2014;260000146;260000054;RADIO;1;1;1285;;;8203;;0
IMAGES;2014;260000195;260006770;RADIO;1;1;1432;;;;;
IMAGES;2014;260000203;260016910;RADIO;1;1;2916;;;5824;73;
IMAGES;2014;260000237;260000088;RADIO;1;1;52;;;338;;
IMAGES;2014;260000260;260000377;SCAN;1;;;;;;;
IMAGES;2014;260000278;260000096;RADIO;1;1;167;;;254;0;0
IMAGES;2014;260000286;260000104;MAMM;1;1;;;;552;;
IMAGES;2014;260000286;260000104;RADIO;2;2;1675;;;6718;31;0
IMAGES;2014;260000302;260000161;RADIO;2;2;358;0;0;0;0;1
IMAGES;2014;260003017;260000781;RADIO;3;;;;;;;
IMAGES;2014;260003017;260000781;SCAN;1;;;;;;;
IMAGES;2014;260006267;070000245;MAMM;1;;;;;;;
IMAGES;2014;260006267;070000245;RADIO;3;;;;;;;
IMAGES;2014;260006267;070000245;SCAN;1;;;;;;;
IMAGES;2014;260015276;260006770;RADIO;1;1;1;;;;;
IMAGES;2014;270000045;270000060;MAMM;1;1;;;;560;;
IMAGES;2014;270000045;270000060;RADIO;3;3;5072;;;14892;237;
IMAGES;2014;270000045;270000060;SCAN;1;1;2011;;;5252;;
IMAGES;2014;270000326;270000680;IRM;1;1;47;;;5839;0;0
IMAGES;2014;270000326;270000680;LITHO;1;1;162;;;;;
IMAGES;2014;270000326;270000680;MAMM;1;1;;;;9552;;
IMAGES;2014;270000326;270000680;RADIO;3;3;1549;;;28138;91;1
IMAGES;2014;270000326;270000680;SCAN;1;1;646;;;7335;15;1
IMAGES;2014;270000359;270023724;CAM;1;0;;;;;;0
IMAGES;2014;270000359;270023724;IRM;1;1;382;;;2609;17;0
IMAGES;2014;270000359;270023724;MAMM;1;1;;;;2156;;
IMAGES;2014;270000359;270023724;RADIO;4;4;17992;;;31526;489;0
IMAGES;2014;270000359;270023724;SCAN;2;2;5208;;;4842;84;1
IMAGES;2014;270000367;270000086;MAMM;1;1;;;;503;;
IMAGES;2014;270000367;270000086;RADIO;2;2;3240;168;;10967;189;
IMAGES;2014;270000367;270000086;SCAN;1;1;1433;30;;4539;5;
IMAGES;2014;270000391;760024042;RADIO;1;1;2406;;;6329;113;
IMAGES;2014;270000425;270000102;RADIO;2;2;814;;;14653;;
IMAGES;2014;270000425;270000102;SCAN;1;1;720;;;5080;;
IMAGES;2014;270000441;270000110;MAMM;1;1;;;;568;;
IMAGES;2014;270000441;270000110;RADIO;3;3;1615;0;;9529;114;0
IMAGES;2014;270000458;270023724;IRM;1;1;107;;;2679;0;0
IMAGES;2014;270000458;270023724;RADIO;3;3;9263;;;18663;293;0
IMAGES;2014;270000458;270023724;SCAN;1;1;2568;;;2968;30;0
IMAGES;2014;270000862;270000953;CAM;1;;;;;;;
IMAGES;2014;270000862;270000953;RADIO;1;;;;;;;
IMAGES;2014;270000862;270000953;SCAN;1;1;191;;;3438;;
IMAGES;2014;270000862;270000953;VASC;1;;;;;;;
IMAGES;2014;270000912;750814030;RADIO;2;2;5024;;;;;0
IMAGES;2014;280000084;280000183;IRM;1;1;1288;1;;4529;5;0
IMAGES;2014;280000084;280000183;MAMM;1;1;;;;1254;;
IMAGES;2014;280000084;280000183;RADIO;5;5;10219;32;;33741;;0
IMAGES;2014;280000084;280000183;SCAN;2;2;5718;21;;8524;127;0
IMAGES;2014;280000159;280000068;LITHO;1;;;;;;;
IMAGES;2014;280000159;280000068;MAMM;1;;;;;;;
IMAGES;2014;280000159;280000068;RADIO;2;;;;;;;
IMAGES;2014;280000159;280000068;SCAN;1;;;;;;;
IMAGES;2014;280000449;750055634;RADIO;1;;;;;;;
IMAGES;2014;280000662;280500075;MAMM;1;1;;;;795;;
IMAGES;2014;280000662;280500075;RADIO;2;2;4559;8;9;12869;152;0
IMAGES;2014;280000662;280500075;SCAN;1;1;3552;2;8;5373;24;0
IMAGES;2014;280007121;720002294;CAM;2;2;0;;5036;;0;
IMAGES;2014;280502998;280000589;MAMM;1;1;;;;649;;
IMAGES;2014;280502998;280000589;RADIO;2;2;2336;;;9212;75;0
IMAGES;2014;280502998;280000589;SCAN;1;1;1881;;;4441;8;0
IMAGES;2014;280504267;280000134;IRM;1;1;803;19;;1404;3;0
IMAGES;2014;280504267;280000134;MAMM;1;1;;;;934;;
IMAGES;2014;280504267;280000134;RADIO;7;7;14660;329;;33334;647;0
IMAGES;2014;280504267;280000134;SCAN;2;2;3534;73;;11835;94;1
IMAGES;2014;280504267;280000134;TOMO;1;0;;;;;;
IMAGES;2014;280504267;280000134;VASC;1;1;1745;0;20;0;0;1
IMAGES;2014;290000025;290020700;IRM;1;1;719;97;2;4602;18;0
IMAGES;2014;290000025;290020700;MAMM;1;1;;;;1532;;
IMAGES;2014;290000025;290020700;RADIO;6;6;13381;657;1;34263;690;1
IMAGES;2014;290000025;290020700;SCAN;2;2;5011;538;8;10155;217;1
IMAGES;2014;290000025;290020700;VASC;1;1;1301;;;120;;1
IMAGES;2014;290000033;290021542;IRM;1;1;518;1;;2000;;
IMAGES;2014;290000033;290021542;MAMM;1;1;;;;315;;
IMAGES;2014;290000033;290021542;RADIO;4;4;13607;364;;21170;434;1
IMAGES;2014;290000033;290021542;SCAN;1;1;5994;155;;5301;83;0
IMAGES;2014;290000058;290000017;CAM;2;2;785;;;8785;0;0
IMAGES;2014;290000058;290000017;IRM;1;1;1502;;;5345;12;0
IMAGES;2014;290000058;290000017;MAMM;1;1;;;;2192;;
IMAGES;2014;290000058;290000017;RADIO;3;3;7127;;;17532;277;0
IMAGES;2014;290000058;290000017;SCAN;1;1;3793;;;9239;21;0
IMAGES;2014;290000058;290000017;TOMO;2;2;521;;;5281;0;0
IMAGES;2014;290000066;290020700;MAMM;1;1;;;;221;;
IMAGES;2014;290000066;290020700;RADIO;2;2;1097;18;0;7474;0;0
IMAGES;2014;290000140;290000447;RADIO;3;0;0;;;0;0;
IMAGES;2014;290000140;290000447;SCAN;1;0;0;;;;;
IMAGES;2014;290000173;290000041;RADIO;4;4;5237;;;11098;185;
IMAGES;2014;290000173;290000041;SCAN;1;1;1468;;;4200;25;
IMAGES;2014;290000181;290000074;MAMM;1;1;;;;;;
IMAGES;2014;290000181;290000074;RADIO;2;2;4266;152;0;7593;147;0
IMAGES;2014;290000181;290000074;SCAN;1;1;1731;4;0;1846;18;0
IMAGES;2014;290000207;290000520;CAM;2;;;;;;;
IMAGES;2014;290000207;290000520;LITHO;1;1;89;;;;;1
IMAGES;2014;290000207;290000520;MAMM;1;;;;;;;
IMAGES;2014;290000207;290000520;RADIO;4;;;;;;;
IMAGES;2014;290000215;290029974;IRM;1;;;;;;;
IMAGES;2014;290000215;290029974;MAMM;1;;;;;;;
IMAGES;2014;290000215;290029974;RADIO;2;;;;;;;
IMAGES;2014;290000215;290029974;dtIRM2;1;;;;;;;
IMAGES;2014;290000256;290000017;MAMM;1;1;;;;313;;
IMAGES;2014;290000256;290000017;RADIO;3;3;7375;;;10905;236;0
IMAGES;2014;290000256;290000017;SCAN;1;1;5900;;;8460;48;0
IMAGES;2014;290000728;750821092;IRM;1;1;179;;;4297;;0
IMAGES;2014;290000728;750821092;RADIO;3;3;9036;;;14405;;0
IMAGES;2014;290000728;750821092;SCAN;1;1;3706;;;4466;;1
IMAGES;2014;290000785;220020739;RADIO;3;3;2078;0;;16222;110;
IMAGES;2014;290000785;220020739;SCAN;1;1;1294;0;1968;3208;16;
IMAGES;2014;290000918;290000298;RADIO;1;1;196;;;;;1
IMAGES;2014;290000934;290000306;MAMM;1;1;;;;244;;
IMAGES;2014;290000934;290000306;RADIO;2;2;1445;296;328;16039;;0
IMAGES;2014;290000934;290000306;SCAN;1;1;1637;98;77;4231;;0
IMAGES;2014;290000975;290000546;RADIO;4;4;3187;;;;;0
IMAGES;2014;290004324;290000017;CAM;2;2;1758;;;6427;;0
IMAGES;2014;290004324;290000017;IRM;2;2;5406;;;5452;40;0
IMAGES;2014;290004324;290000017;RADIO;10;10;49706;;;27729;932;1
IMAGES;2014;290004324;290000017;SCAN;2;2;13988;;;6556;1028;0
IMAGES;2014;290004324;290000017;VASC;4;4;2930;;;;;1
IMAGES;2014;290004324;290000017;dtIRM2;1;1;867;;;2411;;0
IMAGES;2014;290019777;290022508;IRM;1;;;;;;;0
IMAGES;2014;290019777;290022508;SCAN;1;;;;;;;0
IMAGES;2014;290019777;290022508;VASC;1;1;1435;;;;;1
IMAGES;2014;290023431;290001049;MAMM;1;0;;;;;;
IMAGES;2014;290023431;290001049;RADIO;2;0;;;;;;
IMAGES;2014;290023431;290001049;SCAN;1;0;;;;;;
IMAGES;2014;2A0000022;2A0000014;IRM;1;1;740;;;989;;0
IMAGES;2014;2A0000022;2A0000014;LITHO;1;1;148;;;;;1
IMAGES;2014;2A0000022;2A0000014;RADIO;2;2;16835;;;17427;445;0
IMAGES;2014;2A0000022;2A0000014;SCAN;2;2;6456;;;4778;;0
IMAGES;2014;2A0000022;2A0000014;VASC;1;1;1780;;;18;;1
