BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;EFF_LIB
Q21;2014;470012931;470001660;9999;0.45;0;0;0;
Q21;2014;480000017;480780097;2000;43.86;;;10.96;13
Q21;2014;480000017;480780097;2100;43.86;;;10.39;13
Q21;2014;480000017;480780097;2400;;;;0.57;
Q21;2014;480000017;480780097;9999;43.86;;;10.96;13
Q21;2014;480000033;480780121;2000;0.35;;;;13
Q21;2014;480000033;480780121;2100;0.2;;;;13
Q21;2014;480000033;480780121;2400;0.15;;;;
Q21;2014;480000033;480780121;9999;0.35;;;;13
Q21;2014;480000041;480780139;2000;1.29;;;;
Q21;2014;480000041;480780139;2100;0.3;;;;
Q21;2014;480000041;480780139;2400;0.56;;;;
Q21;2014;480000041;480780139;2500;0.43;;;;
Q21;2014;480000041;480780139;9999;1.29;;;;
Q21;2014;480000058;480780147;1000;2;;;;
Q21;2014;480000058;480780147;2000;11.91;;;0.84;3
Q21;2014;480000058;480780147;2200;11.91;;;0.84;3
Q21;2014;480000058;480780147;9999;13.91;;;0.84;3
Q21;2014;480000066;480780154;2000;1.17;;;;7
Q21;2014;480000066;480780154;2100;0.59;;;;7
Q21;2014;480000066;480780154;2400;0.58;;;;0
Q21;2014;480000066;480780154;9999;1.17;;;;7
Q21;2014;480000074;480780162;2000;1.9;;;;
Q21;2014;480000074;480780162;2100;1.8;;;;
Q21;2014;480000074;480780162;2500;0.1;;;;
Q21;2014;480000074;480780162;9999;1.9;;;;
Q21;2014;480000793;480782101;2000;1.04;;;;
Q21;2014;480000793;480782101;2400;1.04;;;;
Q21;2014;480000793;480782101;9999;1.04;;;;
Q21;2014;480000835;480000827;2000;0.95;;;;
Q21;2014;480000835;480000827;2400;0.95;;;;
Q21;2014;480000835;480000827;9999;0.95;;;;
Q21;2014;480001783;340000264;2000;1;;;;1
Q21;2014;480001783;340000264;2100;1;;;;1
Q21;2014;480001783;340000264;9999;1;;;;1
Q21;2014;480001825;750047367;2000;0.16;;;;
Q21;2014;480001825;750047367;2300;0.16;;;;
Q21;2014;480001825;750047367;9999;0.16;;;;
Q21;2014;480002948;480780097;1000;1;;;;
Q21;2014;480002948;480780097;2000;;;;;20
Q21;2014;480002948;480780097;2100;;;;;20
Q21;2014;480002948;480780097;9999;1;;;;20
Q21;2014;480780113;480001296;2000;2;;;;22
Q21;2014;480780113;480001296;2100;2;;;;22
Q21;2014;480780113;480001296;9999;2;;;;22
Q21;2014;480780212;480782168;2000;0.84;;;;
Q21;2014;480780212;480782168;2400;0.84;;;;
Q21;2014;480780212;480782168;9999;0.84;;;;
Q21;2014;480780287;480001635;2000;1;;;;4
Q21;2014;480780287;480001635;2400;1;;;;4
Q21;2014;480780287;480001635;9999;1;;;;4
Q21;2014;480780543;480782101;2000;0.93;;;;
Q21;2014;480780543;480782101;2400;0.93;;;;
Q21;2014;480780543;480782101;9999;0.93;;;;
Q21;2014;480783034;480782101;2000;2.4;;;;
Q21;2014;480783034;480782101;2400;2.4;;;;
Q21;2014;480783034;480782101;9999;2.4;;;;
Q21;2014;490000049;490000031;2000;467.78;89.17;;279.35;
Q21;2014;490000049;490000031;2100;457.76;86.13;;273.18;
Q21;2014;490000049;490000031;2200;10.02;3.04;;6.17;
Q21;2014;490000049;490000031;9999;467.78;89.17;;279.35;
Q21;2014;490000106;490000163;1000;1.43;;;;
Q21;2014;490000106;490000163;2000;56.56;;0.75;16.25;
Q21;2014;490000106;490000163;2200;56.56;;0.75;16.25;
Q21;2014;490000106;490000163;9999;57.99;;0.75;16.25;
Q21;2014;490000155;490017258;1000;1.7;;;;
Q21;2014;490000155;490017258;2000;52.04;2.08;;20;
Q21;2014;490000155;490017258;2100;52.04;2.08;;20;
Q21;2014;490000155;490017258;9999;53.74;2.08;;20;
Q21;2014;490000239;490015765;1000;1.43;;;0.5;
Q21;2014;490000239;490015765;2000;0.9;;;;6
Q21;2014;490000239;490015765;2400;0.9;;;;6
Q21;2014;490000239;490015765;9999;2.33;;;0.5;6
Q21;2014;490000247;490000130;2000;0.5;0;0;0;2
Q21;2014;490000247;490000130;2200;0.5;0;0;0;2
Q21;2014;490000247;490000130;9999;0.5;0;0;0;2
Q21;2014;490000254;490015765;2000;2;;;1;2
Q21;2014;490000254;490015765;2100;0.3;;;;
Q21;2014;490000254;490015765;2400;1.7;;;1;2
Q21;2014;490000254;490015765;9999;2;;;1;2
Q21;2014;490000262;490000171;2000;0.6;;;;69
Q21;2014;490000262;490000171;2100;;;;;69
Q21;2014;490000262;490000171;2400;0.6;;;;
Q21;2014;490000262;490000171;9999;0.6;;;;69
Q21;2014;490000296;490000387;1000;0.5;;;;
Q21;2014;490000296;490000387;2000;;;;;7
Q21;2014;490000296;490000387;2400;;;;;7
Q21;2014;490000296;490000387;9999;0.5;;;;7
Q21;2014;490000312;490012176;2000;2.54;;;;
Q21;2014;490000312;490012176;2300;2.54;;;;
Q21;2014;490000312;490012176;9999;2.54;;;;
Q21;2014;490000320;490000395;1000;0.05;;;;
Q21;2014;490000320;490000395;2000;0.96;;;;10
Q21;2014;490000320;490000395;2100;0.18;;;;2
Q21;2014;490000320;490000395;2400;0.78;;;;8
Q21;2014;490000320;490000395;9999;1.01;;;;10
Q21;2014;490000338;490000403;2000;1.75;0.5;;;7
Q21;2014;490000338;490000403;2100;0.7;0.5;;;3
Q21;2014;490000338;490000403;2400;1.05;;;;4
Q21;2014;490000338;490000403;9999;1.75;0.5;;;7
Q21;2014;490000353;490000411;2000;0.7;;;;
Q21;2014;490000353;490000411;2400;0.7;;;;
Q21;2014;490000353;490000411;9999;0.7;;;;
Q21;2014;490000494;490000429;2000;;;;;6
Q21;2014;490000494;490000429;2400;;;;;6
Q21;2014;490000494;490000429;9999;;;;;6
Q21;2014;490000569;440000313;2000;1.63;;;;3
Q21;2014;490000569;440000313;2100;0.1;;;;3
Q21;2014;490000569;440000313;2400;1.08;;;;
Q21;2014;490000569;440000313;2500;0.45;;;;
Q21;2014;490000569;440000313;9999;1.63;;;;3
Q21;2014;490000601;490015856;2000;0.74;;;0.5;6
Q21;2014;490000601;490015856;2400;0.74;;;0.5;6
Q21;2014;490000601;490015856;9999;0.74;;;0.5;6
Q21;2014;490000635;490000676;2000;143.56;;4.55;51.76;4
Q21;2014;490000635;490000676;2100;125.52;;4.4;48.02;4
Q21;2014;490000635;490000676;2200;14.67;;0.15;2;
Q21;2014;490000635;490000676;2400;3.37;;;1.74;
Q21;2014;490000635;490000676;9999;143.56;;4.55;51.76;4
Q21;2014;490000643;440042844;2000;3;0;0;0;0
Q21;2014;490000643;440042844;2400;3;0;0;0;0
Q21;2014;490000643;440042844;9999;3;0;0;0;0
Q21;2014;490000650;490007689;2000;1.7;;;;
Q21;2014;490000650;490007689;2100;0.85;;;;
Q21;2014;490000650;490007689;2400;0.85;;;;
Q21;2014;490000650;490007689;9999;1.7;;;;
Q21;2014;490000700;490000692;2000;;;;;3
Q21;2014;490000700;490000692;2100;;;;;1
Q21;2014;490000700;490000692;2400;;;;;2
Q21;2014;490000700;490000692;9999;;;;;3
Q21;2014;490000817;490000759;2000;1.2;;0.02;;1
Q21;2014;490000817;490000759;2400;1.2;;0.02;;1
Q21;2014;490000817;490000759;9999;1.2;;0.02;;1
Q21;2014;490001765;490528452;1000;4.13;;;;
Q21;2014;490001765;490528452;2000;73.34;;;22;
Q21;2014;490001765;490528452;2100;63.77;;;20.49;
Q21;2014;490001765;490528452;2200;7.48;;;0.51;
Q21;2014;490001765;490528452;2400;2.09;;;1;
Q21;2014;490001765;490528452;9999;77.47;;;22;
Q21;2014;490001831;490007689;2000;1.5;;;;
Q21;2014;490001831;490007689;2400;0.75;;;;
Q21;2014;490001831;490007689;2500;0.75;;;;
Q21;2014;490001831;490007689;9999;1.5;;;;
Q21;2014;490002037;490000890;1000;1.2;;;;
Q21;2014;490002037;490000890;2000;0.06;;;;56
Q21;2014;490002037;490000890;2100;0.06;;;;56
Q21;2014;490002037;490000890;9999;1.26;;;;56
Q21;2014;490002979;490535705;2000;0.25;;;1;4
Q21;2014;490002979;490535705;2200;0.25;;;1;4
Q21;2014;490002979;490535705;9999;0.25;;;1;4
Q21;2014;490004256;490001716;2000;1.55;;;;
Q21;2014;490004256;490001716;2100;0.74;;;;
Q21;2014;490004256;490001716;2400;0.81;;;;
Q21;2014;490004256;490001716;9999;1.55;;;;
Q21;2014;490007499;440002590;2000;2.9;0.2;;;
Q21;2014;490007499;440002590;2100;2.9;0.2;;;
Q21;2014;490007499;440002590;9999;2.9;0.2;;;
Q21;2014;490007549;490535168;2000;1.2;;;;
Q21;2014;490007549;490535168;2400;1.2;;;;
Q21;2014;490007549;490535168;9999;1.2;;;;
Q21;2014;490007929;490000627;1000;1;;;;
Q21;2014;490007929;490000627;2000;;;;;31
Q21;2014;490007929;490000627;2100;;;;;31
Q21;2014;490007929;490000627;9999;1;;;;31
Q21;2014;490008224;440002590;2000;0.2;;;;
Q21;2014;490008224;440002590;2100;0.2;;;;
Q21;2014;490008224;440002590;9999;0.2;;;;
Q21;2014;490008604;490001070;2000;1.8;;;;
Q21;2014;490008604;490001070;2500;1.8;;;;
Q21;2014;490008604;490001070;9999;1.8;;;;
Q21;2014;490009008;440002590;2000;2.75;;;;
Q21;2014;490009008;440002590;2100;2.75;;;;
Q21;2014;490009008;440002590;9999;2.75;;;;
Q21;2014;490009248;490535168;2000;2.78;0.18;0.05;1.67;
Q21;2014;490009248;490535168;2400;2.78;0.18;0.05;1.67;
Q21;2014;490009248;490535168;9999;2.78;0.18;0.05;1.67;
Q21;2014;490011350;440002590;2000;0.1;;;;
Q21;2014;490011350;440002590;2100;0.1;;;;
Q21;2014;490011350;440002590;9999;0.1;;;;
Q21;2014;490014909;490008109;1000;2.55;;;;
Q21;2014;490014909;490008109;2000;;;;;144
Q21;2014;490014909;490008109;2100;;;;;144
Q21;2014;490014909;490008109;9999;2.55;;;;144
Q21;2014;490015906;490000197;2000;1;;;1;76
Q21;2014;490015906;490000197;2100;1;;;1;76
Q21;2014;490015906;490000197;9999;1;;;1;76
Q21;2014;490016235;440002590;2000;0.1;;;;
Q21;2014;490016235;440002590;2100;0.1;;;;
Q21;2014;490016235;440002590;9999;0.1;;;;
Q21;2014;490016334;490016326;2000;1.13;0;0;0;
Q21;2014;490016334;490016326;2300;1.13;0;0;0;
Q21;2014;490016334;490016326;9999;1.13;0;0;0;
Q21;2014;490016870;440048643;2000;0.6;;;0.5;
Q21;2014;490016870;440048643;2300;0.6;;;0.5;
Q21;2014;490016870;440048643;9999;0.6;;;0.5;
Q21;2014;490017613;440002590;2000;0.1;;;;
Q21;2014;490017613;440002590;2100;0.1;;;;
Q21;2014;490017613;440002590;9999;0.1;;;;
Q21;2014;490018769;440042844;2000;0.3;;0.5;0;0
Q21;2014;490018769;440042844;2400;0.3;;0.5;0;0
Q21;2014;490018769;440042844;9999;0.3;;0.5;0;0
Q21;2014;490018785;440042844;2000;0.17;;;;
Q21;2014;490018785;440042844;2400;0.17;;;;
Q21;2014;490018785;440042844;9999;0.17;;;;
Q21;2014;490529005;490000031;2000;3.07;;;6.4;
Q21;2014;490529005;490000031;2400;3.07;;;6.4;
Q21;2014;490529005;490000031;9999;3.07;;;6.4;
Q21;2014;490531910;490535093;2000;13.86;2.78;0.5;9;
Q21;2014;490531910;490535093;2400;12.9;2.78;0.5;7;
Q21;2014;490531910;490535093;2500;0.96;;;2;
Q21;2014;490531910;490535093;9999;13.86;2.78;0.5;9;
Q21;2014;490532173;530000025;2000;3.4;;;;
Q21;2014;490532173;530000025;2100;2.2;;;;
Q21;2014;490532173;530000025;2400;1.2;;;;
Q21;2014;490532173;530000025;9999;3.4;;;;
Q21;2014;490534922;490000890;2000;3.44;;;;
Q21;2014;490534922;490000890;2400;3.44;;;;
Q21;2014;490534922;490000890;9999;3.44;;;;
Q21;2014;490536224;490000031;2000;1;;;1;
Q21;2014;490536224;490000031;2500;1;;;1;
Q21;2014;490536224;490000031;9999;1;;;1;
Q21;2014;490537818;490011384;2000;;;;;3
Q21;2014;490537818;490011384;2100;;;;;3
Q21;2014;490537818;490011384;9999;;;;;3
Q21;2014;490540440;490004330;2000;;;;;11
Q21;2014;490540440;490004330;2100;;;;;11
Q21;2014;490540440;490004330;9999;;;;;11
Q21;2014;490543675;490009529;2000;1.2;;;;
Q21;2014;490543675;490009529;2400;1.2;;;;
Q21;2014;490543675;490009529;9999;1.2;;;;
Q21;2014;500000021;500000054;1000;0.63;;;;
Q21;2014;500000021;500000054;2000;73.09;;;22.33;
Q21;2014;500000021;500000054;2100;69.84;;;21.33;
Q21;2014;500000021;500000054;2300;0.25;;;;
Q21;2014;500000021;500000054;2400;1.8;;;;
Q21;2014;500000021;500000054;2500;1.2;;;1;
Q21;2014;500000021;500000054;9999;73.72;;;22.33;
Q21;2014;500000146;500000500;2000;2.73;;;;58
Q21;2014;500000146;500000500;2100;1.3;;;;58
Q21;2014;500000146;500000500;2400;1.43;;;;
Q21;2014;500000146;500000500;9999;2.73;;;;58
Q21;2014;500000187;500000013;2000;130.08;;;49.3;
Q21;2014;500000187;500000013;2100;129.08;;;49.3;
Q21;2014;500000187;500000013;2300;1;;;;
Q21;2014;500000187;500000013;9999;130.08;;;49.3;
Q21;2014;500000195;500000039;2000;2.5;;;;8
Q21;2014;500000195;500000039;2100;1.15;;;;6
Q21;2014;500000195;500000039;2400;1.35;;;;2
Q21;2014;500000195;500000039;9999;2.5;;;;8
Q21;2014;500000203;500000542;1000;0.33;;;;
Q21;2014;500000203;500000542;2000;1.75;;;;35
Q21;2014;500000203;500000542;2100;0.8;;;;35
Q21;2014;500000203;500000542;2400;0.95;;;;
Q21;2014;500000203;500000542;9999;2.08;;;;35
Q21;2014;500000229;500000567;2000;14.8;;;1.2;
Q21;2014;500000229;500000567;2400;14.8;;;1.2;
Q21;2014;500000229;500000567;9999;14.8;;;1.2;
Q21;2014;500000260;500000054;1000;0.63;;;;
Q21;2014;500000260;500000054;2000;33.27;;;8.5;
Q21;2014;500000260;500000054;2100;30.64;;;8.5;
Q21;2014;500000260;500000054;2300;0.25;;;;
Q21;2014;500000260;500000054;2400;1.65;;;;
Q21;2014;500000260;500000054;2500;0.73;;;;
Q21;2014;500000260;500000054;9999;33.9;;;8.5;
Q21;2014;500000278;500010384;2000;0.72;;;;
Q21;2014;500000278;500010384;2400;0.72;;;;
Q21;2014;500000278;500010384;9999;0.72;;;;
Q21;2014;500000302;500000062;2000;1.24;;;;7
Q21;2014;500000302;500000062;2100;1.24;;;;7
Q21;2014;500000302;500000062;9999;1.24;;;;7
Q21;2014;500000401;500000609;1000;0.1;;;;
Q21;2014;500000401;500000609;2000;0.6;;;;28
Q21;2014;500000401;500000609;2100;0.6;;;;28
Q21;2014;500000401;500000609;9999;0.7;;;;28
Q21;2014;500000419;310021084;2000;4.86;;;;
Q21;2014;500000419;310021084;2400;4.86;;;;
Q21;2014;500000419;310021084;9999;4.86;;;;
Q21;2014;500000427;500000096;1000;0.1;0;;0;
Q21;2014;500000427;500000096;2000;7.21;0;;2;
Q21;2014;500000427;500000096;2100;7.21;0;;1;
Q21;2014;500000427;500000096;2400;0;0;;1;
Q21;2014;500000427;500000096;9999;7.31;0;;2;
Q21;2014;500000435;500000104;2000;0.73;;;;9
Q21;2014;500000435;500000104;2100;0.37;;;;5
Q21;2014;500000435;500000104;2400;0.36;;;;4
Q21;2014;500000435;500000104;9999;0.73;;;;9
Q21;2014;500000450;500000112;2000;105.75;;;129;
Q21;2014;500000450;500000112;2100;102.75;;;124;
Q21;2014;500000450;500000112;2300;1.5;;;3;
Q21;2014;500000450;500000112;2400;0.3;;;2;
Q21;2014;500000450;500000112;2500;1.2;;;;
Q21;2014;500000450;500000112;9999;105.75;;;129;
Q21;2014;500000468;500000013;2000;21.08;0;0;0.3;
Q21;2014;500000468;500000013;2100;14.67;0;0;0;
Q21;2014;500000468;500000013;2400;6.41;0;0;0.3;
Q21;2014;500000468;500000013;9999;21.08;0;0;0.3;
Q21;2014;500000476;500000138;2000;0.39;;;;7
Q21;2014;500000476;500000138;2100;;;;;7
Q21;2014;500000476;500000138;2400;0.39;;;;0
Q21;2014;500000476;500000138;9999;0.39;;;;7
Q21;2014;500000575;500000245;1000;0.22;;;;
Q21;2014;500000575;500000245;2000;17;;;1.99;
Q21;2014;500000575;500000245;2200;16.08;;;1.99;
Q21;2014;500000575;500000245;2400;0.92;;;;
Q21;2014;500000575;500000245;9999;17.22;;;1.99;
Q21;2014;500000591;500000393;2000;18.8;;;;
Q21;2014;500000591;500000393;2100;11.8;;;;
Q21;2014;500000591;500000393;2400;2.6;;;;
Q21;2014;500000591;500000393;2500;4.4;;;;
Q21;2014;500000591;500000393;9999;18.8;;;;
Q21;2014;500002357;500002233;2000;1.34;;;;47
Q21;2014;500002357;500002233;2100;1.24;;;;46
Q21;2014;500002357;500002233;2400;0.1;;;;1
Q21;2014;500002357;500002233;9999;1.34;;;;47
Q21;2014;500010384;500010384;2000;32.54;;;4;
Q21;2014;500010384;500010384;2200;32.54;;;4;
Q21;2014;500010384;500010384;9999;32.54;;;4;
Q21;2014;500012687;310021118;2000;7.43;0;0;0;
Q21;2014;500012687;310021118;2400;7.43;0;0;0;
Q21;2014;500012687;310021118;9999;7.43;0;0;0;
Q21;2014;500012968;750826307;1000;0.08;;;;
Q21;2014;500012968;750826307;2000;0.28;;0.04;0.05;
Q21;2014;500012968;750826307;2400;0.28;;0.04;0.05;
Q21;2014;500012968;750826307;9999;0.36;;0.04;0.05;
Q21;2014;500015185;500015185;2000;19.47;;1.28;4.32;
Q21;2014;500015185;500015185;2100;5.14;;;;
Q21;2014;500015185;500015185;2200;14.33;;1.28;4.32;
Q21;2014;500015185;500015185;9999;19.47;;1.28;4.32;
Q21;2014;500021274;140000159;2000;0.11;;;;
Q21;2014;500021274;140000159;2300;0.11;;;;
Q21;2014;500021274;140000159;9999;0.11;;;;
Q21;2014;500021282;140000159;2000;0.28;;;;
Q21;2014;500021282;140000159;2300;0.28;;;;
Q21;2014;500021282;140000159;9999;0.28;;;;
Q21;2014;500021316;350000626;2000;2;;;;
Q21;2014;500021316;350000626;2100;2;;;;
Q21;2014;500021316;350000626;9999;2;;;;
Q21;2014;500021423;500000567;2000;3.8;;;1.2;
Q21;2014;500021423;500000567;2400;3.8;;;1.2;
Q21;2014;500021423;500000567;9999;3.8;;;1.2;
Q21;2014;500021449;500018296;2000;0;0;0;0;2
Q21;2014;500021449;500018296;2100;0;0;0;0;2
Q21;2014;500021449;500018296;9999;0;0;0;0;2
Q21;2014;500021944;140000639;2000;3;;;;
Q21;2014;500021944;140000639;2100;3;;;;
Q21;2014;500021944;140000639;9999;3;;;;
Q21;2014;510000169;510000037;1000;14.23;0;0;0.79;
Q21;2014;510000169;510000037;2000;80.6;0;0;31.73;
Q21;2014;510000169;510000037;2100;77.28;0;0;31.57;
Q21;2014;510000169;510000037;2400;2.82;0;0;0.16;
Q21;2014;510000169;510000037;2500;0.5;0;0;;
Q21;2014;510000169;510000037;9999;94.83;0;0;32.52;
Q21;2014;510000177;100006279;2000;8.9;;;;0
Q21;2014;510000177;100006279;2100;7.9;;;;0
Q21;2014;510000177;100006279;2400;1;;;;
Q21;2014;510000177;100006279;9999;8.9;;;;0
Q21;2014;510000185;510000532;2000;3;;;;156
Q21;2014;510000185;510000532;2100;3;;;;156
Q21;2014;510000185;510000532;9999;3;;;;156
Q21;2014;510000193;510000557;2000;3.3;;;;102
Q21;2014;510000193;510000557;2100;3.3;;;;102
Q21;2014;510000193;510000557;9999;3.3;;;;102
Q21;2014;510000201;750034589;2000;1.91;;0.01;;
Q21;2014;510000201;750034589;2400;1.91;;0.01;;
Q21;2014;510000201;750034589;9999;1.91;;0.01;;
Q21;2014;510000219;510000052;1000;1.24;;;;
Q21;2014;510000219;510000052;2000;52.22;;0.54;16.96;
Q21;2014;510000219;510000052;2200;51.96;;0.54;16.96;
Q21;2014;510000219;510000052;2400;0.26;;;;
Q21;2014;510000219;510000052;9999;53.46;;0.54;16.96;
Q21;2014;510000227;510000565;2000;1.45;;;;29
Q21;2014;510000227;510000565;2100;0.7;;;;29
Q21;2014;510000227;510000565;2400;0.75;;;;
Q21;2014;510000227;510000565;9999;1.45;;;;29
Q21;2014;510000235;510000060;1000;3.37;;2.84;;
Q21;2014;510000235;510000060;2000;61.29;;;17.36;
Q21;2014;510000235;510000060;2100;60.88;;;17.36;
Q21;2014;510000235;510000060;2500;0.41;;;;
Q21;2014;510000235;510000060;9999;64.66;;2.84;17.36;
Q21;2014;510000243;510000573;2000;2;;;;35
Q21;2014;510000243;510000573;2100;2;;;;35
Q21;2014;510000243;510000573;9999;2;;;;35
Q21;2014;510000250;510000078;2000;32.35;;3;3.67;6
Q21;2014;510000250;510000078;2100;30.35;;2.2;3.67;6
Q21;2014;510000250;510000078;2300;0.8;;0.8;;
Q21;2014;510000250;510000078;2400;1.2;;;;
Q21;2014;510000250;510000078;9999;32.35;;3;3.67;6
Q21;2014;510000268;520000100;1000;0.5;;;;
Q21;2014;510000268;520000100;2000;;;;;7
Q21;2014;510000268;520000100;2100;;;;;7
Q21;2014;510000268;520000100;9999;0.5;;;;7
Q21;2014;510000284;510000615;2000;;;;;3
Q21;2014;510000284;510000615;2200;;;;;3
Q21;2014;510000284;510000615;9999;;;;;3
Q21;2014;510000292;750720534;2000;3.35;;;;1
Q21;2014;510000292;750720534;2400;3.35;;;;1
Q21;2014;510000292;750720534;9999;3.35;;;;1
Q21;2014;510000359;510000086;2000;1.2;;;;1
Q21;2014;510000359;510000086;2400;1.2;;;;1
Q21;2014;510000359;510000086;9999;1.2;;;;1
Q21;2014;510000466;510000102;2000;1.8;;;;
Q21;2014;510000466;510000102;2100;0.9;;;;
Q21;2014;510000466;510000102;2400;0.5;;;;
Q21;2014;510000466;510000102;2500;0.4;;;;
Q21;2014;510000466;510000102;9999;1.8;;;;
Q21;2014;510000516;510000136;2000;34.65;4;;;
Q21;2014;510000516;510000136;2100;34.65;4;;;
Q21;2014;510000516;510000136;9999;34.65;4;;;
Q21;2014;510000813;510000854;2000;0.25;;;;
Q21;2014;510000813;510000854;2200;0.25;;;;
Q21;2014;510000813;510000854;9999;0.25;;;;
Q21;2014;510002298;750721334;2000;0.6;;;;
Q21;2014;510002298;750721334;2300;0.6;;;;
Q21;2014;510002298;750721334;9999;0.6;;;;
Q21;2014;510002447;510000029;2000;178.56;42.31;0;184;0
Q21;2014;510002447;510000029;2100;157.96;40.81;;167.5;0
Q21;2014;510002447;510000029;2200;20.6;1.5;0;16.5;0
Q21;2014;510002447;510000029;9999;178.56;42.31;0;184;0
Q21;2014;510002454;510000029;2000;19.51;1;0;10;0
Q21;2014;510002454;510000029;2400;19.51;1;0;10;0
Q21;2014;510002454;510000029;9999;19.51;1;0;10;0
Q21;2014;510002470;510000029;2000;46.35;9.85;0;22;0
Q21;2014;510002470;510000029;2100;46.35;9.85;0;22;0
Q21;2014;510002470;510000029;9999;46.35;9.85;0;22;0
Q21;2014;510004302;510000029;2000;166.86;47.35;0;236;
Q21;2014;510004302;510000029;2100;166.86;47.35;0;236;
Q21;2014;510004302;510000029;9999;166.86;47.35;0;236;
Q21;2014;510009491;510000953;2000;3;;;;
Q21;2014;510009491;510000953;2100;3;;;;
Q21;2014;510009491;510000953;9999;3;;;;
Q21;2014;510010184;510000953;2000;1;;;;
Q21;2014;510010184;510000953;2100;1;;;;
Q21;2014;510010184;510000953;9999;1;;;;
Q21;2014;510010192;510000953;2000;1;;;;
Q21;2014;510010192;510000953;2100;1;;;;
Q21;2014;510010192;510000953;9999;1;;;;
Q21;2014;510010754;510000953;2000;1;;;;
Q21;2014;510010754;510000953;2100;1;;;;
Q21;2014;510010754;510000953;9999;1;;;;
Q21;2014;510011463;510000953;2000;1;;;;
Q21;2014;510011463;510000953;2100;1;;;;
Q21;2014;510011463;510000953;9999;1;;;;
Q21;2014;510011679;510000029;2000;3.85;;;;0
Q21;2014;510011679;510000029;2500;3.85;;;;0
Q21;2014;510011679;510000029;9999;3.85;;;;0
Q21;2014;510012040;510000557;2000;8.82;;;;104
Q21;2014;510012040;510000557;2100;1.14;;;;104
Q21;2014;510012040;510000557;2400;7.68;;;;
Q21;2014;510012040;510000557;9999;8.82;;;;104
Q21;2014;510017098;510000060;2000;0.6;;;;
Q21;2014;510017098;510000060;2300;0.6;;;;
Q21;2014;510017098;510000060;9999;0.6;;;;
Q21;2014;510020548;750047367;2000;0.41;;;;
Q21;2014;510020548;750047367;2300;0.41;;;;
Q21;2014;510020548;750047367;9999;0.41;;;;
Q21;2014;510023914;510000037;2000;4.43;;;;
Q21;2014;510023914;510000037;2100;4.43;;;;
Q21;2014;510023914;510000037;9999;4.43;;;;
Q21;2014;510023922;100006279;2000;4;;;0;0
Q21;2014;510023922;100006279;2100;4;;;0;0
Q21;2014;510023922;100006279;9999;4;;;0;0
Q21;2014;510024300;510024284;2000;4.4;;4.4;;6
Q21;2014;510024300;510024284;2100;4.4;;4.4;;6
Q21;2014;510024300;510024284;9999;4.4;;4.4;;6
Q21;2014;510024359;750043994;2000;1.25;;;;
Q21;2014;510024359;750043994;2400;1.25;;;;
Q21;2014;510024359;750043994;9999;1.25;;;;
Q21;2014;510024466;510000128;1000;0.3;;;;
Q21;2014;510024466;510000128;2000;2.4;;;;
Q21;2014;510024466;510000128;2400;1.74;;;;
Q21;2014;510024466;510000128;2500;0.66;;;;
Q21;2014;510024466;510000128;9999;2.7;;;;
Q21;2014;510024490;510007081;2000;1;;;;9
Q21;2014;510024490;510007081;2100;1;;;;9
Q21;2014;510024490;510007081;9999;1;;;;9
Q21;2014;520000019;520780024;2000;4.71;;0.33;;3
Q21;2014;520000019;520780024;2100;0.13;;0;;3
Q21;2014;520000019;520780024;2400;3.89;;0.33;;
Q21;2014;520000019;520780024;2500;0.69;;;;
Q21;2014;520000019;520780024;9999;4.71;;0.33;;3
