BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2014;050000058;050000033;N241P;1;2;1.51
SSR_P;2014;050000058;050000033;N2460;;1;0.25
SSR_P;2014;050000058;050000033;N2500;3;7;10.1
SSR_P;2014;050000058;050000033;N2710;;1;0.25
SSR_P;2014;050000058;050000033;N3120;;1;0.5
SSR_P;2014;050000058;050000033;NCINF;7;6;13.3
SSR_P;2014;050000066;050000082;M1010;;6;2.18
SSR_P;2014;050000066;050000082;M1040;;1;0.02
SSR_P;2014;050000066;050000082;M1150;;1;0.05
SSR_P;2014;050000066;050000082;MAUT;;1;0.63
SSR_P;2014;050000066;050000082;N241P;1;;1
SSR_P;2014;050000066;050000082;N2450;;1;0.74
SSR_P;2014;050000066;050000082;N2500;5;5;8.8
SSR_P;2014;050000066;050000082;N2710;;1;0.7
SSR_P;2014;050000066;050000082;N3120;;1;0.26
SSR_P;2014;050000066;050000082;NAUT;16;4;19.46
SSR_P;2014;050000066;050000082;NCINF;8;4;10.25
SSR_P;2014;050000132;050007145;M1010;;1;0.1
SSR_P;2014;050000132;050007145;N241P;;1;0.22
SSR_P;2014;050000132;050007145;N2500;2;2;3.18
SSR_P;2014;050000132;050007145;N310H;;1;0.1
SSR_P;2014;050000132;050007145;NAUT;2;1;1.86
SSR_P;2014;050000132;050007145;NCINF;4;2;3.85
SSR_P;2014;050000256;050000124;M1010;1;;0.65
SSR_P;2014;050000256;050000124;M1180;1;;0.35
SSR_P;2014;050000256;050000124;M1320;2;;1
SSR_P;2014;050000256;050000124;N241P;1;1;1.12
SSR_P;2014;050000256;050000124;N2450;;1;0.2
SSR_P;2014;050000256;050000124;N2460;1;;1
SSR_P;2014;050000256;050000124;N2500;6;7;13.05
SSR_P;2014;050000256;050000124;N2710;;1;0.25
SSR_P;2014;050000256;050000124;NAUT;2;1;3.65
SSR_P;2014;050000256;050000124;NCINF;4;8;9.39
SSR_P;2014;050000298;050000496;M1010;;2;0.67
SSR_P;2014;050000298;050000496;M1140;;1;0.18
SSR_P;2014;050000298;050000496;N241P;;1;0.34
SSR_P;2014;050000298;050000496;N2430;;3;0.6
SSR_P;2014;050000298;050000496;N2450;;1;0.1
SSR_P;2014;050000298;050000496;N2470;;2;0.2
SSR_P;2014;050000298;050000496;N2710;;3;0.5
SSR_P;2014;050000298;050000496;N310H;10;;10
SSR_P;2014;050000298;050000496;N3120;;1;0.1
SSR_P;2014;050000298;050000496;NAUT;11;7;15.07
SSR_P;2014;050000298;050000496;NCINF;5;1;5.31
SSR_P;2014;050000306;050000538;M1010;;1;0.13
SSR_P;2014;050000306;050000538;M1140;;1;0.6
SSR_P;2014;050000306;050000538;M1150;;1;0.12
SSR_P;2014;050000306;050000538;N241P;;6;0.3
SSR_P;2014;050000306;050000538;N2450;;1;0.2
SSR_P;2014;050000306;050000538;N2710;;1;0.4
SSR_P;2014;050000306;050000538;N310H;11;2;12.8
SSR_P;2014;050000306;050000538;N3120;;1;0.15
SSR_P;2014;050000306;050000538;NCINF;5;2;6.86
SSR_P;2014;050000330;050007145;M1010;;1;0.1
SSR_P;2014;050000330;050007145;N241P;;1;0.22
SSR_P;2014;050000330;050007145;N2500;2;2;3.18
SSR_P;2014;050000330;050007145;N310H;;1;0.1
SSR_P;2014;050000330;050007145;NAUT;2;1;1.86
SSR_P;2014;050000330;050007145;NCINF;4;2;3.85
SSR_P;2014;050000348;050002948;M1320;1;0;0.8
SSR_P;2014;050000348;050002948;N2450;0;1;0.11
SSR_P;2014;050000348;050002948;N2460;1;0;0.3
SSR_P;2014;050000348;050002948;N2500;4;5;8.11
SSR_P;2014;050000348;050002948;N2710;0;1;0.56
SSR_P;2014;050000348;050002948;N3120;1;0;0.5
SSR_P;2014;050000348;050002948;NAUT;4;0;3.15
SSR_P;2014;050000348;050002948;NCINF;7;4;8.53
SSR_P;2014;050000371;050003508;M1010;;1;0.15
SSR_P;2014;050000371;050003508;M1140;;1;0.05
SSR_P;2014;050000371;050003508;M1150;;1;0.32
SSR_P;2014;050000371;050003508;N241P;;2;0.39
SSR_P;2014;050000371;050003508;N2450;;1;0.12
SSR_P;2014;050000371;050003508;N2710;;1;0.28
SSR_P;2014;050000371;050003508;N310H;5;5;9.25
SSR_P;2014;050000371;050003508;N3120;;1;0.24
SSR_P;2014;050000371;050003508;NCINF;3;4;5
SSR_P;2014;050000488;050000678;M1010;1;2;1.7
SSR_P;2014;050000488;050000678;M1150;3;;3
SSR_P;2014;050000488;050000678;N241P;3;;3
SSR_P;2014;050000488;050000678;N2450;;1;0.9
SSR_P;2014;050000488;050000678;N2500;1;;1
SSR_P;2014;050000488;050000678;N2710;;1;1
SSR_P;2014;050000488;050000678;N310H;;3;1.35
SSR_P;2014;050000488;050000678;N3120;;1;0.9
SSR_P;2014;050000488;050000678;NAUT;3;;3
SSR_P;2014;050000488;050000678;NCINF;9;6;13
SSR_P;2014;050000637;050001163;M1010;;3;1.9
SSR_P;2014;050000637;050001163;M1150;;1;0.17
SSR_P;2014;050000637;050001163;N241P;;4;2.41
SSR_P;2014;050000637;050001163;N2500;5;5;8.18
SSR_P;2014;050000637;050001163;N310H;;1;0.91
SSR_P;2014;050000637;050001163;N3120;;1;0.5
SSR_P;2014;050000637;050001163;NAUT;13;8;16.24
SSR_P;2014;050000637;050001163;NCINF;5;7;9.38
SSR_P;2014;050000991;050000546;M1010;4;2;4.64
SSR_P;2014;050000991;050000546;M1070;1;;1
SSR_P;2014;050000991;050000546;M1320;1;;0.9
SSR_P;2014;050000991;050000546;M3020;;2;0.15
SSR_P;2014;050000991;050000546;MAUT;1;;1
SSR_P;2014;050000991;050000546;N241P;4;2;4.96
SSR_P;2014;050000991;050000546;N2450;5;3;3.52
SSR_P;2014;050000991;050000546;N2460;1;;0.64
SSR_P;2014;050000991;050000546;N2470;1;1;0.44
SSR_P;2014;050000991;050000546;N2500;25;15;33.56
SSR_P;2014;050000991;050000546;N2710;;7;1.91
SSR_P;2014;050000991;050000546;N310H;3;6;4.09
SSR_P;2014;050000991;050000546;N3120;;4;1.3
SSR_P;2014;050000991;050000546;NAUT;1;4;1.86
SSR_P;2014;050000991;050000546;NCINF;21;30;37.54
SSR_P;2014;050001064;050000561;M1010;;5;2.07
SSR_P;2014;050001064;050000561;M1040;;3;0.31
SSR_P;2014;050001064;050000561;M1150;;1;0.17
SSR_P;2014;050001064;050000561;M1180;;;0.3
SSR_P;2014;050001064;050000561;M1320;;1;1.12
SSR_P;2014;050001064;050000561;M3020;;1;0.05
SSR_P;2014;050001064;050000561;N241P;;5;3.33
SSR_P;2014;050001064;050000561;N2450;;1;0.59
SSR_P;2014;050001064;050000561;N2460;;1;0.8
SSR_P;2014;050001064;050000561;N2470;;1;0.65
SSR_P;2014;050001064;050000561;N2500;8;6;13.4
SSR_P;2014;050001064;050000561;N2710;;1;0.12
SSR_P;2014;050001064;050000561;N310H;1;1;1.2
SSR_P;2014;050001064;050000561;N3120;;1;0.75
SSR_P;2014;050001064;050000561;NAUT;;2;1.3
SSR_P;2014;050001064;050000561;NCINF;11;12;21.1
SSR_P;2014;050002351;130037815;M1180;1;1;1.56
SSR_P;2014;050002351;130037815;N241P;3;7;8.29
SSR_P;2014;050002351;130037815;N2460;;2;1.6
SSR_P;2014;050002351;130037815;N2500;7;3;9.59
SSR_P;2014;050002351;130037815;N2710;;1;0.17
SSR_P;2014;050002351;130037815;N3120;;1;0.25
SSR_P;2014;050002351;130037815;NAUT;2;3;3.75
SSR_P;2014;050002351;130037815;NCINF;7;5;9.89
SSR_P;2014;050006436;050002948;M1320;0;0;0.8
SSR_P;2014;050006436;050002948;N2450;0;0;0.11
SSR_P;2014;050006436;050002948;N2460;0;0;0.3
SSR_P;2014;050006436;050002948;N2500;0;0;8.11
SSR_P;2014;050006436;050002948;N2710;0;0;0.56
SSR_P;2014;050006436;050002948;N3120;0;0;0.5
SSR_P;2014;050006436;050002948;NAUT;0;0;3.15
SSR_P;2014;050006436;050002948;NCINF;0;0;8.53
SSR_P;2014;060000163;060780327;M1010;;1;0.1
SSR_P;2014;060000163;060780327;N241P;;1;0.25
SSR_P;2014;060000163;060780327;N2500;1;2;1.96
SSR_P;2014;060000163;060780327;NCINF;1;2;1.79
SSR_P;2014;060000296;060780640;M1010;;2;0.3
SSR_P;2014;060000296;060780640;M1040;2;2;2.1
SSR_P;2014;060000296;060780640;M1150;2;1;2.1
SSR_P;2014;060000296;060780640;MAUT;;1;0.5
SSR_P;2014;060000296;060780640;N241P;3;3;5.43
SSR_P;2014;060000296;060780640;N2450;;1;0.5
SSR_P;2014;060000296;060780640;N2500;6;;6
SSR_P;2014;060000296;060780640;N2710;;2;1
SSR_P;2014;060000296;060780640;N310H;2;;1.25
SSR_P;2014;060000296;060780640;N3120;;1;0.46
SSR_P;2014;060000296;060780640;NAUT;17;2;17.41
SSR_P;2014;060000296;060780640;NCINF;12;1;12.88
SSR_P;2014;060000304;060780657;N2450;;1;0.08
SSR_P;2014;060000304;060780657;N2500;11;2;4.22
SSR_P;2014;060000304;060780657;NCINF;8;;1.87
SSR_P;2014;060000445;060780814;M1010;;3;0.82
SSR_P;2014;060000445;060780814;M1150;1;;1
SSR_P;2014;060000445;060780814;M1180;0;1;0.6
SSR_P;2014;060000445;060780814;M1320;1;;1
SSR_P;2014;060000445;060780814;MAUT;;3;1.23
SSR_P;2014;060000445;060780814;N241P;2;4;3.74
SSR_P;2014;060000445;060780814;N2450;;1;0.65
SSR_P;2014;060000445;060780814;N2500;18;2;13.74
SSR_P;2014;060000445;060780814;N2710;;1;0.2
SSR_P;2014;060000445;060780814;N3120;;1;0.5
SSR_P;2014;060000445;060780814;NAUT;14;;15.72
SSR_P;2014;060000445;060780814;NCINF;13;1;11.87
SSR_P;2014;060000478;060780897;M1010;5;;2.31
SSR_P;2014;060000478;060780897;M1190;1;;0.27
SSR_P;2014;060000478;060780897;N241P;1;;1
SSR_P;2014;060000478;060780897;N2460;;1;0.2
SSR_P;2014;060000478;060780897;N2500;11;1;11.5
SSR_P;2014;060000478;060780897;N2710;;1;0.5
SSR_P;2014;060000478;060780897;N3120;;1;0.8
SSR_P;2014;060000478;060780897;NAUT;6;;6
SSR_P;2014;060000478;060780897;NCINF;10;2;11.6
SSR_P;2014;060000486;060780905;M1010;;5;0.38
SSR_P;2014;060000486;060780905;N2450;;1;0.04
SSR_P;2014;060000486;060780905;N2500;17;;2.59
SSR_P;2014;060000486;060780905;N310H;1;;0.27
SSR_P;2014;060000486;060780905;N3120;;1;0.2
SSR_P;2014;060000486;060780905;NAUT;55;4;5.65
SSR_P;2014;060000486;060780905;NCINF;8;4;2.86
SSR_P;2014;060000510;060780954;M1180;1;;0.1
SSR_P;2014;060000510;060780954;M1320;3;;1.4
SSR_P;2014;060000510;060780954;MAUT;;1;0.1
SSR_P;2014;060000510;060780954;N2460;1;0;1
SSR_P;2014;060000510;060780954;N2500;14;0;14.29
SSR_P;2014;060000510;060780954;N2710;1;0;0.5
SSR_P;2014;060000510;060780954;NAUT;5;0;4.73
SSR_P;2014;060000510;060780954;NCINF;9;0;8.58
SSR_P;2014;060000536;060006889;M1010;;1;0.8
SSR_P;2014;060000536;060006889;MAUT;;1;0.04
SSR_P;2014;060000536;060006889;N241P;;2;0.4
SSR_P;2014;060000536;060006889;N2450;;1;0.39
SSR_P;2014;060000536;060006889;N2460;;1;0.8
SSR_P;2014;060000536;060006889;N2500;;10;6.25
SSR_P;2014;060000536;060006889;N2710;;1;0.09
SSR_P;2014;060000536;060006889;NAUT;2;2;2.18
SSR_P;2014;060000536;060006889;NCINF;;8;4.77
SSR_P;2014;060002102;060791761;M1320;;2;1.8
SSR_P;2014;060002102;060791761;N241P;2;1;2.5
SSR_P;2014;060002102;060791761;N2500;8;2;9.6
SSR_P;2014;060002102;060791761;NAUT;2;2;2.8
SSR_P;2014;060002102;060791761;NCINF;7;1;7.1
SSR_P;2014;060005469;750043994;M1010;;1;0.6
SSR_P;2014;060005469;750043994;M1320;2;1;2.75
SSR_P;2014;060005469;750043994;N241P;3;;3
SSR_P;2014;060005469;750043994;N2430;;1;0.5
SSR_P;2014;060005469;750043994;N2450;;1;0.2
SSR_P;2014;060005469;750043994;N2460;;1;0.5
SSR_P;2014;060005469;750043994;N2500;18;;11.4
SSR_P;2014;060005469;750043994;N2710;;1;0.5
SSR_P;2014;060005469;750043994;N3120;;1;0.5
SSR_P;2014;060005469;750043994;NCINF;15;2;12.48
SSR_P;2014;060010188;060000221;M1010;0;3;1.08
SSR_P;2014;060010188;060000221;N241P;0;4;2
SSR_P;2014;060010188;060000221;N2500;8;2;8.28
SSR_P;2014;060010188;060000221;N3120;0;1;0.34
SSR_P;2014;060010188;060000221;NAUT;7;5;9.48
SSR_P;2014;060010188;060000221;NCINF;8;1;8.76
SSR_P;2014;060015328;060015278;M1010;;1;0.8
SSR_P;2014;060015328;060015278;M1140;;1;0.1
SSR_P;2014;060015328;060015278;N2430;3;;3
SSR_P;2014;060015328;060015278;N2460;;1;0.25
SSR_P;2014;060015328;060015278;N2470;1;1;1.75
SSR_P;2014;060015328;060015278;N2710;2;2;3.25
SSR_P;2014;060015328;060015278;NAUT;4;2;5
SSR_P;2014;060015328;060015278;NCINF;3;;3
SSR_P;2014;060021201;060000155;M1010;;2;1.2
SSR_P;2014;060021201;060000155;M1040;;3;0.1
SSR_P;2014;060021201;060000155;M1120;;1;0.1
SSR_P;2014;060021201;060000155;M1180;1;1;1.5
SSR_P;2014;060021201;060000155;M1320;;1;0.1
SSR_P;2014;060021201;060000155;M3020;;1;0.1
SSR_P;2014;060021201;060000155;MAUT;;12;1.2
SSR_P;2014;060021201;060000155;N241P;6;;6
SSR_P;2014;060021201;060000155;N2450;;1;0.3
SSR_P;2014;060021201;060000155;N2460;3;;3
SSR_P;2014;060021201;060000155;N2500;6;5;7.7
SSR_P;2014;060021201;060000155;N2710;;1;0.5
SSR_P;2014;060021201;060000155;N3120;;1;0.5
SSR_P;2014;060021201;060000155;NAUT;18;4;19.2
SSR_P;2014;060021201;060000155;NCINF;10;3;10.9
SSR_P;2014;060780145;060000049;M1010;3;2;4.65
SSR_P;2014;060780145;060000049;N2450;1;;1.07
SSR_P;2014;060780145;060000049;N2460;;1;0.11
SSR_P;2014;060780145;060000049;N2500;19;11;21.33
SSR_P;2014;060780145;060000049;N2710;;2;1.03
SSR_P;2014;060780145;060000049;N3120;;1;0.67
SSR_P;2014;060780145;060000049;NAUT;;1;0.14
SSR_P;2014;060780145;060000049;NCINF;15;11;17.27
SSR_P;2014;060780186;060006939;M1010;1;1;1.5
SSR_P;2014;060780186;060006939;M3020;;1;0.5
SSR_P;2014;060780186;060006939;N241P;;3;1
SSR_P;2014;060780186;060006939;N2500;10;1;10.75
SSR_P;2014;060780186;060006939;N3120;;1;0.6
SSR_P;2014;060780186;060006939;NAUT;12;4;14.82
SSR_P;2014;060780186;060006939;NCINF;7;4;9.93
SSR_P;2014;060780277;750043994;M1010;3;1;3.11
SSR_P;2014;060780277;750043994;M1040;;1;0.08
SSR_P;2014;060780277;750043994;M1320;2;;2
SSR_P;2014;060780277;750043994;M3020;;1;0.08
SSR_P;2014;060780277;750043994;N241P;5;1;5.5
SSR_P;2014;060780277;750043994;N2430;;1;0.5
SSR_P;2014;060780277;750043994;N2450;;1;0.2
SSR_P;2014;060780277;750043994;N2460;;1;0.74
SSR_P;2014;060780277;750043994;N2500;37;2;24.87
SSR_P;2014;060780277;750043994;N2710;;1;0.6
SSR_P;2014;060780277;750043994;N310H;;1;0.57
SSR_P;2014;060780277;750043994;N3120;;1;0.6
SSR_P;2014;060780277;750043994;NCINF;25;1;16.27
SSR_P;2014;060780343;060000171;M1180;0;2;0.6
SSR_P;2014;060780343;060000171;MAUT;0;2;0.56
SSR_P;2014;060780343;060000171;N241P;4;0;4
SSR_P;2014;060780343;060000171;N2500;5;0;5
SSR_P;2014;060780343;060000171;N2710;0;1;0.2
SSR_P;2014;060780343;060000171;N3120;0;1;0.2
SSR_P;2014;060780343;060000171;NCINF;5;0;5
SSR_P;2014;060780350;920000395;M1010;1;1;1.69
SSR_P;2014;060780350;920000395;N241P;;4;2.5
SSR_P;2014;060780350;920000395;N2430;;1;0.25
SSR_P;2014;060780350;920000395;N2500;4;2;5
SSR_P;2014;060780350;920000395;N3120;;1;0.5
SSR_P;2014;060780350;920000395;NAUT;2;1;2.3
SSR_P;2014;060780350;920000395;NCINF;6;1;6.3
SSR_P;2014;060780392;060000205;M1010;;4;0.8
SSR_P;2014;060780392;060000205;M1320;;1;0.1
SSR_P;2014;060780392;060000205;MAUT;1;;1
SSR_P;2014;060780392;060000205;N241P;1;4;3
SSR_P;2014;060780392;060000205;N2500;18;;16.65
SSR_P;2014;060780392;060000205;NCINF;14;;12.72
SSR_P;2014;060780459;010783009;M1040;;1;0.1
SSR_P;2014;060780459;010783009;M1180;3;;3
SSR_P;2014;060780459;010783009;M1320;;1;0.5
SSR_P;2014;060780459;010783009;MAUT;2;;0.07
SSR_P;2014;060780558;750720575;M1010;;2;1.21
SSR_P;2014;060780558;750720575;M1070;;1;0.64
SSR_P;2014;060780558;750720575;M1150;;1;0.87
SSR_P;2014;060780558;750720575;M1180;1;;1
SSR_P;2014;060780558;750720575;M3020;1;1;1.66
SSR_P;2014;060780558;750720575;N241P;5;1;5.92
SSR_P;2014;060780558;750720575;N2430;;;0.47
SSR_P;2014;060780558;750720575;N2450;2;2;3.69
SSR_P;2014;060780558;750720575;N2460;1;;1.18
SSR_P;2014;060780558;750720575;N2500;15;5;16.5
SSR_P;2014;060780558;750720575;N2710;1;5;3.52
SSR_P;2014;060780558;750720575;N310H;14;;15.19
SSR_P;2014;060780558;750720575;N3120;;2;1.33
SSR_P;2014;060780558;750720575;NAUT;2;2;2.81
SSR_P;2014;060780558;750720575;NCINF;20;6;25.34
SSR_P;2014;060780665;060000312;M1010;;4;0.6
SSR_P;2014;060780665;060000312;M1040;;1;0.05
SSR_P;2014;060780665;060000312;M1120;;1;0.05
SSR_P;2014;060780665;060000312;M1150;;1;0.05
SSR_P;2014;060780665;060000312;N241P;2;;2
SSR_P;2014;060780665;060000312;N2500;3;4;5.2
SSR_P;2014;060780665;060000312;N2710;;2;0.1
SSR_P;2014;060780665;060000312;N3120;;1;0.5
SSR_P;2014;060780665;060000312;NCINF;2;1;2.3
SSR_P;2014;060780749;060000395;M1010;;1;0.64
SSR_P;2014;060780749;060000395;M1040;;1;0.2
SSR_P;2014;060780749;060000395;M1070;;1;0.1
SSR_P;2014;060780749;060000395;M1150;;1;0.1
SSR_P;2014;060780749;060000395;M1320;1;;1
SSR_P;2014;060780749;060000395;M3020;;1;0.2
SSR_P;2014;060780749;060000395;MAUT;;1;0.5
SSR_P;2014;060780749;060000395;N241P;2;;2
SSR_P;2014;060780749;060000395;N2430;;1;0.5
SSR_P;2014;060780749;060000395;N2450;;1;0.3
SSR_P;2014;060780749;060000395;N2500;6;4;8.64
SSR_P;2014;060780749;060000395;N3120;;1;0.4
SSR_P;2014;060780749;060000395;NAUT;9;3;9.7
SSR_P;2014;060780749;060000395;NCINF;6;1;6.51
SSR_P;2014;060781374;060000718;M1010;2;1;2.26
SSR_P;2014;060781374;060000718;M1180;1;1;1.71
SSR_P;2014;060781374;060000718;M1320;1;;1
SSR_P;2014;060781374;060000718;MAUT;;3;0.64
SSR_P;2014;060781374;060000718;N241P;9;6;12.48
SSR_P;2014;060781374;060000718;N2430;;1;0.11
SSR_P;2014;060781374;060000718;N2450;1;3;2.78
SSR_P;2014;060781374;060000718;N2460;1;1;1.5
SSR_P;2014;060781374;060000718;N2500;25;2;26.72
SSR_P;2014;060781374;060000718;N2710;;2;0.9
SSR_P;2014;060781374;060000718;N310H;;1;0.4
SSR_P;2014;060781374;060000718;N3120;1;;1
SSR_P;2014;060781374;060000718;NAUT;45;10;50.54
SSR_P;2014;060781374;060000718;NCINF;19;4;21.12
SSR_P;2014;060785227;060001476;M1010;1;;1
SSR_P;2014;060785227;060001476;M1040;;4;1.29
SSR_P;2014;060785227;060001476;M1070;;4;0.05
SSR_P;2014;060785227;060001476;M1120;;1;0.05
SSR_P;2014;060785227;060001476;M1150;;2;0.05
SSR_P;2014;060785227;060001476;M1190;;1;0.05
SSR_P;2014;060785227;060001476;M1320;1;;1
SSR_P;2014;060785227;060001476;M3020;;1;0.23
SSR_P;2014;060785227;060001476;MAUT;;2;1.26
SSR_P;2014;060785227;060001476;N241P;;7;3.2
SSR_P;2014;060785227;060001476;N2450;;2;1.2
SSR_P;2014;060785227;060001476;N2500;14;7;15.6
SSR_P;2014;060785227;060001476;N2710;;2;0.12
SSR_P;2014;060785227;060001476;N310H;;2;1.2
SSR_P;2014;060785227;060001476;N3120;;1;0.5
SSR_P;2014;060785227;060001476;NAUT;17;7;18
SSR_P;2014;060785227;060001476;NCINF;19;3;17.7
SSR_P;2014;060788957;060785011;M1010;6;0;4.47
SSR_P;2014;060788957;060785011;M1320;1;1;2.62
SSR_P;2014;060788957;060785011;MAUT;0;0;0.33
SSR_P;2014;060788957;060785011;N241P;11;2;9.06
SSR_P;2014;060788957;060785011;N2430;2;2;2.62
SSR_P;2014;060788957;060785011;N2450;3;0;2.42
SSR_P;2014;060788957;060785011;N2460;1;0;1
SSR_P;2014;060788957;060785011;N2500;75;8;77.63
SSR_P;2014;060788957;060785011;N2710;3;1;2.8
SSR_P;2014;060788957;060785011;N310H;4;2;3.56
SSR_P;2014;060788957;060785011;N3120;0;0;0.3
SSR_P;2014;060788957;060785011;NAUT;29;9;32.24
SSR_P;2014;060788957;060785011;NCINF;51;4;52.79
SSR_P;2014;060789195;060785011;M1010;1;1;1.1
SSR_P;2014;060789195;060785011;M1120;0;1;0.1
SSR_P;2014;060789195;060785011;M1180;0;4;1.6
SSR_P;2014;060789195;060785011;M1190;1;1;1.25
SSR_P;2014;060789195;060785011;N241P;12;6;13.88
SSR_P;2014;060789195;060785011;N2450;10;0;8.4
SSR_P;2014;060789195;060785011;N2460;0;0;0.1
SSR_P;2014;060789195;060785011;N2500;22;0;20.7
SSR_P;2014;060789195;060785011;N2710;2;1;1.4
SSR_P;2014;060789195;060785011;N310H;1;0;0.45
SSR_P;2014;060789195;060785011;N3120;0;0;0.05
SSR_P;2014;060789195;060785011;NAUT;5;1;5.1
SSR_P;2014;060789195;060785011;NCINF;18;1;18
SSR_P;2014;060789674;130037815;M1010;2;;2
SSR_P;2014;060789674;130037815;M1180;5;;5
SSR_P;2014;060789674;130037815;N241P;25;8;31.38
SSR_P;2014;060789674;130037815;N2430;1;2;1.83
SSR_P;2014;060789674;130037815;N2450;;1;0.92
SSR_P;2014;060789674;130037815;N2460;5;4;7.71
SSR_P;2014;060789674;130037815;N2500;68;5;72.95
SSR_P;2014;060789674;130037815;N2710;1;2;2
SSR_P;2014;060789674;130037815;N310H;1;;1
SSR_P;2014;060789674;130037815;N3120;3;1;3.5
SSR_P;2014;060789674;130037815;NAUT;32;13;34.93
SSR_P;2014;060789674;130037815;NCINF;44;8;47.72
SSR_P;2014;060790177;060785011;M1010;1;;1
SSR_P;2014;060790177;060785011;M1190;1;;1
SSR_P;2014;060790177;060785011;N241P;2;0;2.34
SSR_P;2014;060790177;060785011;N2450;2;0;1.7
SSR_P;2014;060790177;060785011;N2500;14;1;14.92
SSR_P;2014;060790177;060785011;N310H;1;0;0.84
SSR_P;2014;060790177;060785011;N3120;0;0;0.09
SSR_P;2014;060790177;060785011;NAUT;14;3;12.56
SSR_P;2014;060790177;060785011;NCINF;14;1;14.76
SSR_P;2014;060790862;060001997;M1010;;3;2
SSR_P;2014;060790862;060001997;M3020;;1;0.25
SSR_P;2014;060790862;060001997;N2710;4;;4
SSR_P;2014;060790862;060001997;NCINF;8;1;8.7
SSR_P;2014;060791811;750826638;M1040;;2;1
SSR_P;2014;060791811;750826638;M1180;;1;0.6
SSR_P;2014;060791811;750826638;M1320;2;;2
SSR_P;2014;060791811;750826638;N241P;5;2;5.84
SSR_P;2014;060791811;750826638;N2430;;1;0.22
SSR_P;2014;060791811;750826638;N2450;;2;1
SSR_P;2014;060791811;750826638;N2460;;1;0.25
SSR_P;2014;060791811;750826638;N2500;17;5;19.79
SSR_P;2014;060791811;750826638;N2710;;2;0.59
SSR_P;2014;060791811;750826638;N3120;;2;0.75
SSR_P;2014;060791811;750826638;NCINF;13;5;15.46
SSR_P;2014;060794021;060780988;MAUT;1;;1
SSR_P;2014;060794021;060780988;N241P;;3;0.89
SSR_P;2014;060794021;060780988;N2450;;1;0.25
SSR_P;2014;060794021;060780988;N2500;9;9;9.71
SSR_P;2014;060794021;060780988;N2710;;1;0.47
SSR_P;2014;060794021;060780988;N310H;;1;0.87
SSR_P;2014;060794021;060780988;N3120;;1;0.5
SSR_P;2014;060794021;060780988;NAUT;9;4;7.58
SSR_P;2014;060794021;060780988;NCINF;6;3;6.16
SSR_P;2014;060798881;060798873;M1010;2;;2
SSR_P;2014;060798881;060798873;M1040;;6;0.2
SSR_P;2014;060798881;060798873;M1120;;1;0.1
SSR_P;2014;060798881;060798873;M1180;;2;0.4
SSR_P;2014;060798881;060798873;M1320;;1;0.1
SSR_P;2014;060798881;060798873;M3020;;1;0.1
SSR_P;2014;060798881;060798873;MAUT;;2;1.4
SSR_P;2014;060798881;060798873;N241P;;8;4
SSR_P;2014;060798881;060798873;N2450;;1;0.2
SSR_P;2014;060798881;060798873;N2500;14;2;15
SSR_P;2014;060798881;060798873;N2710;;1;0.25
SSR_P;2014;060798881;060798873;N3120;;1;0.35
SSR_P;2014;060798881;060798873;NAUT;20;10;24.5
SSR_P;2014;060798881;060798873;NCINF;13;6;14.1
SSR_P;2014;060800182;060002912;M1010;1;1;1.67
SSR_P;2014;060800182;060002912;M1040;;1;0.2
SSR_P;2014;060800182;060002912;M1070;;1;0.8
SSR_P;2014;060800182;060002912;M1150;;1;0.2
SSR_P;2014;060800182;060002912;M1320;1;;1
SSR_P;2014;060800182;060002912;MAUT;;4;1.42
SSR_P;2014;060800182;060002912;N241P;;4;2
SSR_P;2014;060800182;060002912;N2430;;1;0.2
SSR_P;2014;060800182;060002912;N2450;5;2;6.05
SSR_P;2014;060800182;060002912;N2500;7;;7.69
SSR_P;2014;060800182;060002912;N2710;;2;1.1
SSR_P;2014;060800182;060002912;N3120;;1;0.28
SSR_P;2014;060800182;060002912;NAUT;;3;1.38
SSR_P;2014;060800182;060002912;NCINF;13;2;15.84
SSR_P;2014;060800687;060000221;M1010;0;2;1
SSR_P;2014;060800687;060000221;N241P;0;2;1
SSR_P;2014;060800687;060000221;N2500;4;0;4
SSR_P;2014;060800687;060000221;N3120;0;1;0.34
SSR_P;2014;060800687;060000221;NAUT;4;3;5.47
SSR_P;2014;060800687;060000221;NCINF;5;2;5.9
SSR_P;2014;070000021;070780101;M1010;;1;0.05
SSR_P;2014;070000021;070780101;MAUT;;1;0.19
SSR_P;2014;070000021;070780101;N241P;2;;0.79
SSR_P;2014;070000021;070780101;N2500;6;2;4.15
SSR_P;2014;070000021;070780101;N3120;1;;0.1
SSR_P;2014;070000021;070780101;NAUT;28;4;6.68
SSR_P;2014;070000021;070780101;NCINF;11;5;5.74
SSR_P;2014;070000039;070780119;M1010;;6;0.7
SSR_P;2014;070000039;070780119;N241P;1;;0.25
SSR_P;2014;070000039;070780119;N2450;;1;0.15
SSR_P;2014;070000039;070780119;N2500;2;;2
SSR_P;2014;070000039;070780119;NCINF;0;2;1.61
SSR_P;2014;070000047;070780127;M1010;;1;0.17
SSR_P;2014;070000047;070780127;N241P;;3;1.25
SSR_P;2014;070000047;070780127;N2460;;1;0.4
SSR_P;2014;070000047;070780127;N2500;12;2;13.79
SSR_P;2014;070000047;070780127;N3120;;1;0.4
