BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2014;640000600;640781290;MREG;5;;1.22;1;9;1;5.91
SMURSAMU_P;2014;640000600;640781290;N1220;;1;0.75;;15;2;15.77
SMURSAMU_P;2014;640000600;640781290;N2120;1;;0.78;;;;
SMURSAMU_P;2014;640000600;640781290;N2223;2;1;4.22;;;;0.1
SMURSAMU_P;2014;640000600;640781290;N2500;;;;;;;0.08
SMURSAMU_P;2014;640000600;640781290;N5140;18;;19.25;;;;
SMURSAMU_P;2014;650000417;650783160;N1220;0;0;0;0;12;0;12
SMURSAMU_P;2014;650000417;650783160;N2120;1;0;0.2;0;0;0;0
SMURSAMU_P;2014;650000417;650783160;N2223;6;0;6.13;0;0;0;0
SMURSAMU_P;2014;650000417;650783160;N9999;7;0;6.33;0;12;0;12
SMURSAMU_P;2014;650784218;650780174;M9999;4;8;4.31;1;;;
SMURSAMU_P;2014;650784218;650780174;N1220;1;;0.25;1;;;
SMURSAMU_P;2014;650784218;650780174;N2120;2;;0.6;1;;;
SMURSAMU_P;2014;650784218;650780174;N2223;6;;6.52;1;;;
SMURSAMU_P;2014;650784218;650780174;N9999;9;;7.37;1;;;
SMURSAMU_P;2014;660000084;660780180;M9999;33;6;19.8;;;;
SMURSAMU_P;2014;660000084;660780180;N2223;12;2;12.5;;;;
SMURSAMU_P;2014;660008947;660780180;M9999;;;;;;25;4.71
SMURSAMU_P;2014;660008947;660780180;N1220;;;;;30;3;30.3
SMURSAMU_P;2014;660008947;660780180;N2500;;;;;1;;1
SMURSAMU_P;2014;670000025;670780055;M9999;26;11;12.9;1;24;10;8.4
SMURSAMU_P;2014;670000025;670780055;MREG;;;;1;24;10;7.6
SMURSAMU_P;2014;670000157;670780337;M9999;5;1;5.82;1;;;
SMURSAMU_P;2014;670000157;670780337;N1220;;1;0.36;;;;
SMURSAMU_P;2014;670000157;670780337;N2120;;1;0.24;;;;
SMURSAMU_P;2014;670000157;670780337;N2223;6;1;6.47;;;;
SMURSAMU_P;2014;670000157;670780337;N5140;4;1;4.83;;;;
SMURSAMU_P;2014;670000165;670780345;M9999;3;;2.85;0;;;
SMURSAMU_P;2014;670000165;670780345;N1220;1;;0.75;0;;;
SMURSAMU_P;2014;670000165;670780345;N2120;;;0.27;0;;;
SMURSAMU_P;2014;670000165;670780345;N2223;;5;4.39;0;;;
SMURSAMU_P;2014;670000165;670780345;N5140;6;;6;0;;;
SMURSAMU_P;2014;670000272;670780543;M9999;4;2;4.2;0;;;
SMURSAMU_P;2014;670000272;670780543;N1220;;;;1;;;
SMURSAMU_P;2014;670000272;670780543;N2120;1;;0.1;1;;;
SMURSAMU_P;2014;670000272;670780543;N2223;6;2;6.17;0;;;
SMURSAMU_P;2014;670000397;670780691;M9999;4;3;5;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N1220;0;1;0.1;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N2120;1;0;0.2;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N2223;6;0;6;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N3120;1;0;0.5;0;0;0;0
SMURSAMU_P;2014;670000397;670780691;N9999;8;1;6.8;0;0;0;0
SMURSAMU_P;2014;670783273;670780055;M1140;3;;1.3;0;;;
SMURSAMU_P;2014;670783273;670780055;M9999;3;;1.3;0;;;
SMURSAMU_P;2014;670783273;670780055;N2223;1;0;0.8;;;;
SMURSAMU_P;2014;670783273;670780055;N9999;3;1;3.8;;;;
SMURSAMU_P;2014;680000684;680000973;M9999;15;5;17.7;1;2;;2
SMURSAMU_P;2014;680000684;680000973;MREG;15;5;17.7;;2;;2
SMURSAMU_P;2014;680000684;680000973;N1220;;1;0.4;;;;
SMURSAMU_P;2014;680000684;680000973;N2223;10;2;11.76;;;;
SMURSAMU_P;2014;680000684;680000973;N5140;12;;12;;;;
SMURSAMU_P;2014;680000684;680000973;N9999;10;3;12.16;;;;
SMURSAMU_P;2014;680004546;680000486;M9999;22;2;6.95;1;22;2;4.21
SMURSAMU_P;2014;680004546;680000486;MREG;0;0;0;;22;2;4.21
SMURSAMU_P;2014;680004546;680000486;N1220;;;;0;20;1;20.83
SMURSAMU_P;2014;680004546;680000486;N2120;2;;0.4;1;2;;0.7
SMURSAMU_P;2014;680004546;680000486;N2223;2;29;20.37;1;;;
SMURSAMU_P;2014;680004546;680000486;N5140;;18;17.25;0;;;
SMURSAMU_P;2014;680004546;680000486;N9999;4;29;20.77;1;22;1;21.53
SMURSAMU_P;2014;690000575;690782222;M9999;10;1;1.94;1;;;
SMURSAMU_P;2014;690000575;690782222;N1220;4;1;3.26;1;;;
SMURSAMU_P;2014;690000575;690782222;N2120;1;;0.17;1;;;
SMURSAMU_P;2014;690000575;690782222;N2223;21;27;6.81;1;;;
SMURSAMU_P;2014;690000575;690782222;N2500;2;1;2.8;;;;
SMURSAMU_P;2014;690000575;690782222;N9999;28;29;13.04;1;;;
SMURSAMU_P;2014;690000625;690782271;M9999;5;;1;1;;;
SMURSAMU_P;2014;690000625;690782271;N2223;10;2;2.6;1;;;
SMURSAMU_P;2014;690000625;690782271;N9999;10;2;2.6;1;;;
SMURSAMU_P;2014;690783154;690781810;M1140;0;3;2.8;0;0;;
SMURSAMU_P;2014;690783154;690781810;M9999;17;5;22.25;0;9;6;15
SMURSAMU_P;2014;690783154;690781810;MREG;;;;0;9;6;15
SMURSAMU_P;2014;690783154;690781810;N1220;2;1;2.8;0;42;1;42.8
SMURSAMU_P;2014;690783154;690781810;N2120;2;0;2;0;1;;1
SMURSAMU_P;2014;690783154;690781810;N2223;25;0;25;0;6;;6
SMURSAMU_P;2014;690783154;690781810;N5140;33;0;33;0;;;
SMURSAMU_P;2014;690783154;690781810;N9999;62;1;62.8;0;49;1;49.8
SMURSAMU_P;2014;690784137;690781810;M9999;5;4;9;0;;;
SMURSAMU_P;2014;690784137;690781810;N2223;6;0;6;0;;;
SMURSAMU_P;2014;690784137;690781810;N5140;12;0;12;0;;;
SMURSAMU_P;2014;690784137;690781810;N9999;18;18;18;0;;;
SMURSAMU_P;2014;690784152;690781810;M9999;2;2;2.75;0;;;
SMURSAMU_P;2014;700000011;700780026;M9999;5;1;3.39;1;;;
SMURSAMU_P;2014;700000011;700780026;N1220;1;1;1.8;1;;;
SMURSAMU_P;2014;700000011;700780026;N2120;;;;1;;;
SMURSAMU_P;2014;700000011;700780026;N2223;4;3;5.85;1;;;
SMURSAMU_P;2014;700000011;700780026;N2500;4;;4;;;;
SMURSAMU_P;2014;700000011;700780026;N2620;;;;1;;;
SMURSAMU_P;2014;700000011;700780026;N9999;9;4;11.65;1;;;
SMURSAMU_P;2014;700000029;700004591;M9999;7;;7;1;;;
SMURSAMU_P;2014;700000029;700004591;N1220;;1;0.5;1;;;
SMURSAMU_P;2014;700000029;700004591;N2120;;1;0.55;1;;;
SMURSAMU_P;2014;700000029;700004591;N2223;8;;8;1;;;
SMURSAMU_P;2014;700000029;700004591;N2500;1;;1;;;;
SMURSAMU_P;2014;700000029;700004591;N2620;10;2;11.72;;;;
SMURSAMU_P;2014;700000029;700004591;N9999;23;;22.41;1;;;
SMURSAMU_P;2014;700780059;700004591;M9999;;3;2.88;1;;;
SMURSAMU_P;2014;700780059;700004591;N1220;;1;0.25;1;;;
SMURSAMU_P;2014;700780059;700004591;N2120;;1;0.05;1;;;
SMURSAMU_P;2014;700780059;700004591;N2223;;11;8.26;1;;;
SMURSAMU_P;2014;700780059;700004591;N9999;;13;11.17;1;;;
SMURSAMU_P;2014;700780208;700004591;M9999;7;;6.63;1;;;
SMURSAMU_P;2014;700780208;700004591;N2120;;1;0.26;;;;
SMURSAMU_P;2014;700780208;700004591;N2223;7;4;10.35;1;;;
SMURSAMU_P;2014;700780208;700004591;N2500;4;;3.99;;;;
SMURSAMU_P;2014;700780208;700004591;N9999;;16;14.6;1;;;
SMURSAMU_P;2014;710010067;710780644;N2120;1;;1;1;;;
SMURSAMU_P;2014;710010067;710780644;N2223;3;;2.8;1;;;
SMURSAMU_P;2014;710010067;710780644;N5140;7;;7;1;;;
SMURSAMU_P;2014;710010067;710780644;N9999;12;;9.86;1;;;
SMURSAMU_P;2014;710010786;710781451;M9999;3;1;3.79;1;;;
SMURSAMU_P;2014;710010786;710781451;N1220;4;;1.54;1;;;
SMURSAMU_P;2014;710010786;710781451;N2120;1;0;0.47;1;;;
SMURSAMU_P;2014;710010786;710781451;N2223;12;6;7.78;1;;;
SMURSAMU_P;2014;710010786;710781451;N2620;5;1;1.37;1;;;
SMURSAMU_P;2014;710010786;710781451;N9999;22;7;11.16;1;;;
SMURSAMU_P;2014;710978263;710780958;M9999;11;3;7.23;1;12;5;4.9
SMURSAMU_P;2014;710978263;710780958;MREG;11;3;7.23;1;12;5;4.9
SMURSAMU_P;2014;710978263;710780958;N1220;;;;;24;3;25.51
SMURSAMU_P;2014;710978263;710780958;N2120;;;;;1;;0.4
SMURSAMU_P;2014;710978263;710780958;N2223;;;;;1;;0.25
SMURSAMU_P;2014;710978263;710780958;N2500;1;;1;;;;
SMURSAMU_P;2014;710978263;710780958;N5140;10;;10;;;;
SMURSAMU_P;2014;710978289;710780263;M9999;11;4;2.76;1;;;
SMURSAMU_P;2014;710978289;710780263;N2120;2;;0.4;1;;;
SMURSAMU_P;2014;710978289;710780263;N2223;10;;7.15;1;;;
SMURSAMU_P;2014;710978289;710780263;N5140;7;;7.02;1;;;
SMURSAMU_P;2014;710978313;710976705;M9999;6;2;1.23;1;;;
SMURSAMU_P;2014;710978313;710976705;N2120;1;;0.25;1;;;
SMURSAMU_P;2014;710978313;710976705;N2223;17;2;5.95;1;;;
SMURSAMU_P;2014;710978313;710976705;N9999;18;2;6.2;;;;
SMURSAMU_P;2014;710978347;710781204;M9999;4;2;4.67;;;;
SMURSAMU_P;2014;710978347;710781204;N1220;4;2;5.64;;;;
SMURSAMU_P;2014;710978347;710781204;N2223;15;7;17.48;;;;
SMURSAMU_P;2014;710978347;710781204;N2500;2;;1.93;;;;
SMURSAMU_P;2014;720000033;720000025;M9999;0;16;7.87;1;0;16;3.94
SMURSAMU_P;2014;720000033;720000025;MREG;;;;1;;;
SMURSAMU_P;2014;720000033;720000025;N1220;0;1;0.5;1;10;9;15.63
SMURSAMU_P;2014;720000033;720000025;N2120;0;0;0;1;0;1;0.6
SMURSAMU_P;2014;720000033;720000025;N2223;0;31;10.19;1;0;0;0
SMURSAMU_P;2014;720000033;720000025;N2500;1;0;1;;2;1;2.14
SMURSAMU_P;2014;720000033;720000025;N5140;9;5;12.71;1;0;0;0
SMURSAMU_P;2014;720000033;720000025;N9999;10;38;24.41;1;12;10;18.5
SMURSAMU_P;2014;720000470;610780082;M9999;3;;1.94;1;;;
SMURSAMU_P;2014;720000470;610780082;N1220;;1;0.1;0;;;
SMURSAMU_P;2014;720000470;610780082;N2120;;1;0.1;1;;;
SMURSAMU_P;2014;720000470;610780082;N2223;;22;5.56;;;;
SMURSAMU_P;2014;720000470;610780082;N2500;;11;3;;;;
SMURSAMU_P;2014;720016179;720016724;M9999;3;1;3.58;;;;
SMURSAMU_P;2014;720016179;720016724;MREG;3;1;3.58;;;;
SMURSAMU_P;2014;720016179;720016724;N2223;10;1;6.27;;;;
SMURSAMU_P;2014;720016179;720016724;N9999;10;1;6.27;;;;
SMURSAMU_P;2014;730000031;730000015;M9999;0;12;3.94;1;0;15;3.93
SMURSAMU_P;2014;730000031;730000015;MREG;0;12;3.94;1;0;15;3.93
SMURSAMU_P;2014;730000031;730000015;N1220;0;0;0;0;21;1;21.96
SMURSAMU_P;2014;730000031;730000015;N2223;0;0;0;1;20;0;14.48
SMURSAMU_P;2014;730000031;730000015;N2500;0;0;0;;0;1;0.75
SMURSAMU_P;2014;730000031;730000015;N5140;0;0;0;0;14;0;10.6
SMURSAMU_P;2014;730000031;730000015;N9999;0;0;0;1;57;2;56.11
SMURSAMU_P;2014;730000049;730002839;M9999;8;;4;1;;;
SMURSAMU_P;2014;730000049;730002839;N2120;;1;0.12;1;;;
SMURSAMU_P;2014;730000049;730002839;N2223;;13;4.66;1;;;
SMURSAMU_P;2014;730000049;730002839;N9999;;14;4.78;1;;;
SMURSAMU_P;2014;730000080;730780103;M9999;4;0;4;;;;
SMURSAMU_P;2014;730000080;730780103;N2223;1;2;2.25;1;;;
SMURSAMU_P;2014;730000247;730780525;M9999;7;1;4.55;1;;;
SMURSAMU_P;2014;730000247;730780525;N2223;9;2;4.12;;;;
SMURSAMU_P;2014;730000262;730002839;M9999;12;3;6.8;1;;;
SMURSAMU_P;2014;730000262;730002839;N2120;;1;0.18;1;;;
SMURSAMU_P;2014;730000262;730002839;N2223;;13;5.2;1;;;
SMURSAMU_P;2014;730010477;730780103;M9999;5;;5;1;;;
SMURSAMU_P;2014;730010485;730000015;M9999;;11;3.88;1;;;
SMURSAMU_P;2014;730010485;730000015;N2223;2;2;3.54;;;;
SMURSAMU_P;2014;730010485;730000015;N5140;2;2;3.54;;;;
SMURSAMU_P;2014;730010485;730000015;N9999;4;4;7.08;;;;
SMURSAMU_P;2014;740000237;740781133;M9999;27;6;7.81;1;24;6;7.25
SMURSAMU_P;2014;740000237;740781133;MREG;27;6;7.81;1;24;6;7.25
SMURSAMU_P;2014;740000237;740781133;N1220;5;1;3.57;0;22;1;19.71
SMURSAMU_P;2014;740000237;740781133;N2120;1;0;0.5;0;1;0;1
SMURSAMU_P;2014;740000237;740781133;N2223;19;0;12.67;0;0;0;0
SMURSAMU_P;2014;740000237;740781133;N2500;0;0;0;;1;1;1.79
SMURSAMU_P;2014;740000237;740781133;N5140;13;0;9.51;0;1;0;0.46
SMURSAMU_P;2014;740000237;740781133;N9999;38;1;26.29;0;38;1;28.75
SMURSAMU_P;2014;740000302;740781133;M9999;6;3;2.42;1;0;0;0
SMURSAMU_P;2014;740000302;740781133;N1220;0;0;0;1;0;0;0
SMURSAMU_P;2014;740000302;740781133;N2120;1;;0.18;1;0;0;0
SMURSAMU_P;2014;740000302;740781133;N2223;22;3;5.36;1;0;0;0
SMURSAMU_P;2014;740000302;740781133;N2620;0;0;0;1;0;0;0
SMURSAMU_P;2014;740000302;740781133;N3120;0;0;0;1;0;0;0
SMURSAMU_P;2014;740000302;740781133;N5140;6;0;2.52;;0;0;0
SMURSAMU_P;2014;740000302;740781133;N9999;29;3;8.06;1;0;0;0
SMURSAMU_P;2014;740000328;740790381;M9999;7;2;8;1;;;
SMURSAMU_P;2014;740000328;740790381;N2120;0;1;0.5;1;;;
SMURSAMU_P;2014;740000328;740790381;N9999;12;8;18;1;;;
SMURSAMU_P;2014;740781141;740790258;M9999;3;2;6.41;1;;;
SMURSAMU_P;2014;740781141;740790258;N1220;;;;1;;;
SMURSAMU_P;2014;740781141;740790258;N2120;1;0;0.5;1;;;
SMURSAMU_P;2014;740781141;740790258;N2223;4;7;8.92;0;;;
SMURSAMU_P;2014;740781141;740790258;N2500;3;2;3.6;;;;
SMURSAMU_P;2014;740781141;740790258;N2620;5;0;5;1;;;
SMURSAMU_P;2014;740781141;740790258;N9999;13;9;18.02;1;;;
SMURSAMU_P;2014;740781166;740001839;M9999;2;;1.44;1;;;
SMURSAMU_P;2014;740781224;740001839;M9999;15;2;2.26;1;;;
SMURSAMU_P;2014;740781224;740001839;N1220;1;;0.1;1;;;
SMURSAMU_P;2014;740781224;740001839;N2223;2;1;2.57;1;;;
SMURSAMU_P;2014;740781224;740001839;N9999;2;1;2.67;1;;;
SMURSAMU_P;2014;750100018;750712184;M9999;6;;1;1;;;
SMURSAMU_P;2014;750100018;750712184;N2120;1;;1;0;;;
SMURSAMU_P;2014;750100018;750712184;N2223;6;;6;1;;;
SMURSAMU_P;2014;750100018;750712184;N2500;1;1;1.86;;;;
SMURSAMU_P;2014;750100018;750712184;N5140;6;;6;0;;;
SMURSAMU_P;2014;750100018;750712184;N9999;14;1;14.86;;;;
SMURSAMU_P;2014;750100042;750712184;M1140;0;0;0;1;;;
SMURSAMU_P;2014;750100042;750712184;M9999;2;4;4.4;1;;;
SMURSAMU_P;2014;750100042;750712184;MREG;0;1;0.1;0;;;
SMURSAMU_P;2014;750100042;750712184;N1220;1;0;1;0;;;
SMURSAMU_P;2014;750100042;750712184;N2120;0;2;0.3;1;;;
SMURSAMU_P;2014;750100042;750712184;N2223;7;0;7;0;;;
SMURSAMU_P;2014;750100042;750712184;N2500;1;0;1;;;;
SMURSAMU_P;2014;750100042;750712184;N5140;6;0;6;0;;;
SMURSAMU_P;2014;750100125;750712184;M9999;3;9;7;;;;
SMURSAMU_P;2014;750100125;750712184;MREG;2;;2;;;;
SMURSAMU_P;2014;750100125;750712184;N2223;9;;9;;;;
SMURSAMU_P;2014;750100208;750712184;M1140;0;4;2.11;0;0;4;2.11
SMURSAMU_P;2014;750100208;750712184;M9999;9;16;15;0;9;16;14.1
SMURSAMU_P;2014;750100208;750712184;MREG;9;12;12.89;0;9;12;12
SMURSAMU_P;2014;750100208;750712184;N1220;0;1;0.8;0;42;4;45
SMURSAMU_P;2014;750100208;750712184;N2120;0;1;0.5;0;0;1;0.5
SMURSAMU_P;2014;750100208;750712184;N2223;21;4;21.7;0;0;0;0
SMURSAMU_P;2014;750100208;750712184;N2500;11;0;11;;0;0;0
SMURSAMU_P;2014;750100208;750712184;N5140;26;0;26;0;0;0;0
SMURSAMU_P;2014;750803454;750712184;M1140;2;6;4.6;0;;;
SMURSAMU_P;2014;750803454;750712184;M9999;2;6;4.6;0;;;
SMURSAMU_P;2014;750803454;750712184;N1220;1;0;1;0;;;
SMURSAMU_P;2014;750803454;750712184;N2120;0;1;0.2;0;;;
SMURSAMU_P;2014;750803454;750712184;N2223;6;1;6.5;0;;;
SMURSAMU_P;2014;750803454;750712184;N2500;1;1;1.5;;;;
SMURSAMU_P;2014;750803454;750712184;N5140;6;0;6;0;;;
SMURSAMU_P;2014;750803454;750712184;N9999;14;3;15.2;0;;;
SMURSAMU_P;2014;760000018;760780023;M9999;14;2;4.63;1;;;
SMURSAMU_P;2014;760000018;760780023;N2120;0;1;0.25;;;;
SMURSAMU_P;2014;760000018;760780023;N2223;6;0;6;;;;
SMURSAMU_P;2014;760000018;760780023;N5140;7;0;6.08;;;;
SMURSAMU_P;2014;760000018;760780023;N9999;13;1;12.33;;;;
SMURSAMU_P;2014;760000158;760780239;M9999;13;7;13.66;;13;9;5.31
SMURSAMU_P;2014;760000158;760780239;MREG;;;;;;2;0.75
SMURSAMU_P;2014;760000158;760780239;N1220;;1;0.8;;23;3;26.26
SMURSAMU_P;2014;760000158;760780239;N2120;2;;1.49;;;;
SMURSAMU_P;2014;760000158;760780239;N2223;17;2;16.39;;5;;4
SMURSAMU_P;2014;760000158;760780239;N2500;2;;1;;;;
SMURSAMU_P;2014;760000158;760780239;N5140;37;;37.21;;;;
SMURSAMU_P;2014;760000158;760780239;N9999;65;3;60.61;0;30;3;32.07
SMURSAMU_P;2014;760000364;760780734;M9999;4;5;2.29;1;0;0;0
SMURSAMU_P;2014;760000364;760780734;N5140;7;0;6.5;1;0;0;0
SMURSAMU_P;2014;760000364;760780734;N9999;7;0;6.5;1;0;0;0
SMURSAMU_P;2014;760000372;760780742;M9999;1;2;2;1;;;
SMURSAMU_P;2014;760000372;760780742;N2120;1;;0.5;1;;;
SMURSAMU_P;2014;760000372;760780742;N2223;4;2;5;0;;;
SMURSAMU_P;2014;760000372;760780742;N2500;1;2;2.3;;;;
SMURSAMU_P;2014;760000463;760024042;M9999;6;;6;1;;;
SMURSAMU_P;2014;760000463;760024042;N1220;;2;0.7;1;;;
SMURSAMU_P;2014;760000463;760024042;N2120;;1;0.1;1;;;
SMURSAMU_P;2014;760000463;760024042;N2223;7;2;7.16;1;;;
SMURSAMU_P;2014;760000463;760024042;N5140;8;;8;0;;;
SMURSAMU_P;2014;760000463;760024042;N9999;15;5;15.96;;;;
SMURSAMU_P;2014;760026252;760780023;M9999;6;;4.63;1;;;
SMURSAMU_P;2014;760026252;760780023;N2223;4;4;6.2;;;;
SMURSAMU_P;2014;760026252;760780023;N9999;4;4;6.2;;;;
SMURSAMU_P;2014;760805770;760780726;M9999;22;4;14.92;1;9;3;5.16
SMURSAMU_P;2014;760805770;760780726;N1220;0;0;0;0;0;2;1.2
SMURSAMU_P;2014;760805770;760780726;N2120;0;1;0.75;0;0;1;0.25
SMURSAMU_P;2014;760805770;760780726;N2223;2;29;18;1;3;28;12.77
SMURSAMU_P;2014;760805770;760780726;N5140;4;20;18;0;0;0;0
SMURSAMU_P;2014;760805770;760780726;N9999;6;50;35.52;0;3;31;14.22
SMURSAMU_P;2014;770000131;770110013;M9999;5;2;3.4;1;;;
SMURSAMU_P;2014;770000131;770110013;MREG;5;2;3.4;1;;;
SMURSAMU_P;2014;770000131;770110013;N2223;2;;2.4;;;;
SMURSAMU_P;2014;770000131;770110013;N5140;5;;6.42;;;;
SMURSAMU_P;2014;770000131;770110013;N9999;7;;8.82;;;;
SMURSAMU_P;2014;770000149;770110021;M9999;7;8;5.31;1;;;
SMURSAMU_P;2014;770000149;770110021;N1220;2;1;2.06;0;;;
SMURSAMU_P;2014;770000149;770110021;N2120;1;;0.2;1;;;
SMURSAMU_P;2014;770000149;770110021;N2223;14;8;6.27;1;;;
SMURSAMU_P;2014;770000149;770110021;N2620;5;;2.5;1;;;
SMURSAMU_P;2014;770000149;770110021;N9999;27;9;14.5;;;;
SMURSAMU_P;2014;770000156;770110054;M9999;5;5;3.79;;9;6;7.39
SMURSAMU_P;2014;770000156;770110054;MREG;12;11;7.64;;20;12;16.28
SMURSAMU_P;2014;770000156;770110054;N1220;1;;1;0;35;4;39.97
SMURSAMU_P;2014;770000156;770110054;N2120;2;;1.29;0;1;;0.28
SMURSAMU_P;2014;770000156;770110054;N2223;20;2;14.89;0;;;
SMURSAMU_P;2014;770000156;770110054;N2500;1;;1;;;;
SMURSAMU_P;2014;770000156;770110054;N5140;14;4;16.52;;;;
SMURSAMU_P;2014;770000156;770110054;N9999;38;3;31.95;0;37;4;36.77
SMURSAMU_P;2014;770000164;770110062;M9999;9;;2.59;1;;;
SMURSAMU_P;2014;770000164;770110062;N2223;20;;5.09;1;;;
SMURSAMU_P;2014;770000164;770110062;N2500;5;;0.5;;;;
SMURSAMU_P;2014;770000172;770110070;M9999;4;3;5.6;;;;
SMURSAMU_P;2014;770000172;770110070;N1220;;;0.4;;;;
SMURSAMU_P;2014;770000172;770110070;N2120;1;;1.05;;;;
SMURSAMU_P;2014;770000172;770110070;N2223;5;2;6.9;;;;
SMURSAMU_P;2014;770000172;770110070;N5140;8;1;8.79;;;;
SMURSAMU_P;2014;770000172;770110070;N9999;14;3;17.13;;;;
SMURSAMU_P;2014;770000214;770130052;M9999;3;3;4.3;1;;;
SMURSAMU_P;2014;770000214;770130052;N1220;;;;1;;;
SMURSAMU_P;2014;770000214;770130052;N2120;;;;1;;;
SMURSAMU_P;2014;770000214;770130052;N2223;;;;1;;;
SMURSAMU_P;2014;770000446;770700185;M9999;6;8;6.78;1;;;
SMURSAMU_P;2014;770000446;770700185;N2120;0;0;0.13;1;;;
SMURSAMU_P;2014;770000446;770700185;N2223;0;17;4.13;;;;
SMURSAMU_P;2014;770000446;770700185;N2500;1;;1;;;;
SMURSAMU_P;2014;770000446;770700185;N5140;9;1;9.33;;;;
SMURSAMU_P;2014;770019032;770170017;M9999;6;13;5.52;;;;
SMURSAMU_P;2014;770019032;770170017;MREG;;;;1;;;
SMURSAMU_P;2014;770019032;770170017;N2223;7;;7.17;1;;;
SMURSAMU_P;2014;770019032;770170017;N5140;11;;11;;;;
SMURSAMU_P;2014;770019032;770170017;N9999;18;;18.17;;;;
SMURSAMU_P;2014;780000287;780110011;M9999;4;2;2.68;1;;;
SMURSAMU_P;2014;780000287;780110011;N1220;2;;0.1;1;;;
SMURSAMU_P;2014;780000287;780110011;N2120;3;;0.45;;;;
SMURSAMU_P;2014;780000287;780110011;N2223;16;3;3.63;;;;
SMURSAMU_P;2014;780000287;780110011;N9999;;;;1;;;
SMURSAMU_P;2014;780000311;780001236;M9999;7;1;8.73;1;;;
SMURSAMU_P;2014;780000311;780001236;N1220;2;;0.68;;;;
SMURSAMU_P;2014;780000311;780001236;N2120;1;;0.6;;;;
SMURSAMU_P;2014;780000311;780001236;N2223;15;1;9.93;;;;
SMURSAMU_P;2014;780000311;780001236;N5140;1;;0.6;;;;
SMURSAMU_P;2014;780000329;780110052;M9999;3;7;4.51;1;;;
SMURSAMU_P;2014;780000329;780110052;N2120;1;;0.2;1;;;
SMURSAMU_P;2014;780000329;780110052;N2223;8;2;6;1;;;
SMURSAMU_P;2014;780000329;780110052;N9999;9;2;6.2;1;;;
SMURSAMU_P;2014;780000337;780001236;M9999;2;2;3.18;;;;
SMURSAMU_P;2014;780000337;780001236;N1220;;;0.4;;;;
SMURSAMU_P;2014;780000337;780001236;N2120;;;0.4;;;;
SMURSAMU_P;2014;780000337;780001236;N2223;7;;5.06;;;;
SMURSAMU_P;2014;780000337;780001236;N5140;;;0.4;;;;
SMURSAMU_P;2014;780800256;780110078;M9999;;;19.6;1;;;25.2
SMURSAMU_P;2014;780800256;780110078;N1220;1;;1;;40;;40
SMURSAMU_P;2014;780800256;780110078;N2120;1;;1;;;;
SMURSAMU_P;2014;780800256;780110078;N2223;15;1;15.5;;;;
SMURSAMU_P;2014;780800256;780110078;N2500;1;;1;;;;
SMURSAMU_P;2014;780800256;780110078;N5140;26;;26;;;;
SMURSAMU_P;2014;790000087;790000012;M9999;3;18;9.8;;1;7;4.45
SMURSAMU_P;2014;790000087;790000012;N1220;;;;;16;;15.84
SMURSAMU_P;2014;790000087;790000012;N2120;;1;0.25;1;;1;0.25
SMURSAMU_P;2014;790000087;790000012;N2223;9;3;9.37;0;;1;0.12
SMURSAMU_P;2014;790000087;790000012;N2500;;;;;2;;2
SMURSAMU_P;2014;790000087;790000012;N2620;;;;;1;;0.37
SMURSAMU_P;2014;790000087;790000012;N5140;14;2;14.6;;;;0.89
SMURSAMU_P;2014;790000087;790000012;N9999;23;6;24.09;;19;1;19.24
SMURSAMU_P;2014;790000095;790006654;M9999;7;1;2.16;1;;;
SMURSAMU_P;2014;790000095;790006654;N1220;1;0;0.43;1;;;
SMURSAMU_P;2014;790000095;790006654;N2120;1;0;0.1;1;;;
SMURSAMU_P;2014;790000095;790006654;N2223;2;0;1.63;1;;;
SMURSAMU_P;2014;790000095;790006654;N5140;7;0;6.42;1;;;
SMURSAMU_P;2014;790000095;790006654;N9999;11;0;8.58;1;;;
SMURSAMU_P;2014;790000103;790006654;M9999;8;0;2.51;1;;;
SMURSAMU_P;2014;790000103;790006654;N2120;1;0;0.1;1;;;
SMURSAMU_P;2014;790000103;790006654;N2223;7;0;6.37;1;;;
SMURSAMU_P;2014;790000103;790006654;N5140;5;0;5.16;1;;;
SMURSAMU_P;2014;790000103;790006654;N9999;14;0;11.98;1;;;
SMURSAMU_P;2014;790003537;790006654;M9999;7;0;2.76;1;;;
SMURSAMU_P;2014;790003537;790006654;N1220;1;0;0.35;1;;;
SMURSAMU_P;2014;790003537;790006654;N2120;1;0;0.1;1;;;
SMURSAMU_P;2014;790003537;790006654;N2223;2;0;2.08;0;;;
SMURSAMU_P;2014;790003537;790006654;N5140;7;0;6.23;1;;;
SMURSAMU_P;2014;790003537;790006654;N9999;11;0;8.76;1;;;
SMURSAMU_P;2014;800000143;800000028;M9999;11;1;4.32;1;0;0;0
SMURSAMU_P;2014;800000143;800000028;N1220;5;3;0.96;1;0;0;0
SMURSAMU_P;2014;800000143;800000028;N2120;1;0;0.25;1;0;0;0
