BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO;SEJ0_NEO;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;JOU_OBS;JOU_NEO;JOU_SIN;JOU_REA;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMUDC;ACCMU;ACCUNDC;ENFTR;TRANS3;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2014;770300275;770000354;NIV1;;16;;;;2;593;34;0;0;0;0;0;0;2615;0;0;0;471;2279;100;716;0;465;0;6;4;7;;478;;;;3;0;1;55;77;0;11;2;2;0;0
PERINAT;2014;770790707;770000719;NIV1;;24;;;;4;1134;81;0;0;0;0;0;0;4805;0;0;0;900;4267;204;1195;0;890;0;10;3;8;;915;;;;6;0;1;223;254;81;10;;0;0;0
PERINAT;2014;780000287;780110011;NIV2;;45;18;6;;5;3308;263;403;16;108;12;0;0;12458;4348;541;0;2485;10842;509;2846;0;2444;3;41;21;8;0;2536;12909;6527;70;30;83;1;584;567;385;23;2;8;0;0
PERINAT;2014;780000295;780002697;NIV1;;24;0;0;0;3;1315;82;0;0;0;0;0;0;4882;0;0;0;1045;4423;220;1157;3;1038;0;7;3;11;;1052;5153;21;1372;17;0;1;237;243;110;32;;2;0;0
PERINAT;2014;780000311;780001236;NIV3;INT;80;30;12;12;8;5536;375;603;13;292;13;396;22;24564;10183;3486;3605;4372;22306;1114;7367;6;4206;8;166;69;20;;4561;4316;5003;0;140;67;1;187;35;82;40;30;97;1;0
PERINAT;2014;780000329;780110052;NIV2;;19;4;;;4;1801;116;239;53;0;0;0;0;6532;1343;0;0;1445;5861;237;1467;2;1434;0;11;4;18;;1459;4749;1956;20;136;104;1;268;319;76;24;;2;0;0
PERINAT;2014;780000337;780001236;;;;;;;;;;0;0;0;0;0;0;;0;0;0;;;;;0;;0;0;0;0;;;;;;0;0;1;1306;1501;963;122;30;0;0;0
PERINAT;2014;780018727;780018719;NIV1;;26;;;;4;1003;41;0;0;0;0;0;0;4384;0;0;0;902;4217;208;1227;1;902;0;0;1;1;;905;;;;9;0;0;0;4;0;0;;0;0;0
PERINAT;2014;780300208;780000576;NIV1;;26;;;;4;800;37;0;0;0;0;0;0;3174;0;0;0;698;3009;193;981;3;689;0;9;2;2;;707;;;;18;0;1;28;57;0;1;;0;0;0
PERINAT;2014;780300323;780003679;NIV2;;44;6;;;6;2289;149;115;0;0;0;0;0;9325;1065;0;0;1946;8798;622;3384;4;1928;0;18;2;1;;1964;;;;6;0;0;0;;0;0;;2;0;0
PERINAT;2014;780300406;780018032;NIV2;;26;6;;;5;1672;193;162;22;0;0;0;0;6708;1246;0;0;1279;6158;339;2049;3;1252;1;27;7;21;;1311;;;;12;0;1;42;62;23;0;;0;1;336
PERINAT;2014;780300422;780002259;NIV2;;14;6;;;4;1370;72;139;3;0;0;0;0;6481;1015;0;0;1028;5150;273;1797;2;1019;1;9;9;8;;1041;;;;11;0;1;13;8;0;0;;0;0;0
PERINAT;2014;780800256;780110078;NIV2;;32;8;;;4;2690;294;282;11;0;0;0;0;10001;2332;0;0;2011;9073;347;2004;2;1976;0;35;10;11;;2057;5134;7709;466;65;0;1;781;840;575;65;;4;0;0
PERINAT;2014;790000087;790000012;NIV2;;38;14;4;;11;2187;259;423;33;243;62;0;0;8264;3499;574;0;1577;7368;294;1879;3;1555;0;22;8;8;;1601;2951;5574;3397;21;3;1;467;487;342;37;14;5;0;0
PERINAT;2014;790000095;790006654;NIV2;;18;4;0;0;3;1247;243;190;4;0;0;0;0;4169;1360;0;0;886;3913;103;616;1;878;0;8;9;4;19;900;2032;3762;24;21;0;1;134;106;71;13;2;13;0;0
PERINAT;2014;790000103;790006654;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;38;967;26;;;0;;;;;;;0;
PERINAT;2014;790003537;790006654;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2082;61;0;0;0;0;;0;0;0;0;0;0
PERINAT;2014;790009948;790001242;NIV1;;20;;;;3;834;70;0;0;0;0;0;0;3070;0;0;0;659;2812;133;716;0;652;0;7;4;5;;666;;;;13;0;1;66;85;47;1;;0;0;0
PERINAT;2014;800000143;800000028;NIV2;;30;6;;;3;1629;121;159;10;0;0;0;0;6891;1519;0;0;1182;5905;218;1397;0;1165;1;17;8;12;;1201;8645;6743;123;6;0;1;297;307;123;17;0;9;0;0
PERINAT;2014;800000192;800000044;NIV3;;0;0;0;0;;27;2;270;3;270;3;242;7;265;3632;3632;2531;10;193;7;174;4;10;0;0;1;0;;203;;;;0;0;0;0;;0;0;;0;0;0
PERINAT;2014;800000200;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;
PERINAT;2014;800000226;800000069;CPPR;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;145;1319;47;;;1;29;31;29;0;0;0;0;
PERINAT;2014;800000432;800000093;NIV1;;15;;;;2;715;58;0;0;0;0;0;0;2741;0;0;0;471;2350;109;703;0;466;0;5;1;12;;481;10398;1200;10;4;0;1;140;105;88;6;;0;0;0
PERINAT;2014;800002610;800000044;NIV2;;0;0;;;0;2180;157;298;17;0;0;0;0;11762;2031;0;0;1563;9201;304;2621;56;1519;4;44;43;0;;1633;23394;5383;127;52;0;1;956;1322;675;41;;39;1;231
PERINAT;2014;800006124;800000044;NIV3;INT;46;25;15;10;6;857;59;220;7;110;1;66;2;4762;1732;967;550;630;3730;144;1183;11;612;3;18;14;0;;648;4297;1556;38;18;0;1;336;;241;19;11;9;0;0
PERINAT;2014;800009920;800003071;NIV2;;64;12;;;6;3406;209;399;4;0;0;0;0;16245;3214;0;0;2611;13916;538;3829;5;2567;1;44;12;17;;2660;;;;12;0;0;0;;0;0;;7;1;463
PERINAT;2014;810000224;810000471;NIV1;;18;;;;3;676;107;0;0;0;0;0;0;2548;0;0;0;489;2253;71;450;0;485;0;4;2;1;;496;;;;5;0;1;102;144;58;1;;7;0;0
PERINAT;2014;810000505;810000331;NIV2;;24;6;;;4;1633;125;243;22;0;0;0;0;6415;1684;0;0;1223;5425;233;1495;9;1203;0;20;9;14;;1252;6127;5192;137;115;274;1;376;386;197;25;;3;0;0
PERINAT;2014;810000521;810000380;NIV2;;30;6;;;4;1909;239;264;19;0;0;0;0;7839;2120;0;0;1346;6598;266;1787;8;1317;2;29;9;8;;1375;5699;5454;1329;22;118;1;442;441;211;22;;52;0;0
PERINAT;2014;810000562;810000455;NIV1;;16;;;;3;829;73;0;0;0;0;0;0;3017;0;0;0;662;2771;94;555;0;655;0;7;3;8;0;670;5034;2888;657;39;0;1;156;143;75;7;;2;0;0
PERINAT;2014;820000032;820000016;NIV2;;25;8;;;2;1029;78;195;16;0;0;0;0;4290;1684;0;0;746;3704;136;1034;4;731;0;15;10;7;;778;3200;1860;54;18;0;1;142;205;73;8;1;4;0;0
PERINAT;2014;820000040;820000081;NIV1;;15;;;;;1082;140;0;0;0;0;0;0;4011;0;0;0;730;3311;138;820;0;719;0;11;2;5;;742;;;;13;0;1;421;392;256;14;;4;0;0
PERINAT;2014;820000057;820000131;NIV1;;20;;;;3;1125;112;0;0;0;0;0;0;4026;0;0;0;849;3654;178;1045;1;843;1;6;7;10;;855;;;;18;0;1;165;197;99;3;0;7;0;0
PERINAT;2014;830000279;830100517;NIV1;;15;;;;2;1082;111;0;0;0;0;0;0;3648;0;0;0;780;3269;108;617;0;776;0;4;4;10;;786;;;;12;0;1;381;425;250;14;;0;0;0
PERINAT;2014;830000287;830100525;NIV2;;21;4;0;0;3;1479;151;138;12;0;0;0;0;5083;893;0;0;1106;4496;251;1381;0;1088;0;18;8;9;0;1125;13069;3720;307;101;0;1;488;474;291;34;0;0;0;0
PERINAT;2014;830000295;830100533;NIV1;;20;;;;4;1406;85;0;0;0;0;0;0;5326;0;0;0;1129;4868;239;1296;0;1123;0;6;5;9;1;1135;7327;4336;311;9;0;1;183;303;70;6;3;0;0;0
PERINAT;2014;830000311;830100566;NIV2;;33;9;;;5;2033;137;224;6;0;0;0;0;8165;1856;0;0;1473;6922;284;1875;5;1450;0;23;4;5;;1496;3180;3858;105;20;0;1;340;363;134;23;7;3;0;0
PERINAT;2014;830000337;830100590;NIV1;;15;;;;3;744;81;0;0;0;0;0;0;2697;0;0;0;519;2412;137;771;0;515;0;4;2;10;;523;901;1756;534;4;0;1;203;224;158;1;2;13;0;0
PERINAT;2014;830000345;830100616;NIV2;;44;18;6;;6;4100;437;884;33;410;26;0;0;15252;7030;2337;0;3012;13232;544;3419;7;2942;4;70;24;13;;3103;10890;8399;189;155;1;1;525;746;76;96;2;18;0;0
PERINAT;2014;830100251;830000063;;;;;;;;13;11;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;17;15;13;0;;0;0;0
PERINAT;2014;830100434;830000196;NIV1;;38;;;;4;2789;1220;0;0;0;0;0;0;6788;0;0;0;1446;6586;368;2130;0;1439;0;7;2;5;;1626;;;;8;0;1;1289;1130;859;43;;0;0;0
PERINAT;2014;830100459;830000212;;;;;;;;42;41;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;94;90;35;3;;0;1;255
PERINAT;2014;830100608;830100616;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2721;52;;0;0;0;0;;0;0;;0;0;0
PERINAT;2014;840000285;840000608;NIV2;;37;6;;;4;2057;240;234;4;0;0;0;0;8151;1577;0;0;1573;7370;420;2609;4;1538;1;35;4;6;;1608;;;;29;0;1;372;383;231;1;;2;1;355
PERINAT;2014;840000343;840000012;NIV1;;10;;;;2;394;46;0;0;0;0;0;0;1424;0;0;0;266;1273;59;362;0;263;2;3;1;3;;269;2214;2221;245;7;0;1;90;93;66;0;1;0;0;0
PERINAT;2014;840000392;840000046;NIV1;;19;;;;4;1691;92;0;0;0;0;0;0;6785;0;0;0;1343;6031;219;1366;0;1336;0;7;7;12;;1350;3673;7479;70;13;0;1;277;290;88;23;4;0;0;0
PERINAT;2014;840000418;840004659;NIV1;;18;;;;4;951;145;0;0;0;0;0;0;3323;0;0;0;572;2738;133;853;0;567;0;5;0;12;;578;;;;6;0;1;235;351;154;6;;1;0;0
PERINAT;2014;840000483;840000087;NIV1;;27;;;;3;1685;134;0;0;0;0;0;0;6220;0;0;0;1214;5373;236;1348;1;1211;0;3;3;11;;1217;6612;3855;419;21;0;1;309;316;199;18;4;1;0;0
PERINAT;2014;840000491;130041916;NIV1;;18;;;;3;1015;112;0;0;0;0;0;0;4030;0;0;0;731;3520;134;847;0;725;0;6;1;0;;737;3566;43343;;10;0;1;321;217;183;21;4;5;0;0
PERINAT;2014;840000525;840000111;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;849;727;;0;0;0;0;;0;0;;0;0;0
PERINAT;2014;840000533;840000129;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3568;1027;86;0;0;1;48;55;48;0;;0;0;0
PERINAT;2014;840001861;840006597;NIV2;;56;23;6;;6;4121;193;845;52;268;45;0;0;18289;7595;1274;0;2975;14588;557;4054;1;2921;0;54;29;12;;3059;15278;2367;;78;0;1;617;603;284;34;11;13;0;0
PERINAT;2014;840013270;840003651;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;14;0;0;;0;0;0
PERINAT;2014;850000118;850013244;NIV1;;23;;;;4;902;73;0;0;0;0;0;0;3757;0;0;0;731;3491;139;803;0;723;0;8;5;7;;741;;;;60;0;0;0;;0;0;;7;0;0
PERINAT;2014;850000142;850000019;NIV2;;54;18;6;;5;4751;1341;529;81;227;46;0;0;15062;5203;911;0;2637;12793;407;2935;8;2593;1;44;14;13;5;2710;6024;5129;;47;0;1;752;785;494;48;;4;1;0
PERINAT;2014;850000175;850009010;NIV1;;16;;;;3;1170;154;0;0;0;0;0;0;4083;0;0;0;862;3819;133;706;0;860;1;2;3;16;0;867;4752;4551;284;10;0;1;116;119;44;6;0;3;0;0
PERINAT;2014;850000209;850000019;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;14;1383;81;0;0;1;1;54;0;0;;0;0;0
PERINAT;2014;850000225;850000019;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222;;;0;;;;;;;0;
PERINAT;2014;850000241;850000084;NIV1;;15;;;;3;880;70;0;0;0;0;0;0;3383;0;0;0;654;2973;118;696;0;651;0;3;4;8;;659;8803;3010;200;12;0;1;115;121;76;9;;7;0;0
PERINAT;2014;850009630;850000035;NIV1;;20;;;;2;1045;67;0;0;0;0;0;0;3938;0;0;0;836;3636;162;962;0;826;0;10;0;5;;849;4155;3333;;45;0;1;144;131;94;2;0;0;0;0
PERINAT;2014;860000025;860013382;NIV1;;26;;;;4;1389;71;0;0;0;0;0;0;5229;0;0;0;1117;4811;131;776;0;1110;0;7;3;9;1;1126;8153;6799;0;27;0;1;213;223;156;13;1;0;0;0
PERINAT;2014;860000033;860013382;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;480;1886;66;0;0;1;8;9;8;0;0;0;0;0
PERINAT;2014;860000058;860780097;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1916;1645;42;;;0;;;;;;;0;
PERINAT;2014;860000223;860013077;NIV3;EXT;44;18;9;12;5;3695;709;397;7;275;5;354;20;15823;5790;2898;3542;2301;12851;344;3318;58;2236;5;65;56;1;1;2389;5769;6120;0;91;1;1;568;614;309;72;1;41;1;249
PERINAT;2014;860780568;860000140;NIV2;;57;4;0;0;4;1673;129;411;7;0;0;0;0;6693;1207;0;0;1336;6092;293;1688;0;1318;0;18;7;5;;1356;;;;14;0;1;187;206;126;3;;10;0;0
PERINAT;2014;870000098;870000023;NIV1;;12;;;;3;503;29;0;0;0;0;0;0;2058;0;0;0;404;1884;68;414;0;402;0;2;2;7;;410;1882;2220;274;5;0;1;38;36;36;0;;0;0;0
PERINAT;2014;870000270;870000031;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;7;6;0;0;0;0;
PERINAT;2014;870000411;870017415;NIV1;;28;;;;;1454;45;0;0;0;0;0;0;6346;0;0;0;1177;5506;233;1305;0;1171;0;6;2;14;;1185;;;;3;0;1;56;71;29;0;;5;0;0
PERINAT;2014;870014859;870000015;NIV3;INT;52;23;10;8;6;3617;209;484;12;217;7;172;13;16460;6493;2286;2141;2664;13806;584;4232;30;2599;2;65;38;2;18;2751;16200;12807;909;28;0;1;988;962;546;78;0;34;1;401
PERINAT;2014;880000021;880007059;NIV2;;12;9;3;;3;858;63;229;17;84;6;0;0;3601;2566;960;0;586;2848;106;754;23;574;0;12;1;4;;606;8618;4027;;8;1;1;173;200;116;0;0;7;0;0
PERINAT;2014;880000039;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;572;377;;;;0;;;;;;;0;
PERINAT;2014;880000047;880780077;NIV1;;20;;;;2;948;81;0;0;0;0;0;0;3715;0;0;0;635;3065;79;575;0;626;0;9;3;6;;644;4450;3741;43;27;31;1;212;215;191;4;0;0;0;0
PERINAT;2014;880000054;880007299;NIV1;;15;;;;2;626;52;0;0;0;0;0;0;2176;0;0;0;444;1912;48;315;0;440;0;4;1;3;0;453;3306;2976;64;9;0;1;95;100;57;3;;0;0;0
PERINAT;2014;880000062;880780093;NIV2;;20;6;;;3;1135;85;200;6;0;0;0;0;4657;1906;0;0;805;3957;171;1153;1;790;0;15;9;5;;825;2298;2115;198;47;0;1;197;198;156;1;1;3;0;0
PERINAT;2014;880788591;880780150;NIV1;;45;;;;5;1866;203;0;0;0;0;0;0;7088;0;0;0;1315;6121;334;1971;0;1300;1;15;6;11;;1334;;;;8;0;1;297;;135;23;;5;0;0
PERINAT;2014;890975527;890000037;NIV2;;45;12;6;;5;4190;1540;371;7;153;5;0;0;11695;3971;1759;0;2042;9670;186;1251;1;2007;0;35;13;4;;2083;21399;1684;87;33;11;1;428;403;0;49;;3;0;0
PERINAT;2014;890975535;890000409;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1234;1753;89;;;0;;;;;;;0;
PERINAT;2014;890975543;890000417;CPPR;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;608;727;;0;0;1;76;116;76;0;0;0;0;0
PERINAT;2014;890975550;890970569;NIV2;;26;6;;;4;1819;106;230;19;0;0;0;0;7340;1966;0;0;1325;6167;284;1796;1;1303;3;22;8;11;20;1359;3856;48369;257;22;0;1;358;350;231;21;2;4;0;0
PERINAT;2014;900000167;900000365;NIV2;;33;14;6;;5;3002;351;648;39;292;33;0;0;11484;4734;2392;0;2035;9707;342;2323;3;1997;0;38;17;12;8;2059;4275;6431;;40;0;1;529;459;428;22;0;6;0;0
PERINAT;2014;910000272;910110014;NIV2;;27;6;;;3;2051;249;317;9;0;0;0;0;7502;1778;0;0;1278;5963;283;1784;5;1267;0;11;5;14;13;1294;3426;5517;400;18;0;1;379;326;208;14;;0;0;0
PERINAT;2014;910000280;910019447;NIV1;;15;;;;2;656;90;0;0;0;0;0;0;2525;0;0;0;458;2210;90;621;0;454;0;4;2;4;;462;5027;2811;68;15;0;1;73;112;22;5;;0;0;0
PERINAT;2014;910000298;910110055;NIV2;;50;18;6;0;4;2752;122;515;21;188;19;0;0;11787;4867;1549;0;1950;9279;442;2842;3;1919;2;31;8;16;;1988;10107;10130;36;27;0;1;722;749;316;77;0;0;0;0
PERINAT;2014;910000306;910110063;NIV2;;25;9;3;;3;1585;58;446;24;140;7;0;0;6308;2950;1138;0;1353;5888;208;1208;4;1333;1;20;2;8;;1377;6972;18994;;46;0;1;88;104;26;8;;0;0;0
PERINAT;2014;910001973;910019447;NIV2;;24;6;;;3;1268;167;243;19;0;0;0;0;5506;1593;0;0;879;4681;213;1541;0;863;1;16;2;8;;895;4547;1673;41;10;0;1;226;254;119;6;;0;0;0
PERINAT;2014;910020254;910002773;NIV3;EXT;84;52;10;12;8;5978;170;1186;17;359;18;408;48;26994;13472;3883;3735;4973;23831;1115;7398;1;4823;5;150;47;10;;5142;19937;7653;;47;121;1;776;727;343;85;;15;0;0
PERINAT;2014;910300144;910000447;NIV1;;20;;;;3;1037;85;0;0;0;0;0;0;4420;0;0;0;793;3888;185;1258;3;788;0;5;3;11;;798;;;;6;0;1;286;330;203;9;;3;0;0
PERINAT;2014;910300177;910000462;NIV1;;28;;;;;1195;61;0;0;0;0;0;0;4980;0;0;0;943;4466;224;1320;0;937;0;6;3;2;;951;;;;7;0;1;187;192;113;4;;2;0;0
PERINAT;2014;910300219;910003888;NIV1;;18;;;;3;1019;111;0;0;0;0;0;0;3871;0;0;0;717;3317;167;1088;0;711;1;6;4;6;;720;;;;14;0;1;138;161;0;3;;0;0;0
PERINAT;2014;910300359;910000587;NIV1;;25;;;;4;967;46;0;0;0;0;0;0;3871;0;0;0;737;3245;184;1024;0;735;0;2;2;14;;786;;;;10;0;1;334;441;208;0;;0;0;0
PERINAT;2014;910803543;910017615;NIV2;;29;6;;;3;1577;166;188;9;0;0;0;0;6436;1143;0;0;1258;5930;263;1533;1;1246;1;12;6;10;;1272;;;;9;0;1;301;350;156;9;;1;0;0
PERINAT;2014;910805357;910001643;NIV1;;22;;;;3;1249;164;0;0;0;0;0;0;4461;0;0;0;857;3896;299;1693;0;857;0;0;4;2;;857;;;;8;0;1;125;266;0;19;;2;0;0
PERINAT;2014;920000577;920110020;NIV1;;24;;;;4;1870;301;0;0;0;0;0;0;6093;0;0;0;1369;5630;188;1020;1;1364;0;5;6;18;;1375;8282;27266;;78;0;1;362;361;194;8;;0;0;0
PERINAT;2014;920000585;920026374;NIV2;;32;17;3;0;5;2848;230;332;11;123;10;0;0;10807;5357;1456;0;2302;9627;481;2552;4;2246;1;56;12;8;;2370;9370;2070;;120;302;1;70;94;24;9;;3;0;0
PERINAT;2014;920000619;920009909;NIV2;;28;;;;5;2101;231;0;0;0;0;0;0;7470;0;0;0;1643;7016;259;1526;1;1630;0;13;6;19;;1656;12146;8366;;80;12;1;50;62;22;0;;3;0;0
PERINAT;2014;920000627;920009909;NIV2;;23;6;;;4;2204;190;407;49;0;0;0;0;8478;2218;0;0;1542;7056;401;2322;3;1501;1;41;7;35;;1592;17695;7117;;66;0;1;242;352;111;18;;0;1;557
PERINAT;2014;920000643;920150034;NIV2;;47;12;;;8;3351;233;363;25;0;0;0;0;14091;2553;0;0;2666;12554;589;3428;8;2645;0;21;12;18;;2687;9219;9843;;24;0;1;252;338;119;30;;5;0;0
PERINAT;2014;920000650;920150059;NIV2;;48;18;6;0;9;3791;289;998;21;120;11;0;0;14419;5766;642;0;3081;13076;649;3617;19;3006;2;75;24;10;;3162;4418;11758;0;96;0;0;0;;0;0;;15;0;0
PERINAT;2014;920100021;750712184;NIV3;;60;32;12;16;5;4541;443;1112;74;279;43;537;37;18884;9539;2586;5049;2969;14830;700;4964;18;2815;9;154;109;8;;3253;61551;18377;60;131;0;1;982;937;426;33;26;126;1;763
PERINAT;2014;920100039;750712184;NIV2;;35;6;;;4;1783;145;151;7;0;0;0;0;7222;998;0;0;1254;6005;295;1869;1;1245;1;9;7;23;;1286;2694;5902;344;25;0;1;497;533;297;72;0;7;0;0
PERINAT;2014;920100047;750712184;NIV3;;56;33;15;10;7;4194;183;635;10;391;17;278;14;17895;8400;4495;3106;3278;15399;712;4516;12;3172;4;106;37;5;;3403;6158;5829;;82;0;1;1313;1246;210;57;19;13;0;0
PERINAT;2014;920100062;750712184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;487;545;279;5;0;0;0;
PERINAT;2014;920300043;920001526;NIV2;;52;6;0;;11;4893;1344;432;30;0;0;0;0;13980;2277;0;0;3108;12818;562;2792;0;3061;0;47;0;33;;3155;;;;252;1;1;544;583;375;14;;0;0;0
PERINAT;2014;920300209;920000775;NIV2;;33;6;0;0;4;1365;76;202;16;0;0;0;0;5927;1283;0;0;1053;5094;225;1544;6;1031;0;22;3;14;;1079;0;0;0;35;0;1;437;550;278;16;1;11;0;0
PERINAT;2014;920300365;920815388;;;;;;;;54;52;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;289;306;0;70;;1;0;0
PERINAT;2014;920300415;920000890;NIV1;;24;;;;4;898;76;0;0;0;0;0;0;3709;0;0;0;717;3212;224;1294;0;712;0;5;1;8;;726;;;;8;0;1;83;120;7;6;;7;0;0
PERINAT;2014;920300597;920000940;NIV1;;20;;;;3;399;45;0;0;0;0;0;0;1607;0;0;0;277;1302;61;422;0;274;0;3;2;1;;281;;;;4;0;1;63;119;29;3;;0;0;0
PERINAT;2014;920300670;920000965;NIV1;;28;;;;5;575;96;0;0;0;0;0;0;2054;0;0;0;465;2027;216;1072;0;460;0;5;1;0;;470;;;;12;0;1;3;6;0;0;;0;0;0
PERINAT;2014;920300712;920810736;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;;0;0;;0;1;1392
PERINAT;2014;920300787;920000981;NIV1;;15;;;;2;954;106;0;0;0;0;0;0;3786;0;0;0;768;3665;335;1838;0;759;0;9;14;9;;777;;;;26;0;0;0;;0;0;;12;1;1087
PERINAT;2014;920300837;920001005;NIV1;;18;;;;2;716;67;0;0;0;0;0;0;2635;0;0;0;567;2407;191;920;0;566;0;1;1;6;;572;;;;25;0;1;107;157;0;12;1;0;0;0
PERINAT;2014;930000286;930021480;NIV2;;34;12;3;;5;3050;225;435;31;207;24;0;0;11669;3774;892;0;2404;10658;521;2988;10;2362;1;42;18;27;;2459;834;12993;0;36;2;1;350;344;191;38;;9;0;0
PERINAT;2014;930000302;930110036;NIV3;;65;17;9;17;6;4752;443;226;3;67;0;540;23;19506;3487;1134;6008;3619;17162;702;4766;70;3540;5;79;29;6;;3711;7297;8131;;91;0;1;993;1116;400;152;22;14;0;0
PERINAT;2014;930000328;930110051;NIV3;;77;12;11;9;7;5674;360;812;6;285;9;242;4;23592;6389;2254;3379;4168;20264;909;6404;0;4089;4;79;54;1;;4313;10704;16503;;92;0;1;991;1017;144;175;;87;0;0
PERINAT;2014;930000336;930110069;NIV2;INT;40;8;6;;5;3501;111;521;26;293;20;0;0;14581;4280;1396;0;2421;11428;516;3237;4;2386;0;35;16;20;;2458;;;;30;0;1;768;906;406;107;;8;0;0
PERINAT;2014;930100037;750712184;;;0;0;0;;0;379;359;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1029;277;0;0;0;1;551;659;151;63;0;0;0;0
PERINAT;2014;930100045;750712184;NIV2;EXT;53;20;9;;1;3886;831;793;24;248;11;0;0;14403;6161;3296;0;2481;12369;532;3696;0;2436;4;45;34;10;;2535;25761;13064;8565;195;0;1;690;659;436;37;4;18;1;568
PERINAT;2014;930150032;930000815;NIV1;;28;;;;4;1927;194;0;0;0;0;0;0;7913;0;0;0;1621;7659;251;1549;3;1612;2;9;10;12;0;1636;16580;8000;;40;0;1;941;997;151;194;36;18;0;0
PERINAT;2014;930300025;930000393;NIV2;;24;6;0;0;3;1306;111;238;4;0;0;0;0;5175;1931;0;0;988;4560;301;1738;16;971;0;17;5;4;;1021;;;;16;0;1;55;190;11;7;;2;0;0
PERINAT;2014;930300116;930000427;NIV2;;60;21;9;;5;3930;246;332;0;131;0;0;0;15683;6242;1302;0;2911;13154;652;3820;11;2863;0;48;21;18;;2959;;;;31;0;1;497;506;302;7;;5;1;265
PERINAT;2014;930300298;930025523;NIV1;;31;;;;4;2063;290;0;0;0;0;0;0;6887;0;0;0;1380;5761;284;1636;0;1363;0;17;6;19;;1399;;;;25;0;1;293;406;0;45;;0;0;0
PERINAT;2014;930300553;930000633;NIV2;;55;12;;;5;2763;213;342;17;0;0;0;0;15061;3295;0;0;1818;9833;555;4448;3;1784;1;34;18;15;;1859;;;;52;0;1;467;519;24;37;;26;0;0
PERINAT;2014;930300595;930000658;NIV1;;18;0;0;0;3;1198;124;0;0;0;0;0;0;4609;0;0;0;835;3957;217;1264;0;835;0;0;4;9;;835;;;;13;0;1;203;213;116;2;3;0;0;0
PERINAT;2014;930300629;930000666;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;69;;0;0;;0;1;401
PERINAT;2014;940000573;940110018;NIV3;INT;75;39;9;10;7;5167;245;1446;13;162;7;348;26;24971;15185;1851;4367;3511;19652;838;7064;28;3383;7;128;50;1;;3660;11592;6952;;125;1340;1;232;400;7;64;20;55;1;489
PERINAT;2014;940000599;940110042;NIV2;INT;52;21;6;;6;3388;173;850;32;551;51;0;0;13349;5405;2526;0;2686;11550;522;2955;3;2647;0;39;19;15;40;2735;6120;6105;;108;0;1;322;346;40;75;;11;0;0
PERINAT;2014;940006679;940017338;NIV1;;48;0;0;0;9;2381;136;0;0;0;0;0;0;8748;0;0;0;1847;7640;447;2489;1;1836;0;11;5;32;;1865;;;;18;0;1;203;162;0;19;11;0;0;0
