BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2014;580972644;580781136;NAUT;1;1;1.2;;;;
IMAGES_P;2014;580972651;580780047;M1160;;3;1.5;;;;
IMAGES_P;2014;580972651;580780047;N4130;2;;2;0;0;;
IMAGES_P;2014;580972669;580780070;M1160;;1;0.5;0;0;;
IMAGES_P;2014;580972669;580780070;N4130;4;;4;1;1;;
IMAGES_P;2014;580972669;580780070;N4160;;1;0.25;;;;
IMAGES_P;2014;580972669;580780070;NAUT;2;;2;;;;
IMAGES_P;2014;580972685;580780096;M1160;1;;3.74;0;1;0;0
IMAGES_P;2014;580972685;580780096;N4130;7;;6.5;0;1;;
IMAGES_P;2014;580972685;580780096;NAUT;4;;1.82;;;;
IMAGES_P;2014;580972693;580780039;M1160;3;1;4.61;0;1;0;0
IMAGES_P;2014;580972693;580780039;M1210;2;;2.36;0;0;;
IMAGES_P;2014;580972693;580780039;N4130;18;11;26.05;1;1;;
IMAGES_P;2014;580972693;580780039;NAUT;19;8;22;;;;
IMAGES_P;2014;590000014;590780052;M1160;;2;0.7;0;0;0;0
IMAGES_P;2014;590000014;590780052;N4130;1;;1;0;1;;
IMAGES_P;2014;590000014;590780052;N4160;1;;1;;;;
IMAGES_P;2014;590000014;590780052;NAUT;2;;2;;;;
IMAGES_P;2014;590000121;590780227;M1160;2;5;2.7;0;1;;
IMAGES_P;2014;590000121;590780227;N4130;13;3;15.76;;;;
IMAGES_P;2014;590000121;590780227;NAUT;5;2;6.84;;;;
IMAGES_P;2014;590000188;590780334;M1160;4;11;7.63;;;;
IMAGES_P;2014;590000188;590780334;M1210;3;2;2.44;;;;
IMAGES_P;2014;590000188;590780334;N4130;22;6;26.6;;;;
IMAGES_P;2014;590000188;590780334;N4160;5;0;5;;;;
IMAGES_P;2014;590000337;590781415;M1160;1;5;3;0;1;0;0
IMAGES_P;2014;590000337;590781415;N4130;27;10;35.54;1;1;;
IMAGES_P;2014;590000337;590781415;N4160;3;;2.57;;;;
IMAGES_P;2014;590000337;590781415;NAUT;12;8;14.38;;;;
IMAGES_P;2014;590000428;590781605;M1160;3;4;4.95;0;1;;1
IMAGES_P;2014;590000428;590781605;N4130;17;2;17.89;1;0;;
IMAGES_P;2014;590000428;590781605;N4160;1;;1;;;;
IMAGES_P;2014;590000428;590781605;NAUT;5;2;5.66;;;;
IMAGES_P;2014;590000436;590781621;N4130;;;0.92;0;0;;
IMAGES_P;2014;590000469;590781662;M1160;1;60;2.4;;1;0;0
IMAGES_P;2014;590000469;590781662;N4130;6;0;6;;;;
IMAGES_P;2014;590000469;590781662;NAUT;3;0;3.41;;;;
IMAGES_P;2014;590000477;590781670;M1160;;3;1.2;0;0;0;0
IMAGES_P;2014;590000477;590781670;N4130;4;1;4.8;0;1;;
IMAGES_P;2014;590000477;590781670;NAUT;1;;1;;;;
IMAGES_P;2014;590000527;590781795;M1160;;3;0.6;0;0;0;0
IMAGES_P;2014;590000527;590781795;N4130;3;;3;0;0;;
IMAGES_P;2014;590000527;590781795;NAUT;1;;1.03;;;;
IMAGES_P;2014;590000535;590781803;M1160;4;2;5.04;0;1;1;0
IMAGES_P;2014;590000535;590781803;N4130;14;4;16.5;0;1;;
IMAGES_P;2014;590000535;590781803;N4160;1;;1;;;;
IMAGES_P;2014;590000535;590781803;NAUT;4;7;8.46;;;;
IMAGES_P;2014;590000543;590781811;N4130;;1;0.5;0;0;;
IMAGES_P;2014;590000592;590782165;M1160;1;8;5.5;0;1;0;0
IMAGES_P;2014;590000592;590782165;N4130;20;3;22.4;0;1;;
IMAGES_P;2014;590000592;590782165;N4160;1;0;1;;;;
IMAGES_P;2014;590000592;590782165;NAUT;4;1;4.8;;;;
IMAGES_P;2014;590000600;590782207;M1160;;1;0.6;0;0;0;0
IMAGES_P;2014;590000600;590782207;N4130;1;1;1.8;0;0;;
IMAGES_P;2014;590000618;590782215;M1160;22;10;22.22;1;1;1;0
IMAGES_P;2014;590000618;590782215;M1210;3;2;3.18;0;0;;
IMAGES_P;2014;590000618;590782215;N4130;65;17;76.88;1;1;;
IMAGES_P;2014;590000618;590782215;N4160;5;;5;;;;
IMAGES_P;2014;590000618;590782215;NAUT;54;15;62.22;;;;
IMAGES_P;2014;590000691;590782439;M1160;;2;1.1;0;1;0;0
IMAGES_P;2014;590000691;590782439;N4130;5;1;5.8;0;1;;
IMAGES_P;2014;590000691;590782439;N4160;;1;0.9;;;;
IMAGES_P;2014;590000758;590782637;M1160;7;2;5.39;1;1;1;1
IMAGES_P;2014;590000758;590782637;N4130;18;5;22.05;1;0;;
IMAGES_P;2014;590000758;590782637;N4160;1;;1;;;;
IMAGES_P;2014;590000758;590782637;NAUT;11;4;11.25;;;;
IMAGES_P;2014;590000766;590782645;N4130;2;1;2.9;0;0;;
IMAGES_P;2014;590000766;590782645;N4160;1;;0.25;;;;
IMAGES_P;2014;590000774;590782652;N4130;8;;7.27;0;1;;
IMAGES_P;2014;590000774;590782652;N4160;2;;2;;;;
IMAGES_P;2014;590000774;590782652;NAUT;2;;2;;;;
IMAGES_P;2014;590000782;590782660;M1160;;1;0.2;0;0;;
IMAGES_P;2014;590000782;590782660;N4130;;1;0.4;0;0;;
IMAGES_P;2014;590000782;590782660;N4160;1;;0.1;;;;
IMAGES_P;2014;590001004;590783239;M1160;5;8;7.76;0;1;;
IMAGES_P;2014;590001004;590783239;N4130;28;4;28.4;1;1;;
IMAGES_P;2014;590001004;590783239;N4160;1;;1;;;;
IMAGES_P;2014;590001004;590783239;NAUT;4;1;5.89;;;;
IMAGES_P;2014;590001418;590034740;M1160;;1;0.3;0;0;;
IMAGES_P;2014;590001418;590034740;NAUT;1;;1;;;;
IMAGES_P;2014;590001442;590784245;M1160;;0;0.2;0;0;0;0
IMAGES_P;2014;590001442;590784245;N4130;1;;1;0;0;;
IMAGES_P;2014;590001442;590784245;N4160;;1;0.1;;;;
IMAGES_P;2014;590001442;590784245;NAUT;;2;1.35;;;;
IMAGES_P;2014;590001582;590785663;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2014;590001582;590785663;N4130;1;0;1;0;0;;
IMAGES_P;2014;590001582;590785663;NAUT;1;0;1;;;;
IMAGES_P;2014;590001749;590788956;M1160;1;4;3;1;1;0;0
IMAGES_P;2014;590001749;590788956;N4130;6;;6;;1;;
IMAGES_P;2014;590001749;590788956;N4160;1;;1;;;;
IMAGES_P;2014;590001749;590788956;NAUT;5;3;6.74;;;;
IMAGES_P;2014;590006607;590780193;M1160;6;5;3.25;;;;
IMAGES_P;2014;590006607;590780193;N4130;8;7;14.19;;;;
IMAGES_P;2014;590006607;590780193;N4160;1;0;1.1;;;;
IMAGES_P;2014;590006607;590780193;NAUT;3;5;8.27;;;;
IMAGES_P;2014;590052049;590006268;M1160;11;;11;;;;
IMAGES_P;2014;590052049;590006268;N4130;18;2;18.89;;;;
IMAGES_P;2014;590052049;590006268;N4160;1;;1;;;;
IMAGES_P;2014;590052049;590006268;NAUT;21;8;25.99;;;;
IMAGES_P;2014;590780250;590053955;M1160;;16;;0;1;;
IMAGES_P;2014;590780268;590053955;M1160;;15;;0;1;;
IMAGES_P;2014;590780268;590053955;M1210;;3;;0;1;;
IMAGES_P;2014;590780284;590051801;M1160;12;2;6.2;0;1;;
IMAGES_P;2014;590780284;590051801;N4130;11;5;15.57;;;;
IMAGES_P;2014;590780284;590051801;N4160;1;;1;;;;
IMAGES_P;2014;590780284;590051801;NAUT;2;8;6.93;;;;
IMAGES_P;2014;590781571;590000402;M1160;;3;1;;;;
IMAGES_P;2014;590782546;590000733;M1160;;2;0.4;0;1;0;0
IMAGES_P;2014;590782546;590000733;N4130;;1;0.8;;1;;
IMAGES_P;2014;590784864;590780193;M1160;5;1;2.96;;;;
IMAGES_P;2014;590784864;590780193;N4130;13;5;17;;;;
IMAGES_P;2014;590784864;590780193;N4160;1;0;1.1;;;;
IMAGES_P;2014;590784864;590780193;NAUT;6;5;10.99;;;;
IMAGES_P;2014;590787586;590780193;M1160;5;3;6.32;;;;
IMAGES_P;2014;590787586;590780193;N4130;18;4;21.36;;;;
IMAGES_P;2014;590787586;590780193;N4160;1;0;1.1;;;;
IMAGES_P;2014;590787586;590780193;NAUT;11;2;11.37;;;;
IMAGES_P;2014;590788964;590001756;M1160;12;;12;0;1;;
IMAGES_P;2014;590788964;590001756;N4160;6;;6;;;;
IMAGES_P;2014;590788964;590001756;NAUT;2;;2;;;;
IMAGES_P;2014;590791091;590780193;NAUT;;;3;;;;
IMAGES_P;2014;590796975;590780193;M1160;26;5;25.52;;;;
IMAGES_P;2014;590796975;590780193;M1210;7;;3.19;;;;
IMAGES_P;2014;590796975;590780193;N4130;92;17;104.8;;;;
IMAGES_P;2014;590796975;590780193;N4160;5;0;5.67;;;;
IMAGES_P;2014;590796975;590780193;NAUT;60;15;70.14;;;;
IMAGES_P;2014;590797353;590051801;M1160;12;2;5.66;0;1;;
IMAGES_P;2014;590797353;590051801;N4130;13;2;12.95;0;1;;
IMAGES_P;2014;590797353;590051801;N4160;1;;1;;;;
IMAGES_P;2014;590797353;590051801;NAUT;2;5;3.83;;;;
IMAGES_P;2014;590801106;590782421;M1160;10;7;10;0;1;1;
IMAGES_P;2014;590801106;590782421;M1210;1;0;1;;;;
IMAGES_P;2014;590801106;590782421;N4130;;;;1;1;;
IMAGES_P;2014;590804696;590781902;M1160;3;1;4.2;0;1;0;0
IMAGES_P;2014;590804696;590781902;N4130;21;11;30.79;0;1;;
IMAGES_P;2014;590804696;590781902;N4160;1;;0.2;;;;
IMAGES_P;2014;590804696;590781902;NAUT;13;9;16.18;;;;
IMAGES_P;2014;590804712;590003281;N4130;2;;2;0;0;;
IMAGES_P;2014;590806360;590003596;M1160;;1;0.2;0;0;0;0
IMAGES_P;2014;590806360;590003596;N4130;;1;0.21;0;0;;
IMAGES_P;2014;590811279;590780193;M1160;13;8;8.46;;;;
IMAGES_P;2014;590811279;590780193;M1210;4;3;3.67;;;;
IMAGES_P;2014;590811279;590780193;N4130;41;11;46.78;;;;
IMAGES_P;2014;590811279;590780193;N4160;5;1;4.38;;;;
IMAGES_P;2014;590811279;590780193;NAUT;28;5;31.7;;;;
IMAGES_P;2014;590813507;590000485;M1160;;6;1.2;0;1;;
IMAGES_P;2014;590813507;590000485;M1210;3;;0.6;0;0;;
IMAGES_P;2014;590813507;590000485;N4130;2;;2;0;1;;
IMAGES_P;2014;590816310;590000048;M1160;5;;5;0;1;1;1
IMAGES_P;2014;590816310;590000048;N4130;8;1;8.5;0;1;;
IMAGES_P;2014;590816310;590000048;N4160;;1;0.5;;;;
IMAGES_P;2014;590816310;590000048;NAUT;6;2;7.6;;;;
IMAGES_P;2014;590817458;590053955;M1160;;14;;0;1;;
IMAGES_P;2014;590817839;590053955;M1160;;1;;0;1;0;0
IMAGES_P;2014;600000053;600101984;M1160;3;1;3.6;1;0;0;0
IMAGES_P;2014;600000053;600101984;N4130;8;1;9.69;1;0;;
IMAGES_P;2014;600000053;600101984;N4160;1;0;0.2;;;;
IMAGES_P;2014;600000053;600101984;NAUT;5;0;4.4;;;;
IMAGES_P;2014;600000152;600100572;M1160;1;0;1.2;0;0;0;0
IMAGES_P;2014;600000152;600100572;N4130;1;2;2.4;0;0;;
IMAGES_P;2014;600000152;600100572;NAUT;1;0;0.2;;;;
IMAGES_P;2014;600000186;600100648;M1160;1;4;3.1;0;0;0;0
IMAGES_P;2014;600000186;600100648;N4130;4;6;9;0;1;;
IMAGES_P;2014;600000186;600100648;N4160;1;0;1;;;;
IMAGES_P;2014;600000186;600100648;NAUT;3;3;5.4;;;;
IMAGES_P;2014;600000194;600100713;M1160;3;4;4.7;0;1;0;0
IMAGES_P;2014;600000194;600100713;M1210;2;1;2.6;0;0;;
IMAGES_P;2014;600000194;600100713;N4130;25;7;30.29;0;0;;
IMAGES_P;2014;600000194;600100713;N4160;2;;1.75;;;;
IMAGES_P;2014;600000194;600100713;NAUT;24;7;28.94;;;;
IMAGES_P;2014;600000285;600100721;N4130;4;4;6.81;1;0;;
IMAGES_P;2014;600000285;600100721;NAUT;1;0;1.01;;;;
IMAGES_P;2014;600000467;600101984;M1160;5;1;4.8;1;0;0;0
IMAGES_P;2014;600000467;600101984;N4130;13;2;13.48;1;1;;
IMAGES_P;2014;600000467;600101984;N4160;1;0;1;;;;
IMAGES_P;2014;600000467;600101984;NAUT;13;1;13.59;;;;
IMAGES_P;2014;600100101;750712184;M1160;;1;0.1;1;1;1;1
IMAGES_P;2014;600100101;750712184;N4130;;2;1.98;1;1;;
IMAGES_P;2014;600100671;750034589;M1160;;1;0.13;0;0;0;0
IMAGES_P;2014;600100671;750034589;N4130;;1;0.8;0;0;;
IMAGES_P;2014;600100754;600000228;M1160;7;2;8.5;0;1;1;1
IMAGES_P;2014;600100754;600000228;N4130;10;2;11.6;;1;;
IMAGES_P;2014;600100754;600000228;NAUT;21;21;21;;;;
IMAGES_P;2014;600100796;750720609;M1160;;1;0.08;0;0;0;0
IMAGES_P;2014;600100796;750720609;N4130;;1;0.5;0;0;;
IMAGES_P;2014;600110175;600001234;M1160;2;;2;;;;
IMAGES_P;2014;600113476;600100721;M1160;4;4;5.97;0;1;0;0
IMAGES_P;2014;600113476;600100721;M1210;0;0;0;0;1;;
IMAGES_P;2014;600113476;600100721;N4130;22;5;24.94;1;1;;
IMAGES_P;2014;600113476;600100721;N4160;1;0;0.97;;;;
IMAGES_P;2014;600113476;600100721;NAUT;15;3;17.14;;;;
IMAGES_P;2014;610000044;610780074;M1160;2;1;2.49;0;1;0;0
IMAGES_P;2014;610000044;610780074;N4130;6;3;8.37;;;;
IMAGES_P;2014;610000044;610780074;NAUT;4;0;3.61;;;;
IMAGES_P;2014;610000051;610780082;M1160;11;1;4.27;0;1;;
IMAGES_P;2014;610000051;610780082;N4130;16;5;18.97;1;0;;
IMAGES_P;2014;610000051;610780082;N4160;;1;0.8;;;;
IMAGES_P;2014;610000051;610780082;NAUT;2;8;9.48;;;;
IMAGES_P;2014;610000069;610780090;M1160;4;;4;0;1;;
IMAGES_P;2014;610000069;610780090;N4130;7;3;9.4;0;1;;
IMAGES_P;2014;610000069;610780090;N4160;1;;1;;;;
IMAGES_P;2014;610000069;610780090;NAUT;7;1;7.91;;;;
IMAGES_P;2014;610000077;610780124;M1160;1;1;1.55;1;0;0;0
IMAGES_P;2014;610000077;610780124;N4130;5;;4.93;;1;;
IMAGES_P;2014;610000077;610780124;NAUT;2;;1.5;;;;
IMAGES_P;2014;610000093;610780140;M1160;;2;0.2;0;0;;
IMAGES_P;2014;610000093;610780140;N4130;1;;1;0;0;;
IMAGES_P;2014;610000119;610780165;M1160;2;1;3.23;1;1;0;0
IMAGES_P;2014;610000119;610780165;N4130;11;2;12.1;1;0;;
IMAGES_P;2014;610000119;610780165;NAUT;7;1;7.5;;;;
IMAGES_P;2014;610780108;610790594;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2014;610780108;610790594;N4130;6;1;1.38;0;0;;
IMAGES_P;2014;610780108;610790594;NAUT;;1;0.17;;;;
IMAGES_P;2014;610780116;610790594;M1160;1;;1.18;0;1;0;0
IMAGES_P;2014;610780116;610790594;N4130;9;1;9.26;1;0;;
IMAGES_P;2014;610780116;610790594;NAUT;4;2;2.14;;;;
IMAGES_P;2014;610784423;610787285;N4130;;1;0.55;0;0;;
IMAGES_P;2014;620000026;620003814;M1160;3;1;3.5;;1;0;0
IMAGES_P;2014;620000026;620003814;M1210;1;;1;0;0;;
IMAGES_P;2014;620000026;620003814;N4130;13;2;14.3;0;1;;
IMAGES_P;2014;620000026;620003814;N4160;1;;1;;;;
IMAGES_P;2014;620000026;620003814;NAUT;8;3;9.57;;;;
IMAGES_P;2014;620000034;620100057;M1160;1;12;4.15;0;1;0;0
IMAGES_P;2014;620000034;620100057;N4130;20;5;23.7;1;1;;
IMAGES_P;2014;620000034;620100057;N4160;1;;1;;;;
IMAGES_P;2014;620000034;620100057;NAUT;4;0;4;;;;
IMAGES_P;2014;620000224;620100651;M1160;2;6;5.15;0;1;;
IMAGES_P;2014;620000224;620100651;M1210;2;;2.94;0;0;;
IMAGES_P;2014;620000224;620100651;N4130;24;11;30.15;1;1;;
IMAGES_P;2014;620000224;620100651;N4160;2;1;2.75;;;;
IMAGES_P;2014;620000224;620100651;NAUT;17;32;21.09;;;;
IMAGES_P;2014;620000240;620100677;M1160;;7;0.54;0;0;;
IMAGES_P;2014;620000240;620100677;N4130;1;;1.12;;;;
IMAGES_P;2014;620000240;620100677;NAUT;2;1;1.88;;;;
IMAGES_P;2014;620000257;620100685;M1160;5;1;4.76;1;0;1;0
IMAGES_P;2014;620000257;620100685;N4130;37;5;39.06;1;0;;
IMAGES_P;2014;620000257;620100685;N4160;1;0;1;;;;
IMAGES_P;2014;620000257;620100685;NAUT;22;4;23.89;;;;
IMAGES_P;2014;620000281;620101287;N4130;;1;0.86;0;0;;
IMAGES_P;2014;620000323;620101337;M1160;2;4;3.7;0;1;;
IMAGES_P;2014;620000323;620101337;N4130;20;4;23.43;;1;;
IMAGES_P;2014;620000323;620101337;N4160;1;;1;;;;
IMAGES_P;2014;620000323;620101337;NAUT;8;;8.8;;;;
IMAGES_P;2014;620000349;620101360;M1160;6;1;3.25;;;;
IMAGES_P;2014;620000349;620101360;N4130;11;9;18.12;;;;
IMAGES_P;2014;620000349;620101360;N4160;1;;1;;;;
IMAGES_P;2014;620000349;620101360;NAUT;4;4;6.39;;;;
IMAGES_P;2014;620000653;620103440;M1160;8;1;8.4;0;1;;
IMAGES_P;2014;620000653;620103440;M1210;2;;2;0;0;;
IMAGES_P;2014;620000653;620103440;N4130;33;8;36.93;1;0;;
IMAGES_P;2014;620000653;620103440;N4160;4;;4;;;;
IMAGES_P;2014;620000653;620103440;NAUT;18;1;16.71;;;;
IMAGES_P;2014;620003202;620103432;M1160;4;1;2.56;0;1;;
IMAGES_P;2014;620003202;620103432;N4130;12;5;14.91;;1;;
IMAGES_P;2014;620003202;620103432;N4160;2;;2;;;;
IMAGES_P;2014;620003202;620103432;NAUT;4;2;4.75;;;;
IMAGES_P;2014;620003350;620001834;M1160;1;5;1.2;;;0;0
IMAGES_P;2014;620003350;620001834;N4130;7;1;7.8;;;;
IMAGES_P;2014;620003350;620001834;NAUT;1;;1;;;;
IMAGES_P;2014;620003376;620001834;M1160;1;4;2;0;1;1;
IMAGES_P;2014;620003376;620001834;N4130;11;4;13.8;0;1;;
IMAGES_P;2014;620003376;620001834;N4160;;1;0.5;;;;
IMAGES_P;2014;620003376;620001834;NAUT;5;;5;;;;
IMAGES_P;2014;620008698;620004515;M1160;6;;6;0;1;0;0
IMAGES_P;2014;620008698;620004515;M1210;2;;2;0;0;;
IMAGES_P;2014;620008698;620004515;N4130;21;1;21.8;0;1;;
IMAGES_P;2014;620008698;620004515;N4160;5;1;5.8;;;;
IMAGES_P;2014;620008698;620004515;NAUT;11;1;10.8;;;;
IMAGES_P;2014;620025346;620001834;M1160;;1;0.25;;;;
IMAGES_P;2014;620025346;620001834;N4130;3;8;8.7;;;;
IMAGES_P;2014;620025346;620001834;NAUT;4;;4;;;;
IMAGES_P;2014;620100487;620000125;M1160;0;6;1.5;0;1;0;0
IMAGES_P;2014;620100487;620000125;N4130;0;5;3;;;;
IMAGES_P;2014;620100487;620000125;NAUT;0;4;2;;;;
IMAGES_P;2014;620100842;620001834;N4130;;1;0.49;;;;
IMAGES_P;2014;620101501;620000364;M1160;5;;5;0;1;0;0
IMAGES_P;2014;620101501;620000364;M1210;3;;3;0;0;;
IMAGES_P;2014;620101501;620000364;N4130;22;1;22.5;0;1;;
IMAGES_P;2014;620101501;620000364;N4160;3;;3;;;;
IMAGES_P;2014;620101501;620000364;NAUT;41;;41;;;;
IMAGES_P;2014;620116046;620002311;N4130;;1;0.5;;;;
IMAGES_P;2014;620118513;620002915;M1160;13;1;13.5;0;1;0;0
IMAGES_P;2014;630000016;630180032;N4130;1;0;1;0;0;;
IMAGES_P;2014;630000131;630003168;N4130;;2;0.19;0;0;;
IMAGES_P;2014;630000149;630780302;N4130;1;;1;0;0;;
IMAGES_P;2014;630000404;630780989;M1160;17;5;20.5;0;1;;
IMAGES_P;2014;630000404;630780989;N4130;62;20;77.38;1;1;;
IMAGES_P;2014;630000404;630780989;N4160;5;0;3.97;;;;
IMAGES_P;2014;630000404;630780989;NAUT;50;7;54.15;;;;
IMAGES_P;2014;630000412;630780997;M1160;1;;0.6;;;;
IMAGES_P;2014;630000412;630780997;N4130;2;2;3.72;0;1;;
IMAGES_P;2014;630000420;630781003;M1160;4;;3.8;1;0;;
IMAGES_P;2014;630000420;630781003;N4130;7;;7;;;;
IMAGES_P;2014;630000420;630781003;NAUT;3;;3;;;;
IMAGES_P;2014;630000438;630781011;M1160;3;1;3.5;0;1;;
IMAGES_P;2014;630000438;630781011;N4130;12;0;12;0;1;;
IMAGES_P;2014;630000438;630781011;N4160;1;0;1;;;;
IMAGES_P;2014;630000438;630781011;NAUT;2;2;3.7;;;;
IMAGES_P;2014;630000446;630781029;M1160;3;;3.5;;1;;
IMAGES_P;2014;630000446;630781029;N4130;5;10;11.7;;;;
IMAGES_P;2014;630000446;630781029;N4160;1;;0.5;;;;
IMAGES_P;2014;630000446;630781029;NAUT;6;;5.23;;;;
IMAGES_P;2014;630000479;630781110;M1160;5;8;8.46;0;1;0;0
IMAGES_P;2014;630000479;630781110;M1210;4;4;5.47;0;0;;
IMAGES_P;2014;630000479;630781110;N4130;22;2;23.76;0;1;;
IMAGES_P;2014;630000479;630781110;N4160;2;;2;;;;
IMAGES_P;2014;630000479;630781110;NAUT;18;0;17.66;;;;
IMAGES_P;2014;630781268;630780989;M1160;6;3;9.06;0;1;;
IMAGES_P;2014;630781268;630780989;N4130;19;9;26.22;1;1;;
IMAGES_P;2014;630781268;630780989;N4160;1;0;1;;;;
IMAGES_P;2014;630781268;630780989;NAUT;7;3;8.61;;;;
IMAGES_P;2014;630781755;630011518;N4130;;1;0.4;0;0;;
IMAGES_P;2014;640000162;640780417;M1160;11;3;11.78;0;1;0;0
IMAGES_P;2014;640000162;640780417;M1210;4;0;3.99;0;0;;
IMAGES_P;2014;640000162;640780417;N4130;40;11;49.03;;;;
IMAGES_P;2014;640000162;640780417;N4160;3;0;2.46;;;;
IMAGES_P;2014;640000162;640780417;NAUT;29;2;30.56;;;;
IMAGES_P;2014;640000402;640780813;M1160;2;2;2.6;;1;0;0
IMAGES_P;2014;640000402;640780813;N4130;8;3;10.89;0;0;;
IMAGES_P;2014;640000402;640780813;N4160;;1;0.4;;;;
IMAGES_P;2014;640000402;640780813;NAUT;1;3;2;;;;
IMAGES_P;2014;640000410;640780821;M1160;;3;1.8;1;0;0;0
IMAGES_P;2014;640000410;640780821;N4130;7;;7;0;1;;
IMAGES_P;2014;640000410;640780821;NAUT;1;1;1.8;;;;
IMAGES_P;2014;640000600;640781290;M1160;11;1;10.05;0;1;;
IMAGES_P;2014;640000600;640781290;M1210;3;;2.19;0;0;;
IMAGES_P;2014;640000600;640781290;N4130;46;6;49.63;1;1;;
IMAGES_P;2014;640000600;640781290;N4160;2;;2;;;;
IMAGES_P;2014;640000600;640781290;NAUT;24;4;24.69;;;;
IMAGES_P;2014;640017646;640017638;NAUT;2;;1.99;;;;
IMAGES_P;2014;640780185;640000089;N4130;1;1;0.57;0;0;;
IMAGES_P;2014;640780557;640000238;N4130;;1;0.51;0;0;;
IMAGES_P;2014;640780623;640000287;N4130;;1;0.22;0;0;;
IMAGES_P;2014;640780631;640000295;M1160;;1;0.11;0;0;;
IMAGES_P;2014;640780631;640000295;N4130;;1;0.46;0;0;;
IMAGES_P;2014;640780672;640000337;N4130;;1;0.5;0;0;;
IMAGES_P;2014;640780938;640000451;M1160;;;;0;1;0;
IMAGES_P;2014;640780946;640000469;M1160;;9;;0;1;;
IMAGES_P;2014;640790150;750712184;N4130;1;;1;0;0;;
IMAGES_P;2014;650000045;650780158;M1160;2;1;2.9;0;1;;
IMAGES_P;2014;650000045;650780158;N4130;7;2;8.6;0;1;;
IMAGES_P;2014;650000045;650780158;NAUT;9;2;9.03;;;;
IMAGES_P;2014;650000052;650780166;M1160;;1;1;0;0;0;0
IMAGES_P;2014;650000052;650780166;N4130;3;2;4.7;0;1;;
IMAGES_P;2014;650000052;650780166;N4160;1;;1;;;;
IMAGES_P;2014;650000052;650780166;NAUT;2;0;2.16;;;;
IMAGES_P;2014;650000417;650783160;M1160;4;;4.35;0;1;0;0
IMAGES_P;2014;650000417;650783160;M1210;1;;1;0;0;;
IMAGES_P;2014;650000417;650783160;N4130;22;5;25.83;1;1;;
IMAGES_P;2014;650000417;650783160;N4160;2;0;1.88;;;;
IMAGES_P;2014;650000417;650783160;NAUT;14;1;14.93;;;;
IMAGES_P;2014;650784218;650780174;M1160;1;14;1.8;0;1;0;0
IMAGES_P;2014;650784218;650780174;N4130;10;;9.17;0;1;;
IMAGES_P;2014;650784218;650780174;N4160;1;;0.84;;;;
IMAGES_P;2014;650784218;650780174;NAUT;3;;2.3;;;;
IMAGES_P;2014;660000084;660780180;M1160;1;13;1.5;0;1;0;0
IMAGES_P;2014;660000084;660780180;M1210;1;6;3.05;0;0;;
IMAGES_P;2014;660000084;660780180;N4130;59;12;68.77;1;1;;
IMAGES_P;2014;660000084;660780180;N4160;1;;2.08;;;;
IMAGES_P;2014;660000084;660780180;NAUT;5;1;5.7;;;;
IMAGES_P;2014;660000605;660786799;N4130;1;;1;0;0;;
IMAGES_P;2014;660006990;340019363;M1160;;7;0.05;0;0;;
IMAGES_P;2014;660006990;340019363;N4130;;1;0.5;0;0;;
IMAGES_P;2014;660780347;660000183;M1160;;1;0.05;0;0;0;0
IMAGES_P;2014;660780628;660000282;M1160;3;0;3;0;1;0;0
IMAGES_P;2014;670000025;670780055;M1160;13;16;14.3;0;1;0;0
IMAGES_P;2014;670000025;670780055;M1210;0;8;1.5;0;0;;
IMAGES_P;2014;670000025;670780055;N4130;67;26;87.16;1;1;;
IMAGES_P;2014;670000025;670780055;N4160;5;0;4.3;;;;
IMAGES_P;2014;670000025;670780055;NAUT;28;10;33.21;;;;
IMAGES_P;2014;670000033;670780063;M1160;4;6;6.45;0;1;0;0
IMAGES_P;2014;670000033;670780063;M1210;3;2;3.41;0;0;;
IMAGES_P;2014;670000033;670780063;N4130;16;8;21.13;0;0;;
IMAGES_P;2014;670000033;670780063;N4160;1;0;1;;;;
IMAGES_P;2014;670000033;670780063;NAUT;13;5;15.4;;;;
IMAGES_P;2014;670000058;670013366;M1160;;1;0.1;0;0;;
IMAGES_P;2014;670000058;670013366;N4130;1;;1;0;0;;
IMAGES_P;2014;670000058;670013366;NAUT;1;;1;;;;
IMAGES_P;2014;670000157;670780337;M1160;6;;4.79;0;1;0;0
IMAGES_P;2014;670000157;670780337;M1210;2;;2.72;0;1;;
IMAGES_P;2014;670000157;670780337;N4130;27;19;41.43;0;1;;
IMAGES_P;2014;670000157;670780337;N4160;;2;1.55;;;;
IMAGES_P;2014;670000157;670780337;NAUT;17;11;24.75;;;;
IMAGES_P;2014;670000165;670780345;M1160;3;2;3;0;1;;
IMAGES_P;2014;670000165;670780345;N4130;10;10;18.28;1;0;;
IMAGES_P;2014;670000165;670780345;N4160;1;;1;;;;
IMAGES_P;2014;670000165;670780345;NAUT;14;3;15.36;;;;
IMAGES_P;2014;670000272;670780543;M1160;2;3;2.6;0;1;0;0
IMAGES_P;2014;670000272;670780543;N4130;9;1;8.67;1;0;;
IMAGES_P;2014;670000272;670780543;N4160;1;;1;;;;
IMAGES_P;2014;670000306;670780584;M1160;;1;0.1;0;0;0;0
