BOR;AN;FI;GRP;RS;FI_ET;RS_ET
ST;2014;830003695;06;ASSOCIATION DE DIALYSE VAROISE;830012589;ADIVA DIALYSE LA SEYNE
ST;2014;830003695;06;ASSOCIATION DE DIALYSE VAROISE;830015970;ADIVA DIALYSE GASSIN
ST;2014;830003695;06;ASSOCIATION DE DIALYSE VAROISE;830016671;ADIVA DIALYSE SAINT-JEAN
ST;2014;830003695;06;ASSOCIATION DE DIALYSE VAROISE;830216495;ADIVA DIALYSE A DOMICILE
ST;2014;830008819;02;CH DEPARTEMENTAL DU VAR AU LUC;830206983;HOPITAL LOCAL DPTAL DU VAR AU LUC
ST;2014;830008819;02;CH DEPARTEMENTAL DU VAR AU LUC;830212734;HOPITAL DEPARTEMENTAL DU LUC USLD
ST;2014;830012639;06;SAS CENTRE DE NEPHROLOGIE LES FLEURS;830012688;CENTRE DE NEPHROLOGIE LES FLEURS
ST;2014;830100517;02;CH JEAN MARCEL DE BRIGNOLES;830000279;CH JEAN MARCEL DE BRIGNOLES
ST;2014;830100517;02;CH JEAN MARCEL DE BRIGNOLES;830206298;CH MOYEN SEJOUR LA SOURCE DE BRIGNOLES
ST;2014;830100525;02;CH DE LA DRACENIE DE DRAGUIGNAN;830000287;CH LA DRACENIE DE DRAGUIGNAN
ST;2014;830100525;02;CH DE LA DRACENIE DE DRAGUIGNAN;830213989;CH DRAGUIGNAN USLD
ST;2014;830100533;02;CH DE HYERES MARIE JOSEE TREFFOT;830000295;CH DE HYERES MARIE JOSEE TREFFOT
ST;2014;830100566;02;CHI DE FREJUS SAINT RAPHAEL;830000311;CHI DE FREJUS SAINT RAPHAEL
ST;2014;830100566;02;CHI DE FREJUS SAINT RAPHAEL;830009528;CHI FREJUS ST RAPAHEL HJ CTRE GERONTO
ST;2014;830100566;02;CHI DE FREJUS SAINT RAPHAEL;830213880;CHI FREJUS SAINT RAPHAEL USLD SSR
ST;2014;830100590;02;CENTRE HOSPITALIER DE SAINT TROPEZ;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ
ST;2014;830100616;02;CHI TOULON LA SEYNE SUR MER;830000345;CHITS CH SAINTE MUSSE
ST;2014;830100616;02;CHI TOULON LA SEYNE SUR MER;830100608;CHITS CH GEORGE SAND LA SEYNE SUR MER
ST;2014;830100616;02;CHI TOULON LA SEYNE SUR MER;830202743;CHITS HOPITAL GEORGES CLEMENCEAU
ST;2014;830101200;02;CHS PIERREFEU DU VAR HENRI GUERIN;830000600;CHS PIERREFEU DU VAR HENRI GUERIN
ST;2014;840000012;02;CENTRE HOSPITALIER DU PAYS D'APT;840000343;CENTRE HOSPITALIER DU PAYS D'APT
ST;2014;840000012;02;CENTRE HOSPITALIER DU PAYS D'APT;840007579;CH D'APT SLD
ST;2014;840000038;02;CENTRE HOSPITALIER PASTEUR A BOLLENE;840000376;HOPITAL Louis PASTEUR A BOLLENE
ST;2014;840000046;02;CENTRE HOSPITALIER DE CARPENTRAS;840000392;CENTRE HOSPITALIER DE CARPENTRAS
ST;2014;840000061;02;CENTRE HOSPITALIER DE GORDES;840000426;CENTRE HOSPITALIER DE GORDES
ST;2014;840000079;02;CENTRE HOSPITALIER ISLES SUR LA SORGUE;840000434;CENTRE HOSPITALIER DE L'ISLE SUR LA SORGUE
ST;2014;840000087;02;CH LOUIS GIORGI D'ORANGE;840000483;CH LOUIS GIORGI D'ORANGE
ST;2014;840000103;02;CENTRE HOSPITALIER DE SAULT;840000517;CENTRE HOSPITALIER DE SAULT
ST;2014;840000111;02;CH VAISON LA ROMAINE;840000525;CH VAISON LA ROMAINE
ST;2014;840000129;02;CH JULES NIEL DE VALREAS;840000533;CH JULES NIEL DE VALREAS
ST;2014;840000137;02;CHS DE MONTFAVET;840000541;CHS DE MONTFAVET
ST;2014;840002844;06;ATIR;840007850;AUTODIALYSE ET DIAL DOM AVIGNON
ST;2014;840002844;06;ATIR;840011043;CENTRE HEMODIALYSE ATIR
ST;2014;840002844;06;ATIR;840012538;AUTODIALYSE ISLE SUR SORGUES
ST;2014;840002844;06;ATIR;840012546;AUTODIALYSE ORANGE
ST;2014;840002844;06;ATIR;840017222;HEMODIALYSE CARPENTRAS
ST;2014;840002844;06;ATIR;840017230;AUTODIALYSE CARPENTRAS
ST;2014;840002844;06;ATIR;840017461;HEMODIALYSE ORANGE
ST;2014;840004659;02;CHI CAVAILLON LAURIS;840000418;CHI DE CAVAILLON LAURIS
ST;2014;840004659;02;CHI CAVAILLON LAURIS;840000558;CHI CAVAILLON CTRE PNEUMO ROQUEFRAICHE
ST;2014;840006597;02;CH D'AVIGNON HENRI DUFFAUT;840001861;CH D'AVIGNON HENRI DUFFAUT
ST;2014;840006597;02;CH D'AVIGNON HENRI DUFFAUT;840018337;CH D'AVIGNON HENRI DUFFAUT CHIRURGIE
ST;2014;850000019;02;CHD LA ROCHE SUR YON LUCON MONTAIGU;850000142;CENTRE HOSPITALIER  LA ROCHE/YON
ST;2014;850000019;02;CHD LA ROCHE SUR YON LUCON MONTAIGU;850000209;CENTRE HOSPITALIER DE LUCON
ST;2014;850000019;02;CHD LA ROCHE SUR YON LUCON MONTAIGU;850000225;CTRE HOSPITALIER G.CLEMENCEAU MONTAIGU
ST;2014;850000035;02;CENTRE HOSPITALIER FONTENAY LE COMTE;850000183;CH FONTENAY- LE- COMTE  SITE RABELAIS
ST;2014;850000035;02;CENTRE HOSPITALIER FONTENAY LE COMTE;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE
ST;2014;850000043;02;HOPITAL LOCAL DUMONTE ILE D'YEU;850000191;HOPITAL LOCAL ILE D'YEU
ST;2014;850000084;02;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE
ST;2014;850000084;02;CENTRE HOSPITALIER COTE DE LUMIÈRE;850021049;EHPAD USLD CH LES SABLES D OLONNE
ST;2014;850000092;02;CENTRE HOSPITALIER GEORGES MAZURELLE;850000258;CENTRE HOSPITALIER G. MAZURELLE
ST;2014;850000092;02;CENTRE HOSPITALIER GEORGES MAZURELLE;850021866;USLD CHS GEORGES MAZURELLE
ST;2014;850000100;02;HOPITAL LOCAL DE NOIRMOUTIER;850022013;HOP NOIRMOUTIER SSR NON SPEC. ADULTES
ST;2014;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;440000560;C.H. LOIRE VENDEE OCEAN SITE MACHECOUL
ST;2014;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;440021202;USLD CH LOIRE VENDEE OCEAN MACHECOUL
ST;2014;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;850000175;CTRE HOSPITALIER CHALLANS
ST;2014;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE
ST;2014;850009010;02;CENTRE HOSPITALIER LOIRE VENDEE OCEAN;850003377;USLD EHPAD CH CHALLANS
ST;2014;850011453;02;HOPITAL DES COLLINES VENDEENNES;850000647;HOPITAL DES COLLINES VENDEENNES
ST;2014;850020280;02;HOPITAL LOCAL ST ALEXANDRE  À MORTAGNE;850001116;USLD HOPITAL LOCAL MORTAGNE S/SEVRE
ST;2014;860000348;06;AURA POITOU-CHARENTES;160006110;AURA POITOU-CHARENTES
ST;2014;860000348;06;AURA POITOU-CHARENTES;160012159;AURA POITOU-CHARENTES
ST;2014;860000348;06;AURA POITOU-CHARENTES;790007306;AURA POITOU-CHARENTES
ST;2014;860000348;06;AURA POITOU-CHARENTES;790016786;AURA POITOU-CHARENTES
ST;2014;860000348;06;AURA POITOU-CHARENTES;790016794;AURA POITOU-CHARENTES
ST;2014;860000348;06;AURA POITOU-CHARENTES;860005768;AURA POITOU-CHARENTES
ST;2014;860000348;06;AURA POITOU-CHARENTES;860782598;AURA POITOU-CHARENTES
ST;2014;860013077;02;CTRE HOSP. UNIVERSITAIRE DE POITIERS;860000223;CHU LA MILETRIE
ST;2014;860013077;02;CTRE HOSP. UNIVERSITAIRE DE POITIERS;860011014;CHU - SITE DE LUSIGNAN
ST;2014;860013382;02;GROUPE HOSPITALIER NORD-VIENNE;860000025;CENTRE HOSPITAL. CAMILLE GUERIN
ST;2014;860013382;02;GROUPE HOSPITALIER NORD-VIENNE;860000033;CENTRE HOSPITALIER RENAUDOT
ST;2014;860013382;02;GROUPE HOSPITALIER NORD-VIENNE;860785682;USLD (CH CHATELLERAULT)
ST;2014;860780048;02;CTRE HOSPITALIER HENRI LABORIT;860000017;C.H. HENRI LABORIT
ST;2014;860780097;02;CENTRE HOSPITALIER MONTMORILLON;860000058;CENTRE HOSPITALIER DE MONTMORILLON
ST;2014;870000015;02;C H U  DE  LIMOGES;870000064;C H U  DUPUYTREN  LIMOGES
ST;2014;870000015;02;C H U  DE  LIMOGES;870003514;HOPITAL JEAN REBEYROL LIMOGES
ST;2014;870000015;02;C H U  DE  LIMOGES;870008042;USLD CHASTAINGT LIMOGES
ST;2014;870000015;02;C H U  DE  LIMOGES;870014859;HOPITAL DE LA MERE ET DE L'ENFANT
ST;2014;870000023;02;CENTRE HOSPITALIER DE ST-JUNIEN;870000098;CENTRE HOSPITALIER SAINT JUNIEN
ST;2014;870000023;02;CENTRE HOSPITALIER DE ST-JUNIEN;870002516;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN
ST;2014;870000023;02;CENTRE HOSPITALIER DE ST-JUNIEN;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN
ST;2014;870000031;02;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000270;CTRE HOSPITALIER  J BOUTARD  ST YRIEIX
ST;2014;870000700;06;ALURAD;190010512;UNITE DE DIALYSE USSEL
ST;2014;870000700;06;ALURAD;190010553;CENTRE DE DIALYSE BRIVE TRIANGLE
ST;2014;870000700;06;ALURAD;230003576;UNITE D'AUTODIALYSE DE GUERET
ST;2014;870000700;06;ALURAD;870000080;CENTRE DE TRAITEMENT ALURAD
ST;2014;870000700;06;ALURAD;870014792;UNITE D'AUTODIALYSE SCHOELCHER
ST;2014;870002466;02;CENTRE HOSPITALIER ESQUIROL;870006137;CENTRE HOSPITALIER  ESQUIROL
ST;2014;870014248;02;HL INTERCOMMUNAL MONTS ET BARRAGES;870000601;CH INTERCOMMUNAL MONTS ET BARRAGES ST LEONARD
ST;2014;870014503;02;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870000403;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2014;870014503;02;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2014;870014503;02;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN
ST;2014;870017274;08;SELARL IMRO;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES
ST;2014;880001409;02;SIH MEDECINE PHYSIQUE ET READAPTATION;880001789;SYNDICAT INTERHOPSITALIER DE MEDECINE PHYSIQUE ET DE READAPTATION DES ETABLISSEMENTS VOSGIENS SIREV
ST;2014;880006325;02;HOPITAL DU VAL DU MADON;880000138;HOPITAL LOCAL VAL DU MADON MIRECOURT
ST;2014;880007059;02;CHI EMILE DURKHEIM EPINAL;880000021;CHI E. DURKHEIM - PLATEAU DE LA JUSTICE
ST;2014;880007059;02;CHI EMILE DURKHEIM EPINAL;880000336;CHI E. DURKHEIM - SITE DE GOLBEY
ST;2014;880007059;02;CHI EMILE DURKHEIM EPINAL;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN
ST;2014;880007299;02;CHI DE L' OUEST VOSGIEN;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU
ST;2014;880007299;02;CHI DE L' OUEST VOSGIEN;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL
ST;2014;880780069;02;CENTRE HOSPITALIER DE GERARDMER;880000039;CENTRE HOSPITALIER DE GERARDMER
ST;2014;880780077;02;CENTRE HOSPITALIER DE SAINT-DIE;880000047;CENTRE HOSPITALIER DE SAINT-DIE
ST;2014;880780077;02;CENTRE HOSPITALIER DE SAINT-DIE;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE
ST;2014;880780093;02;CENTRE HOSPITALIER DE REMIREMONT;880000062;CENTRE HOSPITALIER DE REMIREMONT
ST;2014;880780093;02;CENTRE HOSPITALIER DE REMIREMONT;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT
ST;2014;880780119;02;CENTRE HOSPITALIER DE RAVENEL;880000088;CENTRE HOSPITALIER RAVENEL
ST;2014;880780259;02;HOPITAL LOCAL DE BRUYERES;880000104;HOPITAL DE L'AVISON - BRUYERES
ST;2014;880780267;02;HOPITAL LOCAL DE CHATEL SUR MOSELLE;880000112;HOPITAL  DE CHATEL-SUR-MOSELLE
ST;2014;880780291;02;HOPITAL LOCAL DE RAON L' ETAPE;880000146;HOPITAL LOCAL DE RAON L'ETAPE
ST;2014;880780309;02;HOPITAL LOCAL DE BUSSANG;880000153;CENTRE HOSPITALIER LOCAL DE BUSSANG
ST;2014;880780325;02;HOPITAL LOCAL DE FRAIZE;880000179;HOPITAL LOCAL DE FRAIZE
ST;2014;880780333;02;HOPITAL LOCAL DE LAMARCHE;880000187;HOPITAL LOCAL DE LAMARCHE
ST;2014;880780341;02;HOPITAL LOCAL DE RAMBERVILLERS;880000195;HOPITAL LOCAL DE RAMBERVILLERS
ST;2014;880780358;02;HOPITAL LOCAL LE THILLOT;880000203;CENTRE HOSPITALIER LOCAL LE THILLOT
ST;2014;880780366;02;HOPITAL LOCAL DE SENONES;880000211;HOPITAL LOCAL DE SENONES
ST;2014;890000037;02;CH AUXERRE;890975527;CH AUXERRE
ST;2014;890000052;02;CTRE HOSPITALIER SPECIALISE D'AUXERRE;890975519;CTRE HOSPITALIER SPECIALISE D'AUXERRE
ST;2014;890000409;02;CH AVALLON;890975535;CH AVALLON
ST;2014;890000417;02;CH JOIGNY;890971583;USLD JOIGNY CH
ST;2014;890000417;02;CH JOIGNY;890975543;CH JOIGNY
ST;2014;890000433;02;CH TONNERRE;890975568;CENTRE HOSPITALIER DU TONNERROIS
ST;2014;890000466;02;HL R BONNION  VILLENEUVE-SUR-YONNE;890975501;HL ROLAND BONNION  VILLENEUVE-SUR-YONNE
ST;2014;890001738;08;SCM DOCTEURS ALTWEG JANORAY ROCHER;890008956;CENTRE DE RADIOTHÉRAPIE DU PARC AUXERR
ST;2014;890970569;02;CH SENS;890973258;MOYEN SEJOUR CH SENS
ST;2014;890970569;02;CH SENS;890975550;CH SENS
ST;2014;900000365;02;CHBM;250000114;C H   BOULLOCHE  MONTBELIARD
ST;2014;900000365;02;CHBM;250004009;LE MITTAN ANNEXE DU CH
ST;2014;900000365;02;CHBM;900000167;CH BELFORT
ST;2014;900000365;02;CHBM;900003070;SITE PIERRE ENGEL BAVILLIERS CHBM
ST;2014;900004698;02;CHSLD CHENOIS;900000647;CHSLD  LE CHENOIS
ST;2014;910000181;08;CENTRE DE RADIOTHERAPIE LA THEUILLERIE;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS
ST;2014;910000447;06;SAS CMCO;910018373;CENTRE D'AUTODIALYSE D'EVRY
ST;2014;910000660;06;CENTRE DE DIALYSE GEORGES LAURE;910005057;UNITÉ D'AUTODIALYSE GEORGES LAURE
ST;2014;910002773;02;CENTRE HOSPITALIER SUD FRANCILIEN;910000314;CH SUD FRANCILIEN
ST;2014;910002773;02;CENTRE HOSPITALIER SUD FRANCILIEN;910020254;CH SUD FRANCILIEN SITE JEAN JAURES
ST;2014;910008259;06;SAS CTRE DE DIALYSE D'ATHIS MONS;910002609;CENTRE D'HEMODIALYSE D'ATHIS
ST;2014;910017615;06;SAS HOPITAL PRIVE CLAUDE GALIEN;910017433;UNITE D'AUTODIALYSE
ST;2014;910019447;02;CH SUD ESSONNE-DOURDAN-ETAMPES;910000280;CENTRE HOSPITALIER SUD ESSONNE - Site de DOURDAN
ST;2014;910019447;02;CH SUD ESSONNE-DOURDAN-ETAMPES;910001973;CH SUD ESSONNE DOURDAN ETAMPES - Site d'Etampes
ST;2014;910019454;02;CENTRE HOSP DE JUVISY SUR ORGE;910018423;ETS DE SANTE DU CH DE JUVISY SUR ORGE
ST;2014;910110014;02;CENTRE HOSPITALIER D'ARPAJON;910000272;CENTRE HOSPITALIER D'ARPAJON
ST;2014;910110055;02;CENTRE HOSPITALIER LONGJUMEAU;910000298;CENTRE HOSPITALIER LONGJUMEAU
ST;2014;910110063;02;CENTRE HOSPITALIER D'ORSAY;910000306;CENTRE HOSPITALIER D'ORSAY
ST;2014;910110063;02;CENTRE HOSPITALIER D'ORSAY;910110071;CENTRE CHATEAU DU GRAND MESNIL
ST;2014;910140011;02;GPS DE PERRAY-VAUCLUSE;750006348;CENTRE VARENNE
ST;2014;910140011;02;GPS DE PERRAY-VAUCLUSE;910000322;GROUPE PUBLIC DE SANTE PERRAY VAUCLUSE
ST;2014;910140029;02;EPS BARTHELEMY DURAND;910000330;C.H.BARTHELEMY DURAND ETAMPES
ST;2014;920002615;08;CENTRE RADIOLOGIE - TRAITEMENT TUMEURS;780022646;CTRE RADIOLOGIE - TRAITEMENT TUMEURS
ST;2014;920004918;06;UNITE D'AUTODIALYSE DE NANTERRE(UADN);920004959;UNITE D'AUTODIALYSE DE NANTERRE (UADN)
ST;2014;920009909;02;CENTRE HOSPITALIER DES QUATRE VILLES;920000619;CH DES QUATRE VILLES SITE ST CLOUD
ST;2014;920009909;02;CENTRE HOSPITALIER DES QUATRE VILLES;920000627;CH DES 4 VILLES SITE SEVRES
ST;2014;920011509;08;CENTRE DE CANCEROLOGIE DE CHARLEBOURG;920024718;CTRE RADIOLOGIQUE DE CHARLEBOURG
ST;2014;920024197;08;CTRE DE TELECOBALTHERAPIE HARTMANN;920028917;CENTRE DE TELECOBALTHERAPIE HARTMAN
ST;2014;920025012;06;UABC;920022704;CENTRE D'AUTODIALYSE DE BOIS COLOMBES
ST;2014;920026374;02;CHI COURBEVOIE-NEUILLY-PUTEAUX;920000569;CH DE COURBEVOIE
ST;2014;920026374;02;CHI COURBEVOIE-NEUILLY-PUTEAUX;920000585;CH DE NEUILLY/SEINE
ST;2014;920026374;02;CHI COURBEVOIE-NEUILLY-PUTEAUX;920000593;CH DE PUTEAUX
ST;2014;920110020;02;C.A.S.H. DE NANTERRE;920000577;CASH DE NANTERRE-HOP MAX FOURESTIER
ST;2014;920110053;02;HOPITAL DEPART. STELL RUEIL;920000601;CH DÉPARTEMENTAL DE STELL
ST;2014;920710654;02;FONDATION ROGUET DE CLICHY;920001369;CTRE LONG MOYEN SEJOUR FOND ROGUET
ST;2014;920804465;02;ETAB.PUBLIC DE SANTE ERASME;920002177;ETABLISSEMENT PUBLIC DE SANTE ERASME
ST;2014;920808037;02;CENTRE DE GERONTOLOGIE LES ABONDANCES;920024205;CENTRE SOINS DE SUITE LES ABONDANCES
ST;2014;930003330;06;APAD;930003355;CENTRE D'AUTODIALYSE DE L'APAD
ST;2014;930003975;08;INSTITUT RADIOTHÉRAPIE HAUTES ÉNERGIES;930015458;INSTITUT DE RADIOTHERAPIE
ST;2014;930005038;06;SARL.AUTODIALYSE DU VERT GALANT;930017496;UNITE D'AUTODIALYSE VERT GALANT
ST;2014;930014378;06;CENTRE DE DIALYSE DE L'ESTREE;930014428;CENTRE DE DIALYSE DE L'ESTREE
ST;2014;930021480;02;GHI LE RAINCY-MONTFERMEIL;930000286;GHI LE RAINCY-MONTFERMEIL
ST;2014;930021480;02;GHI LE RAINCY-MONTFERMEIL;930000294;CTRE GERIATR. MOYEN SEJOUR -LES ORMES-
ST;2014;930110036;02;CTRE HOSP. ANDRE GREGOIRE;930000302;CTRE HOSP  INTERCOMM  ANDRE GREGOIRE
ST;2014;930110051;02;CENTRE HOSPITALIER DE ST-DENIS;930000328;CH GENERAL DELAFONTAINE
ST;2014;930110051;02;CENTRE HOSPITALIER DE ST-DENIS;930001433;CENTRE DE SANTE 93 I 01
ST;2014;930110051;02;CENTRE HOSPITALIER DE ST-DENIS;930706239;C.H.G ST DENIS (HOP . CASANOVA)
ST;2014;930110069;02;C.H. ROBERT BALLANGER;930000336;CHI  ROBERT BALLANGER
ST;2014;930140025;02;ET.PUBLIC DE SANTE VILLE-EVRARD;930000344;ETS PUBLIC DE SANTE DE VILLE-EVRARD
ST;2014;930705827;06;CADE;930817606;CENTRE D'AUTODIALYSE D'EPINAY
ST;2014;930816061;06;S.T.A.I.R.;930816079;UNITE D'AUTODIALYSE
ST;2014;930817325;06;ATS;930817333;CENTRE D'HÉMODIALYSE DE SAINT-DENIS
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;770001873;NEPHROCARE ILE DE FRANCE PONTAULT
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;770813459;NEPHROCARE ILE DE FRANCE CHELLES
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;770814986;NEPHROCARE ILE DE FRANCE COULOMMIERS
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;910009349;NEPHROCARE ILE DE FRANCE ETAMPES
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;910813963;NEPHROCARE ILE DE FRANCE BIEVRES
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;920003811;NEPHROCARE ILE DE FRANCE GENNEVILLIERS
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;920811775;NEPHROCARE ILE DE FRANCE SURESNES
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;930003942;NEPHROCARE ILE DE FRANCE AULNAY
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;930018460;NEPHROCARE ILE DE FRANCE LE RAINCY
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;930022603;NEPHROCARE ILE DE FRANCE MONTFERMEIL
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;940000078;NEPHROCARE ILE DE FRANCE CRETEIL
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;940019375;NEPHROCARE ILE DE FRANCE CHAMPIGNY
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;940813017;NEPHROCARE ILE DE FRANCE VILLEJUIF
ST;2014;940000060;06;NEPHROCARE ÎLE-DE-FRANCE;940814460;NEPHROCARE ILE DE FRANCE FONTENAY
ST;2014;940016819;02;LES HOPITAUX DE SAINT-MAURICE;750006538;CHS ADULTE REPUBLIQUE
ST;2014;940016819;02;LES HOPITAUX DE SAINT-MAURICE;940016868;LES HOPITAUX DE SAINT-MAURICE
ST;2014;940110018;02;CENTRE HOSPITALIER INTERCOM.DE CRETEIL;940000573;CHI DE CRETEIL
ST;2014;940110042;02;C.H.I DE VILLENEUVE-ST-GEORGES;910019298;CTRE DE SOINS DE SUITE ET RÉADAPTATION
ST;2014;940110042;02;C.H.I DE VILLENEUVE-ST-GEORGES;940000599;C.H.I DE VILLENEUVE-ST-GEORGES
ST;2014;940110042;02;C.H.I DE VILLENEUVE-ST-GEORGES;940812506;USLD LES VIGNES CHI VILLENEUVE ST GEOR
ST;2014;940140015;02;CENTRE HOSP.FONDATION VALLEE;940000607;CENTRE HOSPITALIER FONDATION VALLEE
ST;2014;940140023;02;CENTRE HOSPITALIER LES MURETS;940000615;CH LES MURETS
ST;2014;940140049;02;GROUPE HOSPITALIER PAUL GUIRAUD;920027711;GROUPE HOSPITALIER P.GUIRAUD CLAMART
ST;2014;940140049;02;GROUPE HOSPITALIER PAUL GUIRAUD;940000631;CH PAUL GUIRAUD
ST;2014;940160013;08;INSTITUT GUSTAVE ROUSSY;940000664;INSTITUT GUSTAVE ROUSSY
ST;2014;950001370;02;C.H.I.P.O. DE BEAUMONT-MERU;950000315;CHI  DES PORTES DE L'OISE A BEAUMONT
ST;2014;950001453;08;SARL THERAP'X PARIS NORD;950806166;CTRE DE CANCEROLOGIE DU ROUGET
ST;2014;950013870;02;G.H.E.M. EAUBONNE MONTMORENCY S. VEIL;950000323;GROUPEMENT HOSPIT.EAUBONNE MONTMORENCY
ST;2014;950013870;02;G.H.E.M. EAUBONNE MONTMORENCY S. VEIL;950000356;C.H. EAUBONNE MONTMORENCY -SIMONE VEIL
ST;2014;950015289;02;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;950000349;GROUPEMENT HOSPITALIER INTERCOMMUNAL DU VEXIN
ST;2014;950015289;02;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;950016139;GROUPEMENT HOSPITALIER INTERCOMMUNAL DU VEXIN
ST;2014;950015289;02;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;950500017;GROUPEMENT HOSPITALIER INTERCOMMUNAL DU VEXIN
ST;2014;950015438;06;CLINIQUE DU PARISIS - GROUPE STE MARIE;950002709;UNITE D'AUTODIALYSE CLINIQUE PARISIS GROUPE SAINTE MARIE
ST;2014;950030247;08;SAS CALIBREST;290023498;CENTRE DE RADIOTHERAPIE CALIBREST
ST;2014;950110015;02;CH  VICTOR  DUPOUY  ARGENTEUIL;950000307;CENTRE HOSPITALIER VICTOR DUPOUY
ST;2014;950110049;02;CENTRE HOSPITALIER DE GONESSE;950000331;CENTRE HOSPITALIER DE GONESSE
ST;2014;950110080;02;CENTRE HOSPITALIER RENE DUBOS PONTOISE;950000364;CENTRE HOSPITALIER RENE DUBOS
ST;2014;950140012;02;EPS - ROGER PREVOT;920007408;EPS ROGER PREVOT MOISSELLES
ST;2014;950140012;02;EPS - ROGER PREVOT;950000398;EPS ROGER PREVOT MOISSELLES
ST;2014;950500033;02;CENTRE HOSPITALIER DE CARNELLE;950000695;CENTRE HOSPITALIER DE CARNELLE
ST;2014;950500041;02;LE PARC HOPITAL DE TAVERNY;950000703;HOPITAL -LE PARC-
ST;2014;950806869;06;S.I.R.T.A.;950806307;CENTRE D'AUTODIALYSE SIRTA
ST;2014;950806869;06;S.I.R.T.A.;950808725;CENTRE D' AUTODIALYSE SIRTA
ST;2014;950809640;08;CTRE RADIOTHERAPIE- ONCOLOGIE PONTOISE;950031237;CTRE DE RADIOTHERAPIE MEDICALE
ST;2014;970100160;02;C.H. IRENEE DE BRUYN, EX H.L.;970100384;C. H. DE BRUYN (EX H.L.)
ST;2014;970100178;02;CENTRE HOSPITALIER DE LA BASSE-TERRE;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE
ST;2014;970100186;02;CENTRE HOSPITALIER DE MARIGOT;970100400;C. H. Louis Constant Fleming
ST;2014;970100194;02;CENTRE HOSPITALIER L. D. BEAUPERTHUY;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY
ST;2014;970100202;02;CENTRE HOSPITALIER SAINTE-MARIE;970100426;C.H. STE MARIE
ST;2014;970100210;02;CENTRE GERONTOLOGIQUE DU RAIZET;970112033;CENTRE GERONTOLOGIQUE DU RAIZET
ST;2014;970100228;02;C.H.U. DE POINTE A PITRE/ ABYMES;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES
ST;2014;970100244;02;C.H.  DE CAPESTERRE-BELLE, EX H.L.;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL)
ST;2014;970100277;02;CENTRE HOSPITALIER DE MONTERAN;970100475;CENTRE HOSPITALIER DE MONTERAN
ST;2014;970100285;02;C.H. M. SELBONNE;970100483;C.H. MAURICE SELBONNE
ST;2014;970103024;06;A.U.D.R.A.;970107454;CENTRE AMBULATOIRE D'HEMODIALYSE
ST;2014;970103024;06;A.U.D.R.A.;970107587;ANTENNE AUDRA DE SAINT MARTIN
