BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2014;340016476;340016468;N3120;;1;0.34;
HAD_P;2014;340016476;340016468;N9999;6;6;7.4;455
HAD_P;2014;340016476;340016468;NAUT;2;3;2.54;
HAD_P;2014;340016476;340016468;Ncoor;3;;3;
HAD_P;2014;340017847;340018175;M3050;0;0;0;154
HAD_P;2014;340017847;340018175;M9999;0;2;1;154
HAD_P;2014;340017847;340018175;Mcoor;0;2;1;
HAD_P;2014;340017847;340018175;N2120;1;0;1;
HAD_P;2014;340017847;340018175;N2210;0;0;0;360
HAD_P;2014;340017847;340018175;N2410;;;;55
HAD_P;2014;340017847;340018175;N2710;;;;1
HAD_P;2014;340017847;340018175;N9999;4;1;4.75;416
HAD_P;2014;340017847;340018175;Ncoor;3;1;3.75;
HAD_P;2014;340019173;340019165;M9999;1;;1;
HAD_P;2014;340019173;340019165;Mcoor;1;;1;
HAD_P;2014;340019173;340019165;N2120;1;;1;
HAD_P;2014;340019173;340019165;N2210;;;;71
HAD_P;2014;340019173;340019165;N2410;;;;16
HAD_P;2014;340019173;340019165;N9999;2;1;2.5;91
HAD_P;2014;340019173;340019165;NAUT;1;1;1.5;4
HAD_P;2014;340021211;340780055;M9999;1;;0.3;
HAD_P;2014;340021211;340780055;Mcoor;1;;0.3;
HAD_P;2014;340021211;340780055;N2120;1;;1;
HAD_P;2014;340021211;340780055;N2210;7;;7;
HAD_P;2014;340021211;340780055;N2410;;1;0.5;
HAD_P;2014;340021211;340780055;N2460;;1;0.6;
HAD_P;2014;340021211;340780055;N2510;;1;0.8;
HAD_P;2014;340021211;340780055;N2710;;1;0.5;
HAD_P;2014;340021211;340780055;N9999;8;4;10.4;
HAD_P;2014;340780154;340000116;M3050;;1;0.5;
HAD_P;2014;340780154;340000116;M9999;;2;1;
HAD_P;2014;340780154;340000116;Mcoor;;1;0.5;
HAD_P;2014;340780154;340000116;N2210;15;;16.5;77
HAD_P;2014;340780154;340000116;N2410;;;;28
HAD_P;2014;340780154;340000116;N2460;;;;1
HAD_P;2014;340780154;340000116;N2510;2;;2;
HAD_P;2014;340780154;340000116;N2710;;;;1
HAD_P;2014;340780154;340000116;N3120;;1;0.8;
HAD_P;2014;340780154;340000116;N9999;20;2;23.25;107
HAD_P;2014;340780154;340000116;NAUT;2;1;2.2;
HAD_P;2014;340780154;340000116;Ncoor;1;;1.75;
HAD_P;2014;340782036;340780477;M9999;1;1;1.83;
HAD_P;2014;340782036;340780477;Mcoor;1;1;1.83;
HAD_P;2014;340782036;340780477;N2120;1;;1;
HAD_P;2014;340782036;340780477;N2210;11;;10;
HAD_P;2014;340782036;340780477;N2510;3;;3;
HAD_P;2014;340782036;340780477;N9999;20;1;19.1;
HAD_P;2014;340782036;340780477;NAUT;5;1;5.1;
HAD_P;2014;350042628;350042578;M3050;;1;0.5;
HAD_P;2014;350042628;350042578;M9999;3;4;5.6;
HAD_P;2014;350042628;350042578;MAUT;;2;1.6;
HAD_P;2014;350042628;350042578;Mcoor;3;1;3.5;
HAD_P;2014;350042628;350042578;N2120;5;;5;
HAD_P;2014;350042628;350042578;N2210;29;6;33.8;
HAD_P;2014;350042628;350042578;N2510;11;1;11.8;
HAD_P;2014;350042628;350042578;N2710;;2;1.4;
HAD_P;2014;350042628;350042578;N3120;1;2;2;
HAD_P;2014;350042628;350042578;N9999;51;11;59;
HAD_P;2014;350042628;350042578;Ncoor;5;;5;
HAD_P;2014;350044772;350000626;M3050;;1;0.2;
HAD_P;2014;350044772;350000626;M9999;1;1;1.2;
HAD_P;2014;350044772;350000626;Mcoor;1;;1;
HAD_P;2014;350044772;350000626;N2210;4;1;4.9;
HAD_P;2014;350044772;350000626;N2510;6;3;8.1;
HAD_P;2014;350044772;350000626;N2710;;1;0.5;
HAD_P;2014;350044772;350000626;N3120;;1;0.5;
HAD_P;2014;350044772;350000626;N9999;13;6;17;
HAD_P;2014;350044772;350000626;NAUT;1;;1;
HAD_P;2014;350044772;350000626;Ncoor;2;;2;
HAD_P;2014;360000137;360000053;M9999;;;0.5;
HAD_P;2014;360000137;360000053;Mcoor;;;0.5;
HAD_P;2014;360000137;360000053;N2210;7;1;7.8;
HAD_P;2014;360000137;360000053;N2510;3;;3;
HAD_P;2014;360000137;360000053;N3120;1;;0.5;
HAD_P;2014;360000137;360000053;N9999;11;1;11.57;
HAD_P;2014;360000137;360000053;NAUT;;;0.27;
HAD_P;2014;370009938;370001299;M3050;1;0;0.2;
HAD_P;2014;370009938;370001299;M9999;3;1;2.45;
HAD_P;2014;370009938;370001299;Mcoor;2;1;2.25;
HAD_P;2014;370009938;370001299;N2120;1;0;1;
HAD_P;2014;370009938;370001299;N2210;22;1;21.75;
HAD_P;2014;370009938;370001299;N2510;14;3;11.9;
HAD_P;2014;370009938;370001299;N2710;1;1;0.5;
HAD_P;2014;370009938;370001299;N3120;1;1;0.5;
HAD_P;2014;370009938;370001299;N9999;45;7;41.15;
HAD_P;2014;370009938;370001299;NAUT;3;1;2.5;
HAD_P;2014;370009938;370001299;Ncoor;3;0;3;
HAD_P;2014;370103673;370001638;M3050;;1;0.77;
HAD_P;2014;370103673;370001638;M9999;;5;2.02;
HAD_P;2014;370103673;370001638;Mcoor;;4;1.25;
HAD_P;2014;370103673;370001638;N2120;2;;2;
HAD_P;2014;370103673;370001638;N2210;21;6;23.74;
HAD_P;2014;370103673;370001638;N2410;1;;1;
HAD_P;2014;370103673;370001638;N2510;16;8;18.09;
HAD_P;2014;370103673;370001638;N2710;1;;0.68;
HAD_P;2014;370103673;370001638;N3120;2;;0.99;
HAD_P;2014;370103673;370001638;N9999;72;24;57.83;
HAD_P;2014;370103673;370001638;NAUT;27;10;9.33;
HAD_P;2014;370103673;370001638;Ncoor;2;;2;
HAD_P;2014;380000067;380780080;M3050;;;0.01;
HAD_P;2014;380000067;380780080;M9999;1;;1.38;
HAD_P;2014;380000067;380780080;MAUT;1;;1.37;
HAD_P;2014;380000067;380780080;N2120;2;;1.67;
HAD_P;2014;380000067;380780080;N2210;7;9;13.87;
HAD_P;2014;380000067;380780080;N2410;1;;1;
HAD_P;2014;380000067;380780080;N2510;8;1;8.89;
HAD_P;2014;380000067;380780080;N3120;;2;1.97;
HAD_P;2014;380000067;380780080;N9999;26;18;39.05;
HAD_P;2014;380000067;380780080;NAUT;8;6;11.65;
HAD_P;2014;380000174;380781435;M9999;2;0;1.1;39
HAD_P;2014;380000174;380781435;MAUT;1;;0.1;39
HAD_P;2014;380000174;380781435;Mcoor;1;0;1;
HAD_P;2014;380000174;380781435;N2120;1;;1;
HAD_P;2014;380000174;380781435;N2210;4;4;6.15;199
HAD_P;2014;380000174;380781435;N2410;;;;33
HAD_P;2014;380000174;380781435;N2710;;1;0.49;0
HAD_P;2014;380000174;380781435;N3120;1;;0.5;
HAD_P;2014;380000174;380781435;N9999;13;10;12.42;258
HAD_P;2014;380000174;380781435;NAUT;7;5;4.28;26
HAD_P;2014;390004349;390004299;M3050;;2;0.56;
HAD_P;2014;390004349;390004299;M9999;;4;1.81;
HAD_P;2014;390004349;390004299;Mcoor;;2;1.25;
HAD_P;2014;390004349;390004299;N2120;2;;2;
HAD_P;2014;390004349;390004299;N2210;6;;6;
HAD_P;2014;390004349;390004299;N2710;;1;0.6;
HAD_P;2014;390004349;390004299;N3120;;1;0.5;
HAD_P;2014;390004349;390004299;N9999;12;7;18.1;
HAD_P;2014;390004349;390004299;NAUT;;5;5;
HAD_P;2014;390004349;390004299;Ncoor;4;;4;
HAD_P;2014;400008199;400008108;M3050;;1;0.7;
HAD_P;2014;400008199;400008108;M9999;;4;1.7;
HAD_P;2014;400008199;400008108;Mcoor;;3;1;
HAD_P;2014;400008199;400008108;N2120;2;;2;
HAD_P;2014;400008199;400008108;N2210;14;7;19.3;
HAD_P;2014;400008199;400008108;N2460;;1;0.5;
HAD_P;2014;400008199;400008108;N2510;4;1;4.8;
HAD_P;2014;400008199;400008108;N2710;;2;0.31;
HAD_P;2014;400008199;400008108;N3120;;1;0.5;
HAD_P;2014;400008199;400008108;N9999;20;14;28.81;
HAD_P;2014;400008199;400008108;Ncoor;;2;1.4;
HAD_P;2014;400780888;400000535;M3050;1;;0.6;90
HAD_P;2014;400780888;400000535;M9999;2;4;3.34;90
HAD_P;2014;400780888;400000535;Mcoor;1;4;2.74;
HAD_P;2014;400780888;400000535;N2120;2;;2.12;
HAD_P;2014;400780888;400000535;N2210;6;105;67.29;12
HAD_P;2014;400780888;400000535;N2510;;152;46.32;
HAD_P;2014;400780888;400000535;N2710;1;;1;
HAD_P;2014;400780888;400000535;N3120;1;3;2.59;
HAD_P;2014;400780888;400000535;N9999;25;260;131.1;69
HAD_P;2014;400780888;400000535;NAUT;;;;57
HAD_P;2014;400780888;400000535;Ncoor;15;;11.78;
HAD_P;2014;410005003;370001299;M3050;;1;0.4;
HAD_P;2014;410005003;370001299;M9999;;6;3.6;
HAD_P;2014;410005003;370001299;Mcoor;;5;3.2;
HAD_P;2014;410005003;370001299;N2210;32;;32;
HAD_P;2014;410005003;370001299;N2410;1;;1;
HAD_P;2014;410005003;370001299;N2510;22;;22;
HAD_P;2014;410005003;370001299;N3120;;1;1;
HAD_P;2014;410005003;370001299;N9999;62;1;63;
HAD_P;2014;410005003;370001299;NAUT;3;;3;
HAD_P;2014;410005003;370001299;Ncoor;4;;4;
HAD_P;2014;420000010;420780033;M9999;2;0;0.9;
HAD_P;2014;420000010;420780033;Mcoor;2;0;0.9;
HAD_P;2014;420000010;420780033;N2120;1;0;1;
HAD_P;2014;420000010;420780033;N2210;10;1;10.37;
HAD_P;2014;420000010;420780033;N2510;3;0;2.5;
HAD_P;2014;420000010;420780033;N3120;0;1;0.25;
HAD_P;2014;420000010;420780033;N9999;16;4;16.31;
HAD_P;2014;420000010;420780033;NAUT;2;2;2.19;
HAD_P;2014;420002479;420002438;M3050;1;1;1.14;17
HAD_P;2014;420002479;420002438;M9999;3;11;5.51;46
HAD_P;2014;420002479;420002438;MAUT;;3;1.97;29
HAD_P;2014;420002479;420002438;Mcoor;2;7;2.4;
HAD_P;2014;420002479;420002438;N2120;2;;2;
HAD_P;2014;420002479;420002438;N2210;8;1;7.5;571
HAD_P;2014;420002479;420002438;N2410;;;;175
HAD_P;2014;420002479;420002438;N2710;;2;0.96;
HAD_P;2014;420002479;420002438;N3120;1;1;1.8;
HAD_P;2014;420002479;420002438;N9999;18;4;19.26;746
HAD_P;2014;420002479;420002438;Ncoor;7;;7;
HAD_P;2014;420010258;420010209;M3050;;;;151
HAD_P;2014;420010258;420010209;M9999;3;4;2.58;249
HAD_P;2014;420010258;420010209;MAUT;;;;98
HAD_P;2014;420010258;420010209;Mcoor;3;4;2.58;
HAD_P;2014;420010258;420010209;N2120;1;2;1.44;
HAD_P;2014;420010258;420010209;N2210;9;;5.08;400
HAD_P;2014;420010258;420010209;N2410;;4;1.8;146
HAD_P;2014;420010258;420010209;N2710;;2;0.6;
HAD_P;2014;420010258;420010209;N3120;2;;1.44;
HAD_P;2014;420010258;420010209;N9999;14;8;11.86;576
HAD_P;2014;420010258;420010209;NAUT;;;;30
HAD_P;2014;420010258;420010209;Ncoor;2;;1.5;
HAD_P;2014;420010308;420010209;M3050;;;;17
HAD_P;2014;420010308;420010209;M9999;3;4;0.65;31
HAD_P;2014;420010308;420010209;MAUT;;;;14
HAD_P;2014;420010308;420010209;Mcoor;3;4;0.65;
HAD_P;2014;420010308;420010209;N2120;1;2;0.66;
HAD_P;2014;420010308;420010209;N2210;9;;1.69;83
HAD_P;2014;420010308;420010209;N2410;;4;0.8;27
HAD_P;2014;420010308;420010209;N2510;5;;0.2;
HAD_P;2014;420010308;420010209;N2710;;2;0.34;
HAD_P;2014;420010308;420010209;N3120;2;;0.56;
HAD_P;2014;420010308;420010209;N9999;19;8;4.5;114
HAD_P;2014;420010308;420010209;NAUT;;;;4
HAD_P;2014;420010308;420010209;Ncoor;2;;0.25;
HAD_P;2014;420013005;690007182;M3050;;;;62
HAD_P;2014;420013005;690007182;M9999;;1;0.2;128
HAD_P;2014;420013005;690007182;MAUT;;;;66
HAD_P;2014;420013005;690007182;Mcoor;;1;0.2;
HAD_P;2014;420013005;690007182;N2120;1;;1;
HAD_P;2014;420013005;690007182;N2210;1;3;3.1;43
HAD_P;2014;420013005;690007182;N2410;;;;34
HAD_P;2014;420013005;690007182;N2470;;;;3
HAD_P;2014;420013005;690007182;N2710;1;;0.3;0
HAD_P;2014;420013005;690007182;N3120;1;;0.5;
HAD_P;2014;420013005;690007182;N9999;5;3;5.9;90
HAD_P;2014;420013005;690007182;NAUT;1;;1;10
HAD_P;2014;430000117;430000018;M9999;1;0;1;
HAD_P;2014;430000117;430000018;Mcoor;1;0;1;
HAD_P;2014;430000117;430000018;N2120;0;1;0.5;
HAD_P;2014;430000117;430000018;N2210;1;3;3.81;
HAD_P;2014;430000117;430000018;N3120;0;1;0.25;
HAD_P;2014;430000117;430000018;N9999;4;5;7.32;
HAD_P;2014;430000117;430000018;NAUT;3;0;2.76;
HAD_P;2014;440000271;440000289;M9999;2;;0.8;
HAD_P;2014;440000271;440000289;MAUT;1;;0.4;
HAD_P;2014;440000271;440000289;Mcoor;1;;0.4;
HAD_P;2014;440000271;440000289;N2120;0;1;0.4;
HAD_P;2014;440000271;440000289;N2210;1;5;4.05;
HAD_P;2014;440000271;440000289;N9999;1;6;4.45;
HAD_P;2014;440012128;440003960;M3050;;1;0.34;
HAD_P;2014;440012128;440003960;M9999;1;5;2.83;
HAD_P;2014;440012128;440003960;Mcoor;1;4;2.49;
HAD_P;2014;440012128;440003960;N2120;1;2;2.6;
HAD_P;2014;440012128;440003960;N2210;22;6;28.16;
HAD_P;2014;440012128;440003960;N2410;1;5;3.91;
HAD_P;2014;440012128;440003960;N2510;25;5;26.88;
HAD_P;2014;440012128;440003960;N2710;;1;0.5;
HAD_P;2014;440012128;440003960;N3120;2;2;2.92;
HAD_P;2014;440012128;440003960;N9999;83;32;103.56;
HAD_P;2014;440012128;440003960;NAUT;17;10;22.95;
HAD_P;2014;440012128;440003960;Ncoor;15;1;15.64;
HAD_P;2014;440017440;440000057;M9999;1;1;1.3;
HAD_P;2014;440017440;440000057;Mcoor;1;1;1.3;
HAD_P;2014;440017440;440000057;N2120;;1;0.5;
HAD_P;2014;440017440;440000057;N2210;3;1;4.25;
HAD_P;2014;440017440;440000057;N2510;4;8;9.5;
HAD_P;2014;440017440;440000057;N2710;;1;0.5;
HAD_P;2014;440017440;440000057;N3120;;2;0.8;
HAD_P;2014;440017440;440000057;N9999;11;15;20.12;
HAD_P;2014;440017440;440000057;NAUT;1;1;1.07;
HAD_P;2014;440017440;440000057;Ncoor;3;1;3.5;
HAD_P;2014;450005798;370001299;M3050;0;1;0.2;
HAD_P;2014;450005798;370001299;M9999;0;4;1.95;
HAD_P;2014;450005798;370001299;Mcoor;0;3;1.75;
HAD_P;2014;450005798;370001299;N2120;1;0;1;
HAD_P;2014;450005798;370001299;N2210;12;0;12;
HAD_P;2014;450005798;370001299;N2510;9;2;10;
HAD_P;2014;450005798;370001299;N2710;0;1;0.4;
HAD_P;2014;450005798;370001299;N3120;0;1;0.8;
HAD_P;2014;450005798;370001299;N9999;26;4;28.2;
HAD_P;2014;450005798;370001299;NAUT;2;0;2;
HAD_P;2014;450005798;370001299;Ncoor;2;0;2;
HAD_P;2014;450013719;450011150;M9999;;2;0.09;
HAD_P;2014;450013719;450011150;Mcoor;;2;0.09;
HAD_P;2014;450013719;450011150;N2120;1;;0.08;
HAD_P;2014;450013719;450011150;N2210;5;;1.21;20
HAD_P;2014;450013719;450011150;N2410;;;;8
HAD_P;2014;450013719;450011150;N2510;4;;0.97;
HAD_P;2014;450013719;450011150;N2710;;2;0.06;
HAD_P;2014;450013719;450011150;N3120;1;;0.05;
HAD_P;2014;450013719;450011150;N9999;21;12;3.09;28
HAD_P;2014;450013719;450011150;NAUT;3;8;0.08;
HAD_P;2014;450013719;450011150;Ncoor;7;2;0.64;
HAD_P;2014;450014048;450011150;M9999;;2;0.13;
HAD_P;2014;450014048;450011150;Mcoor;;2;0.13;
HAD_P;2014;450014048;450011150;N2120;1;;0.1;
HAD_P;2014;450014048;450011150;N2210;5;;1.52;22
HAD_P;2014;450014048;450011150;N2410;;;;10
HAD_P;2014;450014048;450011150;N2510;4;;1.21;
HAD_P;2014;450014048;450011150;N2710;;2;0.09;
HAD_P;2014;450014048;450011150;N3120;1;;0.08;
HAD_P;2014;450014048;450011150;N9999;22;12;4.25;33
HAD_P;2014;450014048;450011150;NAUT;3;8;0.45;1
HAD_P;2014;450014048;450011150;Ncoor;8;2;0.8;
HAD_P;2014;450018528;450011150;M9999;;2;0.17;
HAD_P;2014;450018528;450011150;Mcoor;;2;0.17;
HAD_P;2014;450018528;450011150;N2120;1;;0.15;
HAD_P;2014;450018528;450011150;N2210;5;;2.27;43
HAD_P;2014;450018528;450011150;N2410;;;;17
HAD_P;2014;450018528;450011150;N2510;4;;1.82;
HAD_P;2014;450018528;450011150;N2710;;2;0.35;
HAD_P;2014;450018528;450011150;N3120;1;;0.32;
HAD_P;2014;450018528;450011150;N9999;21;12;10.08;62
HAD_P;2014;450018528;450011150;NAUT;3;8;3.97;2
HAD_P;2014;450018528;450011150;Ncoor;7;2;1.2;
HAD_P;2014;450018536;370001299;M3050;;1;0.2;
HAD_P;2014;450018536;370001299;M9999;2;4;3.4;
HAD_P;2014;450018536;370001299;Mcoor;2;3;3.2;
HAD_P;2014;450018536;370001299;N2120;1;0;1;
HAD_P;2014;450018536;370001299;N2210;30;3;30;
HAD_P;2014;450018536;370001299;N2510;17;2;17;
HAD_P;2014;450018536;370001299;N2710;1;1;0.8;
HAD_P;2014;450018536;370001299;N3120;1;1;0.8;
HAD_P;2014;450018536;370001299;N9999;57;7;56.6;
HAD_P;2014;450018536;370001299;NAUT;3;0;3;
HAD_P;2014;450018536;370001299;Ncoor;4;0;4;
HAD_P;2014;460000102;460780208;M3050;;2;0.21;
HAD_P;2014;460000102;460780208;M9999;;5;0.63;
HAD_P;2014;460000102;460780208;MAUT;;2;0.02;
HAD_P;2014;460000102;460780208;Mcoor;;1;0.4;
HAD_P;2014;460000102;460780208;N2210;2;3;2.33;
HAD_P;2014;460000102;460780208;N2510;5;3;7.01;
HAD_P;2014;460000102;460780208;N9999;8;24;13.54;
HAD_P;2014;460000102;460780208;NAUT;;18;3.2;
HAD_P;2014;460000102;460780208;Ncoor;1;;1;
HAD_P;2014;460000110;460780216;M3050;0;0;0;10
HAD_P;2014;460000110;460780216;M9999;0;1;0.6;25
HAD_P;2014;460000110;460780216;MAUT;0;0;0;15
HAD_P;2014;460000110;460780216;Mcoor;0;1;0.6;
HAD_P;2014;460000110;460780216;N2120;1;0;0.59;
HAD_P;2014;460000110;460780216;N2210;5;0;5.84;26
HAD_P;2014;460000110;460780216;N2410;0;0;0;20
HAD_P;2014;460000110;460780216;N2510;2;0;2.08;
HAD_P;2014;460000110;460780216;N9999;9;0;9.51;51
HAD_P;2014;460000110;460780216;NAUT;1;0;1;5
HAD_P;2014;460006075;460006067;M3050;;1;0.24;18
HAD_P;2014;460006075;460006067;M9999;;2;0.74;43
HAD_P;2014;460006075;460006067;MAUT;;;;25
HAD_P;2014;460006075;460006067;Mcoor;;1;0.5;
HAD_P;2014;460006075;460006067;N2210;4;;4;
HAD_P;2014;460006075;460006067;N2410;;;;18
HAD_P;2014;460006075;460006067;N2510;4;;5;
HAD_P;2014;460006075;460006067;N2710;;1;0.1;1
HAD_P;2014;460006075;460006067;N3120;;1;0.4;
HAD_P;2014;460006075;460006067;N9999;9;22;15.5;19
HAD_P;2014;460006075;460006067;NAUT;;20;5;
HAD_P;2014;460006075;460006067;Ncoor;1;;1;
HAD_P;2014;460006091;460785090;M9999;;2;0.53;
HAD_P;2014;460006091;460785090;MAUT;;2;0.53;
HAD_P;2014;460006091;460785090;N2120;;1;0.15;
HAD_P;2014;460006091;460785090;N2210;1;2;3.2;
HAD_P;2014;460006091;460785090;N2510;9;;10.92;
HAD_P;2014;460006091;460785090;N9999;12;4;16.17;
HAD_P;2014;460006091;460785090;NAUT;2;1;1.9;
HAD_P;2014;470009358;470009309;M3050;1;1;1.6;
HAD_P;2014;470009358;470009309;M9999;3;6;5.71;
HAD_P;2014;470009358;470009309;MAUT;;1;0.33;
HAD_P;2014;470009358;470009309;Mcoor;2;4;3.78;
HAD_P;2014;470009358;470009309;N2120;1;;0.92;
HAD_P;2014;470009358;470009309;N2210;25;2;24.84;84
HAD_P;2014;470009358;470009309;N2410;;;;66
HAD_P;2014;470009358;470009309;N2510;20;;20.57;
HAD_P;2014;470009358;470009309;N2710;;;0.17;4
HAD_P;2014;470009358;470009309;N3120;1;1;1.37;
HAD_P;2014;470009358;470009309;N9999;60;4;61.86;159
HAD_P;2014;470009358;470009309;NAUT;10;1;10.99;5
HAD_P;2014;470009358;470009309;Ncoor;3;;3;
HAD_P;2014;480001825;750047367;M3050;;1;0.06;
HAD_P;2014;480001825;750047367;M9999;;2;0.16;
HAD_P;2014;480001825;750047367;Mcoor;;1;0.1;
HAD_P;2014;480001825;750047367;N2510;;1;0.08;
HAD_P;2014;480001825;750047367;N9999;4;1;4;
HAD_P;2014;480001825;750047367;NAUT;2;;1.92;
HAD_P;2014;480001825;750047367;Ncoor;2;;2;
HAD_P;2014;490000312;490012176;M3050;;2;1.54;
HAD_P;2014;490000312;490012176;M9999;;5;2.54;
HAD_P;2014;490000312;490012176;Mcoor;;3;1;
HAD_P;2014;490000312;490012176;N2120;1;;1;
HAD_P;2014;490000312;490012176;N2210;10;9;18.09;
HAD_P;2014;490000312;490012176;N2510;15;4;18.43;
HAD_P;2014;490000312;490012176;N2710;;1;0.52;
HAD_P;2014;490000312;490012176;N3120;1;;1;
HAD_P;2014;490000312;490012176;N9999;31;14;43.04;
HAD_P;2014;490000312;490012176;Ncoor;4;;4;
HAD_P;2014;490016334;490016326;M9999;0;5;1.18;
HAD_P;2014;490016334;490016326;MAUT;0;1;0.05;
HAD_P;2014;490016334;490016326;Mcoor;0;4;1.13;
HAD_P;2014;490016334;490016326;N2120;1;0;1;
HAD_P;2014;490016334;490016326;N2510;0;4;2.58;
HAD_P;2014;490016334;490016326;N2710;0;1;0.04;
HAD_P;2014;490016334;490016326;N3120;1;0;1;
HAD_P;2014;490016334;490016326;N9999;3;9;8.77;
HAD_P;2014;490016334;490016326;Ncoor;1;4;4.15;
HAD_P;2014;490016870;440048643;M3050;;;;18
HAD_P;2014;490016870;440048643;M9999;;2;0.6;102
HAD_P;2014;490016870;440048643;MAUT;;;;84
HAD_P;2014;490016870;440048643;Mcoor;;2;0.6;
HAD_P;2014;490016870;440048643;N2210;11;;11;101
HAD_P;2014;490016870;440048643;N2410;;1;0.4;24
HAD_P;2014;490016870;440048643;N2510;9;;9;
HAD_P;2014;490016870;440048643;N2710;;1;0.4;
HAD_P;2014;490016870;440048643;N3120;;1;0.5;
HAD_P;2014;490016870;440048643;N9999;26;5;28.2;125
HAD_P;2014;490016870;440048643;NAUT;3;2;3.9;
HAD_P;2014;490016870;440048643;Ncoor;3;;3;
HAD_P;2014;500000187;500000013;M9999;1;0;0.55;
HAD_P;2014;500000187;500000013;Mcoor;1;0;0.55;
HAD_P;2014;500000187;500000013;N2120;1;;1;
HAD_P;2014;500000187;500000013;N2510;12;3;12.46;
HAD_P;2014;500000187;500000013;N9999;27;7;30.65;
HAD_P;2014;500000187;500000013;NAUT;;2;1.94;
HAD_P;2014;500000187;500000013;Ncoor;14;2;15.25;
HAD_P;2014;500000260;500000054;M9999;;1;0.5;
HAD_P;2014;500000260;500000054;Mcoor;;1;0.5;
HAD_P;2014;500000260;500000054;N2120;1;;1.75;
HAD_P;2014;500000260;500000054;N2210;8;1;9.26;
HAD_P;2014;500000260;500000054;N2510;6;;6.34;
HAD_P;2014;500000260;500000054;N9999;16;1;17.88;
HAD_P;2014;500000260;500000054;NAUT;1;;0.53;
HAD_P;2014;500000450;500000112;M3050;5;1;5.6;
HAD_P;2014;500000450;500000112;M9999;6;3;8.09;
HAD_P;2014;500000450;500000112;MAUT;;2;1.49;
HAD_P;2014;500000450;500000112;Mcoor;1;;1;
HAD_P;2014;500000450;500000112;N2120;2;0;2;
HAD_P;2014;500000450;500000112;N2210;16;9;21.37;
HAD_P;2014;500000450;500000112;N2510;9;9;16.63;
HAD_P;2014;500000450;500000112;N3120;;1;0.4;
HAD_P;2014;500000450;500000112;N9999;32;19;45.4;
HAD_P;2014;500000450;500000112;NAUT;4;;4;
HAD_P;2014;500000450;500000112;Ncoor;1;0;1;
HAD_P;2014;500021274;140000159;M9999;1;;0.11;
HAD_P;2014;500021274;140000159;Mcoor;1;;0.11;
HAD_P;2014;500021274;140000159;N2120;;;0.08;
HAD_P;2014;500021274;140000159;N2210;5;;4.15;
HAD_P;2014;500021274;140000159;N2510;3;;3.06;
HAD_P;2014;500021274;140000159;N9999;10;;8.09;
HAD_P;2014;500021274;140000159;NAUT;1;;0.3;
HAD_P;2014;500021274;140000159;Ncoor;1;;0.5;
HAD_P;2014;500021282;140000159;M9999;;1;0.28;
HAD_P;2014;500021282;140000159;Mcoor;;1;0.28;
HAD_P;2014;500021282;140000159;N2120;1;;0.1;
HAD_P;2014;500021282;140000159;N2210;5;2;5.4;
HAD_P;2014;500021282;140000159;N2510;3;1;4.6;
HAD_P;2014;500021282;140000159;N9999;11;3;10.9;
HAD_P;2014;500021282;140000159;NAUT;1;;0.3;
HAD_P;2014;500021282;140000159;Ncoor;1;;0.5;
HAD_P;2014;510002298;750721334;M3050;;;;73
HAD_P;2014;510002298;750721334;M9999;;2;0.6;73
HAD_P;2014;510002298;750721334;Mcoor;;2;0.6;
HAD_P;2014;510002298;750721334;N2120;2;;1.4;
HAD_P;2014;510002298;750721334;N2210;7;1;7.96;48
HAD_P;2014;510002298;750721334;N2410;;;;61
HAD_P;2014;510002298;750721334;N2510;7;5;11.3;
HAD_P;2014;510002298;750721334;N2710;1;;0.8;
HAD_P;2014;510002298;750721334;N3120;;1;0.75;
HAD_P;2014;510002298;750721334;N9999;18;7;23.21;116
HAD_P;2014;510002298;750721334;NAUT;;;;7
HAD_P;2014;510002298;750721334;Ncoor;1;;1;
HAD_P;2014;510017098;510000060;M9999;3;0;0.6;0
HAD_P;2014;510017098;510000060;MAUT;3;0;0.6;0
HAD_P;2014;510017098;510000060;N2120;1;0;0.2;
HAD_P;2014;510017098;510000060;N2210;10;1;10.13;0
HAD_P;2014;510017098;510000060;N2510;6;2;6.67;
HAD_P;2014;510017098;510000060;N2710;1;0;0.55;0
HAD_P;2014;510017098;510000060;N3120;1;0;0.3;
HAD_P;2014;510017098;510000060;N9999;22;3;18.49;0
HAD_P;2014;510017098;510000060;NAUT;3;0;0.64;0
HAD_P;2014;510019979;510019938;M9999;;1;0.6;
HAD_P;2014;510019979;510019938;Mcoor;;1;0.6;
HAD_P;2014;510019979;510019938;N2120;1;;1;
HAD_P;2014;510019979;510019938;N2210;9;3;11.4;
HAD_P;2014;510019979;510019938;N2510;8;;8;
HAD_P;2014;510019979;510019938;N3120;;1;0.5;
HAD_P;2014;510019979;510019938;N9999;18;4;20.9;
HAD_P;2014;510020548;750047367;M3050;;1;0.06;
HAD_P;2014;510020548;750047367;M9999;;2;0.41;
HAD_P;2014;510020548;750047367;Mcoor;;1;0.35;
HAD_P;2014;510020548;750047367;N2510;2;3;4.25;
HAD_P;2014;510020548;750047367;N2710;0;1;0.16;
HAD_P;2014;510020548;750047367;N3120;0;1;0.5;
HAD_P;2014;510020548;750047367;N9999;8;5;10.91;
HAD_P;2014;510020548;750047367;NAUT;3;;3;
