BOR;AN;FI;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFNS;EFFPL_INFNS;EFFPA_INFNS;ETP_INFSP;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPA_APNM;EFFPL_APNM;ETP_APNM
REA;2014;860000223;860013077;SURVADU;14;5110;1464;;;3801;;;;;;;;;10.49;10;2;;7;1;5.37;;;;1;1;2.31
REA;2014;860000223;860013077;SURVENF;5;880;181;;;822;;;;1;;1;1;;2.17;2;2;0.26;2;1;1.45;;;;1;;0.3
REA;2014;860000223;860013077;USIC;15;5475;1211;;;3340;;;;1;;1;1;;21.87;20;4;1;18;1;15.43;1;;0.2;2;3;3.85
REA;2014;860010321;860010313;SURVADU;10;3650;634;;;2509;;;;;;;;1;9.64;8;2;0.5;6;;6;;;;;;
REA;2014;870000064;870000015;AUTSI;40;14584;1558;;;12299;;;;41;3;7.92;;;75.78;71;19;0.75;37;11;41.93;4;1;1.9;2;9;6.17
REA;2014;870000064;870000015;REAADU;22;8030;844;867;28;7189;22;43;50;8;0;5.62;1;;55.71;54;12;1;32;7;35.28;3;;2.02;;8;6.75
REA;2014;870000064;870000015;SITOT;60;21884;3125;;;19052;;;;;;;;;;;;;;;;;;;;;
REA;2014;870000064;870000015;SIUNV;8;2920;534;;;2664;;;;5;0;1.88;;;12.7;13;1;;8;;7.96;;;0.02;2;1;1.71
REA;2014;870000064;870000015;SURVADU;42;15378;2496;;;15861;;;;56;0;7.96;2;;38.88;39;8;2;31;13;36.12;;2;0.6;2;2;0.19
REA;2014;870000064;870000015;USIC;12;4380;1033;;;4089;;;;11;0;1.54;;;19.14;19;2;;10;4;13.65;1;;0.15;;1;0.25
REA;2014;870000098;870000023;SURVADU;14;5082;1008;;;4324;;;;7;2;2;;2;8.33;17;4;0.6;9;12;8.55;;;;2;3;1.22
REA;2014;870000270;870000031;SURVADU;7;2555;617;;;2486;;;;1;1;0.6;1;;5.8;5;1;0.5;5;;5;;;;;1;1
REA;2014;870000288;870017415;SITOT;4;840;198;;;609;;;;;;;;;;;;;;;;;;;;;
REA;2014;870000288;870017415;SURVADU;12;4380;795;;;3592;;;;8;4;10;10;;;;;11.9;8;;8.73;;;;;;
REA;2014;870000288;870017415;USIC;4;840;198;;;609;;;;8;;5.5;7;;;;;3.9;6;;3.05;;;;;;
REA;2014;870002060;870017415;SURVADU;8;2920;484;;;1085;;;;4;2;5;;;7;7;;1;3;;3;;;;;;
REA;2014;870014859;870000015;REAENF;2;699;62;64;6;495;21;;;4;0;1.36;2;;1.9;2;;1.5;;;;;;;;;
REA;2014;870014859;870000015;SURVADU;3;1095;185;;;554;;;;8;0;0.5;2;;2.69;2;;1.8;;;;;;;;1;0.08
REA;2014;870014859;870000015;SURVENF;3;1095;139;;;497;;;;1;0;0.05;;;2;2;;;3;;2.31;;;;;;
REA;2014;880000021;880007059;REAADU;8;2920;340;344;29;2409;20;49;68;3;4;4.55;;;27.46;29;8;;9;4;8.39;;;;1;2;2.47
REA;2014;880000021;880007059;SITOT;12;4380;778;;;3959;;;;;;;;;;;;;;;;;;;;;
REA;2014;880000021;880007059;SIUNV;4;1460;197;;;1390;;;;;;;;;;;;;;;;;;;;;
REA;2014;880000021;880007059;SURVADU;8;2920;308;;;1200;;;;;3;1.5;;1;15.31;;38;0.35;4;17;11.76;;;;5;;1.33
REA;2014;880000021;880007059;USIC;8;2920;581;;;2569;;;;;;;;;;;;;;;;;;;;;
REA;2014;880000047;880780077;SURVADU;11;4015;931;;;2616;;;;;2;1.25;14;4;;;;17.15;3;1;4;;;;1;;0.6
REA;2014;880000054;880007299;SURVADU;10;3650;840;;;3332;;;;;;;;3;15.68;;26;0.8;;14;4.75;;;;4;;2.02
REA;2014;880000062;880780093;SURVADU;6;2190;481;;;1667;;;;4;1;0.83;0;1;10.19;10;1;0.5;2;0;2;0;0;0;3;0;0.25
REA;2014;880788591;880780150;SURVADU;12;4380;793;;;2710;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;890000169;890000151;SURVADU;5;1825;88;;;272;;;;2;;1.25;;;2.75;2;1;;;;;;;;;;
REA;2014;890002389;890000730;SURVADU;5;1825;492;;;2473;;;;4;;4;5;1;;;;5.5;6;1;6.5;;;;2;1;2
REA;2014;890975527;890000037;REAADU;10;3650;240;241;10;3248;27;;52;3;;3;2;;26.13;21;6;2;17;2;18.72;;;;1;4;4.91
REA;2014;890975527;890000037;SITOT;8;2920;962;;;1940;;;;;;;;;;;;;;;;;;;;;
REA;2014;890975527;890000037;SURVADU;4;1460;165;;;1032;;;;2;;2;;;5.86;5;1;;1;;1;;;;;;
REA;2014;890975527;890000037;USIC;8;2920;962;;;1940;;;;9;;9;1;;6.57;4;3;1;2;1;3;;;;1;1;1.86
REA;2014;890975535;890000409;SURVADU;4;1460;537;;;812;;;;5;2;0.61;;;3.78;14;2;;6;;2.1;;;;1;1;0.41
REA;2014;890975543;890000417;SURVADU;5;1825;312;;;1567;;;;2;2;0.95;1;;7.32;5;1;0.2;6;1;6.18;;;;;1;1.62
REA;2014;890975550;890970569;REAADU;8;2920;284;291;8;2400;17;45;50;3;2;4.19;1;;18.08;12;5;1;12;1;12.71;;;;2;1;3.32
REA;2014;890975550;890970569;SITOT;6;2190;332;;;1557;;;;;;;;;;;;;;;;;;;;;
REA;2014;890975550;890970569;SURVADU;4;1460;242;;;976;;;;1;1;1.71;;;5.66;5;1;;3;;3;;;;;2;2
REA;2014;890975550;890970569;USIC;6;2190;332;;;1557;;;;3;;0.2;;;5.99;6;;;4;;4.63;;;;;1;0.98
REA;2014;890975568;890000433;SURVADU;4;1460;461;;;1470;;;;3;0;3;;;5.08;5;0;;4;2;5.1;;;;;;
REA;2014;900000035;900003880;SURVADU;4;3120;199;;;1364;;;;;;;;;;;;;;;;;;;;;
REA;2014;900000167;900000365;REAADU;12;4380;552;585;29;4131;3;;152;2;5;5.47;0;0;39.54;43;19;0.67;28;1;17.32;;;;0;9;7.83
REA;2014;900000167;900000365;SITOT;8;2920;857;;;2533;;;;;;;;;;;;;;;;;;;;;
REA;2014;900000167;900000365;SURVADU;6;2190;451;;;2021;;;;;;;;;;;;;;;;;;;;;
REA;2014;900000167;900000365;USIC;8;2920;857;;;2533;;;;;;0.15;;;;;;;;;;;;;;;
REA;2014;910000272;910110014;REAADU;8;2920;200;203;4;2014;6;39;64;;7;4.74;;1;16.72;13;8;0.67;7;3;9.79;;1;0.25;1;;0.9
REA;2014;910000272;910110014;SURVADU;4;1460;207;;;1072;;;;;7;1;;;5.93;5;2;;5;1;5.96;;;;;;
REA;2014;910000280;910019447;SURVADU;6;1980;202;;;1489;;;;2;2;1.42;1;;6.18;7;3;0.5;11;0;6.25;;;;;;0
REA;2014;910000298;910110055;REAADU;8;2914;468;479;28;3752;4;;92;4;2;5.05;1;1;26.88;25;6;1.9;18;;17.33;;;;;;0.08
REA;2014;910000298;910110055;SITOT;8;2920;696;;;2346;;;;;;;;;;;;;;;;;;;;;
REA;2014;910000298;910110055;SURVADU;4;1460;0;;;0;;;;;;;;;;;;;;;;;;;;;
REA;2014;910000298;910110055;USIC;8;2920;696;;;2346;;;;;4;1.12;;;;;;;;;;;;;;;
REA;2014;910000306;910110063;REAADU;6;2190;234;238;6;2042;8;;71;4;1;4.5;1;;13.37;10;4;1;6;1;6.13;;;;;;
REA;2014;910000306;910110063;SITOT;2;730;269;;;923;;;;;;;;;;;;;;;;;;;;;
REA;2014;910000306;910110063;SIUNV;2;730;269;;;923;;;;;4;1;;;2;2;;;2;;1.96;;;;;;
REA;2014;910000306;910110063;SURVADU;2;730;61;;;296;;;;;;;;;3;3;;;1;;1;;;;;;
REA;2014;910001973;910019447;REAADU;10;3650;366;382;9;3384;9;;119;10;;5.2;1;;22.14;29;;0.5;21;;12.02;;2;0.34;;;
REA;2014;910001973;910019447;SURVADU;6;2190;299;;;2089;;;;9;;3;1;;6;6;;0.5;6;;6;;1;0.26;;;
REA;2014;910020254;910002773;AUTSI;8;2920;148;;;2398;;;;;;;;;;;;;;;;;;;;;
REA;2014;910020254;910002773;REAADU;24;8760;994;1026;67;6958;9;;166;5;17;12.48;1;1;62.9;54;18;1.8;36;12;41.2;;;;3;4;5.6
REA;2014;910020254;910002773;SITOT;28;10220;2304;;;8528;;;;;;;;;;;;;;;;;;;;;
REA;2014;910020254;910002773;SIUNV;8;2920;713;;;2752;;;;;1;0.7;;;;;;;;;;;;;;;
REA;2014;910020254;910002773;SURVADU;8;2920;717;;;2324;;;;;;;;;4.2;4;1;;7;;7;;;;;;
REA;2014;910020254;910002773;USIC;12;4380;1443;;;3378;;;;;8;1.38;1;;15.9;9;12;1;12;3;12.7;;;;2;;0.1
REA;2014;910150028;750811184;AUTSI;12;4380;391;;;3607;;;;1;5;4.05;;1;16.76;14;8;0.91;10;3;13;;1;0.7;;;
REA;2014;910150028;750811184;SITOT;12;4380;391;;;3607;;;;;;;;;;;;;;;;;;;;;
REA;2014;910300011;910000348;SURVADU;4;1460;3;;;14;;;;3;;1.5;9;;;;;8.45;;;;;;;;;
REA;2014;910300144;910000447;SURVADU;8;2672;435;;;2191;;;;;;;;;4.35;5;;;7;;6.52;;;;;;
REA;2014;910300177;910000462;SURVADU;10;3650;68;;;326;;;;6;;6;;;;;;;;;;;;;;;
REA;2014;910300219;910003888;REAADU;28;10220;1430;1531;14;8658;24;;341;9;;9;1;;42;38;5;1;19;0;19;;;;;;
REA;2014;910300219;910003888;REAENF;6;2190;474;482;1;1189;17;;;2;;2;3;1;16.6;15;2;3.5;1;;1;;;;;1;1
REA;2014;910300219;910003888;SITOT;12;4380;1215;;;3380;;;;;;;;;;;;;;;;;;;;;
REA;2014;910300219;910003888;SURVADU;26;9490;1745;;;6841;;;;9;;9;;;;;;;;;;;;;;;
REA;2014;910300219;910003888;SURVENF;4;1460;287;;;699;;;;2;;2;;;;;;;;;;;;;;;
REA;2014;910300219;910003888;USIC;12;4380;1215;;;3380;;;;2;;2;1;;26.79;26;1;1;11;1;11.8;;;;;;
REA;2014;910300300;910000538;REAADU;10;3650;409;413;7;3081;36;;134;5;;5;1;;13;13;;1;9;;9;2;;2;;3;3
REA;2014;910300300;910000538;SURVADU;12;4380;208;;;1617;;;;;;;;;4;4;;;4;;4;;;;;;
REA;2014;910300359;910000587;SURVADU;4;1460;59;;;216;;;;;;;;;;;;;;;;;;;;;
REA;2014;910803543;910017615;REAADU;15;5475;520;531;14;4509;9;;137;0;4;4;;;;;;;;;;;;;;;
REA;2014;910803543;910017615;SITOT;12;4380;845;;;3803;;;;;;;;;;;;;;;;;;;;;
REA;2014;910803543;910017615;SURVADU;16;5840;887;;;3309;;;;7;;2;;;;;;;;;;;;;;;
REA;2014;910803543;910017615;USIC;12;4380;845;;;3803;;;;4;;2;;;;;;;;;;;;;;;
REA;2014;920000460;750813321;AUTSI;6;2190;61;;;1094;;;;2;1;0.9;1;0;2;17;1;0.3;5;0;1;0;0;0;4;1;1
REA;2014;920000460;750813321;SITOT;6;2190;61;;;1094;;;;;;;;;;;;;;;;;;;;;
REA;2014;920000577;920110020;REAADU;6;2190;197;200;5;1558;8;37;27;6;;2.23;1;;13.81;14;;0.66;14;;13.17;0;;0;;3;2.62
REA;2014;920000577;920110020;SITOT;6;2004;462;;;1464;;;;;;;;;;;;;;;;;;;;;
REA;2014;920000577;920110020;USIC;6;2004;462;;;1464;;;;8;;1.28;3;;5.68;15;;0.8;16;;5.94;;;;;5;1.42
REA;2014;920000585;920026374;SURVADU;6;2190;515;;;1874;;;;3;6;2.73;0;1;7.08;7;1;0.5;7;3;8.05;;;;1;2;2.5
REA;2014;920000635;920150026;SURVADU;4;1460;221;;;1488;;;;5;;1;1;;2.4;12;;0.1;20;;2;1;;0.1;;7;0.7
REA;2014;920000643;920150034;SURVADU;8;2728;321;;;2252;;;;1;1;1.17;;;9.75;10;;;5;1;5.8;;;;2;3;3.09
REA;2014;920000650;920150059;AUTSI;12;4380;603;;;4379;;;;2;;2;;;23.15;20;4;;22;2;23.6;;;;;1;1
REA;2014;920000650;920150059;REAADU;14;5110;650;696;58;5045;15;49;99;9;;9;2;;40.68;37;5;2;18;2;19.3;1;;1;1;5;5.5
REA;2014;920000650;920150059;SITOT;26;9490;2125;;;8367;;;;;;;;;;;;;;;;;;;;;
REA;2014;920000650;920150059;SIUNV;6;2190;882;;;1821;;;;;;;;;6.86;6;;;4;;4;;;;;;
REA;2014;920000650;920150059;SURVADU;25;9125;3225;;;11565;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;920000650;920150059;USIC;8;2920;640;;;2167;;;;;3;2.12;1;;11;11;1;1;2;;2;;;;1;;0.8
REA;2014;920000684;920150091;REAADU;19;6935;935;981;17;6199;23;;81;8;;6.31;3;;50.29;48;5;4;24;;24.16;1;;1;;1;1
REA;2014;920000684;920150091;REAENF;12;4380;700;770;19;3486;31;;;4;1;4.38;7;1;30.11;29;1;7.87;17;;16.84;;;;;6;5.06
REA;2014;920000684;920150091;SITOT;8;2920;860;;;2514;;;;;;;;;;;;;;;;;;;;;
REA;2014;920000684;920150091;SURVADU;47;17155;2814;;;16338;;;;4;1;3.64;;;15.96;15;1;;17;;17.06;2;;2;;1;1
REA;2014;920000684;920150091;SURVENF;16;5840;837;;;5067;;;;3;;2.91;2;;8.21;7;1;2;3;1;4.09;1;;1;;1;1
REA;2014;920000684;920150091;USIC;8;2920;860;;;2514;;;;3;1;5.28;;;5.02;6;;;5;;4.81;;;;;;
REA;2014;920100013;750712184;REAADU;12;4220;613;655;88;3058;14;;122;3;5;4.9;1;0;30.78;35;5;0.6;26;1;21.32;;;;0;3;2.69
REA;2014;920100013;750712184;SITOT;10;3650;1102;;;3047;;;;;;;;;;;;;;;;;;;;;
REA;2014;920100013;750712184;SURVADU;8;2885;761;;;2608;;;;;;;1;0;9.14;22;5;0.4;15;1;4.98;;;;;1;0.14
REA;2014;920100013;750712184;USIC;10;3650;1102;;;3047;;;;;;;0;0;3;3;0;0.25;3;4;7.6;;;;;;
REA;2014;920100021;750712184;REAADU;15;5475;482;513;24;4303;7;;113;8;;8;1;;32.6;32;1;1;22;1;22.91;2;;2;;1;1
REA;2014;920100021;750712184;SITOT;8;2555;742;;;2165;;;;;;;;;;;;;;;;;;;;;
REA;2014;920100021;750712184;SURVADU;8;2920;389;;;2015;;;;2;;2;1;;10.82;10;1;1;6;1;6.94;;1;0.5;;1;1
REA;2014;920100021;750712184;USIC;8;2555;742;;;2165;;;;3;;3;;1;9.66;8;2;0.5;6;2;7.14;;;;;;
REA;2014;920100039;750712184;AUTSI;10;;327;;;4595;;;;;;;;;;;;;;;;;;;;;
REA;2014;920100039;750712184;REAADU;31;11095;1307;1402;134;10295;14;29;62;12;4;12;2;0;81.7;74;7;1.5;44;3;44.41;;;;1;4;4.42
REA;2014;920100039;750712184;SITOT;10;;327;;;4595;;;;;;;;;;;;;;;;;;;;;
REA;2014;920100039;750712184;SURVADU;6;2162;1069;;;2066;;;;2;0;2;;;6.86;6;1;;5;1;5.86;;;;;1;1
REA;2014;920100047;750712184;REAADU;12;4200;585;596;40;3050;3;46;61;8;;8.5;1;;27.58;26;2;1;15;3;17.72;;;;;;
REA;2014;920100047;750712184;SURVADU;5;1825;454;;;1422;;;;2;;1.5;1;;4.85;4;1;1;3;1;3.96;;;;;;
REA;2014;920100054;750712184;AUTSI;8;2920;682;;;1485;;;;0;9;2;1;0;2;2;0;1;7;1;7.26;;;;;;
REA;2014;920100054;750712184;REAADU;15;5319;477;513;27;4468;21;;64;1;12;6.6;1;0;54.22;45;9;1.75;30;2;31.35;;;;5;4;8.5
REA;2014;920100054;750712184;REAENF;10;3369;254;258;14;2283;20;;;0;6;2.5;1;1;25.83;23;5;1.8;15;2;16.17;;;;2;9;9.51
REA;2014;920100054;750712184;SITOT;8;2920;682;;;1485;;;;;;;;;;;;;;;;;;;;;
REA;2014;920100054;750712184;SURVADU;12;3650;404;;;3232;;;;0;10;2.8;;;3.33;2;1;;6;0;5.63;;;;;1;0.87
REA;2014;920100054;750712184;SURVENF;13;4062;237;;;3433;;;;0;5;2;1;1;10.05;9;2;1.84;8;0;8.05;;;;0;7;7.23
REA;2014;920120011;750821092;AUTSI;12;4380;162;;;3764;;;;1;;1;1;;2;2;;0.5;2;;2;;1;0.2;4;1;2.3
REA;2014;920120011;750821092;REAADU;6;2190;440;457;26;2791;13;;113;3;;2.5;1;;14;14;;1;9;;9;;1;0.1;;;
REA;2014;920120011;750821092;SITOT;18;6570;475;;;5099;;;;;;;;;;;;;;;;;;;;;
REA;2014;920120011;750821092;SURVADU;4;1460;104;;;221;;;;1;;0.5;;;5;5;;;3;;3;;;;;;
REA;2014;920120011;750821092;USIC;6;2190;313;;;1335;;;;1;;1;;;1.5;2;;;1;;1;;1;0.25;;;
REA;2014;920300043;920001526;REAADU;14;5110;495;520;19;4520;14;;179;;3;3;1;;39.62;33;12;0.5;13;46;22.26;;;;4;5;6.84
REA;2014;920300043;920001526;SITOT;8;2920;545;;;2554;;;;;;;;;;;;;;;;;;;;;
REA;2014;920300043;920001526;SURVADU;51;18615;2592;;;17348;;;;;;;1;;33.78;24;22;1;20;3;18.63;;;;3;7;7.35
REA;2014;920300043;920001526;USIC;8;2920;545;;;2554;;;;;2;2;1;;5;5;;0.5;3;;3;;;;;;
REA;2014;920300415;920000890;SURVADU;4;1460;51;;;257;;;;6;;6;;;;;;;;;;;;;;;
REA;2014;920300597;920000940;SURVADU;7;2555;157;;;905;;;;;8;0.3;2;6;;;;4.8;3;2;3.6;;;;;;
REA;2014;920300753;920810736;REAADU;16;5840;1230;1273;14;5250;24;;228;6;;6;1;2;22.82;23;;2;11;;10.72;2;;2;1;2;2.48
REA;2014;920300753;920810736;SITOT;8;2920;959;;;2190;;;;;;;;;;;;;;;;;;;;;
REA;2014;920300753;920810736;SURVADU;25;9125;1895;;;8992;;;;1;;1;1;;8.45;9;;1;8;;7.71;;;;4;;1.84
REA;2014;920300753;920810736;USIC;8;2920;959;;;2190;;;;2;;2;;1;5.92;5;2;0.5;2;1;2.66;1;;1;4;;1.84
REA;2014;920300761;920000973;SURVADU;10;3650;189;;;3090;;;;2;;1;;;6.7;6;4;;4;2;4.6;;3;3;1;2;2.4
REA;2014;920300787;920000981;REAADU;8;8;292;314;14;2062;0;40;88;2;4;3;1;;21.3;17;8;1;4;0;4;;;;;;
REA;2014;920300787;920000981;SITOT;7;7;430;;;1204;;;;;;;;;;;;;;;;;;;;;
REA;2014;920300787;920000981;SURVADU;4;4;305;;;1017;;;;4;8;6;1;;4;4;6;0.5;4;0;4;;;;;1;1
REA;2014;920300787;920000981;USIC;7;7;430;;;1204;;;;2;4;3;1;;11.1;10;3;0.5;;;;;;;;2;2
REA;2014;920300936;920006848;REAADU;10;3650;611;619;1;4604;18;;83;2;;2;;1;9.73;10;;1;10;;9.56;;2;0.5;;2;2
REA;2014;920300936;920006848;SURVADU;12;4380;603;;;3143;;;;;1;1;;1;8.49;9;;1;8;;7.99;;2;0.5;2;3;4.3
REA;2014;920803798;920002037;SURVADU;4;4;195;;;2177;;;;;2;0.5;;;0.5;3;;;2;;0.5;;;;;;
REA;2014;930000286;930021480;REAADU;10;3650;393;411;34;2756;6;;96;6;2;7.1;1;;18.81;24;;0.54;17;;15.93;;;;2;3;4.36
REA;2014;930000286;930021480;SITOT;12;4380;1358;;;3448;;;;;;;;;;;;;;;;;;;;;
REA;2014;930000286;930021480;SURVADU;10;3650;540;;;2740;;;;5;2;1.25;0;;7.5;8;;0.38;8;;8.76;;;;;4;3.97
REA;2014;930000286;930021480;USIC;12;4380;1358;;;3448;;;;6;2;7.1;;;;;;;;;;;;;;;
REA;2014;930000302;930110036;REAADU;12;4380;443;452;24;3314;14;;81;5;1;5.97;1;0;27.11;15;13;1;14;7;19.75;;1;0.4;3;4;7.23
REA;2014;930000302;930110036;SITOT;8;2920;879;;;2409;;;;;;;;;;;;;;;;;;;;;
REA;2014;930000302;930110036;SURVADU;6;2190;371;;;1496;;;;2;0;2;0;0;7.91;7;1;0;8;1;8.82;;0;0.16;0;0;0
REA;2014;930000302;930110036;USIC;8;2920;879;;;2409;;;;2;0;1.35;0;0;8.37;8;1;0;4;0;4.55;;0;0.1;0;2;2
REA;2014;930000328;930110051;REAADU;13;4731;659;742;66;4375;2;;92;9;;9;2;;39.87;41;;2;27;;26.95;;;;1;8;8.7
REA;2014;930000328;930110051;SITOT;6;2190;499;;;1876;;;;;;;;;;;;;;;;;;;;;
REA;2014;930000328;930110051;SIUNV;6;2190;499;;;1876;;;;;;;;;;;;;;;;;;;;;0.86
REA;2014;930000328;930110051;SURVADU;5;1825;299;;;1212;;;;;;;;;;;;;;;;;;;;;1
REA;2014;930000336;930110069;REAADU;12;4380;408;424;28;3436;8;;50;8;;6.32;;;;;;;;;;;;;;;
REA;2014;930000336;930110069;SITOT;12;4380;1333;;;3635;;;;;;;;;;;;;;;;;;;;;
REA;2014;930000336;930110069;SIUNV;4;1460;593;;;1362;;;;2;;0.5;;;;;;;;;;;;;;;
REA;2014;930000336;930110069;SURVADU;6;1104;114;;;499;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;930000336;930110069;SURVENF;4;124;29;;;116;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;930000336;930110069;USIC;8;2920;740;;;2273;;;;7;;2.23;;;;;;;;;;;;;;;
REA;2014;930100037;750712184;AUTSI;15;5475;204;;;4564;;;;;4;2.5;;;22.5;;34;;;20;10.8;;;;4;;2.3
REA;2014;930100037;750712184;REAADU;16;5840;588;626;49;4630;5;;108;3;4;5;;;32.3;32;1;;22;;22;;;;;2;2
REA;2014;930100037;750712184;SITOT;21;7665;824;;;6758;;;;;;;;;;;;;;;;;;;;;
REA;2014;930100037;750712184;SURVADU;4;1460;388;;;1564;;;;2;;2;17;1;7;7;;17.3;6;;6;;;;1;;0.3
REA;2014;930100037;750712184;USIC;6;2190;620;;;2194;;;;2;;2;;;4;4;;;1;;1;;;;1;1;1.3
REA;2014;930100045;750712184;REAADU;8;2920;228;235;3;1751;5;;33;3;0;3;19;;19;19;;19;10;1;10.5;;;;1;1;1.5
REA;2014;930100045;750712184;SURVADU;4;1460;333;;;751;;;;3;;3;8;2;8.4;6;3;10.4;6;;6;;;;;1;1
REA;2014;930300025;930000393;REAADU;9;4320;405;437;21;3279;13;;83;3;;3;1;;18;18;;1;14;;14;1;;0.5;;;
REA;2014;930300025;930000393;REAENF;0;3285;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
REA;2014;930300025;930000393;SITOT;12;4380;904;;;3617;;;;;;;;;;;;;;;;;;;;;
REA;2014;930300025;930000393;SURVADU;7;7;505;;;1552;;;;3;;3;;;;;;;;;;1;;0.5;;;
REA;2014;930300025;930000393;USIC;12;4380;904;;;3617;;;;3;;3;;;;;;;;;;1;;0.5;;;
REA;2014;930300066;930000401;SITOT;11;4015;721;;;2920;;;;;;;;;;;;;;;;;;;;;
REA;2014;930300066;930000401;SURVADU;6;2190;614;;;3516;;;;3;;3;;;;;;;;;;;;;;;
REA;2014;930300066;930000401;USIC;11;4015;721;;;2920;;;;4;;4;;;;;;;;;;;;;;;
REA;2014;930300082;930000419;SURVADU;6;2190;150;;;882;;;;7;;7;8;;;;;8;;;;1;;1;;1;0.5
REA;2014;930300116;930000427;SURVADU;8;2920;420;;;1665;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;930300298;930025523;SURVADU;4;1460;217;;;504;;;;;1;0.2;;;5;6;;;6;;5;;1;0.2;1;;1
REA;2014;930300504;930000609;SURVADU;4;1460;187;;;1382;;;;;3;3;2;;4.66;4;3;0.02;4;3;4.66;;;;;2;0.66
REA;2014;930300553;930000633;SURVADU;10;3650;457;;;3469;;;;2;12;3;;;6.3;6;;;5;;5.3;;1;0.5;;;
REA;2014;930300587;930000641;SURVADU;4;1460;86;;;520;;;;;3;;;;;;;4;;;;;;;;;
REA;2014;930300595;930000658;REAADU;10;3650;362;368;7;3346;23;42;82;2;;2;1;;21.5;18;5;1;10;4;12.45;2;0;2;;;
REA;2014;930300595;930000658;SURVADU;5;1825;242;;;1434;;;;1;;1;;;;;;;;;;;;;;;
REA;2014;930300629;930000666;SITOT;8;2344;424;;;2168;;;;;;;;;;;;;;;;;;;;;
REA;2014;930300629;930000666;SURVADU;8;1752;181;;;1415;;;;2;;2;1;;9;9;;0.3;9;;9;;;;;;
REA;2014;930300629;930000666;USIC;8;2344;424;;;2168;;;;1;2;2;1;;9;9;;0.3;9;;9;;;;;;
REA;2014;930300645;930000682;REAADU;8;2920;1028;1064;9;4260;24;;164;3;11;5.54;1;;14.75;14;3;1;5;;3.53;;;;;2;2.15
REA;2014;930300645;930000682;SITOT;15;5475;903;;;3686;;;;;;;;;;;;;;;;;;;;;
REA;2014;930300645;930000682;SURVADU;34;12410;1412;;;11891;;;;3;;3;1;;19.97;18;4;1;13;3;14.52;;;;;5;5.69
REA;2014;930300645;930000682;USIC;15;5475;903;;;3686;;;;3;12;9;3;3;16.16;16;1;4.95;6;;3.72;;;;;6;4.33
REA;2014;940000573;940110018;AUTSI;2;730;101;;;454;;;;0;3;0.6;;;;;;;;;;;;;;;0
REA;2014;940000573;940110018;REAADU;6;2190;216;224;12;1831;11;;51;3;13;5.08;1;1;19.04;17;2;1.58;3;36;15;;;;2;2;3.23
REA;2014;940000573;940110018;SITOT;2;730;101;;;454;;;;;;;;;;;;;;;;;;;;;
REA;2014;940000573;940110018;SURVADU;4;1460;218;;;912;;;;0;3;0.6;;;;;;;;;;;;;;;
REA;2014;940000599;940110042;REAADU;10;3650;406;426;17;4311;3;;104;5;;5;1;;22;22;;1;18;;18;;;;;5;5
REA;2014;940000599;940110042;SITOT;10;3650;874;;;2432;;;;;;;;;;;;;;;;;;;;;
REA;2014;940000599;940110042;SURVADU;5;1825;270;;;778;;;;1;1;1.8;;;8;8;;;6;;6;;;;;2;2
REA;2014;940000599;940110042;USIC;10;3650;874;;;2432;;;;3;;3;;;;;;;;;;;;;;;
REA;2014;940000649;940150014;REAADU;8;2920;449;463;22;2679;4;;128;5;2;6.2;;;19.13;21;1;;16;1;16.03;;;;;;
REA;2014;940000649;940150014;SITOT;8;2920;651;;;2339;;;;;;;;;;;;;;;;;;;;;
REA;2014;940000649;940150014;SURVADU;4;1460;169;;;481;;;;;;;;;6.37;7;1;;5;1;5.34;;;;;;
REA;2014;940000649;940150014;SURVENF;8;2920;703;;;1955;;;;;;;;;9.49;8;2;;5;2;7.12;;;;;;
REA;2014;940000649;940150014;USIC;8;2920;651;;;2339;;;;1;1;1.5;;;5.55;7;;;6;;5.5;;;;;;
REA;2014;940000664;940160013;AUTSI;30;10838;628;;;9319;;;;0;;;;;;;;;;;;;;;;;
REA;2014;940000664;940160013;REAADU;10;3650;394;426;34;3206;9;36;15;6;;4.16;5;;39.49;32;3;5.33;19;2;20.81;6;2;5.6;;3;3.48
REA;2014;940000664;940160013;SITOT;30;10838;628;;;9319;;;;;;;;;;;;;;;;;;;;;
REA;2014;940000664;940160013;SURVADU;14;4354;1523;;;3523;;;;0;;;;;;;;;;;;;;;;;
REA;2014;940100027;750712184;AUTSI;39;14235;804;;;10654;;;;9;;9;;;;;;;;;;;;;;;
REA;2014;940100027;750712184;REAADU;56;20440;3002;3342;292;19714;4;132;382;27;1;27.8;46;7;180.7;177;5;47.8;124;6;128.5;;;;1;8;8.5
REA;2014;940100027;750712184;SITOT;68;24820;3668;;;20650;;;;;;;;;;;;;;;;;;;;;
