BOR;AN;FI;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;REEDU;URG;SMURSAMU;BLOC;IMAG;BIO;EXPLO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;MSOCIAL;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR;HEP_PERINAT
FILTRE;2014;750150187;750000143;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750150187;750000143;INIT;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750150237;750006728;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750150237;750006728;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;;1;0;1;;;;;;;;;;;;;0;1;0;0;0;0;0;0;
FILTRE;2014;750150252;750720575;DECLA;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750150252;750720575;INIT;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750150260;750006728;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750150260;750006728;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750150286;750015968;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750150286;750015968;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750150302;750806853;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750150302;750806853;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750150310;750806853;DECLA;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750150310;750806853;INIT;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750150344;750720468;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750150344;750720468;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750150377;750721334;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750150377;750721334;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750160012;750813321;DECLA;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750160012;750813321;INIT;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750170102;750721391;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750170102;750721391;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750170128;750710428;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750170128;750710428;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750170235;750005068;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750170235;750005068;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750170243;750720922;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750170243;750720922;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750170268;750721334;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750170268;750721334;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750170490;750719312;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750170490;750719312;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750200024;750806853;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750200024;750806853;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300014;750000564;DECLA;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300014;750000564;INIT;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300071;750000598;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750300071;750000598;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2014;750300089;750000606;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300089;750000606;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300097;750813305;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300097;750813305;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300121;750052037;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300121;750052037;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300139;750000655;DECLA;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750300139;750000655;INIT;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300154;750000671;DECLA;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;
FILTRE;2014;750300154;750000671;INIT;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;;0;0;1;;;;;;;;;;;;;1;0;1;0;0;0;0;0;
FILTRE;2014;750300220;750054827;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300220;750054827;INIT;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300360;750026569;DECLA;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750300360;750026569;INIT;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300410;750000770;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300410;750000770;INIT;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300493;750000796;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300493;750000796;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300550;750000812;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300550;750000812;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300592;750000820;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750300592;750000820;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300667;750000838;DECLA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300667;750000838;INIT;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300741;750000861;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300741;750000861;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300766;750056145;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750300766;750056145;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300774;750000895;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300774;750000895;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300840;750000903;DECLA;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300840;750000903;INIT;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300857;750000911;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300857;750000911;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750300881;750000937;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
FILTRE;2014;750300881;750000937;INIT;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300915;750000960;DECLA;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750300915;750000960;INIT;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750300931;750000978;DECLA;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750300931;750000978;INIT;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750301137;750001034;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;
FILTRE;2014;750301137;750001034;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;;1;0;1;0;0;0;0;0;
FILTRE;2014;750301145;750001042;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;
FILTRE;2014;750301145;750001042;INIT;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;;0;0;1;;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2014;750301152;750047136;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;0;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750301152;750047136;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750301160;750001067;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
FILTRE;2014;750301160;750001067;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750310013;750043994;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750310013;750043994;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750700015;750720609;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750700015;750720609;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750710782;750001190;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750710782;750001190;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750719361;750719361;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750719361;750719361;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750720674;750720674;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750720674;750720674;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750790164;750008310;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750790164;750008310;INIT;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750801441;750712184;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750801441;750712184;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750802316;750720492;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750802316;750720492;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750802985;750802985;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750802985;750802985;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750803447;750712184;DECLA;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;
FILTRE;2014;750803447;750712184;INIT;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;;1;0;1;;;;;;;;;;;;;1;1;1;0;0;1;0;1;
FILTRE;2014;750803454;750712184;DECLA;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;
FILTRE;2014;750803454;750712184;INIT;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;;1;1;1;;;;;;;;;;;;;0;1;1;0;0;1;0;0;
FILTRE;2014;750806226;750712184;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750806226;750712184;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750808578;750813032;DECLA;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750808578;750813032;INIT;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750813016;750001711;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750813016;750001711;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750814824;330030859;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750814824;330030859;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750825184;950000760;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750825184;950000760;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750826141;750825960;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750826141;750825960;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750827214;750815607;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750827214;750815607;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750828618;750806853;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750828618;750806853;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750829053;750000655;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750829053;750000655;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750831067;750831059;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;750831067;750831059;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;750832750;750719403;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;750832750;750719403;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000018;760780023;DECLA;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;
FILTRE;2014;760000018;760780023;INIT;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;;1;1;1;;;;;;;;;;;;;0;1;1;0;0;0;0;0;
FILTRE;2014;760000026;760780031;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;760000026;760780031;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000034;760780049;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2014;760000034;760780049;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000042;760780056;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;760000042;760780056;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;1;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000059;760780064;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;760000059;760780064;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000133;760780213;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2014;760000133;760780213;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000141;760780239;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;
FILTRE;2014;760000141;760780239;INIT;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;;1;0;1;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2014;760000158;760780239;DECLA;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;
FILTRE;2014;760000158;760780239;INIT;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;;1;1;1;;;;;;;;;;;;;1;1;1;1;1;1;0;1;
