BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2014;360003149;360000053;EXPURO;;1
SSR2;2014;360003149;360000053;IDRACH;;1
SSR2;2014;360003149;360000053;ISOCIN;;1
SSR2;2014;360003149;360000053;LABMAR;;1
SSR2;2014;360003149;360000053;PISCIN;;1
SSR2;2014;360003149;360000053;SALINT;;1
SSR2;2014;360003149;360000053;SIMESP;;1
SSR2;2014;360003149;360000053;STICON;;1
SSR2;2014;360003149;360000053;VEHADP;;1
SSR2;2014;370000184;940805963;PISCIN;1;
SSR2;2014;370000218;450018106;EXPEQU;1;
SSR2;2014;370000218;450018106;EXPURO;;1
SSR2;2014;370000218;450018106;ISOCIN;1;
SSR2;2014;370000218;450018106;LABMAR;;1
SSR2;2014;370000218;450018106;PISCIN;1;
SSR2;2014;370000218;450018106;SIMESP;1;
SSR2;2014;370000218;450018106;STICON;;1
SSR2;2014;370000218;450018106;VEHADP;1;
SSR2;2014;370000374;750721334;EXPEQU;1;
SSR2;2014;370000374;750721334;EXPURO;1;
SSR2;2014;370000374;750721334;PISCIN;1;
SSR2;2014;370000374;750721334;SIMESP;1;
SSR2;2014;370000374;750721334;STICON;1;
SSR2;2014;370000580;370000564;APTAUT;1;
SSR2;2014;370000580;370000564;PISCIN;1;
SSR2;2014;370100539;370100935;PISCIN;1;
SSR2;2014;380000018;380780023;EXPEQU;1;
SSR2;2014;380000018;380780023;PISCIN;1;
SSR2;2014;380000042;380780056;PISCIN;1;
SSR2;2014;380000042;380780056;SIMESP;1;
SSR2;2014;380000067;380780080;ASSMAR;;1
SSR2;2014;380000067;380780080;EXPEQU;;1
SSR2;2014;380000067;380780080;LABMAR;;1
SSR2;2014;380000067;380780080;PISCIN;;1
SSR2;2014;380000067;380780080;SALINT;;1
SSR2;2014;380000067;380780080;SIMESP;1;
SSR2;2014;380000075;380780098;EXPEQU;1;
SSR2;2014;380000075;380780098;EXPURO;1;
SSR2;2014;380000075;380780098;PISCIN;1;
SSR2;2014;380000075;380780098;SIMESP;1;
SSR2;2014;380000091;380780171;APTAUT;;1
SSR2;2014;380000091;380780171;ASSMAR;;1
SSR2;2014;380000091;380780171;ASSMEM;;1
SSR2;2014;380000091;380780171;EXPEQU;;1
SSR2;2014;380000091;380780171;EXPURO;;1
SSR2;2014;380000091;380780171;IDRACH;;1
SSR2;2014;380000091;380780171;ISOCIN;;1
SSR2;2014;380000091;380780171;LABMAR;;1
SSR2;2014;380000091;380780171;PISCIN;;1
SSR2;2014;380000091;380780171;SALINT;;1
SSR2;2014;380000091;380780171;SIMESP;;1
SSR2;2014;380000091;380780171;STICON;;1
SSR2;2014;380000091;380780171;VEHADP;;1
SSR2;2014;380000125;380780239;SIMESP;1;
SSR2;2014;380000174;380781435;EXPURO;;1
SSR2;2014;380000174;380781435;LABMAR;;1
SSR2;2014;380000174;380781435;PISCIN;1;
SSR2;2014;380000174;380781435;SIMESP;1;
SSR2;2014;380000364;380782771;APTAUT;;1
SSR2;2014;380000364;380782771;ASSMAR;;1
SSR2;2014;380000364;380782771;ASSMEM;;1
SSR2;2014;380000364;380782771;EXPEQU;;1
SSR2;2014;380000364;380782771;EXPURO;;1
SSR2;2014;380000364;380782771;IDRACH;;1
SSR2;2014;380000364;380782771;ISOCIN;;1
SSR2;2014;380000364;380782771;LABMAR;;1
SSR2;2014;380000364;380782771;PISCIN;;1
SSR2;2014;380000364;380782771;SALINT;;1
SSR2;2014;380000364;380782771;SIMESP;;1
SSR2;2014;380000364;380782771;STICON;;1
SSR2;2014;380000364;380782771;VEHADP;;1
SSR2;2014;380005918;750056335;EXPURO;;1
SSR2;2014;380005918;750056335;LABMAR;;1
SSR2;2014;380009928;380804542;ASSMEM;1;
SSR2;2014;380009928;380804542;PISCIN;1;
SSR2;2014;380009928;380804542;SIMESP;1;
SSR2;2014;380012658;380012609;APTAUT;;1
SSR2;2014;380012658;380012609;ASSMAR;;1
SSR2;2014;380012658;380012609;ASSMEM;;1
SSR2;2014;380012658;380012609;EXPEQU;;1
SSR2;2014;380012658;380012609;EXPURO;;1
SSR2;2014;380012658;380012609;IDRACH;;1
SSR2;2014;380012658;380012609;ISOCIN;;1
SSR2;2014;380012658;380012609;LABMAR;;1
SSR2;2014;380012658;380012609;PISCIN;;1
SSR2;2014;380012658;380012609;SALINT;1;
SSR2;2014;380012658;380012609;SIMESP;1;
SSR2;2014;380012658;380012609;STICON;;1
SSR2;2014;380012658;380012609;VEHADP;;1
SSR2;2014;380017095;380017087;APTAUT;1;
SSR2;2014;380017095;380017087;EXPEQU;1;
SSR2;2014;380017095;380017087;EXPURO;;1
SSR2;2014;380017095;380017087;ISOCIN;;1
SSR2;2014;380017095;380017087;LABMAR;;1
SSR2;2014;380017095;380017087;PISCIN;1;
SSR2;2014;380017095;380017087;SALINT;;1
SSR2;2014;380017095;380017087;SIMESP;1;
SSR2;2014;380017095;380017087;VEHADP;;1
SSR2;2014;380780312;750720575;APTAUT;1;
SSR2;2014;380780312;750720575;EXPURO;1;
SSR2;2014;380780312;750720575;PISCIN;1;
SSR2;2014;380780312;750720575;SIMESP;1;
SSR2;2014;380780312;750720575;VEHADP;;1
SSR2;2014;380782722;380780080;ASSMAR;1;
SSR2;2014;380782722;380780080;EXPEQU;1;
SSR2;2014;380782722;380780080;LABMAR;1;
SSR2;2014;380782722;380780080;PISCIN;1;
SSR2;2014;380782722;380780080;SALINT;1;
SSR2;2014;380782722;380780080;SIMESP;1;
SSR2;2014;380795021;380780098;EXPEQU;1;
SSR2;2014;380795021;380780098;EXPURO;1;
SSR2;2014;380795021;380780098;PISCIN;1;
SSR2;2014;380795021;380780098;SIMESP;1;
SSR2;2014;390000040;390780146;EXPURO;1;
SSR2;2014;390000057;390780153;ISOCIN;1;
SSR2;2014;390000057;390780153;VEHADP;1;
SSR2;2014;390000073;390780179;PISCIN;1;
SSR2;2014;390000172;250006335;PISCIN;1;
SSR2;2014;390000222;390780609;ASSMAR;1;
SSR2;2014;390000222;390780609;EXPEQU;1;
SSR2;2014;390000222;390780609;PISCIN;1;
SSR2;2014;390000222;390780609;SIMESP;1;
SSR2;2014;400000261;400780458;APTAUT;;1
SSR2;2014;400000261;400780458;ASSMAR;;1
SSR2;2014;400000261;400780458;ASSMEM;;1
SSR2;2014;400000261;400780458;EXPEQU;;1
SSR2;2014;400000261;400780458;EXPURO;;1
SSR2;2014;400000261;400780458;IDRACH;;1
SSR2;2014;400000261;400780458;ISOCIN;;1
SSR2;2014;400000261;400780458;LABMAR;;1
SSR2;2014;400000261;400780458;PISCIN;;1
SSR2;2014;400000261;400780458;SALINT;;1
SSR2;2014;400000261;400780458;SIMESP;;1
SSR2;2014;400000261;400780458;STICON;;1
SSR2;2014;400000261;400780458;VEHADP;;1
SSR2;2014;400780102;400000055;ISOCIN;1;
SSR2;2014;400780102;400000055;PISCIN;1;
SSR2;2014;400780250;400011177;ASSMEM;1;
SSR2;2014;400780250;400011177;EXPEQU;1;
SSR2;2014;400780250;400011177;EXPURO;1;
SSR2;2014;400780250;400011177;IDRACH;1;
SSR2;2014;400780250;400011177;ISOCIN;1;
SSR2;2014;400780250;400011177;PISCIN;1;
SSR2;2014;400780250;400011177;SIMESP;1;
SSR2;2014;400780250;400011177;VEHADP;1;
SSR2;2014;400780425;400000246;APTAUT;;1
SSR2;2014;400780425;400000246;ASSMAR;;1
SSR2;2014;400780425;400000246;ASSMEM;;1
SSR2;2014;400780425;400000246;EXPEQU;;1
SSR2;2014;400780425;400000246;EXPURO;;1
SSR2;2014;400780425;400000246;IDRACH;;1
SSR2;2014;400780425;400000246;ISOCIN;;1
SSR2;2014;400780425;400000246;LABMAR;;1
SSR2;2014;400780425;400000246;PISCIN;;1
SSR2;2014;400780425;400000246;SALINT;;1
SSR2;2014;400780425;400000246;SIMESP;;1
SSR2;2014;400780425;400000246;STICON;;1
SSR2;2014;400780425;400000246;VEHADP;;1
SSR2;2014;400780482;310021068;APTAUT;1;
SSR2;2014;400780482;310021068;PISCIN;1;
SSR2;2014;400782769;400001764;EXPURO;1;
SSR2;2014;400782769;400001764;SALINT;1;
SSR2;2014;400782777;400780193;PISCIN;1;
SSR2;2014;400782777;400780193;SIMESP;1;
SSR2;2014;400787354;400780193;EXPEQU;1;
SSR2;2014;400791018;400790994;EXPEQU;1;
SSR2;2014;400791018;400790994;IDRACH;1;
SSR2;2014;400791018;400790994;ISOCIN;1;
SSR2;2014;400791018;400790994;LABMAR;1;
SSR2;2014;400791018;400790994;PISCIN;1;
SSR2;2014;410000020;410000087;APTAUT;1;
SSR2;2014;410000020;410000087;EXPEQU;1;
SSR2;2014;410000020;410000087;EXPURO;1;
SSR2;2014;410000020;410000087;ISOCIN;1;
SSR2;2014;410000020;410000087;PISCIN;1;
SSR2;2014;410000210;410000145;APTAUT;;1
SSR2;2014;410000210;410000145;EXPURO;;1
SSR2;2014;410000210;410000145;IDRACH;;1
SSR2;2014;410000210;410000145;LABMAR;;1
SSR2;2014;410000210;410000145;PISCIN;;1
SSR2;2014;410000210;410000145;SALINT;;1
SSR2;2014;410000210;410000145;SIMESP;;1
SSR2;2014;410000210;410000145;STICON;;1
SSR2;2014;410000210;410000145;VEHADP;;1
SSR2;2014;410000418;440052041;PISCIN;1;
SSR2;2014;410000442;750005068;ASSMEM;1;
SSR2;2014;410000442;750005068;EXPEQU;1;
SSR2;2014;410000442;750005068;LABMAR;1;
SSR2;2014;410000442;750005068;PISCIN;1;
SSR2;2014;410000442;750005068;SIMESP;1;
SSR2;2014;410004063;410000095;APTAUT;;1
SSR2;2014;410004063;410000095;ASSMAR;;1
SSR2;2014;410004063;410000095;ASSMEM;;1
SSR2;2014;410004063;410000095;EXPEQU;;1
SSR2;2014;410004063;410000095;EXPURO;;1
SSR2;2014;410004063;410000095;IDRACH;;1
SSR2;2014;410004063;410000095;ISOCIN;;1
SSR2;2014;410004063;410000095;LABMAR;;1
SSR2;2014;410004063;410000095;PISCIN;;1
SSR2;2014;410004063;410000095;SALINT;;1
SSR2;2014;410004063;410000095;SIMESP;1;
SSR2;2014;410004063;410000095;STICON;;1
SSR2;2014;410004063;410000095;VEHADP;;1
SSR2;2014;410005284;410000947;PISCIN;;1
SSR2;2014;410005391;410000905;ASSMAR;1;
SSR2;2014;410005391;410000905;EXPURO;1;
SSR2;2014;410005391;410000905;PISCIN;1;
SSR2;2014;410005391;410000905;SIMESP;1;
SSR2;2014;410005391;410000905;VEHADP;1;
SSR2;2014;420000028;420780041;EXPEQU;1;
SSR2;2014;420000028;420780041;VEHADP;1;
SSR2;2014;420000192;750034589;APTAUT;;1
SSR2;2014;420000192;750034589;ASSMAR;;1
SSR2;2014;420000192;750034589;ASSMEM;;1
SSR2;2014;420000192;750034589;EXPEQU;;1
SSR2;2014;420000192;750034589;EXPURO;;1
SSR2;2014;420000192;750034589;IDRACH;;1
SSR2;2014;420000192;750034589;ISOCIN;;1
SSR2;2014;420000192;750034589;LABMAR;;1
SSR2;2014;420000192;750034589;PISCIN;;1
SSR2;2014;420000192;750034589;SALINT;;1
SSR2;2014;420000192;750034589;SIMESP;;1
SSR2;2014;420000192;750034589;STICON;;1
SSR2;2014;420000192;750034589;VEHADP;;1
SSR2;2014;420000267;420013831;PISCIN;1;
SSR2;2014;420000440;420784878;EXPEQU;;1
SSR2;2014;420000440;420784878;EXPURO;;1
SSR2;2014;420000440;420784878;IDRACH;;1
SSR2;2014;420000440;420784878;ISOCIN;;1
SSR2;2014;420000440;420784878;LABMAR;;1
SSR2;2014;420000440;420784878;PISCIN;;1
SSR2;2014;420000440;420784878;SIMESP;;1
SSR2;2014;420011512;420011504;APTAUT;;1
SSR2;2014;420011512;420011504;ASSMAR;1;
SSR2;2014;420011512;420011504;ASSMEM;1;
SSR2;2014;420011512;420011504;EXPEQU;1;
SSR2;2014;420011512;420011504;EXPURO;;1
SSR2;2014;420011512;420011504;IDRACH;;1
SSR2;2014;420011512;420011504;ISOCIN;1;
SSR2;2014;420011512;420011504;LABMAR;1;
SSR2;2014;420011512;420011504;PISCIN;1;
SSR2;2014;420011512;420011504;SALINT;;1
SSR2;2014;420011512;420011504;SIMESP;;1
SSR2;2014;420011512;420011504;STICON;;1
SSR2;2014;420011512;420011504;VEHADP;;1
SSR2;2014;420011728;920028560;APTAUT;;1
SSR2;2014;420011728;920028560;EXPURO;;1
SSR2;2014;420011728;920028560;LABMAR;;1
SSR2;2014;420011728;920028560;PISCIN;;1
SSR2;2014;420014110;420007098;EXPURO;;1
SSR2;2014;420780678;420002495;EXPEQU;1;
SSR2;2014;420780678;420002495;LABMAR;1;
SSR2;2014;420780678;420002495;PISCIN;1;
SSR2;2014;420780678;420002495;SIMESP;1;
SSR2;2014;420780678;420002495;VEHADP;1;
SSR2;2014;420782096;420787061;APTAUT;;1
SSR2;2014;420782096;420787061;ASSMAR;;1
SSR2;2014;420782096;420787061;ASSMEM;;1
SSR2;2014;420782096;420787061;EXPEQU;;1
SSR2;2014;420782096;420787061;EXPURO;;1
SSR2;2014;420782096;420787061;IDRACH;;1
SSR2;2014;420782096;420787061;ISOCIN;;1
SSR2;2014;420782096;420787061;LABMAR;;1
SSR2;2014;420782096;420787061;PISCIN;;1
SSR2;2014;420782096;420787061;SALINT;;1
SSR2;2014;420782096;420787061;SIMESP;1;
SSR2;2014;420782096;420787061;STICON;;1
SSR2;2014;420782096;420787061;VEHADP;;1
SSR2;2014;420782559;420784878;EXPEQU;1;
SSR2;2014;420782559;420784878;EXPURO;1;
SSR2;2014;420782559;420784878;IDRACH;1;
SSR2;2014;420782559;420784878;ISOCIN;1;
SSR2;2014;420782559;420784878;LABMAR;1;
SSR2;2014;420782559;420784878;PISCIN;1;
SSR2;2014;420782559;420784878;SIMESP;1;
SSR2;2014;420782567;420784878;EXPEQU;;1
SSR2;2014;420782567;420784878;EXPURO;;1
SSR2;2014;420782567;420784878;IDRACH;;1
SSR2;2014;420782567;420784878;ISOCIN;;1
SSR2;2014;420782567;420784878;LABMAR;;1
SSR2;2014;420782567;420784878;PISCIN;;1
SSR2;2014;420782567;420784878;SIMESP;;1
SSR2;2014;420782591;420000887;EXPURO;;1
SSR2;2014;420782591;420000887;LABMAR;1;
SSR2;2014;420782591;420000887;PISCIN;1;
SSR2;2014;430000117;430000018;PISCIN;1;
SSR2;2014;440000016;440000057;ISOCIN;1;
SSR2;2014;440000016;440000057;SALINT;;1
SSR2;2014;440000016;440000057;SIMESP;1;
SSR2;2014;440000024;440000065;EXPEQU;1;
SSR2;2014;440000024;440000065;PISCIN;1;
SSR2;2014;440000024;440000065;SIMESP;1;
SSR2;2014;440000024;440000065;STICON;;1
SSR2;2014;440000255;440042844;EXPEQU;1;
SSR2;2014;440000255;440042844;PISCIN;1;
SSR2;2014;440000255;440042844;SIMESP;1;
SSR2;2014;440000396;440000297;APTAUT;;1
SSR2;2014;440000396;440000297;ASSMAR;;1
SSR2;2014;440000396;440000297;ASSMEM;;1
SSR2;2014;440000396;440000297;EXPEQU;;1
SSR2;2014;440000396;440000297;EXPURO;;1
SSR2;2014;440000396;440000297;IDRACH;;1
SSR2;2014;440000396;440000297;ISOCIN;;1
SSR2;2014;440000396;440000297;LABMAR;;1
SSR2;2014;440000396;440000297;PISCIN;;1
SSR2;2014;440000396;440000297;SALINT;;1
SSR2;2014;440000396;440000297;SIMESP;;1
SSR2;2014;440000396;440000297;STICON;;1
SSR2;2014;440000396;440000297;VEHADP;;1
SSR2;2014;440000412;440000941;SALINT;1;
SSR2;2014;440000453;440000289;EXPEQU;1;
SSR2;2014;440000453;440000289;LABMAR;1;
SSR2;2014;440000453;440000289;SIMESP;1;
SSR2;2014;440000503;440000313;PISCIN;1;
SSR2;2014;440000644;440000347;APTAUT;;1
SSR2;2014;440000644;440000347;ASSMAR;;1
SSR2;2014;440000644;440000347;ASSMEM;;1
SSR2;2014;440000644;440000347;EXPEQU;1;
SSR2;2014;440000644;440000347;EXPURO;;1
SSR2;2014;440000644;440000347;IDRACH;;1
SSR2;2014;440000644;440000347;ISOCIN;;1
SSR2;2014;440000644;440000347;LABMAR;;1
SSR2;2014;440000644;440000347;PISCIN;;1
SSR2;2014;440000644;440000347;SALINT;;1
SSR2;2014;440000644;440000347;SIMESP;;1
SSR2;2014;440000644;440000347;STICON;;1
SSR2;2014;440000644;440000347;VEHADP;;1
SSR2;2014;440000701;440001220;PISCIN;1;
SSR2;2014;440001188;440018661;APTAUT;1;
SSR2;2014;440001188;440018661;EXPEQU;1;
SSR2;2014;440001188;440018661;EXPURO;1;
SSR2;2014;440001188;440018661;ISOCIN;1;
SSR2;2014;440001188;440018661;LABMAR;1;
SSR2;2014;440001188;440018661;PISCIN;1;
SSR2;2014;440001188;440018661;SIMESP;1;
SSR2;2014;440001188;440018661;VEHADP;1;
SSR2;2014;440003291;440000289;APTAUT;1;
SSR2;2014;440003291;440000289;ASSMAR;1;
SSR2;2014;440003291;440000289;ASSMEM;1;
SSR2;2014;440003291;440000289;EXPEQU;1;
SSR2;2014;440003291;440000289;ISOCIN;1;
SSR2;2014;440003291;440000289;LABMAR;1;
SSR2;2014;440003291;440000289;PISCIN;1;
SSR2;2014;440003291;440000289;SIMESP;1;
SSR2;2014;440003291;440000289;STICON;1;
SSR2;2014;440024669;440042844;PISCIN;1;
SSR2;2014;440043123;440043115;PISCIN;1;
SSR2;2014;440046944;750721334;PISCIN;;1
SSR2;2014;440048676;750721334;EXPEQU;1;
SSR2;2014;440048676;750721334;PISCIN;1;
SSR2;2014;440050458;440000289;EXPEQU;1;
SSR2;2014;440050458;440000289;LABMAR;1;
SSR2;2014;440050458;440000289;PISCIN;1;
SSR2;2014;440050466;440000289;EXPEQU;1;
SSR2;2014;440050466;440000289;LABMAR;1;
SSR2;2014;440050466;440000289;PISCIN;1;
SSR2;2014;450000062;450000104;EXPEQU;;1
SSR2;2014;450000062;450000104;EXPURO;;1
SSR2;2014;450000062;450000104;ISOCIN;;1
SSR2;2014;450000062;450000104;LABMAR;;1
SSR2;2014;450000062;450000104;PISCIN;;1
SSR2;2014;450000062;450000104;SALINT;1;
SSR2;2014;450000120;450000138;APTAUT;;1
SSR2;2014;450000120;450000138;ASSMAR;;1
SSR2;2014;450000120;450000138;ASSMEM;;1
SSR2;2014;450000120;450000138;EXPEQU;;1
SSR2;2014;450000120;450000138;EXPURO;;1
SSR2;2014;450000120;450000138;IDRACH;;1
SSR2;2014;450000120;450000138;ISOCIN;;1
SSR2;2014;450000120;450000138;LABMAR;;1
SSR2;2014;450000120;450000138;PISCIN;;1
SSR2;2014;450000120;450000138;SALINT;;1
SSR2;2014;450000120;450000138;SIMESP;;1
SSR2;2014;450000120;450000138;STICON;;1
SSR2;2014;450000120;450000138;VEHADP;;1
SSR2;2014;450000187;450000146;APTAUT;;1
SSR2;2014;450000187;450000146;ASSMAR;;1
SSR2;2014;450000187;450000146;ASSMEM;;1
SSR2;2014;450000187;450000146;EXPEQU;;1
SSR2;2014;450000187;450000146;EXPURO;;1
SSR2;2014;450000187;450000146;IDRACH;;1
SSR2;2014;450000187;450000146;ISOCIN;;1
SSR2;2014;450000187;450000146;LABMAR;;1
SSR2;2014;450000187;450000146;PISCIN;;1
SSR2;2014;450000187;450000146;SALINT;;1
SSR2;2014;450000187;450000146;SIMESP;;1
SSR2;2014;450000187;450000146;STICON;;1
SSR2;2014;450000187;450000146;VEHADP;;1
SSR2;2014;450000286;750052417;APTAUT;;1
SSR2;2014;450000286;750052417;ASSMAR;;1
SSR2;2014;450000286;750052417;ASSMEM;;1
SSR2;2014;450000286;750052417;EXPEQU;;1
SSR2;2014;450000286;750052417;EXPURO;;1
SSR2;2014;450000286;750052417;IDRACH;;1
SSR2;2014;450000286;750052417;ISOCIN;;1
SSR2;2014;450000286;750052417;LABMAR;;1
SSR2;2014;450000286;750052417;PISCIN;1;
SSR2;2014;450000286;750052417;SALINT;;1
SSR2;2014;450000286;750052417;SIMESP;;1
SSR2;2014;450000286;750052417;STICON;;1
SSR2;2014;450000286;750052417;VEHADP;;1
SSR2;2014;450000294;450000591;PISCIN;1;
SSR2;2014;450000526;930019484;APTAUT;1;
SSR2;2014;450000526;930019484;ASSMAR;1;
SSR2;2014;450000526;930019484;ASSMEM;;1
SSR2;2014;450000526;930019484;EXPEQU;1;
SSR2;2014;450000526;930019484;EXPURO;1;
SSR2;2014;450000526;930019484;IDRACH;;1
SSR2;2014;450000526;930019484;ISOCIN;1;
SSR2;2014;450000526;930019484;LABMAR;1;
SSR2;2014;450000526;930019484;PISCIN;1;
SSR2;2014;450000526;930019484;SALINT;;1
SSR2;2014;450000526;930019484;SIMESP;1;
SSR2;2014;450000526;930019484;STICON;;1
SSR2;2014;450000526;930019484;VEHADP;;1
SSR2;2014;450002456;450018106;APTAUT;1;
SSR2;2014;450002456;450018106;EXPEQU;1;
SSR2;2014;450002456;450018106;EXPURO;;1
SSR2;2014;450002456;450018106;LABMAR;;1
SSR2;2014;450002456;450018106;PISCIN;1;
SSR2;2014;450002456;450018106;SIMESP;1;
SSR2;2014;450002456;450018106;VEHADP;1;
SSR2;2014;450002613;450000088;ISOCIN;1;
SSR2;2014;450002613;450000088;SIMESP;1;
SSR2;2014;450012968;450001474;LABMAR;1;
SSR2;2014;450012968;450001474;PISCIN;1;
SSR2;2014;450013081;450001490;APTAUT;;1
SSR2;2014;450013081;450001490;ASSMAR;;1
SSR2;2014;450013081;450001490;ASSMEM;;1
SSR2;2014;450013081;450001490;EXPEQU;;1
SSR2;2014;450013081;450001490;EXPURO;;1
SSR2;2014;450013081;450001490;IDRACH;;1
SSR2;2014;450013081;450001490;ISOCIN;;1
SSR2;2014;450013081;450001490;LABMAR;;1
SSR2;2014;450013081;450001490;PISCIN;1;
SSR2;2014;450013081;450001490;SALINT;;1
SSR2;2014;450013081;450001490;SIMESP;;1
SSR2;2014;450013081;450001490;STICON;;1
SSR2;2014;450013081;450001490;VEHADP;;1
SSR2;2014;460000060;460780117;APTAUT;;1
SSR2;2014;460000060;460780117;ASSMAR;;1
SSR2;2014;460000060;460780117;ASSMEM;;1
SSR2;2014;460000060;460780117;EXPEQU;1;
SSR2;2014;460000060;460780117;EXPURO;;1
SSR2;2014;460000060;460780117;IDRACH;;1
SSR2;2014;460000060;460780117;ISOCIN;;1
SSR2;2014;460000060;460780117;LABMAR;;1
SSR2;2014;460000060;460780117;PISCIN;1;
SSR2;2014;460000060;460780117;SALINT;;1
SSR2;2014;460000060;460780117;SIMESP;1;
SSR2;2014;460000060;460780117;STICON;;1
SSR2;2014;460000060;460780117;VEHADP;1;
SSR2;2014;460000110;460780216;EXPURO;1;
SSR2;2014;460000110;460780216;PISCIN;1;
SSR2;2014;460000110;460780216;SIMESP;1;
SSR2;2014;460780042;460000029;PISCIN;1;
SSR2;2014;470000027;470014069;EXPEQU;1;
SSR2;2014;470000175;750826604;PISCIN;1;
SSR2;2014;470000175;750826604;SIMESP;1;
SSR2;2014;470000308;930019484;ASSMAR;1;
SSR2;2014;470000308;930019484;EXPEQU;1;
SSR2;2014;470000308;930019484;PISCIN;1;
SSR2;2014;470000308;930019484;SIMESP;1;
SSR2;2014;470000423;470000316;EXPURO;1;
SSR2;2014;470000423;470000316;SALINT;1;
SSR2;2014;470000530;470000357;APTAUT;;1
SSR2;2014;470000530;470000357;ASSMAR;;1
SSR2;2014;470000530;470000357;ASSMEM;;1
SSR2;2014;470000530;470000357;EXPEQU;;1
SSR2;2014;470000530;470000357;EXPURO;;1
SSR2;2014;470000530;470000357;IDRACH;;1
SSR2;2014;470000530;470000357;ISOCIN;;1
SSR2;2014;470000530;470000357;LABMAR;;1
SSR2;2014;470000530;470000357;PISCIN;;1
SSR2;2014;470000530;470000357;SALINT;;1
SSR2;2014;470000530;470000357;SIMESP;;1
SSR2;2014;470000530;470000357;STICON;;1
SSR2;2014;470000530;470000357;VEHADP;;1
SSR2;2014;470000555;470001660;APTAUT;;1
SSR2;2014;470000555;470001660;ASSMAR;;1
SSR2;2014;470000555;470001660;ASSMEM;;1
SSR2;2014;470000555;470001660;EXPEQU;;1
SSR2;2014;470000555;470001660;EXPURO;;1
SSR2;2014;470000555;470001660;IDRACH;;1
SSR2;2014;470000555;470001660;ISOCIN;;1
SSR2;2014;470000555;470001660;LABMAR;;1
SSR2;2014;470000555;470001660;PISCIN;;1
SSR2;2014;470000555;470001660;SALINT;;1
SSR2;2014;470000555;470001660;SIMESP;;1
SSR2;2014;470000555;470001660;STICON;;1
SSR2;2014;470000555;470001660;VEHADP;;1
SSR2;2014;470005406;470000316;EXPURO;;1
SSR2;2014;470005406;470000316;SALINT;;1
SSR2;2014;480000033;480780121;APTAUT;;1
SSR2;2014;480000033;480780121;ASSMAR;;1
SSR2;2014;480000033;480780121;ASSMEM;;1
SSR2;2014;480000033;480780121;EXPEQU;;1
SSR2;2014;480000033;480780121;EXPURO;;1
SSR2;2014;480000033;480780121;IDRACH;;1
SSR2;2014;480000033;480780121;ISOCIN;;1
SSR2;2014;480000033;480780121;LABMAR;;1
SSR2;2014;480000033;480780121;PISCIN;;1
SSR2;2014;480000033;480780121;SALINT;;1
SSR2;2014;480000033;480780121;SIMESP;;1
SSR2;2014;480000033;480780121;STICON;;1
SSR2;2014;480000033;480780121;VEHADP;;1
SSR2;2014;480000066;480780154;VEHADP;1;
SSR2;2014;480780212;480782168;PISCIN;;1
SSR2;2014;480783034;480782101;ASSMEM;1;
SSR2;2014;480783034;480782101;EXPEQU;1;
SSR2;2014;480783034;480782101;LABMAR;1;
SSR2;2014;480783034;480782101;PISCIN;1;
SSR2;2014;480783034;480782101;SIMESP;1;
SSR2;2014;480783034;480782101;STICON;1;
SSR2;2014;480783034;480782101;VEHADP;1;
SSR2;2014;490000254;490015765;APTAUT;;1
SSR2;2014;490000254;490015765;ASSMAR;;1
SSR2;2014;490000254;490015765;ASSMEM;;1
SSR2;2014;490000254;490015765;EXPEQU;;1
SSR2;2014;490000254;490015765;EXPURO;;1
SSR2;2014;490000254;490015765;IDRACH;;1
SSR2;2014;490000254;490015765;ISOCIN;;1
SSR2;2014;490000254;490015765;LABMAR;;1
SSR2;2014;490000254;490015765;PISCIN;;1
SSR2;2014;490000254;490015765;SALINT;;1
SSR2;2014;490000254;490015765;SIMESP;;1
SSR2;2014;490000254;490015765;STICON;;1
SSR2;2014;490000254;490015765;VEHADP;;1
SSR2;2014;490000320;490000395;PISCIN;1;
SSR2;2014;490000320;490000395;VEHADP;1;
SSR2;2014;490000338;490000403;APTAUT;;1
SSR2;2014;490000338;490000403;ASSMAR;;1
SSR2;2014;490000338;490000403;ASSMEM;;1
SSR2;2014;490000338;490000403;EXPEQU;;1
SSR2;2014;490000338;490000403;EXPURO;;1
SSR2;2014;490000338;490000403;IDRACH;;1
SSR2;2014;490000338;490000403;ISOCIN;;1
SSR2;2014;490000338;490000403;LABMAR;;1
SSR2;2014;490000338;490000403;PISCIN;;1
SSR2;2014;490000338;490000403;SALINT;;1
SSR2;2014;490000338;490000403;SIMESP;;1
SSR2;2014;490000338;490000403;STICON;;1
SSR2;2014;490000338;490000403;VEHADP;;1
SSR2;2014;490000353;490000411;PISCIN;1;
SSR2;2014;490000601;490015856;APTAUT;;1
SSR2;2014;490000601;490015856;ASSMAR;;1
SSR2;2014;490000601;490015856;ASSMEM;;1
