BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2014;590000097;590780185;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;620000224;1;0.2
INFOMED;2014;590000105;590780193;;;;;;;;;;;;;;;;;;;;;;;;1;0.79
INFOMED;2014;590000113;590053120;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;1;590000121;0.5;0.2
INFOMED;2014;590000121;590780227;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;2.9;1.8
INFOMED;2014;590000188;590780334;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;6.5;1.17
INFOMED;2014;590000337;590781415;;1;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;8;1.9
INFOMED;2014;590000428;590781605;;;1;;;;;;1;1;;;0;0;0;0;0;1;0;0;0;0;;5.53;1.25
INFOMED;2014;590000436;590781621;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;2.48;0.2
INFOMED;2014;590000451;590781647;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;590781803;0;0.03
INFOMED;2014;590000469;590781662;;1;;;;;;;1;;;1;0;0;0;1;1;1;1;;1;;;1.8;0.8
INFOMED;2014;590000477;590781670;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.86;0.2
INFOMED;2014;590000527;590781795;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;1;590781803;1;0.1
INFOMED;2014;590000535;590781803;;;1;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;3.51;2.1
INFOMED;2014;590000543;590781811;1;;;;;;1;;;;;;1;0;1;1;1;0;0;0;1;1;590781803;1;0.3
INFOMED;2014;590000592;590782165;;;1;;;1;;;1;;;1;0;0;0;0;0;1;1;0;0;0;;6.4;1
INFOMED;2014;590000600;590782207;;;1;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;1;590782421;0.88;0.3
INFOMED;2014;590000618;590782215;1;;;;;;1;;;1;;;0;0;0;1;1;1;1;0;0;0;;4.07;1.16
INFOMED;2014;590000691;590782439;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;590781902;1;0.1
INFOMED;2014;590000758;590782637;;1;;;;;;1;;;;;0;0;0;0;0;0;;;1;1;590782645;3.8;0.85
INFOMED;2014;590000766;590782645;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;590782637;0.5;0
INFOMED;2014;590000774;590782652;;1;;1;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;1;1
INFOMED;2014;590000782;590782660;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;7.39;0.5
INFOMED;2014;590000790;590782678;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2014;590001004;590783239;;1;;;;;1;;;;;1;0;0;0;0;0;0;0;0;0;0;;6.3;1.5
INFOMED;2014;590001418;590034740;;;;;;;;;;1;;;0;0;0;0;0;1;0;0;0;0;;1.8;0.8
INFOMED;2014;590001442;590784245;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;590781415;1;0.2
INFOMED;2014;590001582;590785663;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;590804696;0.1;0.1
INFOMED;2014;590001749;590788956;1;;;;;;1;;;;;;0;0;0;0;0;0;;0;;0;;1.2;0.3
INFOMED;2014;590006607;590780193;;;;;;;;;;;;;;;;;;;;;;;;1;0.48
INFOMED;2014;590006896;590000519;;1;;;;;;;;;;;0;0;0;0;;0;;;0;1;590006896;1;0.2
INFOMED;2014;590008041;590008033;;;1;;;;;;1;;;;;;;;;;;;;;;3;0.5
INFOMED;2014;590034732;590000675;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;;0;;;
INFOMED;2014;590040267;590782678;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2014;590049565;780020715;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;920300845;;0.4
INFOMED;2014;590052056;590051801;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;7.67;0.1
INFOMED;2014;590053955;590053955;;;;;;;;;;;;1;0;0;0;0;0;0;;;1;0;;1;1
INFOMED;2014;590780060;590000022;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1.2;0.1
INFOMED;2014;590780128;590000063;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.5;0.2
INFOMED;2014;590780250;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2;1
INFOMED;2014;590780268;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;5;1
INFOMED;2014;590780284;590051801;1;;;;;;1;;;;;;0;0;0;0;0;0;;;;0;;4.36;0.45
INFOMED;2014;590780342;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;1
INFOMED;2014;590780383;590000204;1;;;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3.5;0.5
INFOMED;2014;590781571;590000402;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.7;0
INFOMED;2014;590781951;590053955;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;3;1
INFOMED;2014;590782181;590039863;;;;;;;;;1;;;;0;0;0;0;0;0;;;;0;;0.25;0.05
INFOMED;2014;590782256;590000659;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2014;590782280;590004552;;;;;;;;;1;;;;0;0;0;0;0;;;;;;;0.5;0.15
INFOMED;2014;590782298;590000675;;;1;;;;;;1;;;;;;;;;;;;;;;2.5;0.5
INFOMED;2014;590782496;590000139;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;0.5;1
INFOMED;2014;590782546;590000733;;;1;;;;;;1;;;;0;0;1;1;1;1;1;1;1;0;;0.9;0.5
INFOMED;2014;590782611;750719239;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;1;0;;0.7;0.57
INFOMED;2014;590783189;590004552;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.7;0.15
INFOMED;2014;590784484;590001467;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.26;0
INFOMED;2014;590785424;930019484;;;;;;;1;;;;;;0;0;0;0;0;0;;;;0;;0.2;0.11
INFOMED;2014;590786984;620020859;;;;;;;;;1;1;;;0;0;0;0;0;1;0;1;0;0;;0.65;0.09
INFOMED;2014;590787586;590780193;;;;;;;;;;;;;;;;;;;;;;;;2.08;1
INFOMED;2014;590788964;590001756;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;590788964;2;0.2
INFOMED;2014;590790473;620020859;;;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;0;;0.6;0.09
INFOMED;2014;590790655;590002218;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2014;590796975;590780193;;;;;;;;;;;;;;;;;;;;;;;;13.11;4
INFOMED;2014;590797346;620020859;;;;;;;;;1;;;;0;0;0;0;0;0;0;1;0;0;;0.55;0.06
INFOMED;2014;590797353;590051801;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;;0;0;;2.53;0.45
INFOMED;2014;590797387;590805628;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.35;1
INFOMED;2014;590801106;590782421;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;7.7;1.7
INFOMED;2014;590804696;590781902;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;5.61;1
INFOMED;2014;590806360;590003596;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;0.49;0.19
INFOMED;2014;590809703;590004552;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.3
INFOMED;2014;590810784;590004685;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;590811279;590780193;;;;;;;;;;;;;;;;;;;;;;;;3;1.45
INFOMED;2014;590813176;590005278;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2014;590813382;590000386;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3;0.4
INFOMED;2014;590813507;590000485;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;590813507;2;0.2
INFOMED;2014;590815056;590005492;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;3;0.4
INFOMED;2014;590816310;590000048;;;1;;;;;;;;;;0;0;0;0;;0;0;0;0;0;;1;0.2
INFOMED;2014;590817458;590053955;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;1.5;1
INFOMED;2014;590817839;590053955;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;2;1
INFOMED;2014;600000012;600100028;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;3.33;0.92
INFOMED;2014;600000020;600100085;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
INFOMED;2014;600000053;600101984;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;3;0.41
INFOMED;2014;600000152;600100572;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2014;600000186;600100648;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;2;0
INFOMED;2014;600000194;600100713;;1;;1;;;1;;;;;;0;0;0;0;1;0;0;0;0;0;;9.6;0.7
INFOMED;2014;600000467;600101984;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2.8;1.02
INFOMED;2014;600008643;600008635;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.1
INFOMED;2014;600100101;750712184;;;1;;;;;;1;;;;0;0;0;1;0;0;;;0;0;;;0.1
INFOMED;2014;600100176;600010581;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;600100184;0.8;0.2
INFOMED;2014;600100184;600010276;;;1;;;;;1;;;;;0;0;0;1;1;0;0;0;0;1;;0.8;0.2
INFOMED;2014;600100275;600000111;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;1;;1;0.1
INFOMED;2014;600100283;750710428;;;;;;;;1;;;;;0;0;0;1;0;0;0;0;0;0;;0.5;0.04
INFOMED;2014;600100309;750721334;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;1;;0.5;
INFOMED;2014;600100671;750034589;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;750034589;0.8;0
INFOMED;2014;600100754;600000228;;;1;;;;;;1;;;;0;0;0;0;1;0;0;0;1;0;;2.6;0.3
INFOMED;2014;600100796;750720609;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;600101943;0.4;0.2
INFOMED;2014;600100861;440052041;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;440052041;1;0.2
INFOMED;2014;600101679;590039863;;;;;;;;1;;;;;1;0;0;0;0;1;1;0;0;0;;0;0.4
INFOMED;2014;600101687;600010037;;;;;;;;;1;;;;0;0;0;0;;1;0;0;0;0;;0.5;1
INFOMED;2014;600101943;750720609;;;;;;;1;;;;;;0;0;0;0;0;0;;;1;1;600101943;0.5;0.7
INFOMED;2014;600110175;600001234;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;800009466;0.8;0.2
INFOMED;2014;600113476;600100721;;;1;1;;;;1;;;;;0;0;0;0;1;0;0;0;0;0;;5.23;1.29
INFOMED;2014;610000028;610780025;;;;;;;;;;1;;;0;0;0;0;0;1;0;1;0;0;;0.8;0.5
INFOMED;2014;610000044;610780074;;1;;;;;;;1;;;;0;0;0;1;1;0;0;0;1;0;;2;0
INFOMED;2014;610000051;610780082;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;4.3;1.7
INFOMED;2014;610000069;610780090;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;2.47;
INFOMED;2014;610000077;610780124;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;0.5;0.2
INFOMED;2014;610000085;610780132;;;;;;;;1;;;;;0;0;0;0;0;0;;;1;1;720001437;0.5;0.05
INFOMED;2014;610000093;610780140;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;;0.2;0.05
INFOMED;2014;610000101;610780157;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;;;;
INFOMED;2014;610000119;610780165;;;1;;;1;;;;;;1;1;0;1;1;1;0;0;0;1;0;;2;0.4
INFOMED;2014;610006371;610000135;;;;;1;;;;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0
INFOMED;2014;610006421;610006413;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.25
INFOMED;2014;610780116;610790594;;1;;;;;;1;;;;;1;0;0;1;1;0;;;1;1;;2;0
INFOMED;2014;610780199;610000135;;1;;;;;;;;;;;1;0;0;1;1;0;0;0;1;0;;1.8;0.1
INFOMED;2014;610780371;760025734;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0;0.12
INFOMED;2014;610780389;610004939;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;1;140027681;0.3;
INFOMED;2014;610784423;610787285;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.4;0.3
INFOMED;2014;620000026;620003814;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;5;2
INFOMED;2014;620000034;620100057;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;3;0.5
INFOMED;2014;620000059;620100073;;;;;;;1;;;1;;;0;0;0;0;0;1;0;1;1;0;;0.5;0.13
INFOMED;2014;620000067;620100081;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.3;
INFOMED;2014;620000224;620100651;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;4.33;2
INFOMED;2014;620000232;620100669;;;;;;;1;;;;;;0;0;0;0;0;1;;0;0;1;590000121;0.2;0.2
INFOMED;2014;620000240;620100677;;1;;;;;;1;;1;;;0;0;0;1;1;0;0;0;0;0;;2;0.2
INFOMED;2014;620000257;620100685;;1;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;5.64;1.57
INFOMED;2014;620000281;620101287;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2014;620000323;620101337;1;;;;;;1;;;1;;;0;0;0;0;0;0;;;0;0;;4;1
INFOMED;2014;620000349;620101360;;1;;;;;;1;;;;;0;0;0;0;1;0;;;0;0;620101360;2.45;0.5
INFOMED;2014;620000653;620103440;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;2.7;1
INFOMED;2014;620001834;620001834;;;;;;;;;;;;1;0;0;1;0;0;0;;;;0;;0.5;
INFOMED;2014;620003202;620103432;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;1.3
INFOMED;2014;620003350;620001834;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.3
INFOMED;2014;620003376;620001834;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;4.85;0.43
INFOMED;2014;620006049;620000331;;;1;;;;;;;;;;1;1;1;1;1;0;;;;0;;2.52;0.2
INFOMED;2014;620010348;620018473;;;;;1;;;;;;;;0;0;1;1;1;1;0;0;0;0;;;
INFOMED;2014;620012948;620000265;;;;;;;;;1;;;;0;0;0;0;0;;;;;;;;
INFOMED;2014;620013649;620013599;;;;;1;;;;;;;;0;0;1;1;1;1;0;0;;0;;1;0.15
INFOMED;2014;620024208;620002352;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.01;0
INFOMED;2014;620025346;620001834;1;;;;;;1;;;;;;0;0;0;0;1;0;0;0;0;0;;2.85;0.2
INFOMED;2014;620026690;620027839;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;0.2;0
INFOMED;2014;620100016;750712184;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.1
INFOMED;2014;620100099;620014779;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;3.5;0.25
INFOMED;2014;620100487;620000125;;;1;;;;;;1;;;;1;0;1;1;1;0;0;0;0;0;;3.2;0.2
INFOMED;2014;620100495;620000133;;;;;;;;1;;;;;1;0;0;1;1;1;1;0;0;0;;0.3;0.1
INFOMED;2014;620100735;620000265;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.5;0.07
INFOMED;2014;620100750;620000273;;;1;;;;;;;;;;0;0;0;;0;;1;0;1;0;;1.21;0.12
INFOMED;2014;620100842;620001834;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;1;0;;0.6;0.1
INFOMED;2014;620101311;620027763;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;620118513;1.5;0.3
INFOMED;2014;620101501;620000364;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;330641713;3;0.2
INFOMED;2014;620102954;620020859;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;;;;0.2;0.09
INFOMED;2014;620105940;620000950;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;1;0.1
INFOMED;2014;620105973;590039863;;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;1;0;;0.5;0.05
INFOMED;2014;620105981;620000968;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;620106088;620000976;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;620106203;620020859;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.5;0.09
INFOMED;2014;620116046;620002311;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;1;1;;0.25;0.1
INFOMED;2014;620117606;620020859;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.6;0.08
INFOMED;2014;620118513;620002915;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;620101311;3;0.7
INFOMED;2014;630000016;630180032;;1;;;;;;1;;;;;0;0;0;0;0;;;;;;;0;
INFOMED;2014;630000131;630003168;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;0;0.5
INFOMED;2014;630000149;630780302;;;;1;;;;;;;;;0;0;1;1;1;0;0;0;0;1;630780989;0.25;0.1
INFOMED;2014;630000404;630780989;1;;;;;;1;;;1;;;0;0;0;0;1;1;0;1;1;0;;5.9;3.75
INFOMED;2014;630000412;630780997;;;1;;;;;1;;;1;;0;0;0;0;0;1;0;1;0;0;;0.8;0.2
INFOMED;2014;630000420;630781003;1;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1;0.7
INFOMED;2014;630000438;630781011;;1;;;;;;;;;;;0;0;;;;0;0;;1;1;630000404;2;
INFOMED;2014;630000446;630781029;;1;;;;;;1;;1;;;0;0;0;0;0;0;0;;1;1;630000412;2;0.4
INFOMED;2014;630000479;630781110;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.78;1.18
INFOMED;2014;630000487;630781136;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2014;630000560;630781367;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2014;630008118;630011153;;;;;;1;;;;;;;0;0;0;0;0;1;0;1;0;0;;1;0.4
INFOMED;2014;630010296;630001188;;;;;;1;;;;;;;1;0;0;1;0;1;0;1;0;0;;;0.1
INFOMED;2014;630011823;870015336;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;0.3;0.1
INFOMED;2014;630780179;630011534;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;0.7;0.12
INFOMED;2014;630780195;630786754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;4;0.5
INFOMED;2014;630780310;630000156;;;;;;;0;0;1;;;;;;;;;1;1;;0;0;;0.76;
INFOMED;2014;630780369;630000164;;1;;;;;;;;;;;0;0;0;1;1;0;0;0;;1;;1;
INFOMED;2014;630780401;630000172;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;1;0;;0.07;0.03
INFOMED;2014;630780526;630009991;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2014;630780559;870015336;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;1;;;0.3;0.1
INFOMED;2014;630781417;630000578;;;;;;;;;;;1;;1;0;0;0;0;;;;;0;;;
INFOMED;2014;630781755;630011518;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.25
INFOMED;2014;630781821;750043994;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;1;1;750043994;0.2;0.1
INFOMED;2014;630781839;630000826;;1;;;;;;;;;;;0;0;0;0;0;0;;;0;1;630783108;3;0.6
INFOMED;2014;630783108;630000867;1;;;;;;;;;;;;1;1;1;1;1;0;0;0;0;1;;;
INFOMED;2014;640000162;640780417;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;1;1;0;;2.8;2.4
INFOMED;2014;640000402;640780813;;;1;1;;;;1;;;;;0;0;1;1;1;1;1;0;0;0;;1.8;1
INFOMED;2014;640000410;640780821;;1;;;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;2.8;0.2
INFOMED;2014;640000428;640780839;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.1
INFOMED;2014;640000436;640780862;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;1.8;0.8
INFOMED;2014;640000600;640781290;;1;;1;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;2.6;1.87
INFOMED;2014;640005336;640017612;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2014;640005591;750043994;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;1;1;0;;0.1;0.1
INFOMED;2014;640010518;640010468;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;;;0.3;0
INFOMED;2014;640013298;640011508;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.6;0.3
INFOMED;2014;640013520;640017612;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;;;;
INFOMED;2014;640017224;640011839;1;;;;;;;;1;;;;1;1;1;1;0;0;0;0;0;0;;;2
INFOMED;2014;640017646;640017638;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;640000162;1;0.3
INFOMED;2014;640017679;640017612;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2014;640780185;640000089;;;;;;;;;1;;;;0;0;1;1;1;1;1;1;0;0;;0.78;0.1
INFOMED;2014;640780227;330056540;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;;
INFOMED;2014;640780268;640000113;;;1;;;;;;;;;;0;0;0;0;1;0;;;0;0;;1.23;0.35
INFOMED;2014;640780409;640000154;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.1;0.05
INFOMED;2014;640780433;640012209;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;
INFOMED;2014;640780482;640012209;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3.71;0.9
INFOMED;2014;640780490;640000212;;1;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2;0.25
INFOMED;2014;640780557;640000238;;;;;;;1;;;;;;1;1;0;1;1;1;1;1;0;0;;0.8;0.07
INFOMED;2014;640780623;640000287;1;;;;;1;1;;;1;;;1;0;1;1;1;0;;1;1;0;;;
INFOMED;2014;640780631;640000295;;;;;;;1;;;;;;1;1;0;0;1;0;0;0;0;;;0.4;0.18
INFOMED;2014;640780649;640000303;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.2;0.2
INFOMED;2014;640780672;640000337;1;;;;;;1;;;;;;1;0;0;1;1;1;0;1;0;0;;1;0.13
INFOMED;2014;640780714;750720427;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2014;640780748;640000360;;;1;;;;;;;;;;1;1;1;1;1;0;;;;1;;4;0
INFOMED;2014;640780789;640012209;;;1;;;1;;;1;;;1;0;0;0;0;0;0;;;;1;;1;
INFOMED;2014;640780938;640000451;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;2;0.25
INFOMED;2014;640780946;640000469;;;1;;;;;;;;;;0;0;1;1;1;1;1;0;1;0;;3;0.25
INFOMED;2014;640780987;640000493;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;1;1;;0.91;
INFOMED;2014;640781225;640000568;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;1;1;0;;2.8;0.78
INFOMED;2014;640781308;640000618;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;1;0;;0.5;0.1
INFOMED;2014;640781332;640017612;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.05;0.42
INFOMED;2014;640781399;640000683;;;;;;;;;;;;1;0;0;0;0;;0;0;0;1;0;;0.1;0.01
INFOMED;2014;640787149;640001681;;;;;;;;;1;;;;1;0;1;1;1;1;1;0;;0;;0.71;0.02
INFOMED;2014;640787156;640001699;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;0.1;0.1
INFOMED;2014;640790150;750712184;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2014;650000045;650780158;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;;0;;3;0.5
INFOMED;2014;650000052;650780166;1;;;1;;;1;;;;;;0;0;1;1;1;1;1;0;0;0;;0.5;
INFOMED;2014;650000060;650780174;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.3
INFOMED;2014;650000417;650783160;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;650780158;5.8;2
INFOMED;2014;650001779;650001738;;;;;;1;;;;;;;0;0;0;0;0;1;1;1;0;1;;;
INFOMED;2014;650002579;650000243;;;1;;;;;;1;;;;1;0;0;1;1;1;1;0;0;1;;1;
INFOMED;2014;650780398;750005068;;;;;;;;1;;;;;1;0;1;1;1;1;0;;0;0;;1.2;0
INFOMED;2014;650780679;650000243;;;1;;;;;;1;;;;1;0;0;1;1;1;1;0;0;0;;3;0.2
INFOMED;2014;650780729;650000276;;;;;;;;;;;;1;0;0;0;0;0;1;1;;0;;;0.15;0.1
INFOMED;2014;650784218;650780174;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;0.8
INFOMED;2014;660000084;660780180;1;;;1;;;1;;;;;1;0;0;0;0;0;1;0;0;0;;;10.53;1.75
INFOMED;2014;660000092;660780198;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2014;660000605;660786799;;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;0;1;660000084;2;0.5
INFOMED;2014;660005166;660786542;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.1;
INFOMED;2014;660005182;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
INFOMED;2014;660005190;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
INFOMED;2014;660005208;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
