BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2014;070780168;070000088;N4160;1;;1;;1
BLOCS_P;2014;070780168;070000088;NAUT;2;;2;0;0
BLOCS_P;2014;070780408;070000229;N2200;5;;5.8;0;1
BLOCS_P;2014;070780408;070000229;N2310;;1;0.64;0;0
BLOCS_P;2014;070780408;070000229;N2320;1;;1;0;1
BLOCS_P;2014;070780408;070000229;N2510;2;;2.5;0;0
BLOCS_P;2014;070780408;070000229;N4160;1;;1;;0
BLOCS_P;2014;070780408;070000229;NAUT;1;2;2.7;0;0
BLOCS_P;2014;070780424;070000245;M100H;21;11;23.5;0;1
BLOCS_P;2014;070780424;070000245;M1030;11;3;12.5;1;1
BLOCS_P;2014;070780424;070000245;M200H;22;;22;0;1
BLOCS_P;2014;070780424;070000245;N2200;34;11;39.78;0;1
BLOCS_P;2014;070780424;070000245;N2310;;1;0.59;0;
BLOCS_P;2014;070780424;070000245;N2320;;;0.43;0;
BLOCS_P;2014;070780424;070000245;N2510;5;6;9.12;0;1
BLOCS_P;2014;070780424;070000245;N4160;2;;2;0;
BLOCS_P;2014;070780424;070000245;NAUT;11;;10.84;0;
BLOCS_P;2014;080000110;080000037;M100H;5;8;9.2;0;1
BLOCS_P;2014;080000110;080000037;M1030;5;0;5;1;0
BLOCS_P;2014;080000110;080000037;M200H;4;2;5;0;1
BLOCS_P;2014;080000110;080000037;N2200;3;3;5.4;0;0
BLOCS_P;2014;080000110;080000037;N2310;7;7;7.8;0;1
BLOCS_P;2014;080000110;080000037;N2320;9;2;10.6;0;1
BLOCS_P;2014;080000110;080000037;N2510;3;0;3;0;0
BLOCS_P;2014;080000110;080000037;N4160;1;;1;0;0
BLOCS_P;2014;080000219;080001969;M100H;;1;0.2;;
BLOCS_P;2014;080000219;080001969;M1030;;3;0.2;;
BLOCS_P;2014;080000219;080001969;M200H;;7;1.3;;
BLOCS_P;2014;080000219;080001969;N2200;6;3;7.5;;
BLOCS_P;2014;080000219;080001969;N2310;4;;4;;
BLOCS_P;2014;080000219;080001969;N2320;2;2;3.29;;
BLOCS_P;2014;080000219;080001969;N2510;3;;2.21;;
BLOCS_P;2014;080000219;080001969;NAUT;1;;0.5;;
BLOCS_P;2014;080000425;080000615;M1030;6;;7.38;1;1
BLOCS_P;2014;080000425;080000615;M200H;13;4;4.3;0;1
BLOCS_P;2014;080000425;080000615;N2200;6;12;14.78;0;0
BLOCS_P;2014;080000425;080000615;N2310;14;1;14.6;0;1
BLOCS_P;2014;080000425;080000615;N2320;12;4;15.43;0;1
BLOCS_P;2014;080000425;080000615;N2510;3;1;3.86;0;0
BLOCS_P;2014;080000425;080000615;NAUT;20;1;21.36;0;0
BLOCS_P;2014;090000175;090781774;M100H;2;3;0.66;0;1
BLOCS_P;2014;090000175;090781774;M1030;9;2;6.16;1;0
BLOCS_P;2014;090000175;090781774;M200H;8;4;3.33;0;1
BLOCS_P;2014;090000175;090781774;N2200;12;10;19.94;;
BLOCS_P;2014;090000175;090781774;N2310;10;7;12.9;;
BLOCS_P;2014;090000175;090781774;N2320;16;4;19.34;;
BLOCS_P;2014;090000175;090781774;N2510;2;;1.19;;
BLOCS_P;2014;090000175;090781774;NAUT;6;4;7.17;;
BLOCS_P;2014;090000183;090781816;M100H;;4;0.61;0;
BLOCS_P;2014;090000183;090781816;M1030;1;;1;1;0
BLOCS_P;2014;090000183;090781816;M200H;2;1;0.82;0;1
BLOCS_P;2014;090000183;090781816;N2200;4;1;4.36;;1
BLOCS_P;2014;090000183;090781816;N2320;5;;5.77;;1
BLOCS_P;2014;090000183;090781816;N2510;2;1;2.88;0;0
BLOCS_P;2014;090000183;090781816;NAUT;3;;1.6;0;0
BLOCS_P;2014;090001629;090780107;M1030;;1;0.39;0;0
BLOCS_P;2014;090001629;090780107;M200H;;3;0.56;0;0
BLOCS_P;2014;090001629;090780107;N2200;1;2;2.4;0;0
BLOCS_P;2014;090001629;090780107;N2310;;1;0.12;0;0
BLOCS_P;2014;090001629;090780107;N2320;;1;0.33;0;0
BLOCS_P;2014;090001629;090780107;N2510;1;;1;0;0
BLOCS_P;2014;090001629;090780107;NAUT;;1;0.7;0;0
BLOCS_P;2014;100000082;100001148;M100H;;4;2;0;0
BLOCS_P;2014;100000082;100001148;M1030;2;;2;0;1
BLOCS_P;2014;100000082;100001148;M200H;1;13;7;0;1
BLOCS_P;2014;100000082;100001148;N2200;5;;5;0;1
BLOCS_P;2014;100000082;100001148;N2510;2;;2;0;1
BLOCS_P;2014;100000082;100001148;N4160;1;;1;0;1
BLOCS_P;2014;100000082;100001148;NAUT;2;;2;0;0
BLOCS_P;2014;100000090;100000017;M100H;;10;1.31;0;1
BLOCS_P;2014;100000090;100000017;M1030;;10;6.66;1;0
BLOCS_P;2014;100000090;100000017;M200H;;25;8.49;0;1
BLOCS_P;2014;100000090;100000017;N2200;19;6;23.61;1;0
BLOCS_P;2014;100000090;100000017;N2310;12;4;13.42;1;0
BLOCS_P;2014;100000090;100000017;N2320;9;7;14.45;1;0
BLOCS_P;2014;100000090;100000017;N2510;23;0;21.88;1;0
BLOCS_P;2014;100000090;100000017;N4130;0;0;0;0;1
BLOCS_P;2014;100000090;100000017;N4160;;;;0;1
BLOCS_P;2014;100000090;100000017;NAUT;6;1;6.77;0;0
BLOCS_P;2014;100000124;100009075;N2200;16;4;18.44;0;0
BLOCS_P;2014;100000124;100009075;N2510;4;1;4.88;0;0
BLOCS_P;2014;100000124;100009075;N4160;;1;0.5;0;0
BLOCS_P;2014;100000124;100009075;NAUT;13;1;13.5;0;0
BLOCS_P;2014;100000157;100009075;N2200;6;2;7.04;;0
BLOCS_P;2014;100000157;100009075;N2510;3;;3;0;0
BLOCS_P;2014;100000157;100009075;N4160;;1;0.5;0;0
BLOCS_P;2014;100000199;100006279;M1030;1;1;1.5;0;1
BLOCS_P;2014;100002351;100000561;M100H;19;13;25;;1
BLOCS_P;2014;100002351;100000561;M1030;5;;5;;1
BLOCS_P;2014;100002351;100000561;M200H;26;17;34;;1
BLOCS_P;2014;100002351;100000561;N2200;24;;22.8;;1
BLOCS_P;2014;100002351;100000561;N2510;10;;9.11;;
BLOCS_P;2014;100002351;100000561;N4160;1;;1;;
BLOCS_P;2014;100002351;100000561;NAUT;12;;12;;
BLOCS_P;2014;110000023;110780061;M100H;;10;2.52;0;1
BLOCS_P;2014;110000023;110780061;M1030;;9;8.41;1;1
BLOCS_P;2014;110000023;110780061;M200H;;15;5.38;0;1
BLOCS_P;2014;110000023;110780061;N2200;22;8;26.3;0;1
BLOCS_P;2014;110000023;110780061;N2310;14;3;15.58;1;0
BLOCS_P;2014;110000023;110780061;N2320;11;4;13.95;0;1
BLOCS_P;2014;110000023;110780061;N2510;10;1;11.78;0;1
BLOCS_P;2014;110000023;110780061;N4130;;12;5.51;0;1
BLOCS_P;2014;110000023;110780061;N4160;2;1;2.29;0;0
BLOCS_P;2014;110000023;110780061;NAUT;;3;1.04;0;0
BLOCS_P;2014;110000056;110780137;M100H;1;3;1.2;0;1
BLOCS_P;2014;110000056;110780137;M1030;8;1;9.07;1;0
BLOCS_P;2014;110000056;110780137;M200H;10;3;10.28;0;1
BLOCS_P;2014;110000056;110780137;N2200;21;2;22.6;0;1
BLOCS_P;2014;110000056;110780137;N2310;10;3;11.99;0;1
BLOCS_P;2014;110000056;110780137;N2320;10;1;10.57;0;1
BLOCS_P;2014;110000056;110780137;N2510;12;;10.4;0;1
BLOCS_P;2014;110000056;110780137;N4130;1;;1;0;0
BLOCS_P;2014;110000056;110780137;N4160;2;;1.25;0;1
BLOCS_P;2014;110000056;110780137;NAUT;1;1;1.15;0;0
BLOCS_P;2014;110000247;110780772;M100H;;1;0.2;;
BLOCS_P;2014;110000247;110780772;M1030;;2;0.2;;
BLOCS_P;2014;110000247;110780772;N2200;2;;0.74;;
BLOCS_P;2014;110000247;110780772;N2310;1;;0.2;;
BLOCS_P;2014;110000247;110780772;N2510;1;;0.4;;
BLOCS_P;2014;110780228;110000114;M100H;4;1;4.5;0;1
BLOCS_P;2014;110780228;110000114;M1030;6;;6;0;1
BLOCS_P;2014;110780228;110000114;M200H;16;6;18.15;0;1
BLOCS_P;2014;110780228;110000114;N2200;15;9;21.5;0;1
BLOCS_P;2014;110780228;110000114;N2320;1;;1;0;1
BLOCS_P;2014;110780228;110000114;N2510;1;2;2.25;0;0
BLOCS_P;2014;110780228;110000114;N4160;2;;2;0;0
BLOCS_P;2014;110780228;110000114;NAUT;2;;2;0;0
BLOCS_P;2014;110780483;110000155;M1030;8;;8;;
BLOCS_P;2014;110780483;110000155;M200H;42;;42;;
BLOCS_P;2014;110780483;110000155;N2200;27;1;24.96;;
BLOCS_P;2014;110780483;110000155;N2510;5;2;4.21;;
BLOCS_P;2014;110780483;110000155;NAUT;22;6;17.43;;
BLOCS_P;2014;120000039;120780044;M1030;3;7;5.2;1;0
BLOCS_P;2014;120000039;120780044;M200H;11;16;13.32;0;1
BLOCS_P;2014;120000039;120780044;N2200;21;6;27.15;0;1
BLOCS_P;2014;120000039;120780044;N2310;13;3;15.52;0;1
BLOCS_P;2014;120000039;120780044;N2320;6;6;10.56;0;1
BLOCS_P;2014;120000039;120780044;N2510;16;7;20;0;1
BLOCS_P;2014;120000039;120780044;NAUT;1;24;15.21;0;0
BLOCS_P;2014;120000054;120780069;M1030;4;3;5.63;;
BLOCS_P;2014;120000054;120780069;N2200;12;4;7.41;;
BLOCS_P;2014;120000054;120780069;N2310;6;4;5.36;;
BLOCS_P;2014;120000054;120780069;N2320;11;1;6.34;;
BLOCS_P;2014;120000054;120780069;N2510;7;1;3.99;;
BLOCS_P;2014;120000054;120780069;NAUT;7;1;3.9;;
BLOCS_P;2014;120000070;120780085;M100H;;1;0.2;0;1
BLOCS_P;2014;120000070;120780085;M1030;;2;1.34;0;1
BLOCS_P;2014;120000070;120780085;M200H;;5;1.1;0;1
BLOCS_P;2014;120000070;120780085;N2200;4;;4;0;1
BLOCS_P;2014;120000070;120780085;N2310;3;1;3.96;0;1
BLOCS_P;2014;120000070;120780085;N2320;2;1;3.8;0;1
BLOCS_P;2014;120000070;120780085;N2510;4;1;4.42;0;1
BLOCS_P;2014;120000070;120780085;N4160;;1;0.5;0;0
BLOCS_P;2014;120000070;120780085;NAUT;1;;1;0;0
BLOCS_P;2014;120001128;120780069;N2200;0;0;7.07;0;1
BLOCS_P;2014;120001128;120780069;N2310;0;0;3.97;0;1
BLOCS_P;2014;120001128;120780069;N2320;0;0;5.27;0;1
BLOCS_P;2014;120001128;120780069;N2510;0;0;3.5;0;0
BLOCS_P;2014;120001128;120780069;NAUT;0;0;3.9;0;0
BLOCS_P;2014;120004569;120004528;M100H;2;3;0.82;0;1
BLOCS_P;2014;120004569;120004528;M1030;;4;3.23;0;1
BLOCS_P;2014;120004569;120004528;M200H;10;;1.86;0;1
BLOCS_P;2014;120004569;120004528;N2200;11;;11.48;0;1
BLOCS_P;2014;120004569;120004528;N2310;8;2;8.48;0;1
BLOCS_P;2014;120004569;120004528;N2320;4;;4.33;0;1
BLOCS_P;2014;120004569;120004528;N2510;6;;6;0;1
BLOCS_P;2014;120004569;120004528;N4160;1;;0.8;0;1
BLOCS_P;2014;120004668;120004619;M100H;7;;0.63;0;0
BLOCS_P;2014;120004668;120004619;M1030;2;;1.02;0;1
BLOCS_P;2014;120004668;120004619;M200H;2;;0.41;0;1
BLOCS_P;2014;120004668;120004619;N2200;5;2;5.31;0;1
BLOCS_P;2014;120004668;120004619;N2310;4;;3.7;0;1
BLOCS_P;2014;120004668;120004619;N2320;1;;0.75;0;1
BLOCS_P;2014;120004668;120004619;N2510;1;;3.43;0;1
BLOCS_P;2014;120004668;120004619;NAUT;1;;0.2;0;0
BLOCS_P;2014;120780325;120004528;M100H;2;2;0.4;0;0
BLOCS_P;2014;120780325;120004528;M1030;;1;0.8;0;0
BLOCS_P;2014;120780325;120004528;M200H;10;3;1;0;0
BLOCS_P;2014;120780325;120004528;N2200;4;;5.08;0;0
BLOCS_P;2014;120780325;120004528;N2310;1;;1;0;0
BLOCS_P;2014;120780325;120004528;N2320;1;;1;0;0
BLOCS_P;2014;120780325;120004528;N2510;3;;3;0;0
BLOCS_P;2014;130000409;130041916;M1030;2;19;11.78;1;1
BLOCS_P;2014;130000409;130041916;M200H;;25;7.81;0;1
BLOCS_P;2014;130000409;130041916;N2200;12;10;18.84;0;1
BLOCS_P;2014;130000409;130041916;N2310;16;5;17.86;0;1
BLOCS_P;2014;130000409;130041916;N2320;9;3;11.92;0;1
BLOCS_P;2014;130000409;130041916;N2510;5;2;5.68;0;0
BLOCS_P;2014;130000409;130041916;N4130;1;;1;0;0
BLOCS_P;2014;130000409;130041916;NAUT;17;4;19.62;0;0
BLOCS_P;2014;130000565;130781446;M100H;0;6;2.37;0;0
BLOCS_P;2014;130000565;130781446;M1030;11;2;6.3;1;0
BLOCS_P;2014;130000565;130781446;M200H;7;3;7.7;0;1
BLOCS_P;2014;130000565;130781446;N2200;5;2;6.83;0;1
BLOCS_P;2014;130000565;130781446;N2310;7;4;9.5;0;1
BLOCS_P;2014;130000565;130781446;N2320;6;2;7.5;0;1
BLOCS_P;2014;130000565;130781446;N2510;6;2;5.31;0;0
BLOCS_P;2014;130000565;130781446;N4160;1;2;1.62;0;0
BLOCS_P;2014;130000565;130781446;NAUT;2;2;4.27;0;0
BLOCS_P;2014;130001225;130782634;M100H;2;;0.7;0;1
BLOCS_P;2014;130001225;130782634;M1030;6;1;4.88;1;0
BLOCS_P;2014;130001225;130782634;M200H;2;4;1.48;0;1
BLOCS_P;2014;130001225;130782634;N2200;8;5;12.3;1;1
BLOCS_P;2014;130001225;130782634;N2310;8;2;8.79;1;1
BLOCS_P;2014;130001225;130782634;N2320;3;4;6.51;1;1
BLOCS_P;2014;130001225;130782634;N2510;7;3;7.72;;
BLOCS_P;2014;130001225;130782634;N4160;;;;0;1
BLOCS_P;2014;130001225;130782634;NAUT;6;1;4.95;;
BLOCS_P;2014;130001647;130784127;M100H;4;;3.17;1;1
BLOCS_P;2014;130001647;130784127;M1030;15;5;18.35;1;1
BLOCS_P;2014;130001647;130784127;M200H;17;4;18.9;1;1
BLOCS_P;2014;130001647;130784127;N2200;18;8;23.03;0;1
BLOCS_P;2014;130001647;130784127;N2310;12;5;15.47;0;1
BLOCS_P;2014;130001647;130784127;N2320;9;3;11.29;0;1
BLOCS_P;2014;130001647;130784127;N2510;9;2;9.75;0;0
BLOCS_P;2014;130001647;130784127;N4130;2;;2.17;0;0
BLOCS_P;2014;130001647;130784127;N4160;1;;1;0;
BLOCS_P;2014;130001647;130784127;NAUT;5;4;9.12;0;0
BLOCS_P;2014;130002215;130785512;M1030;6;1;6.1;0;1
BLOCS_P;2014;130002215;130785512;M200H;3;3;4;0;1
BLOCS_P;2014;130002215;130785512;N2200;3;1;3.5;;
BLOCS_P;2014;130002215;130785512;N2310;5;;5;;
BLOCS_P;2014;130002215;130785512;N2320;4;;4;;
BLOCS_P;2014;130002215;130785512;N4160;1;;1;;
BLOCS_P;2014;130002215;130785512;NAUT;1;;1;;
BLOCS_P;2014;130002827;130789274;M100H;7;7;10.1;;1
BLOCS_P;2014;130002827;130789274;M1030;5;;5;1;
BLOCS_P;2014;130002827;130789274;M200H;12;4;13.8;;1
BLOCS_P;2014;130002827;130789274;N2200;6;2;5.83;;
BLOCS_P;2014;130002827;130789274;N2310;1;;0.5;;1
BLOCS_P;2014;130002827;130789274;N2320;9;;9;;1
BLOCS_P;2014;130002827;130789274;N2510;17;2;19.05;;1
BLOCS_P;2014;130002827;130789274;NAUT;4;1;3.1;;
BLOCS_P;2014;130002835;130789316;M100H;0;10;0.65;0;0
BLOCS_P;2014;130002835;130789316;M1030;4;3;6.38;1;0
BLOCS_P;2014;130002835;130789316;M200H;0;17;3.5;0;1
BLOCS_P;2014;130002835;130789316;N2200;14;1;14.27;;
BLOCS_P;2014;130002835;130789316;N2310;9;5;12.26;1;0
BLOCS_P;2014;130002835;130789316;N2320;10;4;12.93;;
BLOCS_P;2014;130002835;130789316;N2510;8;4;10.25;0;0
BLOCS_P;2014;130002835;130789316;N4160;0;1;0.8;0;0
BLOCS_P;2014;130002835;130789316;NAUT;5;3;7.69;0;0
BLOCS_P;2014;130008253;130001084;M1030;7;;7;1;0
BLOCS_P;2014;130008253;130001084;M200H;16;;16;0;0
BLOCS_P;2014;130008253;130001084;N2200;10;4;11.58;0;1
BLOCS_P;2014;130008253;130001084;N2310;2;;2;0;0
BLOCS_P;2014;130008253;130001084;N2510;4;;4;0;0
BLOCS_P;2014;130008253;130001084;N4160;1;;1;0;0
BLOCS_P;2014;130037922;130037823;M100H;9;39;;0;1
BLOCS_P;2014;130037922;130037823;M1030;6;4;;0;1
BLOCS_P;2014;130037922;130037823;M200H;8;23;;0;1
BLOCS_P;2014;130037922;130037823;N2200;17;3;17.41;0;1
BLOCS_P;2014;130037922;130037823;N2310;;4;;0;0
BLOCS_P;2014;130037922;130037823;N2510;2;;2;0;0
BLOCS_P;2014;130037922;130037823;N4130;1;;1;0;0
BLOCS_P;2014;130037922;130037823;N4160;2;;2;0;0
BLOCS_P;2014;130037922;130037823;NAUT;10;;10;0;0
BLOCS_P;2014;130041767;130041262;M100H;;;;;1
BLOCS_P;2014;130041767;130041262;M1030;;;;;1
BLOCS_P;2014;130041767;130041262;N2200;3;;3;;1
BLOCS_P;2014;130041767;130041262;N4130;3;2;4.13;;1
BLOCS_P;2014;130041767;130041262;N4160;1;;1;;1
BLOCS_P;2014;130042096;130042062;M100H;8;;8;1;1
BLOCS_P;2014;130042096;130042062;M1030;6;;6;0;1
BLOCS_P;2014;130042096;130042062;N2200;5;1;5.77;;1
BLOCS_P;2014;130042096;130042062;N4130;2;;1.77;;
BLOCS_P;2014;130042096;130042062;N4160;1;;1;;
BLOCS_P;2014;130042096;130042062;NAUT;2;;2;;
BLOCS_P;2014;130043664;130002157;M100H;;;;0;1
BLOCS_P;2014;130043664;130002157;M1030;1;;0.7;0;1
BLOCS_P;2014;130043664;130002157;M200H;;;;0;1
BLOCS_P;2014;130043664;130002157;N2200;97;9;88.41;;1
BLOCS_P;2014;130043664;130002157;N2310;4;;3.11;;0
BLOCS_P;2014;130043664;130002157;N2320;5;;5;;1
BLOCS_P;2014;130043664;130002157;N2510;34;1;30.23;;0
BLOCS_P;2014;130043664;130002157;N4160;;;;;1
BLOCS_P;2014;130043664;130002157;NAUT;14;;14;;
BLOCS_P;2014;130780521;130786049;M100H;1;0;0.2;;
BLOCS_P;2014;130780521;130786049;M1030;26;9;25.64;;
BLOCS_P;2014;130780521;130786049;M200H;43;7;13.38;;
BLOCS_P;2014;130780521;130786049;N2200;62;9;72.28;1;1
BLOCS_P;2014;130780521;130786049;N2310;59;27;76.45;1;1
BLOCS_P;2014;130780521;130786049;N2320;23;14;34.1;1;1
BLOCS_P;2014;130780521;130786049;N2510;51;7;55.67;;
BLOCS_P;2014;130780521;130786049;NAUT;92;9;90;;
BLOCS_P;2014;130781289;130002447;N2200;7;3;7.83;0;0
BLOCS_P;2014;130781289;130002447;N2510;2;;1.37;0;0
BLOCS_P;2014;130781289;130002447;NAUT;5;;4.4;0;0
BLOCS_P;2014;130781370;130000532;M100H;5;2;6;0;1
BLOCS_P;2014;130781370;130000532;M1030;4;;4;0;1
BLOCS_P;2014;130781370;130000532;M200H;12;8;16;0;1
BLOCS_P;2014;130781370;130000532;N2200;10;2;1.3;0;1
BLOCS_P;2014;130781370;130000532;N2310;;;;0;1
BLOCS_P;2014;130781370;130000532;N2320;;;;0;1
BLOCS_P;2014;130781370;130000532;N2510;2;2;1.3;0;1
BLOCS_P;2014;130781370;130000532;N4130;;;;0;1
BLOCS_P;2014;130781370;130000532;N4160;2;;2;0;1
BLOCS_P;2014;130781370;130000532;NAUT;;;;0;1
BLOCS_P;2014;130781479;130000599;M100H;;25;25;0;1
BLOCS_P;2014;130781479;130000599;M1030;;9;9;0;1
BLOCS_P;2014;130781479;130000599;M200H;;35;35;0;1
BLOCS_P;2014;130781479;130000599;N2200;20;2;21;0;1
BLOCS_P;2014;130781479;130000599;N2310;;2;2;0;1
BLOCS_P;2014;130781479;130000599;N2320;18;;18;0;1
BLOCS_P;2014;130781479;130000599;N2510;12;;12;0;1
BLOCS_P;2014;130781479;130000599;N4130;9;;9;0;1
BLOCS_P;2014;130781479;130000599;N4160;4;;4;0;1
BLOCS_P;2014;130781479;130000599;NAUT;5;2;6;0;1
BLOCS_P;2014;130781867;130000813;M100H;5;17;13.5;0;1
BLOCS_P;2014;130781867;130000813;M1030;3;4;5;0;1
BLOCS_P;2014;130781867;130000813;M200H;7;29;21.5;0;1
BLOCS_P;2014;130781867;130000813;N2200;14;4;16.37;0;1
BLOCS_P;2014;130781867;130000813;N2310;1;;0.25;0;1
BLOCS_P;2014;130781867;130000813;N2510;1;;1;0;0
BLOCS_P;2014;130781867;130000813;N4160;1;;1;0;1
BLOCS_P;2014;130781867;130000813;NAUT;3;2;3.02;0;0
BLOCS_P;2014;130781917;130000847;M100H;;1;0.05;0;0
BLOCS_P;2014;130782071;130002454;M1030;2;5;5;0;1
BLOCS_P;2014;130782071;130002454;M200H;2;31;15;0;1
BLOCS_P;2014;130782071;130002454;N2200;12;4;14.5;0;1
BLOCS_P;2014;130782071;130002454;N2510;5;3;6.66;0;0
BLOCS_P;2014;130782071;130002454;N4160;1;;1;0;1
BLOCS_P;2014;130782071;130002454;NAUT;9;1;9.5;0;0
BLOCS_P;2014;130782147;130000979;M100H;6;5;8.5;0;1
BLOCS_P;2014;130782147;130000979;M1030;4;4;6;0;1
BLOCS_P;2014;130782147;130000979;M200H;5;22;16;0;1
BLOCS_P;2014;130782147;130000979;N2200;10;2;12;0;1
BLOCS_P;2014;130782147;130000979;N2310;3;;3;0;0
BLOCS_P;2014;130782147;130000979;N2510;3;1;3.5;0;0
BLOCS_P;2014;130782147;130000979;N4130;1;;1;1;0
BLOCS_P;2014;130782147;130000979;N4160;1;;1;0;0
BLOCS_P;2014;130782162;130000987;M100H;;34;14;;
BLOCS_P;2014;130782162;130000987;M1030;4;;4;;
BLOCS_P;2014;130782162;130000987;M200H;;26;2.08;;
BLOCS_P;2014;130782162;130000987;N2200;10;4;12.08;1;1
BLOCS_P;2014;130782162;130000987;N2310;2;;2;1;1
BLOCS_P;2014;130782162;130000987;N2320;;1;0.17;1;1
BLOCS_P;2014;130782162;130000987;N2510;4;;3.25;1;1
BLOCS_P;2014;130782162;130000987;N4160;1;;1;1;1
BLOCS_P;2014;130782675;130001233;M100H;;5;1.6;0;1
BLOCS_P;2014;130782675;130001233;M1030;3;3;3.6;0;1
BLOCS_P;2014;130782675;130001233;M200H;;16;6.2;0;1
BLOCS_P;2014;130782675;130001233;N2200;10;3;12.37;;
BLOCS_P;2014;130782675;130001233;N4160;1;;1;;
BLOCS_P;2014;130782675;130001233;NAUT;7;;7;;
BLOCS_P;2014;130783236;130786049;M1030;26;1;22.2;;
BLOCS_P;2014;130783236;130786049;M200H;16;4;4.62;;
BLOCS_P;2014;130783236;130786049;N2200;23;4;28.82;;
BLOCS_P;2014;130783236;130786049;N2310;28;7;48.08;;
BLOCS_P;2014;130783236;130786049;N2320;13;5;17.08;;
BLOCS_P;2014;130783236;130786049;N2510;23;4;28.82;;
BLOCS_P;2014;130783236;130786049;NAUT;43;9;52.5;;
BLOCS_P;2014;130783293;130786049;M100H;4;0;2.71;;
BLOCS_P;2014;130783293;130786049;M1030;34;5;25.82;;
BLOCS_P;2014;130783293;130786049;M200H;33;3;7.64;;
BLOCS_P;2014;130783293;130786049;N2200;63;4;56.67;;
BLOCS_P;2014;130783293;130786049;N2310;61;18;59.79;;
BLOCS_P;2014;130783293;130786049;N2320;46;15;50.06;;
BLOCS_P;2014;130783293;130786049;N2510;38;2;28.89;;
BLOCS_P;2014;130783293;130786049;NAUT;22;3;35.98;;
BLOCS_P;2014;130783327;130001415;M100H;;2;0.4;0;0
BLOCS_P;2014;130783327;130001415;M1030;;19;4;1;0
BLOCS_P;2014;130783327;130001415;M200H;;36;7.2;0;0
BLOCS_P;2014;130783327;130001415;N2200;22;5;25;0;1
BLOCS_P;2014;130783327;130001415;N2320;1;1;1.9;0;1
BLOCS_P;2014;130783327;130001415;N2510;1;1;1.3;0;0
BLOCS_P;2014;130783327;130001415;N4130;;1;0.2;0;0
BLOCS_P;2014;130783327;130001415;N4160;2;;1.5;0;1
BLOCS_P;2014;130783665;130043722;M1030;1;6;1.48;;1
BLOCS_P;2014;130783665;130043722;N2200;6;2;7.3;;1
BLOCS_P;2014;130783665;130043722;N2320;2;;2;;1
BLOCS_P;2014;130783665;130043722;N4130;;;;;1
BLOCS_P;2014;130783665;130043722;N4160;1;;1;;
BLOCS_P;2014;130783723;130001456;M100H;0;15;4.5;;
BLOCS_P;2014;130783723;130001456;M1030;7;8;11;0;1
BLOCS_P;2014;130783723;130001456;M200H;1;62;31.5;0;1
BLOCS_P;2014;130783723;130001456;N2200;20;6;23.83;0;1
BLOCS_P;2014;130783723;130001456;N4130;2;1;2.94;0;0
BLOCS_P;2014;130783723;130001456;N4160;2;0;2;0;0
BLOCS_P;2014;130783723;130001456;NAUT;2;0;2;0;0
BLOCS_P;2014;130783772;130810336;M200H;11;8;17;;0
BLOCS_P;2014;130783962;130001415;N2200;14;6;18.6;0;0
BLOCS_P;2014;130783962;130001415;N2320;;1;0.5;0;1
BLOCS_P;2014;130783962;130001415;N2510;1;;1;0;0
BLOCS_P;2014;130784051;130037823;M100H;5;19;8.8;0;1
BLOCS_P;2014;130784051;130037823;M1030;9;7;10.4;0;1
BLOCS_P;2014;130784051;130037823;M200H;15;13;17.6;0;1
BLOCS_P;2014;130784051;130037823;N2200;32;6;32.24;0;1
BLOCS_P;2014;130784051;130037823;N2320;2;2;3.6;0;1
BLOCS_P;2014;130784051;130037823;N2510;3;;2.88;0;0
BLOCS_P;2014;130784051;130037823;N4130;6;;6.35;0;1
BLOCS_P;2014;130784051;130037823;N4160;4;;4;0;0
BLOCS_P;2014;130784051;130037823;NAUT;5;;3.89;0;0
BLOCS_P;2014;130784234;130786049;M1030;2;1;2.16;;
BLOCS_P;2014;130784234;130786049;M200H;5;4;1.16;;
BLOCS_P;2014;130784234;130786049;N2200;1;0;1;;
BLOCS_P;2014;130784234;130786049;N2310;4;2;6.31;;
BLOCS_P;2014;130784234;130786049;N2320;11;1;11.8;;
BLOCS_P;2014;130784234;130786049;N2510;7;0;6.08;;
BLOCS_P;2014;130784234;130786049;NAUT;5;0;6.13;;
BLOCS_P;2014;130784713;130038847;M100H;13;99;62.5;0;1
BLOCS_P;2014;130784713;130038847;M1030;9;10;14;1;1
BLOCS_P;2014;130784713;130038847;M200H;9;32;25;0;1
BLOCS_P;2014;130784713;130038847;N2200;30;7;35.15;0;1
BLOCS_P;2014;130784713;130038847;N2320;1;;1;0;1
BLOCS_P;2014;130784713;130038847;N2510;5;;5;0;0
BLOCS_P;2014;130784713;130038847;N4130;1;;1.09;0;1
BLOCS_P;2014;130784713;130038847;N4160;3;;2.33;1;0
BLOCS_P;2014;130784713;130038847;NAUT;16;1;16.91;0;1
BLOCS_P;2014;130784903;130002041;N2200;4;4;6;0;1
BLOCS_P;2014;130784903;130002041;N2510;;1;0.5;0;0
BLOCS_P;2014;130784903;130002041;N4160;1;;1;0;1
BLOCS_P;2014;130784903;130002041;NAUT;2;;2;0;0
BLOCS_P;2014;130785389;130002173;M100H;1;1;1.5;1;1
BLOCS_P;2014;130785389;130002173;M1030;4;4;6;1;1
BLOCS_P;2014;130785389;130002173;M200H;;67;16;1;1
BLOCS_P;2014;130785389;130002173;N2200;19;1;19.8;1;0
