BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2014;420000010;420780033;MIVG;3;2;0.3;;;;
PERINAT_P;2014;420000010;420780033;N2340;10;5;13.65;;;;
PERINAT_P;2014;420000010;420780033;N2700;;1;0.82;;;;
PERINAT_P;2014;420000010;420780033;N2800;28;15;37.99;;;;
PERINAT_P;2014;420000010;420780033;N280H;;;0.08;;;;
PERINAT_P;2014;420000010;420780033;N3120;1;1;0.54;;;;
PERINAT_P;2014;420000226;420013831;M1030;;;;1;0;0;
PERINAT_P;2014;420000226;420013831;M1140;;;1;0;1;;
PERINAT_P;2014;420000226;420013831;M2050;;;3.6;0;1;;
PERINAT_P;2014;420000226;420013831;MIVG;;;0.1;;;;
PERINAT_P;2014;420000226;420013831;N2340;;;1;;;;
PERINAT_P;2014;420000226;420013831;N2700;;;0.3;;;;
PERINAT_P;2014;420000226;420013831;N2800;;;15.6;;;;
PERINAT_P;2014;420000226;420013831;N280H;;;6.3;;;;
PERINAT_P;2014;420000226;420013831;N3120;;;0.3;;;;
PERINAT_P;2014;420000234;420780652;M1030;;;;1;;0;
PERINAT_P;2014;420000234;420780652;M2050;2;7;5.08;1;;;
PERINAT_P;2014;420000234;420780652;MIVG;;1;0.3;;;;
PERINAT_P;2014;420000234;420780652;N2800;18;16;26.68;;;;
PERINAT_P;2014;420000267;420013831;M1140;0;1;0.25;0;0;;
PERINAT_P;2014;420000267;420013831;M2050;0;2;0.84;0;0;;
PERINAT_P;2014;420000267;420013831;N2700;0;1;0.25;;;;
PERINAT_P;2014;420000267;420013831;N2800;2;3;4.11;;;;
PERINAT_P;2014;420011413;420011405;M1030;4;;4;1;0;1;0
PERINAT_P;2014;420011413;420011405;M1140;6;;6;0;1;;
PERINAT_P;2014;420011413;420011405;M2050;6;;6;1;0;;
PERINAT_P;2014;420011413;420011405;MIVG;1;;1;;;;
PERINAT_P;2014;420011413;420011405;N2340;17;;17;;;;
PERINAT_P;2014;420011413;420011405;N2800;20;;20;;;;
PERINAT_P;2014;420011413;420011405;N280H;20;;20;;;;
PERINAT_P;2014;420780637;420002495;M1030;;;;1;0;0;0
PERINAT_P;2014;420780637;420002495;M1140;;2;1;0;1;;
PERINAT_P;2014;420780637;420002495;M2050;3;3;4.5;0;1;;
PERINAT_P;2014;420780637;420002495;N2340;1;;1;;;;
PERINAT_P;2014;420780637;420002495;N2700;;1;0.5;;;;
PERINAT_P;2014;420780637;420002495;N2800;2;20;10.7;;;;
PERINAT_P;2014;420780637;420002495;N280H;1;;1;;;;
PERINAT_P;2014;420780637;420002495;N3120;;1;0.2;;;;
PERINAT_P;2014;420782310;420000853;M1030;8;;8.5;;;;
PERINAT_P;2014;420782310;420000853;M2050;3;;3;;;;
PERINAT_P;2014;420782310;420000853;N2700;1;;0.5;;;;
PERINAT_P;2014;420782310;420000853;N3120;1;;0.8;;;;
PERINAT_P;2014;420785354;420784878;M1030;5;;0.83;1;0;0;
PERINAT_P;2014;420785354;420784878;M1140;8;5;5.07;;;;
PERINAT_P;2014;420785354;420784878;M2050;13;5;5.3;1;0;;
PERINAT_P;2014;420785354;420784878;MIVG;7;3;1.07;;;;
PERINAT_P;2014;420785354;420784878;N2340;18;4;19.71;;;;
PERINAT_P;2014;420785354;420784878;N2700;1;2;1.41;;;;
PERINAT_P;2014;420785354;420784878;N2800;48;25;69.01;;;;
PERINAT_P;2014;420785354;420784878;N280H;18;12;27;;;;
PERINAT_P;2014;420785354;420784878;N3120;1;0;0.5;;;;
PERINAT_P;2014;430000117;430000018;M1030;0;8;0.37;1;0;0;0
PERINAT_P;2014;430000117;430000018;M1140;0;2;0.97;0;1;;
PERINAT_P;2014;430000117;430000018;M2050;0;5;1.4;0;1;;
PERINAT_P;2014;430000117;430000018;MIVG;0;3;0.19;;;;
PERINAT_P;2014;430000117;430000018;N2340;1;2;2.7;;;;
PERINAT_P;2014;430000117;430000018;N2800;1;26;13.41;;;;
PERINAT_P;2014;430000190;430000034;M1140;;1;0.2;0;0;;
PERINAT_P;2014;430000190;430000034;M2050;;1;0.2;0;0;;
PERINAT_P;2014;430000190;430000034;N2800;1;;1.35;;;;
PERINAT_P;2014;440000016;440000057;M1030;12;9;3.61;1;0;1;0
PERINAT_P;2014;440000016;440000057;M1140;9;;2;1;0;;
PERINAT_P;2014;440000016;440000057;M2050;11;;4.5;1;0;;
PERINAT_P;2014;440000016;440000057;MIVG;3;;1;;;;
PERINAT_P;2014;440000016;440000057;N2340;6;16;17.2;;;;
PERINAT_P;2014;440000016;440000057;N2700;;2;0.6;;;;
PERINAT_P;2014;440000016;440000057;N2800;7;18;17.46;;;;
PERINAT_P;2014;440000016;440000057;N3120;;2;0.55;;;;
PERINAT_P;2014;440000271;440000289;M1140;10;;6.96;1;1;;
PERINAT_P;2014;440000271;440000289;M2050;6;1;2.6;1;0;;
PERINAT_P;2014;440000271;440000289;MIVG;2;20;4.63;;;;
PERINAT_P;2014;440000271;440000289;N2340;48;46;82.36;;;;
PERINAT_P;2014;440000271;440000289;N2800;30;24;43.76;;;;
PERINAT_P;2014;440000271;440000289;N280H;23;18;33.9;;;;
PERINAT_P;2014;440000271;440000289;N3120;2;0;1.75;;;;
PERINAT_P;2014;440000396;440000297;M1030;;;;0;1;;
PERINAT_P;2014;440000396;440000297;M1140;;1;0.56;0;0;;
PERINAT_P;2014;440000396;440000297;M2050;4;;4.01;0;1;;
PERINAT_P;2014;440000396;440000297;MIVG;;1;0.21;;;;
PERINAT_P;2014;440000396;440000297;N2700;;1;0.5;;;;
PERINAT_P;2014;440000396;440000297;N2800;10;7;16.48;;;;
PERINAT_P;2014;440000396;440000297;N280H;;11;5.18;;;;
PERINAT_P;2014;440000412;440000941;M1030;6;;6;1;;0;0
PERINAT_P;2014;440000412;440000941;M1140;;3;1;0;1;;
PERINAT_P;2014;440000412;440000941;M2050;7;;7;0;1;;
PERINAT_P;2014;440000412;440000941;MIVG;1;;0.25;;;;
PERINAT_P;2014;440000412;440000941;N2340;3;1;3.8;;;;
PERINAT_P;2014;440000412;440000941;N2700;;1;0.5;;;;
PERINAT_P;2014;440000412;440000941;N2800;7;15;17.1;;;;
PERINAT_P;2014;440000412;440000941;N280H;4;;4;;;;
PERINAT_P;2014;440000412;440000941;N3120;;1;0.5;;;;
PERINAT_P;2014;440000503;440000313;M1030;1;1;0.7;;1;;0
PERINAT_P;2014;440000503;440000313;M1140;3;;0.9;0;1;;
PERINAT_P;2014;440000503;440000313;M2050;3;;1.8;;1;;
PERINAT_P;2014;440000503;440000313;MIVG;;2;0.3;;;;
PERINAT_P;2014;440000503;440000313;N2340;4;1;3.55;;;;
PERINAT_P;2014;440000503;440000313;N2700;;1;0.26;;;;
PERINAT_P;2014;440000503;440000313;N2800;10;2;11.38;;;;
PERINAT_P;2014;440029338;440041895;M1030;10;1;10.8;1;0;1;0
PERINAT_P;2014;440029338;440041895;M1140;;7;3.62;0;1;;
PERINAT_P;2014;440029338;440041895;M2050;11;1;10.76;1;0;;
PERINAT_P;2014;440029338;440041895;MIVG;;7;0.98;;;;
PERINAT_P;2014;440029338;440041895;N2340;5;8;10.13;;;;
PERINAT_P;2014;440029338;440041895;N2700;0;2;1;;;;
PERINAT_P;2014;440029338;440041895;N2800;21;19;35;;;;
PERINAT_P;2014;440029338;440041895;N280H;9;13;16.75;;;;
PERINAT_P;2014;440033819;440006344;M1140;;7;3.5;1;0;;
PERINAT_P;2014;440033819;440006344;N2340;4;2;5.61;;;;
PERINAT_P;2014;450000021;450000088;M1030;5;0;3.9;1;0;;
PERINAT_P;2014;450000021;450000088;M1140;9;2;6.57;1;0;;
PERINAT_P;2014;450000021;450000088;M2050;10;4;4.54;1;1;;
PERINAT_P;2014;450000021;450000088;MIVG;;2;0.6;;;;
PERINAT_P;2014;450000021;450000088;N2340;22;12;31.52;;;;
PERINAT_P;2014;450000021;450000088;N2700;0;5;1.95;;;;
PERINAT_P;2014;450000021;450000088;N2800;76;21;76.06;;;;
PERINAT_P;2014;450000021;450000088;N280H;75;20;60.45;;;;
PERINAT_P;2014;450000021;450000088;N3120;1;1;1.21;;;;
PERINAT_P;2014;450000047;450000096;M1030;1;3;3.4;0;1;0;0
PERINAT_P;2014;450000047;450000096;M1140;1;3;3.8;0;1;;
PERINAT_P;2014;450000047;450000096;M2050;4;1;4.6;0;1;;
PERINAT_P;2014;450000047;450000096;MIVG;4;1;4.6;;;;
PERINAT_P;2014;450000047;450000096;N2340;3;1;3.8;;;;
PERINAT_P;2014;450000047;450000096;N2800;10;4;13.2;;;;
PERINAT_P;2014;450000047;450000096;N280H;1;;0.8;;;;
PERINAT_P;2014;450000062;450000104;M1030;;8;0.94;1;0;0;
PERINAT_P;2014;450000062;450000104;M1140;;8;1.26;1;0;;
PERINAT_P;2014;450000062;450000104;M2050;;8;2;1;0;;
PERINAT_P;2014;450000062;450000104;MIVG;;1;0.2;;;;
PERINAT_P;2014;450000062;450000104;N2340;5;3;6.99;;;;
PERINAT_P;2014;450000062;450000104;N2700;;1;0.6;;;;
PERINAT_P;2014;450000062;450000104;N2800;21;5;25.11;;;;
PERINAT_P;2014;450000062;450000104;N280H;12;;12;;;;
PERINAT_P;2014;450000070;450000112;M1030;3;3;5.16;1;0;;
PERINAT_P;2014;450000070;450000112;M1140;1;;1.12;1;0;;
PERINAT_P;2014;450000070;450000112;M2050;3;3;4.53;1;0;;
PERINAT_P;2014;450000070;450000112;MIVG;6;3;0.12;;;;
PERINAT_P;2014;450000070;450000112;N2340;5;;3.89;;;;
PERINAT_P;2014;450000070;450000112;N2800;7;6;11.39;;;;
PERINAT_P;2014;450000070;450000112;N280H;;1;0.1;;;;
PERINAT_P;2014;450010079;450000195;M2050;;;0.36;;;;
PERINAT_P;2014;450010079;450000195;N2340;1;4;4.05;;;;
PERINAT_P;2014;450010079;450000195;N2800;12;6;15.99;;;;
PERINAT_P;2014;460000045;460780083;M2050;1;0;1;;;;
PERINAT_P;2014;460000045;460780083;N2800;2;0;2;;;;
PERINAT_P;2014;460000045;460780083;N280H;2;0;2;;;;
PERINAT_P;2014;460000052;460780091;N2800;1;2;2.72;;;;
PERINAT_P;2014;460000102;460780208;M1140;;1;0.2;;;;
PERINAT_P;2014;460000102;460780208;M2050;;2;0.5;;;;
PERINAT_P;2014;460000102;460780208;N2800;1;2;2.3;;;;
PERINAT_P;2014;460000110;460780216;M1140;1;0;0.2;0;1;;
PERINAT_P;2014;460000110;460780216;M2050;4;0;4.47;0;1;;
PERINAT_P;2014;460000110;460780216;N2340;4;2;5.13;;;;
PERINAT_P;2014;460000110;460780216;N2700;0;1;0.5;;;;
PERINAT_P;2014;460000110;460780216;N2800;9;8;15.64;;;;
PERINAT_P;2014;460000110;460780216;N280H;9;8;15.64;;;;
PERINAT_P;2014;470000027;470014069;M1030;8;3;10.1;1;0;0;0
PERINAT_P;2014;470000027;470014069;M1140;2;;2;0;1;;
PERINAT_P;2014;470000027;470014069;M2050;5;;5;0;1;;
PERINAT_P;2014;470000027;470014069;MIVG;5;;5;;;;
PERINAT_P;2014;470000027;470014069;N2340;3;;2.9;;;;
PERINAT_P;2014;470000027;470014069;N2800;11;4;13.33;;;;
PERINAT_P;2014;470000027;470014069;N280H;11;4;13.33;;;;
PERINAT_P;2014;470000423;470000316;M1030;1;0;1.1;0;0;;
PERINAT_P;2014;470000423;470000316;M1140;6;1;6.7;1;0;;
PERINAT_P;2014;470000423;470000316;M2050;4;1;3.8;0;1;;
PERINAT_P;2014;470000423;470000316;MIVG;4;;0.35;;;;
PERINAT_P;2014;470000423;470000316;N2340;18;4;20.3;;;;
PERINAT_P;2014;470000423;470000316;N2700;0;2;0.79;;;;
PERINAT_P;2014;470000423;470000316;N2800;15;9;19.93;;;;
PERINAT_P;2014;470000423;470000316;N280H;9;11;6.17;;;;
PERINAT_P;2014;470000431;470000324;M1140;1;1;2.72;0;1;;
PERINAT_P;2014;470000431;470000324;M2050;4;1;4.2;;1;;
PERINAT_P;2014;470000431;470000324;MIVG;4;;4;;;;
PERINAT_P;2014;470000431;470000324;N2340;4;;4;;;;
PERINAT_P;2014;470000431;470000324;N2700;1;;0.5;;;;
PERINAT_P;2014;470000431;470000324;N2800;13;2;15.56;;;;
PERINAT_P;2014;470000431;470000324;N280H;13;2;15.56;;;;
PERINAT_P;2014;470000431;470000324;N3120;1;;0.1;;;;
PERINAT_P;2014;470000480;470001660;M1030;0;0;0;0;1;0;0
PERINAT_P;2014;470000480;470001660;M1140;0;0;0;0;1;;
PERINAT_P;2014;470000480;470001660;M2050;3;1;0.88;0;1;;
PERINAT_P;2014;470000480;470001660;N2700;0;1;0.42;;;;
PERINAT_P;2014;470000480;470001660;N2800;7;7;11.42;;;;
PERINAT_P;2014;470000480;470001660;N280H;7;7;11.42;;;;
PERINAT_P;2014;480000017;480780097;M1140;;2;0.3;0;1;;
PERINAT_P;2014;480000017;480780097;M2050;1;2;1.24;0;1;;
PERINAT_P;2014;480000017;480780097;N2340;;11;5.68;;;;
PERINAT_P;2014;480000017;480780097;N2800;11;4;13.91;;;;
PERINAT_P;2014;490000049;490000031;M1030;3;1;3.5;1;0;1;
PERINAT_P;2014;490000049;490000031;M1140;4;4;6.4;1;1;;
PERINAT_P;2014;490000049;490000031;M2050;6;0;6;1;1;;
PERINAT_P;2014;490000049;490000031;N2340;41;39;70.55;;;;
PERINAT_P;2014;490000049;490000031;N2700;1;3;0.82;;;;
PERINAT_P;2014;490000049;490000031;N2800;49;37;74.63;;;;
PERINAT_P;2014;490000049;490000031;N280H;16;10;23.29;;;;
PERINAT_P;2014;490000635;490000676;M1030;5;4;2.09;1;0;1;
PERINAT_P;2014;490000635;490000676;M1140;4;3;1.98;1;0;;
PERINAT_P;2014;490000635;490000676;M2050;5;;0.5;1;;;
PERINAT_P;2014;490000635;490000676;MIVG;;4;0.48;;;;
PERINAT_P;2014;490000635;490000676;N2340;3;16;16.11;;;;
PERINAT_P;2014;490000635;490000676;N2700;;1;0.5;;;;
PERINAT_P;2014;490000635;490000676;N2800;23;13;33.18;;;;
PERINAT_P;2014;490000635;490000676;N280H;8;6;12;;;;
PERINAT_P;2014;490001765;490528452;M1140;;7;2.08;1;0;;
PERINAT_P;2014;490001765;490528452;M2050;;7;;1;0;;
PERINAT_P;2014;490001765;490528452;N2340;3;2;4.29;;;;
PERINAT_P;2014;490001765;490528452;N2700;;1;0.75;;;;
PERINAT_P;2014;490001765;490528452;N2800;14;4;16.67;;;;
PERINAT_P;2014;490001765;490528452;N280H;;;9;;;;
PERINAT_P;2014;490002037;490000890;N2800;12;3;12.08;;;;
PERINAT_P;2014;490002037;490000890;N280H;12;3;12.08;;;;
PERINAT_P;2014;490014909;490008109;N2340;9;3;10.84;;;;
PERINAT_P;2014;490014909;490008109;N2700;;1;0.2;;;;
PERINAT_P;2014;490014909;490008109;N2800;12;14;21.55;;;;
PERINAT_P;2014;490014909;490008109;N280H;5;11;12.87;;;;
PERINAT_P;2014;500000021;500000054;M1140;7;1;7.6;1;0;;
PERINAT_P;2014;500000021;500000054;M2050;7;;6.67;1;0;;
PERINAT_P;2014;500000021;500000054;N2340;2;3;3.52;;;;
PERINAT_P;2014;500000021;500000054;N2700;;1;0.27;;;;
PERINAT_P;2014;500000021;500000054;N2800;14;14;24.06;;;;
PERINAT_P;2014;500000187;500000013;M1140;8;1;10.71;1;1;;
PERINAT_P;2014;500000187;500000013;M2050;9;2;8.38;1;0;;
PERINAT_P;2014;500000187;500000013;N2340;19;7;24.98;;;;
PERINAT_P;2014;500000187;500000013;N2700;;2;1;;;;
PERINAT_P;2014;500000187;500000013;N2800;27;18;38.42;;;;
PERINAT_P;2014;500000187;500000013;N280H;16;1;16.98;;;;
PERINAT_P;2014;500000260;500000054;N2800;;;1.44;;;;
PERINAT_P;2014;500000401;500000609;M1030;3;;3;;1;;0
PERINAT_P;2014;500000401;500000609;M1140;2;;1;;1;;
PERINAT_P;2014;500000401;500000609;M2050;2;;2;;1;;
PERINAT_P;2014;500000401;500000609;N2700;;1;0.5;;;;
PERINAT_P;2014;500000401;500000609;N2800;8;;8;;;;
PERINAT_P;2014;500000401;500000609;N280H;1;;1;;;;
PERINAT_P;2014;500000450;500000112;M1140;2;4;4.8;1;1;;
PERINAT_P;2014;500000450;500000112;M2050;5;1;5.2;1;0;;
PERINAT_P;2014;500000450;500000112;N2800;13;7;17.97;;;;
PERINAT_P;2014;500000450;500000112;N280H;3;4;6.2;;;;
PERINAT_P;2014;500000468;500000013;M2050;1;0;1;0;0;;
PERINAT_P;2014;500000468;500000013;N2800;1;;1;;;;
PERINAT_P;2014;500002357;500002233;M1030;;6;0.06;0;1;0;0
PERINAT_P;2014;500002357;500002233;M2050;;2;0.06;0;1;;
PERINAT_P;2014;510000169;510000037;M1030;0;0;0;1;0;0;0
PERINAT_P;2014;510000169;510000037;M1140;1;3;1.36;0;1;;
PERINAT_P;2014;510000169;510000037;M2050;4;1;3.96;0;1;;
PERINAT_P;2014;510000169;510000037;MIVG;3;0;0.13;;;;
PERINAT_P;2014;510000169;510000037;N2340;1;0;1;;;;
PERINAT_P;2014;510000169;510000037;N2800;14;10;21.72;;;;
PERINAT_P;2014;510000169;510000037;N280H;14;10;21.72;;;;
PERINAT_P;2014;510000185;510000532;M1030;10;13;;1;0;1;
PERINAT_P;2014;510000185;510000532;M1140;4;;;0;1;;
PERINAT_P;2014;510000185;510000532;M2050;11;;;1;0;;
PERINAT_P;2014;510000185;510000532;N2340;4;;2.99;;;;
PERINAT_P;2014;510000185;510000532;N2700;;1;0.8;;;;
PERINAT_P;2014;510000185;510000532;N2800;9;17;25.45;;;;
PERINAT_P;2014;510000185;510000532;N3120;;1;0.75;;;;
PERINAT_P;2014;510000193;510000557;M1030;;15;;1;0;0;0
PERINAT_P;2014;510000193;510000557;M1140;;3;;0;1;;
PERINAT_P;2014;510000193;510000557;M2050;11;;;1;0;;
PERINAT_P;2014;510000193;510000557;MIVG;11;;;;;;
PERINAT_P;2014;510000193;510000557;N2340;3;;2.02;;;;
PERINAT_P;2014;510000193;510000557;N2800;30;1;23.91;;;;
PERINAT_P;2014;510000235;510000060;M1030;1;;0.05;0;0;;
PERINAT_P;2014;510000235;510000060;M2050;1;;0.2;0;0;;
PERINAT_P;2014;510000235;510000060;MIVG;1;;0.2;;;;
PERINAT_P;2014;510000250;510000078;M1030;0;1;0.3;0;1;0;1
PERINAT_P;2014;510000250;510000078;M1140;0;1;0.3;0;1;;
PERINAT_P;2014;510000250;510000078;M2050;1;0;1;0;1;;
PERINAT_P;2014;510000250;510000078;MIVG;0;1;0.2;;;;
PERINAT_P;2014;510000250;510000078;N2800;6;2;7.3;;;;
PERINAT_P;2014;510000250;510000078;N280H;6;2;7.3;;;;
PERINAT_P;2014;510000250;510000078;N3120;0;0;0.05;;;;
PERINAT_P;2014;510004302;510000029;M1030;0;0;0;1;0;1;0
PERINAT_P;2014;510004302;510000029;M1140;18;1;11.3;1;0;;
PERINAT_P;2014;510004302;510000029;M2050;12;0;7.7;1;0;;
PERINAT_P;2014;510004302;510000029;N2340;16;21;31.79;;;;
PERINAT_P;2014;510004302;510000029;N2800;1;14;8.9;;;;
PERINAT_P;2014;510004302;510000029;N280H;1;14;8.9;;;;
PERINAT_P;2014;510024300;510024284;M1140;3;1;1.5;0;1;;
PERINAT_P;2014;510024300;510024284;M2050;5;;4;0;1;;
PERINAT_P;2014;510024300;510024284;N2800;9;3;10.2;;;;
PERINAT_P;2014;510024300;510024284;N280H;9;3;10.2;;;;
PERINAT_P;2014;520000027;520780032;M1030;3;;3;0;1;0;0
PERINAT_P;2014;520000027;520780032;M1140;2;;1.8;0;1;;
PERINAT_P;2014;520000027;520780032;M2050;2;2;3.06;0;1;;
PERINAT_P;2014;520000027;520780032;MIVG;2;2;3.06;;;;
PERINAT_P;2014;520000027;520780032;N2340;3;0;3.7;;;;
PERINAT_P;2014;520000027;520780032;N2700;0;1;0.15;;;;
PERINAT_P;2014;520000027;520780032;N2800;13;2;14.58;;;;
PERINAT_P;2014;520000027;520780032;N3120;0;1;0.2;;;;
PERINAT_P;2014;520000043;520780057;M1030;;;;;1;0;0
PERINAT_P;2014;520000043;520780057;M1140;1;1;1.1;0;1;;
PERINAT_P;2014;520000043;520780057;M2050;2;;2;0;1;;
PERINAT_P;2014;520000043;520780057;N2800;10;2;11.1;;;;
PERINAT_P;2014;520000043;520780057;N280H;10;2;11.1;;;;
PERINAT_P;2014;520000068;520780073;M1030;;;0.62;1;0;0;
PERINAT_P;2014;520000068;520780073;M1140;;6;1.74;1;0;;
PERINAT_P;2014;520000068;520780073;M2050;6;;3.09;0;1;;
PERINAT_P;2014;520000068;520780073;MIVG;;;0.1;;;;
PERINAT_P;2014;520000068;520780073;N2340;5;1;5.81;;;;
PERINAT_P;2014;520000068;520780073;N2800;9;4;11.79;;;;
PERINAT_P;2014;520000068;520780073;N280H;7;2;8.1;;;;
PERINAT_P;2014;530000017;530000025;M1140;;1;0.8;;;;
PERINAT_P;2014;530000017;530000025;M2050;4;1;5.93;;;;
PERINAT_P;2014;530000017;530000025;N2800;13;8;18.54;;;;
PERINAT_P;2014;530000017;530000025;N280H;13;8;18.54;;;;
PERINAT_P;2014;530000173;530000074;M1030;3;1;3.73;1;0;0;0
PERINAT_P;2014;530000173;530000074;M1140;;1;1.18;0;0;;
PERINAT_P;2014;530000173;530000074;M2050;4;;3.1;0;1;;
PERINAT_P;2014;530000173;530000074;MIVG;4;;0.08;;;;
PERINAT_P;2014;530000173;530000074;N2340;1;0;1;;;;
PERINAT_P;2014;530000173;530000074;N2700;1;;0.5;;;;
PERINAT_P;2014;530000173;530000074;N2800;13;4;15.5;;;;
PERINAT_P;2014;530000173;530000074;N280H;13;4;15.5;;;;
PERINAT_P;2014;530000264;530000371;M1030;5;0;1;1;0;0;0
PERINAT_P;2014;530000264;530000371;M1140;5;0;2;;;;
PERINAT_P;2014;530000264;530000371;M2050;6;1;6.44;1;0;;
PERINAT_P;2014;530000264;530000371;MIVG;0;1;0.2;;;;
PERINAT_P;2014;530000264;530000371;N2340;10;7;14.34;;;;
PERINAT_P;2014;530000264;530000371;N2800;16;10;24.42;;;;
PERINAT_P;2014;530000264;530000371;N280H;16;10;24.42;;;;
PERINAT_P;2014;540000015;540023264;M1030;13;1;16.94;1;1;1;1
PERINAT_P;2014;540000015;540023264;M1140;9;;13.56;1;1;;
PERINAT_P;2014;540000015;540023264;M2050;4;;3.21;1;1;;
PERINAT_P;2014;540000015;540023264;N2340;46;13;51.82;;;;
PERINAT_P;2014;540000015;540023264;N2800;25;12;31.85;;;;
PERINAT_P;2014;540000015;540023264;N280H;14;11;17.31;;;;
PERINAT_P;2014;540000015;540023264;N3120;1;;0.25;;;;
PERINAT_P;2014;540000023;540000049;M1140;1;0;1;;;;
PERINAT_P;2014;540000023;540000049;M2050;4;0;2.99;;;;
PERINAT_P;2014;540000023;540000049;N2800;10;6;15.22;;;;
PERINAT_P;2014;540000023;540000049;N280H;10;6;15.22;;;;
PERINAT_P;2014;540000155;540000080;M1030;;5;1.2;1;0;0;
PERINAT_P;2014;540000155;540000080;M1140;;3;0.9;0;1;;
PERINAT_P;2014;540000155;540000080;M2050;;4;2.6;;1;;
PERINAT_P;2014;540000155;540000080;MIVG;;4;0.2;;;;
PERINAT_P;2014;540000155;540000080;N2700;;1;0.25;;;;
PERINAT_P;2014;540000155;540000080;N2800;12;4;13.2;;;;
PERINAT_P;2014;540000155;540000080;N280H;12;4;12.2;;;;
PERINAT_P;2014;540000296;540000106;M1140;;1;0.15;0;0;;
PERINAT_P;2014;540000296;540000106;N2800;;2;1.89;;;;
PERINAT_P;2014;540001070;540000767;M1140;3;;3.34;0;1;;
PERINAT_P;2014;540001070;540000767;M2050;3;4;4.71;0;1;;
PERINAT_P;2014;540001070;540000767;N2700;;2;1.08;;;;
PERINAT_P;2014;540001070;540000767;N2800;16;5;20.39;;;;
PERINAT_P;2014;540001070;540000767;N280H;16;3;16.69;;;;
PERINAT_P;2014;540001096;570010181;M1140;1;5;3.74;;;;
PERINAT_P;2014;540001096;570010181;N2800;9;13;16.88;;;;
PERINAT_P;2014;540001096;570010181;N280H;8;13;15.88;;;;
PERINAT_P;2014;540013224;540000536;M1030;6;;6;1;0;0;0
PERINAT_P;2014;540013224;540000536;M1140;4;;4;1;0;;
PERINAT_P;2014;540013224;540000536;M2050;15;;15;1;0;;
PERINAT_P;2014;540013224;540000536;MIVG;;16;1.6;;;;
PERINAT_P;2014;540013224;540000536;N2340;4;;4;;;;
PERINAT_P;2014;540013224;540000536;N2700;;1;0.8;;;;
PERINAT_P;2014;540013224;540000536;N2800;36;;36;;;;
PERINAT_P;2014;540013224;540000536;N280H;14;;14;;;;
PERINAT_P;2014;550000012;550006795;M1140;3;2;3.27;0;1;;
PERINAT_P;2014;550000012;550006795;M2050;6;4;5.61;0;1;;
PERINAT_P;2014;550000012;550006795;N2340;1;1;1.8;;;;
PERINAT_P;2014;550000012;550006795;N2800;20;2;20.84;;;;
PERINAT_P;2014;550000012;550006795;N280H;19;2;19.19;;;;
PERINAT_P;2014;550000012;550006795;N3120;1;;1;;;;
PERINAT_P;2014;550000038;550000046;N2800;1;;1;;;;
PERINAT_P;2014;550000178;550000293;M1030;;4;3;;;;
PERINAT_P;2014;550000178;550000293;M2050;;3;0.6;;;;
PERINAT_P;2014;550000434;550003354;M1030;;3;0.42;1;0;0;0
PERINAT_P;2014;550000434;550003354;M1140;;4;1.08;1;0;;
PERINAT_P;2014;550000434;550003354;M2050;;5;3.8;0;1;;
PERINAT_P;2014;550000434;550003354;N2800;;15;11.85;;;;
PERINAT_P;2014;550000434;550003354;N280H;;15;11.85;;;;
PERINAT_P;2014;550000434;550003354;N3120;;1;0.05;;;;
PERINAT_P;2014;560000127;560023210;M1030;17;;1;1;;;
PERINAT_P;2014;560000127;560023210;M1140;6;3;3.7;1;1;;
PERINAT_P;2014;560000127;560023210;M2050;10;1;8.3;1;;;
PERINAT_P;2014;560000127;560023210;MIVG;1;5;0.6;;;;
PERINAT_P;2014;560000127;560023210;N2340;24;18;40.45;;;;
PERINAT_P;2014;560000127;560023210;N2700;0;2;1.1;;;;
PERINAT_P;2014;560000127;560023210;N2800;26;15;34.06;;;;
PERINAT_P;2014;560000127;560023210;N280H;26;15;14.52;;;;
PERINAT_P;2014;560000135;560005746;M1030;15;3;1;1;0;1;
PERINAT_P;2014;560000135;560005746;M1140;3;2;3.33;1;0;;
PERINAT_P;2014;560000135;560005746;M2050;14;3;6.45;1;0;;
PERINAT_P;2014;560000135;560005746;MIVG;1;4;0.6;;;;
PERINAT_P;2014;560000135;560005746;N2340;25;10;32.87;;;;
PERINAT_P;2014;560000135;560005746;N2700;;3;1.4;;;;
PERINAT_P;2014;560000135;560005746;N2800;29;34;52.45;;;;
PERINAT_P;2014;560000135;560005746;N280H;27;20;17.53;;;;
PERINAT_P;2014;560000135;560005746;N3120;1;;1;;;;
PERINAT_P;2014;560000192;560000044;M1030;4;1;3.2;1;0;0;
PERINAT_P;2014;560000192;560000044;M1140;;5;1.15;0;1;;
PERINAT_P;2014;560000192;560000044;M2050;4;1;4.7;0;1;;
PERINAT_P;2014;560000192;560000044;MIVG;1;1;0.25;;;;
PERINAT_P;2014;560000192;560000044;N2340;;2;1.6;;;;
PERINAT_P;2014;560000192;560000044;N2700;;1;0.25;;;;
PERINAT_P;2014;560000192;560000044;N2800;13;8;17.67;;;;
PERINAT_P;2014;560000192;560000044;N280H;13;8;17.67;;;;
PERINAT_P;2014;560000200;560023210;M2050;6;2;2.1;;;;
PERINAT_P;2014;560000200;560023210;MIVG;1;2;0.3;;;;
