BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;SEJHP;JOUHP
SSR;2014;2A0000261;2A0000279;SSR_TOT;;84;0;0;517;25867;106;0;0
SSR;2014;2A0000287;2A0000386;SSR_A;;18;;;175;4307;;;
SSR;2014;2A0000287;2A0000386;SSR_A50;1;18;;0;175;4307;;;
SSR;2014;2A0000287;2A0000386;SSR_TOT;;18;;0;175;4307;;;
SSR;2014;2A0002051;2A0000303;SSR_A;;90;20;;710;32211;59;288;8091
SSR;2014;2A0002051;2A0000303;SSR_A50;1;90;20;0;710;32211;59;288;8091
SSR;2014;2A0002051;2A0000303;SSR_A51;1;;;;;;;;
SSR;2014;2A0002051;2A0000303;SSR_A52;1;;;0;;;;;
SSR;2014;2A0002051;2A0000303;SSR_TOT;;90;20;0;710;32211;59;288;8091
SSR;2014;2A0002614;2A0002606;SSR_A;;5;;;80;2183;2;;
SSR;2014;2A0002614;2A0002606;SSR_A50;1;5;;1;80;2183;2;;
SSR;2014;2A0002614;2A0002606;SSR_TOT;;5;;0;80;2183;2;;
SSR;2014;2A0022554;2A0000311;SSR_A;;70;;;839;24553;;;
SSR;2014;2A0022554;2A0000311;SSR_A55;1;70;;0;839;24553;;;
SSR;2014;2A0022554;2A0000311;SSR_TOT;;70;;0;839;24553;;;
SSR;2014;2B0000012;2B0000020;SSR_A;;28;4;;283;7464;;209;2557
SSR;2014;2B0000012;2B0000020;SSR_A50;1;;;0;;;;;
SSR;2014;2B0000012;2B0000020;SSR_A51;1;28;4;;283;7464;;209;2557
SSR;2014;2B0000012;2B0000020;SSR_A52;1;;;0;;;;;
SSR;2014;2B0000012;2B0000020;SSR_A53;1;;;0;;;;;
SSR;2014;2B0000012;2B0000020;SSR_A54;1;;;0;;;;;
SSR;2014;2B0000012;2B0000020;SSR_A59;1;;;0;;;;;
SSR;2014;2B0000012;2B0000020;SSR_TOT;;28;4;1;283;7464;;209;2557
SSR;2014;2B0000038;2B0004246;SSR_A;;20;;;169;6628;;;
SSR;2014;2B0000038;2B0004246;SSR_A50;1;20;;1;169;6628;;;
SSR;2014;2B0000038;2B0004246;SSR_TOT;;20;;0;169;6628;;;
SSR;2014;2B0000400;2B0000137;SSR_A;;80;;;424;27927;;;
SSR;2014;2B0000400;2B0000137;SSR_A50;1;80;;0;424;27927;;;
SSR;2014;2B0000400;2B0000137;SSR_TOT;;80;;0;424;27927;;;
SSR;2014;300000023;300780046;SSR_A;;53;12;;487;14849;19;82;1762
SSR;2014;300000023;300780046;SSR_A51;1;22;7;;215;5988;7;59;1269
SSR;2014;300000023;300780046;SSR_A52;1;16;5;0;105;4137;6;23;493
SSR;2014;300000023;300780046;SSR_A53;1;0;0;0;;;;;
SSR;2014;300000023;300780046;SSR_A59;1;15;0;0;167;4724;6;0;0
SSR;2014;300000023;300780046;SSR_TOT;;53;12;0;487;14849;19;82;1762
SSR;2014;300000049;130028228;SSR_A;;22;;;190;6473;;;
SSR;2014;300000049;130028228;SSR_A59;1;22;;0;190;6473;;;
SSR;2014;300000049;130028228;SSR_TOT;;22;;0;190;6473;;;
SSR;2014;300000056;300780079;SSR_A;;30;;;387;9931;1;;
SSR;2014;300000056;300780079;SSR_A50;1;30;;0;387;9931;1;;
SSR;2014;300000056;300780079;SSR_TOT;;30;;0;387;9931;1;;
SSR;2014;300000064;300780087;SSR_A;;30;0;;448;9218;1;0;0
SSR;2014;300000064;300780087;SSR_A50;1;30;0;0;448;9218;1;0;0
SSR;2014;300000064;300780087;SSR_TOT;;30;0;0;448;9218;1;0;0
SSR;2014;300000072;300780095;SSR_A;;14;0;;193;5975;3;0;0
SSR;2014;300000072;300780095;SSR_A50;1;14;0;0;193;5975;3;0;0
SSR;2014;300000072;300780095;SSR_TOT;;14;0;0;193;5975;3;0;0
SSR;2014;300000478;300781010;SSR_A;;34;0;;377;10373;0;0;0
SSR;2014;300000478;300781010;SSR_A50;1;17;0;0;274;7539;0;0;0
SSR;2014;300000478;300781010;SSR_A54;1;17;0;0;103;2834;0;0;0
SSR;2014;300000478;300781010;SSR_TOT;;34;0;0;377;10373;0;0;0
SSR;2014;300002169;780020715;SSR_A;;35;0;;355;12561;15;;
SSR;2014;300002169;780020715;SSR_A50;1;35;0;0;355;12561;15;;
SSR;2014;300002169;780020715;SSR_A59;1;;;0;;;;;
SSR;2014;300002169;780020715;SSR_TOT;;35;0;0;355;12561;15;;
SSR;2014;300002805;300780038;SSR_A;;;15;;;;;295;5051
SSR;2014;300002805;300780038;SSR_A59;1;;15;0;;;;295;5051
SSR;2014;300002805;300780038;SSR_TOT;;;15;0;;;;295;5051
SSR;2014;300014040;300014024;SSR_A;;30;15;;322;11067;5;155;6816
SSR;2014;300014040;300014024;SSR_A50;1;;;0;;;;;
SSR;2014;300014040;300014024;SSR_A51;1;30;15;;322;11067;5;155;6816
SSR;2014;300014040;300014024;SSR_TOT;;30;15;1;322;11067;5;155;6816
SSR;2014;300780111;300016847;SSR_A;;40;;;422;13273;;;
SSR;2014;300780111;300016847;SSR_A50;1;40;;0;422;13273;;;
SSR;2014;300780111;300016847;SSR_TOT;;40;;0;422;13273;;;
SSR;2014;300780285;300000726;SSR_A;;80;22;;839;26079;;913;9713
SSR;2014;300780285;300000726;SSR_A50;1;;;0;;;;;
SSR;2014;300780285;300000726;SSR_A51;1;70;22;;771;23167;;913;9713
SSR;2014;300780285;300000726;SSR_A59;1;10;;0;68;2912;;;
SSR;2014;300780285;300000726;SSR_TOT;;80;22;0;839;26079;;913;9713
SSR;2014;300780400;380804542;SSR_A;;53;;;495;17257;;;
SSR;2014;300780400;380804542;SSR_A54;1;27;;0;212;8413;;;
SSR;2014;300780400;380804542;SSR_A58;1;26;;0;283;8844;;;
SSR;2014;300780400;380804542;SSR_TOT;;53;;0;495;17257;;;
SSR;2014;300780442;300000254;SSR_A;;49;;;450;17076;31;0;0
SSR;2014;300780442;300000254;SSR_A50;1;49;;0;450;17076;31;0;0
SSR;2014;300780442;300000254;SSR_TOT;;49;;0;450;17076;31;0;0
SSR;2014;300780475;340015171;SSR_A;;82;0;;854;23119;8;0;0
SSR;2014;300780475;340015171;SSR_A50;1;82;0;0;854;23119;8;0;0
SSR;2014;300780475;340015171;SSR_TOT;;82;0;0;854;23119;8;0;0
SSR;2014;300780491;340016963;SSR_A;;56;10;;999;20989;118;410;697
SSR;2014;300780491;340016963;SSR_A50;1;25;;0;297;8894;115;;
SSR;2014;300780491;340016963;SSR_A55;1;31;10;0;702;12095;3;410;697
SSR;2014;300780491;340016963;SSR_TOT;;56;10;0;999;20989;118;410;697
SSR;2014;300781440;300000700;SSR_A;;63;;;446;22067;;;
SSR;2014;300781440;300000700;SSR_A50;1;63;;0;446;22067;;;
SSR;2014;300781440;300000700;SSR_TOT;;63;;0;446;22067;;;
SSR;2014;300782117;300780038;SSR_A;;146;21;;1570;48353;41;808;7054
SSR;2014;300782117;300780038;SSR_A50;1;20;;0;265;7146;4;;
SSR;2014;300782117;300780038;SSR_A51;1;50;5;;704;21880;24;370;2314
SSR;2014;300782117;300780038;SSR_A52;1;61;6;0;424;15215;7;199;1246
SSR;2014;300782117;300780038;SSR_A53;1;15;10;0;177;4112;6;239;3494
SSR;2014;300782117;300780038;SSR_E;;5;8;;1;1;;159;1512
SSR;2014;300782117;300780038;SSR_E50;1;5;8;0;1;1;;159;1512
SSR;2014;300782117;300780038;SSR_TOT;;151;29;0;1571;48354;41;967;8566
SSR;2014;300782125;300780038;SSR_A;;42;;;520;14227;6;;
SSR;2014;300782125;300780038;SSR_A50;1;;;0;;;;;
SSR;2014;300782125;300780038;SSR_A59;1;42;;0;520;14227;6;;
SSR;2014;300782125;300780038;SSR_TOT;;42;;0;520;14227;6;;
SSR;2014;300782141;300780038;SSR_A;;180;10;;1835;57749;83;375;2396
SSR;2014;300782141;300780038;SSR_A51;1;50;5;;519;15679;19;107;1498
SSR;2014;300782141;300780038;SSR_A52;1;54;5;0;280;17079;57;268;898
SSR;2014;300782141;300780038;SSR_A55;1;30;;0;601;10171;5;;
SSR;2014;300782141;300780038;SSR_A58;1;46;;0;435;14820;2;;
SSR;2014;300782141;300780038;SSR_TOT;;180;10;0;1835;57749;83;375;2396
SSR;2014;300786274;300786266;SSR_A;;20;2;;132;5958;10;145;549
SSR;2014;300786274;300786266;SSR_A50;1;20;2;0;132;5958;10;145;549
SSR;2014;300786274;300786266;SSR_TOT;;20;2;0;132;5958;10;145;549
SSR;2014;310000013;310180013;SSR_A;;26;;;298;8239;5;;
SSR;2014;310000013;310180013;SSR_A50;1;6;;0;69;1901;1;;
SSR;2014;310000013;310180013;SSR_A59;1;20;;0;229;6338;4;;
SSR;2014;310000013;310180013;SSR_TOT;;26;;0;298;8239;5;;
SSR;2014;310000310;310780671;SSR_A;;20;;;269;7179;;;
SSR;2014;310000310;310780671;SSR_A50;1;20;;0;269;7179;;;
SSR;2014;310000310;310780671;SSR_A59;1;;;0;;;;;
SSR;2014;310000310;310780671;SSR_TOT;;20;;0;269;7179;;;
SSR;2014;310000336;310780713;SSR_A;;41;;;410;14707;;;
SSR;2014;310000336;310780713;SSR_A50;1;41;;0;410;14707;;;
SSR;2014;310000336;310780713;SSR_TOT;;41;;0;410;14707;;;
SSR;2014;310013628;310786256;SSR_A;;35;0;;475;13352;432;0;0
SSR;2014;310013628;310786256;SSR_A50;1;35;0;0;475;13352;432;0;0
SSR;2014;310013628;310786256;SSR_TOT;;35;0;0;475;13352;432;0;0
SSR;2014;310014329;310781562;SSR_A;;15;0;;48;2995;7;0;0
SSR;2014;310014329;310781562;SSR_A50;1;15;0;1;48;2995;7;0;0
SSR;2014;310014329;310781562;SSR_TOT;;15;0;0;48;2995;7;0;0
SSR;2014;310020938;920000395;SSR_A;;120;;;1067;43163;71;;
SSR;2014;310020938;920000395;SSR_A50;1;120;;0;1067;43163;71;;
SSR;2014;310020938;920000395;SSR_TOT;;120;;0;1067;43163;71;;
SSR;2014;310021571;310021563;SSR_A;;79;;;876;27996;8;;
SSR;2014;310021571;310021563;SSR_A50;1;54;;0;627;19436;5;;
SSR;2014;310021571;310021563;SSR_A59;1;25;;0;249;8560;3;;
SSR;2014;310021571;310021563;SSR_TOT;;79;;0;876;27996;8;;
SSR;2014;310022298;310781406;SSR_A;;52;;;762;19309;45;;
SSR;2014;310022298;310781406;SSR_A50;1;12;;0;162;4730;7;;
SSR;2014;310022298;310781406;SSR_A59;1;40;;0;600;14579;38;;
SSR;2014;310022298;310781406;SSR_TOT;;52;;0;762;19309;45;;
SSR;2014;310780150;310788799;SSR_A;;14;40;;221;3735;0;507;8999
SSR;2014;310780150;310788799;SSR_A51;1;14;40;;221;3735;0;507;8999
SSR;2014;310780150;310788799;SSR_E51;1;;;0;;;;;
SSR;2014;310780150;310788799;SSR_TOT;;14;40;0;221;3735;0;507;8999
SSR;2014;310780234;310000591;SSR_A;;105;22;;1107;38514;;280;4910
SSR;2014;310780234;310000591;SSR_A51;1;85;15;;925;28412;;230;3864
SSR;2014;310780234;310000591;SSR_A52;1;20;7;0;182;10102;;50;1046
SSR;2014;310780234;310000591;SSR_TOT;;105;22;0;1107;38514;;280;4910
SSR;2014;310780366;310000153;SSR_A;;111;10;;996;34974;;98;3838
SSR;2014;310780366;310000153;SSR_A50;1;16;0;0;238;7698;;;
SSR;2014;310780366;310000153;SSR_A51;1;55;5;;494;15427;;49;1919
SSR;2014;310780366;310000153;SSR_A52;1;20;5;0;90;6189;;49;1919
SSR;2014;310780366;310000153;SSR_A59;1;20;0;0;174;5660;;;
SSR;2014;310780366;310000153;SSR_TOT;;111;10;0;996;34974;;98;3838
SSR;2014;310780374;310000161;SSR_A;;148;;;2115;55011;32;;
SSR;2014;310780374;310000161;SSR_A50;1;20;;0;277;8348;11;;
SSR;2014;310780374;310000161;SSR_A55;1;108;;0;1652;40719;15;;
SSR;2014;310780374;310000161;SSR_A59;1;20;;0;186;5944;6;;
SSR;2014;310780374;310000161;SSR_TOT;;148;;0;2115;55011;32;;
SSR;2014;310780481;340015171;SSR_E;;60;20;;646;12069;7;52;3626
SSR;2014;310780481;340015171;SSR_E50;1;60;20;0;646;12069;7;52;3626
SSR;2014;310780481;340015171;SSR_TOT;;60;20;0;646;12069;7;52;3626
SSR;2014;310781083;310788716;SSR_A;;14;;;19;2284;;;
SSR;2014;310781083;310788716;SSR_A52;1;14;;0;19;2284;;;
SSR;2014;310781083;310788716;SSR_TOT;;14;;0;19;2284;;;
SSR;2014;310781125;310000419;SSR_A;;50;;;588;18334;;;
SSR;2014;310781125;310000419;SSR_A50;1;50;;0;588;18334;;;
SSR;2014;310781125;310000419;SSR_TOT;;50;;0;588;18334;;;
SSR;2014;310781174;310000450;SSR_A;;69;;;820;24034;13;;
SSR;2014;310781174;310000450;SSR_A50;1;69;;0;820;24034;13;;
SSR;2014;310781174;310000450;SSR_TOT;;69;;0;820;24034;13;;
SSR;2014;310781422;310781562;SSR_E;;30;80;;334;5642;2;642;16017
SSR;2014;310781422;310781562;SSR_E50;1;;1;0;11;141;;27;210
SSR;2014;310781422;310781562;SSR_E51;1;5;1;0;37;797;;17;269
SSR;2014;310781422;310781562;SSR_E52;1;25;75;0;236;4387;2;359;15065
SSR;2014;310781422;310781562;SSR_E55;1;;3;0;50;317;;239;473
SSR;2014;310781422;310781562;SSR_TOT;;30;80;0;334;5642;2;642;16017
SSR;2014;310781695;750043994;SSR_A;;81;;;919;27838;4;;
SSR;2014;310781695;750043994;SSR_A50;1;61;;0;698;21443;4;;
SSR;2014;310781695;750043994;SSR_A59;1;20;;0;221;6395;;;
SSR;2014;310781695;750043994;SSR_TOT;;81;;0;919;27838;4;;
SSR;2014;310781984;310014378;SSR_A;;158;5;;1144;56993;;173;3141
SSR;2014;310781984;310014378;SSR_A50;1;158;5;0;81;7948;;;
SSR;2014;310781984;310014378;SSR_A51;1;;;;605;21082;;173;3141
SSR;2014;310781984;310014378;SSR_A52;1;;;0;458;27963;;;
SSR;2014;310781984;310014378;SSR_E;;0;;;9;1233;;;
SSR;2014;310781984;310014378;SSR_E50;0;0;;0;6;977;;;
SSR;2014;310781984;310014378;SSR_E52;0;0;;0;3;256;;;
SSR;2014;310781984;310014378;SSR_TOT;;158;5;0;1153;58226;;173;3141
SSR;2014;310782339;310781406;SSR_A;;76;;;914;20710;15;;
SSR;2014;310782339;310781406;SSR_A50;1;;;0;;;;;
SSR;2014;310782339;310781406;SSR_A51;1;30;;;512;12918;11;;
SSR;2014;310782339;310781406;SSR_A52;1;20;;0;106;2436;4;;
SSR;2014;310782339;310781406;SSR_A55;1;26;;0;296;5356;0;;
SSR;2014;310782339;310781406;SSR_E51;1;;;0;;;;;
SSR;2014;310782339;310781406;SSR_E52;1;;;0;;;;;
SSR;2014;310782339;310781406;SSR_E55;1;;;0;;;;;
SSR;2014;310782339;310781406;SSR_TOT;;76;;0;914;20710;15;;
SSR;2014;310782396;920000395;SSR_A;;100;;;924;35588;;;
SSR;2014;310782396;920000395;SSR_A50;1;100;;0;924;35588;;;
SSR;2014;310782396;920000395;SSR_TOT;;100;;0;924;35588;;;
SSR;2014;310783055;310781406;SSR_A;;29;20;;286;9422;41;178;1828
SSR;2014;310783055;310781406;SSR_A50;1;;;0;;;;;
SSR;2014;310783055;310781406;SSR_A52;1;29;10;0;286;9422;41;178;1828
SSR;2014;310783055;310781406;SSR_A53;1;;10;0;;;;;
SSR;2014;310783055;310781406;SSR_TOT;;29;20;0;286;9422;41;178;1828
SSR;2014;310784558;310180013;SSR_A;;70;7;;730;22550;13;143;2815
SSR;2014;310784558;310180013;SSR_A50;1;10;;0;104;3221;2;;
SSR;2014;310784558;310180013;SSR_A51;1;40;7;;417;12886;7;143;2815
SSR;2014;310784558;310180013;SSR_A52;1;20;;0;209;6443;4;;
SSR;2014;310784558;310180013;SSR_TOT;;70;7;0;730;22550;13;143;2815
SSR;2014;310784830;310788880;SSR_A;;110;5;;1235;37532;130;631;16662
SSR;2014;310784830;310788880;SSR_A50;1;30;0;0;201;5038;130;;
SSR;2014;310784830;310788880;SSR_A51;1;50;4;;396;10746;;607;16091
SSR;2014;310784830;310788880;SSR_A52;1;30;1;1;638;21748;;24;571
SSR;2014;310784830;310788880;SSR_TOT;;110;5;1;1235;37532;130;631;16662
SSR;2014;310786389;310001433;SSR_A;;98;;;1067;34507;5;;
SSR;2014;310786389;310001433;SSR_A50;1;29;;0;320;10352;2;;
SSR;2014;310786389;310001433;SSR_A59;1;69;;0;747;24155;3;;
SSR;2014;310786389;310001433;SSR_TOT;;98;;0;1067;34507;5;;
SSR;2014;310786702;750043713;SSR_A;;42;;;415;15311;15;0;0
SSR;2014;310786702;750043713;SSR_A50;1;;;0;;;;;
SSR;2014;310786702;750043713;SSR_A59;1;42;;0;415;15311;15;0;0
SSR;2014;310786702;750043713;SSR_TOT;;42;;0;415;15311;15;0;0
SSR;2014;310787304;310781406;SSR_A;;32;;;306;12578;30;;
SSR;2014;310787304;310781406;SSR_A50;1;;;0;;;;;
SSR;2014;310787304;310781406;SSR_A51;1;;;;;;;;
SSR;2014;310787304;310781406;SSR_A59;1;32;;0;306;12578;30;;
SSR;2014;310787304;310781406;SSR_TOT;;32;;0;306;12578;30;;
SSR;2014;310787965;310788898;SSR_A;;;30;;;;;386;9593
SSR;2014;310787965;310788898;SSR_A50;1;;1;0;;;;0;
SSR;2014;310787965;310788898;SSR_A51;1;;18;;;;;218;5562
SSR;2014;310787965;310788898;SSR_A52;1;;11;0;;;;168;4031
SSR;2014;310787965;310788898;SSR_TOT;;;30;0;;;;386;9593
SSR;2014;310790472;310790464;SSR_A;;140;30;;1495;35292;15;350;5892
SSR;2014;310790472;310790464;SSR_A50;1;12;;0;20;3597;15;;
SSR;2014;310790472;310790464;SSR_A53;1;88;30;0;1038;22202;;350;5892
SSR;2014;310790472;310790464;SSR_A54;1;40;;0;437;9493;;;
SSR;2014;310790472;310790464;SSR_TOT;;140;30;0;1495;35292;15;350;5892
SSR;2014;310792635;310002191;SSR_A;;107;;;981;32163;;;
SSR;2014;310792635;310002191;SSR_A50;1;67;;0;242;7241;;;
SSR;2014;310792635;310002191;SSR_A51;1;20;;;260;7916;;;
SSR;2014;310792635;310002191;SSR_A59;1;20;;0;479;17006;;;
SSR;2014;310792635;310002191;SSR_TOT;;107;;0;981;32163;;;
SSR;2014;310792874;310788997;SSR_E;;10;5;;159;2671;;15;1018
SSR;2014;310792874;310788997;SSR_E50;1;10;5;0;159;2671;;15;1018
SSR;2014;310792874;310788997;SSR_TOT;;10;5;0;159;2671;;15;1018
SSR;2014;310793617;310000039;SSR_A;;62;;;914;22060;16;;
SSR;2014;310793617;310000039;SSR_A50;1;62;;0;914;22060;16;;
SSR;2014;310793617;310000039;SSR_TOT;;62;;0;914;22060;16;;
SSR;2014;320000086;320780117;SSR_A;;61;5;;937;19028;2;1132;1132
SSR;2014;320000086;320780117;SSR_A50;1;15;;0;219;4157;0;;
SSR;2014;320000086;320780117;SSR_A51;1;22;5;;348;6470;2;1132;1132
SSR;2014;320000086;320780117;SSR_A59;1;24;;0;370;8401;0;0;
SSR;2014;320000086;320780117;SSR_TOT;;61;5;0;937;19028;2;1132;1132
SSR;2014;320000102;320780133;SSR_A;;20;;;259;6937;4;0;0
SSR;2014;320000102;320780133;SSR_A50;1;20;;1;259;6937;4;0;0
SSR;2014;320000102;320780133;SSR_TOT;;20;;0;259;6937;4;0;0
SSR;2014;320000110;320004310;SSR_A;;24;0;;308;8035;;46;46
SSR;2014;320000110;320004310;SSR_A50;1;24;0;0;308;8035;;46;46
SSR;2014;320000110;320004310;SSR_TOT;;24;0;0;308;8035;;46;46
SSR;2014;320000128;320780158;SSR_A;;15;;;236;6361;;;
SSR;2014;320000128;320780158;SSR_A50;1;15;;0;236;6361;;;
SSR;2014;320000128;320780158;SSR_TOT;;15;;0;236;6361;;;
SSR;2014;320000144;320780174;SSR_A;;30;;;453;11384;2;;
SSR;2014;320000144;320780174;SSR_A50;1;30;;0;453;11384;2;;
SSR;2014;320000144;320780174;SSR_TOT;;30;;0;453;11384;2;;
SSR;2014;320000151;320780182;SSR_A;;14;0;;299;7402;3;;
SSR;2014;320000151;320780182;SSR_A50;1;14;0;0;299;7402;3;;
SSR;2014;320000151;320780182;SSR_TOT;;14;0;0;299;7402;3;;
SSR;2014;320000169;320780190;SSR_A;;20;;;203;6365;20;;
SSR;2014;320000169;320780190;SSR_A50;1;20;;0;203;6365;20;;
SSR;2014;320000169;320780190;SSR_TOT;;20;;0;203;6365;20;;
SSR;2014;320000177;320780208;SSR_A;;25;0;;315;8116;11;0;0
SSR;2014;320000177;320780208;SSR_A50;1;25;0;0;315;8116;11;0;0
SSR;2014;320000177;320780208;SSR_TOT;;25;0;0;315;8116;11;0;0
SSR;2014;320000185;320780216;SSR_A;;19;;;288;6285;;;
SSR;2014;320000185;320780216;SSR_A50;1;19;;0;288;6285;;;
SSR;2014;320000185;320780216;SSR_TOT;;19;;0;288;6285;;;
SSR;2014;320780323;750810590;SSR_A;;3;3;;23;652;2;1;2
SSR;2014;320780323;750810590;SSR_A51;1;1;1;;16;344;;1;2
SSR;2014;320780323;750810590;SSR_A52;1;1;1;0;6;277;2;;
SSR;2014;320780323;750810590;SSR_A57;1;1;1;0;1;31;;;
SSR;2014;320780323;750810590;SSR_E;;52;52;;549;11987;20;333;1865
SSR;2014;320780323;750810590;SSR_E50;1;3;3;0;247;5915;12;48;457
SSR;2014;320780323;750810590;SSR_E51;1;24;24;0;199;3498;1;117;664
SSR;2014;320780323;750810590;SSR_E52;1;24;24;0;50;916;1;168;744
SSR;2014;320780323;750810590;SSR_E57;1;1;1;0;53;1658;6;0;0
SSR;2014;320780323;750810590;SSR_TOT;;55;55;0;572;12639;22;334;1867
SSR;2014;320784333;320000565;SSR_A;;103;;;532;38623;134;;
SSR;2014;320784333;320000565;SSR_A50;1;33;;0;158;16060;62;;
SSR;2014;320784333;320000565;SSR_A51;1;20;;;166;6439;10;;
SSR;2014;320784333;320000565;SSR_A52;1;50;;0;208;16124;62;;
SSR;2014;320784333;320000565;SSR_TOT;;103;;0;532;38623;134;;
SSR;2014;330000217;330780347;SSR_A;;58;0;;621;20252;10;;
SSR;2014;330000217;330780347;SSR_A50;1;38;0;0;424;12986;7;;
SSR;2014;330000217;330780347;SSR_A59;1;20;0;0;197;7266;3;;
SSR;2014;330000217;330780347;SSR_TOT;;58;0;0;621;20252;10;;
SSR;2014;330000340;330780552;SSR_A;;20;;;246;5803;;;
SSR;2014;330000340;330780552;SSR_A50;1;10;;0;135;2623;;;
SSR;2014;330000340;330780552;SSR_A59;1;10;;0;111;3180;;;
SSR;2014;330000340;330780552;SSR_TOT;;20;;0;246;5803;;;
SSR;2014;330000555;330781204;SSR_A;;20;;;210;5925;8;;
SSR;2014;330000555;330781204;SSR_A50;1;20;;0;210;5925;8;;
SSR;2014;330000555;330781204;SSR_A51;1;;;;;;;;
SSR;2014;330000555;330781204;SSR_A52;1;;;0;;;;;
SSR;2014;330000555;330781204;SSR_A53;1;;;0;;;;;
SSR;2014;330000555;330781204;SSR_TOT;;20;;0;210;5925;8;;
SSR;2014;330000571;330781220;SSR_A;;14;;;141;4385;;;
SSR;2014;330000571;330781220;SSR_A50;1;14;;0;26;651;;;
SSR;2014;330000571;330781220;SSR_A51;0;;;;62;2032;;;
SSR;2014;330000571;330781220;SSR_A52;0;;;0;28;1060;;;
SSR;2014;330000571;330781220;SSR_A53;0;;;0;9;236;;;
SSR;2014;330000571;330781220;SSR_A54;0;;;0;9;170;;;
SSR;2014;330000571;330781220;SSR_A55;0;;;0;7;236;;;
SSR;2014;330000571;330781220;SSR_TOT;;14;;0;141;4385;;;
SSR;2014;330000597;330027509;SSR_A;;40;;;495;12994;;;
SSR;2014;330000597;330027509;SSR_A50;1;20;;0;346;9021;;;
SSR;2014;330000597;330027509;SSR_A59;1;20;;0;149;3973;;;
SSR;2014;330000597;330027509;SSR_TOT;;40;;0;495;12994;;;
SSR;2014;330000605;330781253;SSR_A;;24;18;;273;8386;7;266;3095
SSR;2014;330000605;330781253;SSR_A51;1;5;6;;115;3059;1;110;1103
SSR;2014;330000605;330781253;SSR_A52;1;19;7;0;158;5327;6;114;1146
SSR;2014;330000605;330781253;SSR_A59;1;;5;0;;;;42;846
SSR;2014;330000605;330781253;SSR_TOT;;24;18;0;273;8386;7;266;3095
SSR;2014;330000613;330781261;SSR_A;;60;;;713;19520;11;;
SSR;2014;330000613;330781261;SSR_A50;1;23;;0;275;7976;4;;
SSR;2014;330000613;330781261;SSR_A58;1;15;;0;162;3551;0;;
SSR;2014;330000613;330781261;SSR_A59;1;22;;0;276;7993;7;;
SSR;2014;330000613;330781261;SSR_TOT;;60;;0;713;19520;11;;
SSR;2014;330000621;330781279;SSR_A;;4;;;105;2018;0;;
SSR;2014;330000621;330781279;SSR_A50;1;4;;0;105;2018;0;;
SSR;2014;330000621;330781279;SSR_TOT;;4;;0;105;2018;0;;
SSR;2014;330057654;310024732;SSR_A;;60;;;763;21488;47;;
SSR;2014;330057654;310024732;SSR_A50;1;60;;0;763;21488;47;;
SSR;2014;330057654;310024732;SSR_TOT;;60;;0;763;21488;47;;
SSR;2014;330780081;330000043;SSR_A;;;15;;;;;271;5573
SSR;2014;330780081;330000043;SSR_A53;1;;15;0;;;;271;5573
SSR;2014;330780081;330000043;SSR_TOT;;;15;0;;;;271;5573
SSR;2014;330780206;330000126;SSR_A;;23;;;346;7057;;;
SSR;2014;330780206;330000126;SSR_A50;1;18;;0;346;7057;;;
SSR;2014;330780206;330000126;SSR_A56;1;5;;0;;;;;
SSR;2014;330780206;330000126;SSR_TOT;;23;;0;346;7057;;;
SSR;2014;330780263;330000134;SSR_A;;12;;;155;3862;6;;
SSR;2014;330780263;330000134;SSR_A50;1;6;;0;77;1588;;;
SSR;2014;330780263;330000134;SSR_A56;1;6;;0;78;2274;6;;
SSR;2014;330780263;330000134;SSR_A59;1;;;0;;;;;
SSR;2014;330780263;330000134;SSR_TOT;;12;;0;155;3862;6;;
SSR;2014;330780370;750034589;SSR_A;;30;7;;268;9042;7;98;2642
SSR;2014;330780370;750034589;SSR_A50;1;20;7;0;188;5958;2;98;2642
SSR;2014;330780370;750034589;SSR_A59;1;10;;0;80;3084;5;;
SSR;2014;330780370;750034589;SSR_TOT;;30;7;0;268;9042;7;98;2642
SSR;2014;330780479;330000274;SSR_A;;;22;;;;;10547;10547
SSR;2014;330780479;330000274;SSR_A50;1;;;0;;;;;
SSR;2014;330780479;330000274;SSR_A53;1;;16;0;;;;8356;8356
SSR;2014;330780479;330000274;SSR_A54;1;;6;0;;;;2191;2191
SSR;2014;330780479;330000274;SSR_TOT;;;22;0;;;;10547;10547
SSR;2014;330780495;330796392;SSR_A;;15;;;256;4668;0;0;0
SSR;2014;330780495;330796392;SSR_A50;1;15;;0;256;4668;0;0;0
SSR;2014;330780495;330796392;SSR_TOT;;15;;0;256;4668;0;0;0
SSR;2014;330780503;330000308;SSR_A;;35;;;507;10804;1;;
SSR;2014;330780503;330000308;SSR_A50;1;35;;0;507;10804;1;;
SSR;2014;330780503;330000308;SSR_TOT;;35;;0;507;10804;1;;
SSR;2014;330780529;330796392;SSR_A;;20;;;184;6193;10;;
SSR;2014;330780529;330796392;SSR_A50;1;20;;0;184;6193;10;;
SSR;2014;330780529;330796392;SSR_TOT;;20;;0;184;6193;10;;
SSR;2014;330780560;330781386;SSR_A;;60;;;1073;18597;;;
SSR;2014;330780560;330781386;SSR_A53;1;30;;0;501;8823;;;
SSR;2014;330780560;330781386;SSR_A54;1;30;;0;572;9774;;;
SSR;2014;330780560;330781386;SSR_E50;1;;;0;;;;;
